candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:GDF6>BMPR1A	batch_152	GDF6	BMPR1A	already_present_exact_or_alias	M20B-E003564;M20B-E003566;M21B-E006615	DOI:10.1359/jbmr.1998.13.3.383; PMID:16049014; PMID:9525338		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF6-BMPR1A row is already represented by graph edge(s) M20B-E003564;M20B-E003566;M21B-E006615. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_152
LR:GDF6>BMPR1B	batch_152	GDF6	BMPR1B	already_present_exact_or_alias	M20B-E003565;M20B-E003567;M21B-E006616	DOI:10.1359/jbmr.1998.13.3.383; PMID:16049014; PMID:9525338		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF6-BMPR1B row is already represented by graph edge(s) M20B-E003565;M20B-E003567;M21B-E006616. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_152
LR:GDF6>BMPR2	batch_152	GDF6	BMPR2	already_present_exact_or_alias	M21B-E006617	DOI:10.1359/jbmr.1998.13.3.383; PMID:16049014; PMID:9525338		ligand_receptor_binding_or_activation	human	The public GDF6-BMPR2 row is already represented by graph edge(s) M21B-E006617. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_152
LR:GDF7>ACVR2A	batch_152	GDF7	ACVR2A	already_present_exact_or_alias	M20B-E003568;M20B-E003569;M21B-E006360	DOI:10.1159/000322589; PMID:16049014; PMID:21702718		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-ACVR2A row is already represented by graph edge(s) M20B-E003568;M20B-E003569;M21B-E006360. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_152
LR:GDF7>ACVR2B	batch_152	GDF7	ACVR2B	already_present_exact_or_alias	M20B-E003570;M20B-E003571;M21B-E006361	DOI:10.1159/000322589; PMID:16049014; PMID:21702718		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-ACVR2B row is already represented by graph edge(s) M20B-E003570;M20B-E003571;M21B-E006361. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_152
LR:GDF7>BMPR1A	batch_152	GDF7	BMPR1A	already_present_exact_or_alias	M20B-E003568;M20B-E003570;M21B-E006358	DOI:10.1159/000322589; PMID:16049014; PMID:21702718		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-BMPR1A row is already represented by graph edge(s) M20B-E003568;M20B-E003570;M21B-E006358. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_152
LR:GDF7>BMPR1B	batch_152	GDF7	BMPR1B	already_present_exact_or_alias	M20B-E003569;M20B-E003571;M21B-E006359	DOI:10.1159/000322589; PMID:16049014; PMID:21702718		ligand_receptor_or_direct_molecular;ligand_receptor_binding_or_activation	mouse; human	The public GDF7-BMPR1B row is already represented by graph edge(s) M20B-E003569;M20B-E003571;M21B-E006359. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_152
LR:GDF7>BMPR2	batch_152	GDF7	BMPR2	already_present_exact_or_alias	M21B-E006362	DOI:10.1159/000322589; PMID:16049014; PMID:21702718		ligand_receptor_binding_or_activation	human	The public GDF7-BMPR2 row is already represented by graph edge(s) M21B-E006362. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_152
LR:GDF9>BMPR2	batch_152	GDF9	BMPR2	already_present_exact_or_alias	M20B-E003575			ligand_receptor_or_direct_molecular	mouse	The public GDF9-BMPR2 row is already represented by graph edge(s) M20B-E003575. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_152
LR:GDF9>TGFBR1	batch_152	GDF9	TGFBR1	already_present_exact_or_alias	M20B-E003575;M21B-E006985	DOI:10.1210/me.2003-0316; PMID:14684852		ligand_receptor_or_direct_molecular;receptor_proximal_or_pathway;downstream_or_functional	mouse; mixed	The public GDF9-TGFBR1 row is already represented by graph edge(s) M20B-E003575;M21B-E006985. The public locators are pathway or database records, while the existing graph edge-source records provide primary-supported GDF6 BMPR1A/BMPR2 receptor contexts, GDF7 ACVR2A/ACVR2B/BMPR1A/BMPR1B/BMPR2 receptor binding, and evidence-bounded GDF9-BMPR2 representation at the stated molecular resolution.	Do not add a duplicate edge or collapse GDF6/GDF7 type-I versus type-II receptor usage, weaker versus preferred receptor affinities, recombinant/cross-species receptor-matching assays, or GDF9 receptor context into autonomous canonical receptors. Preserve mature ligand, receptor-complex and co-receptor topology, species and assay limits, and the distinction between binding, receptor-proximal signaling and functional output; the frozen GDF9-BMPR2 row remains evidence-bounded where no stable primary locator is present, and the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_152
