candidate_unit_id	review_batch	normalized_ligand_key	normalized_receptor_key	disposition	matched_graph_edge_ids	supporting_primary_locators	reviewed_source_locators	evidence_layer	species_support	evidence_summary	limitations	review_status
LR:TNFSF13B>TNFRSF13C	batch_103	TNFSF13B	TNFRSF13C	already_present_exact_or_alias	M21B-E000199	PMID:11509692; PMID:12715002		ligand_receptor_binding_or_activation	both	The public TNFSF13B-TNFRSF13C row is already represented by graph edge(s) M21B-E000199. The public locators are pathway or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported TNF-superfamily or WNT ligand-receptor binding and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve TNF-superfamily receptor paralogs and decoy or co-receptor boundaries, WNT-FZD receptor specificity, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_103
LR:TNFSF13B>TNFRSF17	batch_103	TNFSF13B	TNFRSF17	already_present_exact_or_alias	M21B-E000457	PMID:10880534		ligand_receptor_binding_or_activation;downstream_or_functional	both	The public TNFSF13B-TNFRSF17 row is already represented by graph edge(s) M21B-E000457. The public locators are pathway or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported TNF-superfamily or WNT ligand-receptor binding and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve TNF-superfamily receptor paralogs and decoy or co-receptor boundaries, WNT-FZD receptor specificity, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_103
LR:TNFSF14>LTBR	batch_103	TNFSF14	LTBR	already_present_exact_or_alias	M21B-E000461	PMID:20592286; PMID:9739048		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public TNFSF14-LTBR row is already represented by graph edge(s) M21B-E000461. The public locators are pathway or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported TNF-superfamily or WNT ligand-receptor binding and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve TNF-superfamily receptor paralogs and decoy or co-receptor boundaries, WNT-FZD receptor specificity, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_103
LR:TNFSF14>TNFRSF14	batch_103	TNFSF14	TNFRSF14	already_present_exact_or_alias	M21B-E000460	PMID:20592286; PMID:9739048		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public TNFSF14-TNFRSF14 row is already represented by graph edge(s) M21B-E000460. The public locators are pathway or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported TNF-superfamily or WNT ligand-receptor binding and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve TNF-superfamily receptor paralogs and decoy or co-receptor boundaries, WNT-FZD receptor specificity, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_103
LR:TNFSF15>TNFRSF25	batch_103	TNFSF15	TNFRSF25	already_present_exact_or_alias	M21B-E000455	PMID:19522538; PMID:22017439; PMID:36446890		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public TNFSF15-TNFRSF25 row is already represented by graph edge(s) M21B-E000455. The public locators are pathway or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported TNF-superfamily or WNT ligand-receptor binding and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve TNF-superfamily receptor paralogs and decoy or co-receptor boundaries, WNT-FZD receptor specificity, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_103
LR:TNFSF18>TNFRSF18	batch_103	TNFSF18	TNFRSF18	already_present_exact_or_alias	M21B-E000459	PMID:33654081		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway	both	The public TNFSF18-TNFRSF18 row is already represented by graph edge(s) M21B-E000459. The public locators are pathway or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported TNF-superfamily or WNT ligand-receptor binding and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve TNF-superfamily receptor paralogs and decoy or co-receptor boundaries, WNT-FZD receptor specificity, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_103
LR:TNFSF4>TNFRSF4	batch_103	TNFSF4	TNFRSF4	already_present_exact_or_alias	M21B-E000453	PMID:8642301; PMID:9030600		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	mouse	The public TNFSF4-TNFRSF4 row is already represented by graph edge(s) M21B-E000453. The public locators are pathway or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported TNF-superfamily or WNT ligand-receptor binding and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve TNF-superfamily receptor paralogs and decoy or co-receptor boundaries, WNT-FZD receptor specificity, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_103
LR:TNFSF8>TNFRSF8	batch_103	TNFSF8	TNFRSF8	already_present_exact_or_alias	M21B-E000456	PMID:11754357; PMID:8391931		ligand_receptor_binding_or_activation;receptor_proximal_or_pathway;downstream_or_functional	human	The public TNFSF8-TNFRSF8 row is already represented by graph edge(s) M21B-E000456. The public locators are pathway or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported TNF-superfamily or WNT ligand-receptor binding and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve TNF-superfamily receptor paralogs and decoy or co-receptor boundaries, WNT-FZD receptor specificity, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_103
LR:WNT5A>FZD1	batch_103	WNT5A	FZD1	already_present_exact_or_alias	M21B-E006705	PMID:25605717		ligand_receptor_binding_or_activation	both	The public WNT5A-FZD1 row is already represented by graph edge(s) M21B-E006705. The public locators are pathway or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported TNF-superfamily or WNT ligand-receptor binding and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve TNF-superfamily receptor paralogs and decoy or co-receptor boundaries, WNT-FZD receptor specificity, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_103
LR:WNT5A>FZD8	batch_103	WNT5A	FZD8	already_present_exact_or_alias	M21B-E006706	PMID:25605717		ligand_receptor_binding_or_activation	both	The public WNT5A-FZD8 row is already represented by graph edge(s) M21B-E006706. The public locators are pathway or database records and are not treated as a substitute for pair-specific validation; the existing graph edge-source records provide primary-supported TNF-superfamily or WNT ligand-receptor binding and bounded receptor-proximal or functional observations.	Do not add a duplicate edge from the public row. Preserve TNF-superfamily receptor paralogs and decoy or co-receptor boundaries, WNT-FZD receptor specificity, species and cell-system context, and the distinction between binding, receptor-proximal signaling and functional output; the existing edges do not assert a universal intracellular cascade or terminal TF route.	reviewed_batch_103
