evidence_id	regulator_key	regulator_symbol	species_scope	evidence_layer	support_kind	cell_or_model	assay_or_perturbation	observation	effect_direction	primary_citation	corroborating_citation	route_or_module_relevance	target_pair_scope	exportable	canonical_write_performed	limitations
public_tf_evidence_batch018_regulator_nelfe	nelfe	NELFE/WHSC2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human biochemical and neuronal NELF models	NELF reconstitution, promoter-proximal pausing, and phosphorylation/release studies	NELFE is a Pol II pausing/elongation subunit; no queued target edge was established.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/12612062/	https://pubmed.ncbi.nlm.nih.gov/29523821/	noncanonical transcriptional modifier capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_dppa2	dppa2	DPPA2	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse ESC and maternal knockout models	Dux ChIP-seq, overexpression, knockdown, knockout, and rescue	DPPA2/4 regulates Dux in mouse ESC models, not the queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/30692203/	https://pubmed.ncbi.nlm.nih.gov/34878123/	noncanonical chromatin regulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_nipbl	nipbl	NIPBL/SCC2	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse ESC and liver cohesin models	promoter/enhancer occupancy, knockdown expression, and TAD-loss studies	NIPBL has cohesin-loading and chromatin-architecture evidence at other loci, not the queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC2953795/	https://pubmed.ncbi.nlm.nih.gov/29094699/	noncanonical chromatin architecture capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_sap30	sap30	SAP30	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human SIN3/HDAC corepressor models	SIN3/HDAC recruitment and SAP30 depletion studies	SAP30 corepressor evidence concerns nonqueued promoters such as MXD4, not the queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/9702189/	https://pubmed.ncbi.nlm.nih.gov/36302855/	noncanonical transcriptional coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_epop	epop	EPOP/C17orf96	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse pluripotent-cell PRC2.1 models	Elongin BC recruitment and PRC2.1 chromatin association	EPOP is a PRC2-associated chromatin regulator; no queued target edge was established.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/27863225/	https://pubmed.ncbi.nlm.nih.gov/41519789/	noncanonical chromatin coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_kdm6a	kdm6a	KDM6A/UTX	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse liver/macrophage chromatin models	KDM6A CUT&Tag/ChIP, liver loss-of-function, and lipid-gene expression studies	KDM6A chromatin-coregulator activity is documented at APOA1/APOM/APOH and related lipid genes; queued Abca1 evidence is ambiguous and separately recorded.	queued-pair direction not established except explicitly recorded limited associations	https://www.nature.com/articles/s41467-026-70846-w	https://assets-eu.researchsquare.com/files/rs-6065505/v1/76a9acd44dea6bd7ab94a025.pdf	noncanonical chromatin coregulator capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_cbx3	cbx3	CBX3/HP1gamma	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and neural CBX3 chromatin/RNA-processing models	ChIP-seq, chromatin association, and perturbation studies	CBX3/HP1gamma has promoter/gene-body chromatin and RNA-processing evidence, not the queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC5358721/	https://pmc.ncbi.nlm.nih.gov/articles/PMC3409256/	noncanonical chromatin-reader capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_setd1a	setd1a	SETD1A	mouse	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	mouse macrophage, erythroid, and PFC models	COMPASS occupancy, H3K4 methylation, enhancer/promoter regulation, and looping	SETD1A has chromatin-regulator evidence at other loci, not the queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC7873837/	https://pmc.ncbi.nlm.nih.gov/articles/PMC5009724/	noncanonical chromatin methyltransferase capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_brd3	brd3	BRD3	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human and mouse BET-reader models	GATA1-linked promoter occupancy and human BRD3 ChIP resource	BRD3 chromatin-reader activity is supported at other loci, not the queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC3107332/	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE119863	noncanonical chromatin-reader capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_smc3	smc3	SMC3	mouse	regulator_identity_and_regulatory_capacity	authoritative_binding_dataset_only	mouse MEL and human cancer cohesin models	SMC3 ChIP-seq and enhancer regulation at nonqueued loci	SMC3 occupancy resources exist, but no queued target-specific call or direction was established.	queued-pair direction not established except explicitly recorded limited associations	https://www.encodeproject.org/experiments/ENCSR000ETL/	https://pubmed.ncbi.nlm.nih.gov/37641131/	noncanonical chromatin architecture capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_ssrp1	ssrp1	SSRP1/FACT	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human H1299 and FACT chromatin models	siRNA/microarray, ChIP-qPCR, and chromatin-accessibility studies	SSRP1 supports transcriptional elongation and chromatin accessibility at other loci, not the queued targets.	queued-pair direction not established except explicitly recorded limited associations	https://pubmed.ncbi.nlm.nih.gov/17209051/	https://pmc.ncbi.nlm.nih.gov/articles/PMC6238418/	noncanonical chromatin-remodeler/elongation capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
public_tf_evidence_batch018_regulator_ncaph2	ncaph2	NCAPH2	human	regulator_identity_and_regulatory_capacity	primary_literature_regulator_level	human condensin-II model	condensin-II occupancy and knockdown at TFIIIC/histone-associated loci	NCAPH2 chromosome architecture evidence does not establish queued target regulation.	queued-pair direction not established except explicitly recorded limited associations	https://pmc.ncbi.nlm.nih.gov/articles/PMC5479651/		noncanonical chromosome-architecture capacity only	not evidence for unrelated queued exact pairs; no upstream relay inferred	false	false	Regulator-level evidence does not establish SCI target-cell presence, exact queued-target direction, downstream activation, or upstream relay. Chromatin-associated, cofactor, and reverse-direction evidence is retained separately from canonical promoter-TF evidence.
