path_expression	route_tier	missing_layers	intracellular_status	intracellular_tf_edge_id	transcription_factor_node_id	transcription_factor_label	tf_target_edge_id	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	output_evidence_type	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	route_evidence_id
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0555	M21B-DOWNSTREAM:00670	ligand|receptor|second_messenger_readout	NODE05593	INSL3	M21B-E001511	NODE09915	RXFP2/LGR8				INSL3-RXFP2/LGR8 partial-agonist cAMP output	INSL3-RXFP2-GPCR	primary_cAMP_functional_output	M21B-E001511;M21B-EVID-001454;M21B-DOWNSTREAM-EVID:001130;PMID:15649866	M21B-DOWNSTREAM-EVID:001130	second_messenger_readout	as stated in primary model/assay	RXFP2/LGR8-expressing cells with INSL3 binding, ligand competition and partial-agonist cAMP assays	Extracellular INSL3 engagement of RXFP2/LGR8 with receptor-dependent partial-agonist cAMP output	No SCI transfer inferred; receptor-expression assay context only	Primary evidence supports INSL3 binding and partial agonism at RXFP2/LGR8 with a cAMP readout. The overlay preserves the output without asserting an intracellular relay, TF, or target gene.	RXFP2/LGR8 binding, ligand competition and cAMP accumulation assays	activating	PMID:15649866	Primary RXFP2/LGR8 binding and partial-agonist cAMP study	Primary evidence supports INSL3 activation-compatible binding at RXFP2/LGR8 and a low-maximal partial-agonist cAMP response.	Preserve species-specific binding and partial-agonism limits; do not infer universal RXFP2 coupling, SCI transfer, or terminal gene expression.	LITEXP:000555
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0556	M21B-DOWNSTREAM:00695	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE11032	Thrombin	M21B-E001551	NODE03454	F2RL2/PAR3	M21B-E003997	NODE04264	GNA12/GNA13	Thrombin-F2RL2/PAR3-GNA12/GNA13-associated phosphoinositide output	Thrombin-PAR3-GPCR-G12-G13	composite_primary_receptor_gprotein_route_output	M21B-E001551;M21B-EVID-001494;M21B-DOWNSTREAM-EVID:001164;M21B-E003997;M21B-EVID-003940;PMID:9087410;PMID:31160049	M21B-DOWNSTREAM-EVID:001164	second_messenger_readout	human; mouse	Human PAR3/F2RL2 cloned and expressed in COS cells with mouse megakaryocyte and tissue comparators; thrombin-dependent phosphoinositide assays	Extracellular thrombin engagement and proteolytic activation of PAR3/F2RL2 with GNA12/GNA13-associated phosphoinositide output	No SCI transfer inferred; cloned-receptor and comparator-tissue context only	Primary evidence supports thrombin activation of cloned human PAR3/F2RL2 with phosphoinositide hydrolysis. The overlay connects the receptor to the bounded GNA12/GNA13 continuation without asserting a TF or target gene.	PAR3/F2RL2 cloning/expression, thrombin stimulation and phosphoinositide-hydrolysis assays	activating	PMID:9087410; PMID:31160049	Primary cloned PAR3 and PAR3 G-protein-coupling studies	Primary evidence supports thrombin activation of PAR3/F2RL2 with phosphoinositide hydrolysis; the existing graph edge supplies the bounded GNA12/GNA13 continuation.	Preserve cloned human PAR3, possible platelet cofactor, and family-level G-protein-coupling limits; do not infer universal thrombin physiology, SCI transfer, or terminal gene expression.	LITEXP:000556
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0557	M21B-DOWNSTREAM:00672	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE06576	LTB4	M21B-E001513	NODE06580	LTB4R2/BLT2	M21B-E003328	NODE04268	GNAI	LTB4-BLT2/LTB4R2-GNAI-associated calcium and chemotaxis output	LTB4-BLT2-GPCR	composite_primary_receptor_gprotein_route_output	M21B-E001513;M21B-EVID-001456;M21B-DOWNSTREAM-EVID:001134;M21B-E003328;M21B-EVID-003271;PMID:10934230;PMID:20026606	M21B-DOWNSTREAM-EVID:001134	second_messenger_readout	as stated in primary model/assay	LTB4R2/BLT2-expressing cells with LTB4 stimulation, calcium mobilization and chemotaxis assays	Extracellular LTB4 engagement of BLT2/LTB4R2 with GNAI-associated calcium and chemotaxis output	No SCI transfer inferred; receptor-expression assay context only	Primary evidence supports LTB4 engagement of BLT2/LTB4R2 with calcium and chemotaxis responses. The overlay connects this receptor evidence to the existing GNAI continuation without asserting a TF or target gene.	LTB4 receptor binding/activation, calcium mobilization and chemotaxis assays	activating	PMID:10934230; PMID:20026606	Primary BLT2 discovery and receptor-coupling studies	Primary evidence supports BLT2/LTB4R2 activation by LTB4 with calcium and chemotaxis readouts; the existing graph edge supplies the bounded GNAI continuation.	Distinguish BLT2 from BLT1 and preserve low-affinity and model-specific coupling limits; do not infer SCI transfer or terminal gene expression.	LITEXP:000557
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0558	M21B-DOWNSTREAM:00674	ligand|receptor|reporter_readout	NODE10786	Sweet tastants	M21B-E001522	NODE10856	TAS1R2:TAS1R3				Sweet tastants-TAS1R2:TAS1R3 heteromer reporter and second-messenger activation output	Sweet-TAS1R2-TAS1R3-GPCR	primary_receptor_reporter_output	M21B-E001522;M21B-EVID-001465;M21B-DOWNSTREAM-EVID:001137;PMID:11917125	M21B-DOWNSTREAM-EVID:001137	reporter_readout	as stated in primary model/assay	TAS1R2:TAS1R3 coexpressed in HEK-derived cells with sweet-tastant stimulation and G-protein/second-messenger reporter assays	Extracellular sweet-tastant engagement of the TAS1R2:TAS1R3 heteromer with reporter activation	No SCI transfer inferred; heterologous taste-receptor assay context only	Primary evidence supports sweet-tastant-dependent activation of the TAS1R2:TAS1R3 heteromer in a receptor reporter system. No intracellular graph continuation, TF, or target gene is asserted.	Sweet-tastant stimulation with heterologous G-protein/second-messenger reporter assays	activating	PMID:11917125	Primary cloned sweet and umami taste-receptor study	Primary evidence supports sweet-tastant activation of the TAS1R2:TAS1R3 receptor heteromer using heterologous reporter readouts.	Preserve tastant-class, G-alpha15, heterologous-assay, and receptor-heteromer limits; do not infer a universal native taste-cell relay or terminal gene expression.	LITEXP:000558
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0559	M21B-DOWNSTREAM:00675	ligand|receptor|reporter_readout	NODE06170	L-Glutamate/IMP	M21B-E001523	NODE10855	TAS1R1:TAS1R3				L-glutamate/IMP-TAS1R1:TAS1R3 umami heteromer reporter and activation output	Umami-TAS1R1-TAS1R3-GPCR	primary_receptor_reporter_output	M21B-E001523;M21B-EVID-001466;M21B-DOWNSTREAM-EVID:001139;PMID:11917125	M21B-DOWNSTREAM-EVID:001139	reporter_readout	as stated in primary model/assay	TAS1R1:TAS1R3 coexpressed in HEK-derived cells with L-glutamate and IMP stimulation and taste-receptor reporter assays	Extracellular glutamate/IMP engagement of the TAS1R1:TAS1R3 heteromer with reporter activation	No SCI transfer inferred; heterologous taste-receptor assay context only	Primary evidence supports L-glutamate/IMP-dependent activation of the TAS1R1:TAS1R3 heteromer in a receptor reporter system. No intracellular graph continuation, TF, or target gene is asserted.	L-glutamate and IMP stimulation with heterologous taste-receptor reporter assays	activating	PMID:11917125	Primary cloned sweet and umami taste-receptor study	Primary evidence supports L-glutamate/IMP-dependent activation of the TAS1R1:TAS1R3 umami receptor heteromer using heterologous reporter readouts.	Preserve the IMP cofactor, tastant-class, heterologous-assay, and receptor-heteromer limits; do not infer a universal native taste-cell relay or terminal gene expression.	LITEXP:000559
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0560	M21B-DOWNSTREAM:00698	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE00011	2-Arachidonoylglycerol/2-AG	M21B-E001554	NODE02269	CNR2/CB2 cannabinoid receptor	M21B-E002051	NODE04271	GNAI/O/Z	2-AG-CNR2/CB2-GNAI/O/Z-associated calcium, ERK and arrestin output	2AG-CB2-GPCR	composite_primary_receptor_gprotein_route_output	M21B-E001554;M21B-EVID-001497;M21B-DOWNSTREAM-EVID:001167;M21B-E002051;M21B-EVID-001994;PMID:25033246;PMID:28954865;PMID:7498464	M21B-DOWNSTREAM-EVID:001167	second_messenger_readout	human	Human CB2/CNR2-expressing U2OS or HEK293 cells with extracellular 2-AG stimulation, calcium/ERK or arrestin readouts and CB2 antagonist controls	Extracellular 2-AG engagement of CNR2/CB2 with GNAI/O/Z-associated calcium, ERK or arrestin output	No SCI transfer inferred; receptor-expression and pharmacology assay context only	Primary evidence supports extracellular 2-AG activation-compatible CB2/CNR2 calcium, ERK or arrestin responses. The overlay connects the receptor to the existing GNAI/O/Z continuation without asserting a TF or target gene.	CB2/CNR2 receptor expression, extracellular 2-AG stimulation, calcium/ERK or arrestin assays and antagonist controls	activating	PMID:25033246; PMID:28954865; PMID:7498464	Primary CB2 ligand-response and cannabinoid receptor-coupling studies	Primary evidence supports 2-AG activation-compatible CB2/CNR2 calcium, ERK or arrestin responses; the existing graph edge supplies the bounded GNAI/O/Z continuation.	Preserve extracellular versus intracellular 2-AG handling, cell-system pharmacology, and receptor-bias limits; do not infer native SCI-cell signaling or terminal gene expression.	LITEXP:000560
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0561	M21B-DOWNSTREAM:00699	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE08721	PACAP-27/PACAP-38	M21B-E001555	NODE11734	VIPR1/VPAC1	M21B-E001895	NODE04283	GNAS	PACAP-27/PACAP-38-VPAC1-GNAS-associated cAMP and phospholipase-D output	PACAP-VPAC1-GPCR	composite_primary_receptor_gprotein_route_output	M21B-E001555;M21B-EVID-001498;M21B-DOWNSTREAM-EVID:001168;M21B-E001895;M21B-EVID-001838;PMID:11193821;PMID:7902709;PMID:32807782	M21B-DOWNSTREAM-EVID:001168	second_messenger_readout	human; rodent	Human or rodent VPAC1/VIPR1 expressed in stable CHO or other heterologous cells with PACAP/VIP stimulation, phospholipase-D, binding and cAMP assays	Extracellular PACAP engagement of VPAC1/VIPR1 with GNAS-associated cAMP and phospholipase-D output	No SCI transfer inferred; heterologous receptor-expression assay context only	Primary evidence supports PACAP/VIP recognition and functional activation of VPAC1/VIPR1. The overlay connects the receptor to the existing GNAS continuation without asserting a TF or target gene.	VPAC1 binding, PACAP/VIP stimulation, phospholipase-D and cAMP assays	activating	PMID:11193821; PMID:7902709; PMID:32807782	Primary VPAC1/PACAP functional and receptor-coupling studies	Primary evidence supports PACAP/VIP-dependent VPAC1/VIPR1 receptor activation with phospholipase-D and cAMP readouts; the existing graph edge supplies the bounded GNAS continuation.	Preserve PACAP isoform, VPAC1 splice/coupling, species, and heterologous-cell boundaries; do not infer native SCI-cell signaling or terminal gene expression.	LITEXP:000561
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0562	M21B-DOWNSTREAM:00700	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE08721	PACAP-27/PACAP-38	M21B-E001556	NODE11737	VIPR2/VPAC2	M21B-E001896	NODE04283	GNAS	PACAP-27/PACAP-38-VPAC2-GNAS-associated cAMP and phospholipase-D output	PACAP-VPAC2-GPCR	composite_primary_receptor_gprotein_route_output	M21B-E001556;M21B-EVID-001499;M21B-DOWNSTREAM-EVID:001170;M21B-E001896;M21B-EVID-001839;PMID:11193821;PMID:17168326;PMID:7733904	M21B-DOWNSTREAM-EVID:001170	second_messenger_readout	human; rodent	Human or rodent VPAC2/VIPR2 expressed in stable CHO or other heterologous cells with PACAP/PACAP38 binding, phospholipase-D and cAMP assays	Extracellular PACAP engagement of VPAC2/VIPR2 with GNAS-associated cAMP and phospholipase-D output	No SCI transfer inferred; heterologous receptor-expression assay context only	Primary evidence supports PACAP/VIP recognition and functional activation of VPAC2/VIPR2. The overlay connects the receptor to the existing GNAS continuation without asserting a TF or target gene.	VPAC2 binding, PACAP/PACAP38 stimulation, phospholipase-D and cAMP assays	activating	PMID:11193821; PMID:17168326; PMID:7733904	Primary VPAC2/PACAP functional and receptor-coupling studies	Primary evidence supports PACAP/VIP-dependent VPAC2/VIPR2 receptor activation with phospholipase-D and cAMP readouts; the existing graph edge supplies the bounded GNAS continuation.	Preserve PACAP isoform, VPAC2 splice/coupling, species, and heterologous-cell boundaries; do not infer native SCI-cell signaling or terminal gene expression.	LITEXP:000562
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	composite_source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-0563	M21B-DOWNSTREAM:00696	ligand|receptor|intracellular_continuation|second_messenger_readout	NODE11032	Thrombin	M21B-E001552	NODE03457	F2RL3/PAR4	M21B-E003320	NODE04282	GNAQ/GNA11	Thrombin-F2RL3/PAR4-GNAQ/GNA11-associated phosphoinositide output	Thrombin-PAR4-GPCR-Gq11	composite_primary_receptor_gprotein_route_output	M21B-E001552;M21B-EVID-001495;M21B-DOWNSTREAM-EVID:001165;M21B-E003320;M21B-EVID-003263;PMID:9618465;PMID:10779527	M21B-DOWNSTREAM-EVID:001165	second_messenger_readout	human	Human PAR4/F2RL3 expressed in COS cells with thrombin/trypsin stimulation, cleavage-mutant control and tethered-ligand peptide assays	Extracellular thrombin proteolysis exposes the PAR4 tethered ligand and is associated with GNAQ/GNA11-linked phosphoinositide output	No SCI transfer inferred; cloned-receptor assay context only	Primary evidence supports proteolytic activation of cloned human PAR4/F2RL3 by thrombin or trypsin and phosphoinositide hydrolysis. The overlay connects the receptor to the bounded GNAQ/GNA11 continuation without asserting a TF or target gene.	PAR4/F2RL3 expression, thrombin/trypsin stimulation, cleavage-mutant, tethered-ligand peptide and phosphoinositide assays	activating	PMID:9618465; PMID:10779527	Primary cloned PAR4 and PAR4 G-protein-coupling studies	Primary evidence supports thrombin- and tethered-ligand-dependent PAR4/F2RL3 activation with phosphoinositide hydrolysis; the existing graph edge supplies the bounded GNAQ/GNA11 continuation.	Preserve proteolytic cleavage and tethered-ligand semantics, receptor-expression context, and family-level coupling limits; do not infer universal platelet physiology, SCI transfer, or terminal gene expression.	LITEXP:000563
ligand>receptor>????>????>output	ligand_receptor_output_annotation_missing_intracellular_and_tf	intracellular_continuation|transcription_factor	not_assayed								primary_literature_route_expansion	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	direct_edge	curated_primary_route	M21B-LITEXP-0564	M21B-DOWNSTREAM:00680	ligand|receptor|second_messenger_readout	NODE00454	alpha-MSH/NDP-MSH	M21B-E001532	NODE06840	MC1R/MSHR melanocortin receptor				alpha-MSH/NDP-MSH-MC1R/MSHR-associated stimulatory cAMP output	alpha-MSH-MC1R-GPCR-Gs-cAMP	primary_cAMP_functional_output	M21B-E001532;M21B-EVID-001475;M21B-DOWNSTREAM-EVID:001144;PMID:7926261	M21B-DOWNSTREAM-EVID:001144	second_messenger_readout	human; mouse	Cloned human and mouse MC1R/MSHR in heterologous cells with melanocortin-peptide binding and cAMP assays	Extracellular melanocortin-peptide engagement of MC1R/MSHR with stimulatory cAMP output	No SCI transfer inferred; heterologous receptor-expression context only	Primary evidence supports melanocortin-peptide binding and cAMP responses at cloned human and mouse MC1R/MSHR. No intracellular graph continuation, TF, or target gene is asserted.	MC1R/MSHR peptide binding, agonist pharmacology and cAMP accumulation assays	activating	PMID:7926261	Primary cloned human and mouse MC1R pharmacology study	Primary evidence supports alpha-MSH/NDP-MSH binding and activation-compatible cAMP responses at cloned MC1R/MSHR.	Preserve alpha-MSH/NDP-MSH form, species, receptor-expression, and heterologous-cell limits; do not infer native SCI-cell signaling or terminal gene expression.	LITEXP:000564
