path_expression	route_tier	missing_layers	intracellular_status	transcription_factor_node_id	transcription_factor_label	target_gene_node_id	target_gene_label	output_node_id	input_evidence_type	output_evidence_type	route_linkage_status	causal_status	traversal_status	route_status	evidence_contract_version	evidence_polarity	negative_evidence_status	evidence_directness	source_scope	curation_status	expansion_id	source_queue_id	known_layers	ligand_node_id	ligand_label	ligand_receptor_edge_id	receptor_node_id	receptor_label	receptor_intracellular_edge_id	intracellular_continuation_node_id	intracellular_continuation_label	output_label	pathway_name	evidence_ids	source_evidence_record_id	output_class	species_context	cell_type_context	compartment_context	injury_context	context_scope	assay_or_perturbation	effect_polarity	primary_locator	citation_note	evidence_summary	limitations	source_chain_id	route_evidence_id
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1175	M21B-DOWNSTREAM:01165	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	NODE03959	Galectin-1/LGALS1	M21B-E005486	NODE01895	CD43/LEUKOSIALIN	M21B-E002848	NODE10284	SIGLEC1/CD169/sialoadhesin	Galectin-1/LGALS1-CD43/LEUKOSIALIN-SIGLEC1/CD169/sialoadhesin CD43-SIGLEC1-sialic-acid-dependent-adhesion output	CD43-SIGLEC1-sialic-acid-dependent-adhesion	M21B-E005486;M21B-E002848;M21B-EVID-005429;M21B-EVID-002791;PMID:11238599	M21B-DOWNSTREAM-EVID:001879	gene_expression_or_transcription	mouse	Murine TK-1 T-cell and COS/CHO glycoform-expression systems; sialoadhesin-Fc precipitation, CD43 expression, sialidase/R97A specificity and core-1/core-2 O-glycan binding assays	Galectin-1/LGALS1-CD43/LEUKOSIALIN input; CD43/LEUKOSIALIN-SIGLEC1/CD169/sialoadhesin receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing Galectin-1/LGALS1-CD43/LEUKOSIALIN input edge to the source-supported CD43/LEUKOSIALIN-SIGLEC1/CD169/sialoadhesin continuation.	not_reported	unknown	PMID:11238599	Review lead: PMCID:PMC8161119, Siglec Ligands review; PMCID:PMC3972465, Structural Basis for Recognition of Cellular and Viral Ligands by NK Cell Receptors; review-cited primary: PMID:11238599; primary locator: PMID:11238599	Primary-supported claim: The reviews cite primary sialoadhesin-Fc precipitation and glycoform experiments identifying CD43 as a sialic-acid-dependent T-cell counterreceptor for SIGLEC1/CD169. Primary model/assay: Murine TK-1 T-cell and COS/CHO glycoform-expression systems; sialoadhesin-Fc precipitation, CD43 expression, sialidase/R97A specificity and core-1/core-2 O-glycan binding assays This release joins the existing Galectin-1/LGALS1-CD43/LEUKOSIALIN evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Sialomucin counterreceptor edge; preserve CD43 glycoform and sialic-acid dependence, macrophage/T-cell adhesion context and no SCI-specific inference. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1175	LITEXP:001175
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1176	M21B-DOWNSTREAM:01179	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE03698	Fibromodulin/FMOD	M21B-E004675	NODE02077	CFH/Complement Factor H	M21B-E002875	NODE05859	ITGAM:ITGB2 Mac-1	Fibromodulin/FMOD-CFH/Complement Factor H-ITGAM:ITGB2 Mac-1 CFH-CR3-complement-cell-modulation output	CFH-CR3-complement-cell-modulation	M21B-E004675;M21B-E002875;M21B-EVID-004618;M21B-EVID-002818;PMID:20826755; PMCID:PMC2944003; DOI:10.4049/jimmunol.0904191	M21B-DOWNSTREAM-EVID:001897	cellular_functional_readout	human	Human factor H, Neisseria gonorrhoeae and primary human neutrophil/phagocyte systems; factor-H binding to CR3, bacterial adhesion and phagocyte activation/oxidative readouts with receptor-blockade context	Fibromodulin/FMOD-CFH/Complement Factor H input; CFH/Complement Factor H-ITGAM:ITGB2 Mac-1 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing Fibromodulin/FMOD-CFH/Complement Factor H input edge to the source-supported CFH/Complement Factor H-ITGAM:ITGB2 Mac-1 continuation.	not_reported	unknown	PMID:20826755; PMCID:PMC2944003; DOI:10.4049/jimmunol.0904191	Review lead: PMCID:PMC5378756, Complement factor H in host defense and immune evasion, cellular receptor section; PMCID:PMC6052053, Factor H family and CR3 section; review-cited primary: PMID:20826755; PMCID:PMC2944003; DOI:10.4049/jimmunol.0904191; primary locator: PMID:20826755; PMCID:PMC2944003; DOI:10.4049/jimmunol.0904191	Primary-supported claim: The reviews identify factor H as a CR3 ligand and cite primary evidence for direct factor-H binding to CR3 on professional phagocytes with altered neutrophil or macrophage function. Primary model/assay: Human factor H, Neisseria gonorrhoeae and primary human neutrophil/phagocyte systems; factor-H binding to CR3, bacterial adhesion and phagocyte activation/oxidative readouts with receptor-blockade context This release joins the existing Fibromodulin/FMOD-CFH/Complement Factor H evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Promote bounded factor-H/CR3 association and phagocyte modulation only; no SCI or terminal-TF inference. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1176	LITEXP:001176
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1177	M21B-DOWNSTREAM:01214	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE10522	SpeB/Streptococcus pyogenes streptococcal pyogenic exotoxin B	M21B-E004852	NODE02083	CFP/properdin	M21B-E002952	NODE07689	NCR1/NKp46	SpeB/Streptococcus pyogenes streptococcal pyogenic exotoxin B-CFP/properdin-NCR1/NKp46 CFP-NKp46-complement-NK-activation output	CFP-NKp46-complement-NK-activation	M21B-E004852;M21B-E002952;M21B-EVID-004795;M21B-EVID-002895;PMID:28480349; PMCID:PMC5419422; DOI:10.1126/sciimmunol.aam9628	M21B-DOWNSTREAM-EVID:001963	cellular_functional_readout	human; mouse	Purified human properdin and NKp46-Fc binding, NKp46-positive cell-line and primary NK-cell staining, receptor-blockade assays, and mouse Neisseria meningitidis survival models	SpeB/Streptococcus pyogenes streptococcal pyogenic exotoxin B-CFP/properdin input; CFP/properdin-NCR1/NKp46 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing SpeB/Streptococcus pyogenes streptococcal pyogenic exotoxin B-CFP/properdin input edge to the source-supported CFP/properdin-NCR1/NKp46 continuation.	not_reported	activating	PMID:28480349; PMCID:PMC5419422; DOI:10.1126/sciimmunol.aam9628	Review lead: PMCID:PMC7375857, Properdin: A multifaceted molecule involved in inflammation and diseases; PMCID:PMC5649110, Complement factor P: promoting the antibacterial activity of natural killer cells; review-cited primary: PMID:28480349; PMCID:PMC5419422; primary locator: PMID:28480349; PMCID:PMC5419422; DOI:10.1126/sciimmunol.aam9628	Primary-supported claim: Complement factor P/properdin binds NKp46 and supports NKp46-positive innate-lymphoid-cell antibacterial protection. Primary model/assay: Purified human properdin and NKp46-Fc binding, NKp46-positive cell-line and primary NK-cell staining, receptor-blockade assays, and mouse Neisseria meningitidis survival models This release joins the existing SpeB/Streptococcus pyogenes streptococcal pyogenic exotoxin B-CFP/properdin evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Promote properdin-NKp46 binding and bounded antibacterial NK/ILC function; preserve soluble oligomeric properdin and the bacterial-infection model, with no CNS/SCI or terminal-TF inference. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1177	LITEXP:001177
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1178	M21B-DOWNSTREAM:01571	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE11285	TNR/tenascin-R	M21B-E000916	NODE02287	CNTN1/contactin-1	M21B-E005153	NODE08270	NRCAM/NrCAM	TNR/tenascin-R-CNTN1/contactin-1-NRCAM/NrCAM CNTN1-NRCAM-adhesion-complex output	CNTN1-NRCAM-adhesion-complex	M21B-E000916;M21B-E005153;M21B-EVID-000859;M21B-EVID-005096;PMID:8274278; PMCID:PMC2132488; PMID:9049255; https://pubmed.ncbi.nlm.nih.gov/8274278/	M21B-DOWNSTREAM-EVID:002473	cellular_functional_readout	chick	Chick tectal neurons, chick brain membrane extracts, COS7 cells coexpressing contactin and NrCAM, and RPTPbeta-coated neurite assays; heterophilic binding/co-immunoprecipitation and neurite-growth blockade.	TNR/tenascin-R-CNTN1/contactin-1 input; CNTN1/contactin-1-NRCAM/NrCAM receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing TNR/tenascin-R-CNTN1/contactin-1 input edge to the source-supported CNTN1/contactin-1-NRCAM/NrCAM continuation.	not_reported	unknown	PMID:8274278; PMCID:PMC2132488; PMID:9049255; https://pubmed.ncbi.nlm.nih.gov/8274278/	Review lead: PMCID:PMC5715320, Glycosylphosphatidylinositol-Anchored Immunoglobulin Superfamily Cell Adhesion Molecules and Their Role in Neuronal Development and Synapse Regulation; PMID:9321706, Nr-CAM: a cell adhesion molecule with ligand and receptor functions; review-cited primary: PMID:8274278; PMID:9049255; primary locator: PMID:8274278; PMCID:PMC2132488; PMID:9049255; https://pubmed.ncbi.nlm.nih.gov/8274278/	Primary-supported claim: The review identifies NrCAM as a heterophilic contactin-1 receptor; primary binding and neurite-outgrowth studies support a contactin/NrCAM complex and NrCAM-dependent neuronal adhesion/growth. Primary model/assay: Chick tectal neurons, chick brain membrane extracts, COS7 cells coexpressing contactin and NrCAM, and RPTPbeta-coated neurite assays; heterophilic binding/co-immunoprecipitation and neurite-growth blockade. This release joins the existing TNR/tenascin-R-CNTN1/contactin-1 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Promote only the extracellular/lateral contactin-1-NrCAM adhesion complex and bounded neurite-growth function; preserve chick developmental context and do not infer an autonomous NrCAM intracellular relay. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1178	LITEXP:001178
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1179	M21B-DOWNSTREAM:01610	ligand|receptor|intracellular_continuation|gene_expression_or_transcription	NODE08796	PDCD1LG2/PD-L2	M21B-E005219	NODE01843	CD274/PD-L1	M21B-E005462	NODE01959	CD80/B7-1	PDCD1LG2/PD-L2-CD274/PD-L1-CD80/B7-1 PDL1-CD80-cis-checkpoint-modulation output	PDL1-CD80-cis-checkpoint-modulation	M21B-E005219;M21B-E005462;M21B-EVID-005162;M21B-EVID-005405;PMID:17629517; PMID:18585785; PMID:20587542; PMCID:PMC2707944; DOI:10.1016/j.molimm.2008.05.014	M21B-DOWNSTREAM-EVID:002529	gene_expression_or_transcription	human; mouse	Human and mouse PD-L1/CD80 recombinant and transduced-cell systems; binding and competition assays, T-cell activation/cytokine readouts, and cis co-expression/interaction analyses.	PDCD1LG2/PD-L2-CD274/PD-L1 input; CD274/PD-L1-CD80/B7-1 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing PDCD1LG2/PD-L2-CD274/PD-L1 input edge to the source-supported CD274/PD-L1-CD80/B7-1 continuation.	not_reported	unknown	PMID:17629517; PMID:18585785; PMID:20587542; PMCID:PMC2707944; DOI:10.1016/j.molimm.2008.05.014	Review lead: PMCID:PMC7914151, PD-L1 and B7-1 cis-interaction: New mechanisms in immune checkpoints and immunotherapies; PMCID:PMC6935268, PD-L1:CD80 Cis-Heterodimer Triggers the Co-stimulatory Receptor CD28 While Repressing the Inhibitory PD-1 and CTLA-4 Pathways; review-cited primary: PMID:17629517; PMID:18585785; PMID:20587542; primary locator: PMID:17629517; PMID:18585785; PMID:20587542; PMCID:PMC2707944; DOI:10.1016/j.molimm.2008.05.014	Primary-supported claim: The reviews identify a cis PD-L1/CD80 interaction and cite primary biochemical, cell-surface, and functional studies showing that the cis complex modulates PD-1 and CTLA-4 access while preserving CD28 costimulation. Primary model/assay: Human and mouse PD-L1/CD80 recombinant and transduced-cell systems; binding and competition assays, T-cell activation/cytokine readouts, and cis co-expression/interaction analyses. This release joins the existing PDCD1LG2/PD-L2-CD274/PD-L1 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Promote as a cis ligand-ligand checkpoint-modulation edge only; preserve same-membrane/cell-surface topology and species/assay differences, and do not represent CD80 as a conventional PD-L1 trans receptor or infer a standalone intracellular PD-L1 relay. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1179	LITEXP:001179
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1180	M21B-DOWNSTREAM:01612	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE09357	PRTN3/proteinase 3	M21B-E006980	NODE01805	CD177/NB1	M21B-E005465	NODE08864	PECAM1/CD31	PRTN3/proteinase 3-CD177/NB1-PECAM1/CD31 CD177-PECAM1-transendothelial-adhesion output	CD177-PECAM1-transendothelial-adhesion	M21B-E006980;M21B-E005465;M21B-EVID-006923;M21B-EVID-005408;PMID:17580308; DOI:10.1074/jbc.M701120200	M21B-DOWNSTREAM-EVID:002534	cellular_functional_readout	human	Human CD177-positive neutrophils, U937 cells stably expressing CD177, HUVEC/PECAM-1 systems and purified PECAM-1 domains; flow cytometry, immunoprecipitation, SPR, antibody/domain-6 blockade, adhesion and transendothelial-migration assays.	PRTN3/proteinase 3-CD177/NB1 input; CD177/NB1-PECAM1/CD31 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing PRTN3/proteinase 3-CD177/NB1 input edge to the source-supported CD177/NB1-PECAM1/CD31 continuation.	not_reported	unknown	PMID:17580308; DOI:10.1074/jbc.M701120200	Review lead: PMCID:PMC3975704, PECAM-1: regulator of endothelial junctional integrity; PMCID:PMC2672407, Mechanisms of neutrophil transendothelial migration; review-cited primary: PMID:17580308; primary locator: PMID:17580308; DOI:10.1074/jbc.M701120200	Primary-supported claim: The reviews identify CD177 as the neutrophil counter-receptor for PECAM-1 and cite primary adhesion, domain-blocking, SPR, and transmigration evidence. Primary model/assay: Human CD177-positive neutrophils, U937 cells stably expressing CD177, HUVEC/PECAM-1 systems and purified PECAM-1 domains; flow cytometry, immunoprecipitation, SPR, antibody/domain-6 blockade, adhesion and transendothelial-migration assays. This release joins the existing PRTN3/proteinase 3-CD177/NB1 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Promote cation-dependent CD177/PECAM-1 heterophilic binding with bounded neutrophil transmigration function; preserve PECAM-1 domain-6, CD177-positive neutrophil and HUVEC context, and note later physiological significance remains context-dependent. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1180	LITEXP:001180
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1181	M21B-DOWNSTREAM:01714	ligand|receptor|intracellular_continuation|phagocytosis_or_engulfment	NODE00225	ADAM10/Kuzbanian	M21B-E005820	NODE02605	CX3CL1/fractalkine	M21B-E005797	NODE07159	microglial synapse elimination	ADAM10/Kuzbanian-CX3CL1/fractalkine-microglial synapse elimination CX3CL1-CX3CR1-microglial-synapse-elimination output	CX3CL1-CX3CR1-microglial-synapse-elimination	M21B-E005820;M21B-E005797;M21B-EVID-005763;M21B-EVID-005740;PMID:31209379; PMCID:PMC6596419	M21B-DOWNSTREAM-EVID:002710	phagocytosis_or_engulfment	mouse	Mouse developing barrel cortex after unilateral whisker removal; Cx3cl1/Cx3cr1 knockout, ADAM10 inhibition, VGlut2 engulfment and synapse-density readouts	ADAM10/Kuzbanian-CX3CL1/fractalkine input; CX3CL1/fractalkine-microglial synapse elimination receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing ADAM10/Kuzbanian-CX3CL1/fractalkine input edge to the source-supported CX3CL1/fractalkine-microglial synapse elimination continuation.	not_reported	activating	PMID:31209379; PMCID:PMC6596419	Review lead: PMID:39265565, Synaptic Pruning by Microglia: Lessons from Genetic Studies in Mice; PMCID:PMC6477030, Phagocytosis in the Brain: Homeostasis and Disease; review-cited primary: PMID:31209379; PMCID:PMC6596419; primary locator: PMID:31209379; PMCID:PMC6596419	Primary-supported claim: The reviews identify neuron-derived CX3CL1-CX3CR1 signaling as required for activity-dependent microglial elimination of thalamocortical synapses. Primary model/assay: Mouse developing barrel cortex after unilateral whisker removal; Cx3cl1/Cx3cr1 knockout, ADAM10 inhibition, VGlut2 engulfment and synapse-density readouts This release joins the existing ADAM10/Kuzbanian-CX3CL1/fractalkine evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Preserve neuron-derived membrane/soluble fractalkine, CX3CR1 dependence and sensory-lesion barrel-cortex context; do not infer traumatic-SCI synapse pruning or a terminal transcription factor. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1181	LITEXP:001181
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1182	M21B-DOWNSTREAM:01716	ligand|receptor|intracellular_continuation|phagocytosis_or_engulfment	NODE09216	PRELP/proline-arginine-rich end leucine-rich repeat protein	M21B-E004686	NODE01443	C3/complement component 3	M21B-E005799	NODE07159	microglial synapse elimination	PRELP/proline-arginine-rich end leucine-rich repeat protein-C3/complement component 3-microglial synapse elimination C3-CR3-microglial-synapse-elimination output	C3-CR3-microglial-synapse-elimination	M21B-E004686;M21B-E005799;M21B-EVID-004629;M21B-EVID-005742;PMID:22632727	M21B-DOWNSTREAM-EVID:002714	phagocytosis_or_engulfment	mouse	Mouse postnatal retinogeniculate system; C3/CR3 genetic perturbation, microglial presynaptic engulfment, eye-specific segregation and synapse-density readouts	PRELP/proline-arginine-rich end leucine-rich repeat protein-C3/complement component 3 input; C3/complement component 3-microglial synapse elimination receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing PRELP/proline-arginine-rich end leucine-rich repeat protein-C3/complement component 3 input edge to the source-supported C3/complement component 3-microglial synapse elimination continuation.	not_reported	activating	PMID:22632727	Review lead: PMCID:PMC8541743, Mechanisms governing activity-dependent synaptic pruning in the mammalian CNS; PMCID:PMC5866459, Microglia-mediated synaptic elimination in neuronal development and disease; review-cited primary: PMID:22632727; primary locator: PMID:22632727	Primary-supported claim: The reviews identify C3 tagging and CR3 recognition as a complement-dependent pathway required for microglial engulfment and elimination of developing retinogeniculate synapses. Primary model/assay: Mouse postnatal retinogeniculate system; C3/CR3 genetic perturbation, microglial presynaptic engulfment, eye-specific segregation and synapse-density readouts This release joins the existing PRELP/proline-arginine-rich end leucine-rich repeat protein-C3/complement component 3 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Preserve activated-C3/CR3 complement context and developing visual-system model; function edge does not claim a purified C3-CR3 complex, a universal complement effect or traumatic-SCI relevance. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1182	LITEXP:001182
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1183	M21B-DOWNSTREAM:01801	ligand|receptor|intracellular_continuation|phosphorylation_or_activation_readout	NODE01465	C4orf48/NICOL1	M21B-E006204	NODE07720	NELL2/neural EGFL-like 2	M21B-E006203	NODE09833	ROS1/c-ROS	C4orf48/NICOL1-NELL2/neural EGFL-like 2-ROS1/c-ROS NELL2-ROS1-RTK-activation output	NELL2-ROS1-RTK-activation	M21B-E006204;M21B-E006203;M21B-EVID-006147;M21B-EVID-006146;PMID:41698918; PMCID:PMC13100127; DOI:10.1038/s41467-026-69630-7	M21B-DOWNSTREAM-EVID:002858	phosphorylation_or_activation_readout	human; mouse	Purified murine ROS1 extracellular domain and full-length human NELL2; biolayer interferometry binding (reported KD approximately 116 nM), oligomeric/stoichiometric clustering analyses, cryo-EM structures and interface mutants; NIH/3T3 cells stably expressing ROS1-AK stimulated with purified NELL2, ROS1 phosphorylation and antibody-blockade assays	C4orf48/NICOL1-NELL2/neural EGFL-like 2 input; NELL2/neural EGFL-like 2-ROS1/c-ROS receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing C4orf48/NICOL1-NELL2/neural EGFL-like 2 input edge to the source-supported NELL2/neural EGFL-like 2-ROS1/c-ROS continuation.	not_reported	activating	PMID:41698918; PMCID:PMC13100127; DOI:10.1038/s41467-026-69630-7	Review lead: PMCID:PMC13100127, Clustering and a conformational switch drive activation of the mammalian receptor tyrosine kinase ROS1 (primary discovery article; no separate review lead identified); review-cited primary: PMID:41698918; PMCID:PMC13100127; DOI:10.1038/s41467-026-69630-7; primary locator: PMID:41698918; PMCID:PMC13100127; DOI:10.1038/s41467-026-69630-7	Primary-supported claim: The primary structural study identifies NELL2 as a direct ROS1 agonist: BLI measures direct ROS1 extracellular-domain binding, cryo-EM resolves the NELL2-bound receptor, and NELL2 stimulation activates ROS1 in ROS1-expressing cells. Primary model/assay: Purified murine ROS1 extracellular domain and full-length human NELL2; biolayer interferometry binding (reported KD approximately 116 nM), oligomeric/stoichiometric clustering analyses, cryo-EM structures and interface mutants; NIH/3T3 cells stably expressing ROS1-AK stimulated with purified NELL2, ROS1 phosphorylation and antibody-blockade assays This release joins the existing C4orf48/NICOL1-NELL2/neural EGFL-like 2 evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Preserve trimeric NELL2, multisite ROS1 extracellular engagement and the human-ligand/murine-receptor model; the 2026 study resolves direct agonism despite earlier binding-only reports, but do not transfer to Drosophila Sevenless/BOSS, SCI function or terminal-TF activity. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1183	LITEXP:001183
ligand>receptor>intracellular>????>output	ligand_receptor_intracellular_output_missing_tf	transcription_factor|target_gene_expression	source_supported						primary_literature_route_expansion	primary_receptor_proximal_and_cellular_functional_output	literature_expansion:primary_route_annotation	not_asserted	evidence_route_not_causal	retained_evidence_route	mechanism_evidence_v1	supports	not_evaluated	source_claim	composite_primary_evidence	curated_primary_route	M21B-LITEXP-1184	M21B-DOWNSTREAM:02083	ligand|receptor|intracellular_continuation|cellular_functional_readout	NODE02322	COL13A1/collagen XIII ectodomain	M21B-E006745	NODE04831	HSPG2/perlecan	M21B-E006750	NODE02559	CSPG4/NG2	COL13A1/collagen XIII ectodomain-HSPG2/perlecan-CSPG4/NG2 Perlecan-CSPG4-NG2-basement-membrane-adhesion output	Perlecan-CSPG4-NG2-basement-membrane-adhesion	M21B-E006745;M21B-E006750;M21B-EVID-006688;M21B-EVID-006693;PMID:29462330; PMCID:PMC5905647; DOI:10.1093/jb/mvy008	M21B-DOWNSTREAM-EVID:003312	cellular_functional_readout	human	Purified perlecan and CSPG4 from human WiDr, MM200 and Me1007 conditioned media; immunoaffinity purification; surface-plasmon-resonance and solid-phase binding; CSPG4/perlecan cell-adhesion and actin-polymerization assays	COL13A1/collagen XIII ectodomain-HSPG2/perlecan input; HSPG2/perlecan-CSPG4/NG2 receptor-proximal continuation	no SCI transfer inferred; primary model context only	review-guided primary evidence; exact topology/layer bounded; composite route joins the existing COL13A1/collagen XIII ectodomain-HSPG2/perlecan input edge to the source-supported HSPG2/perlecan-CSPG4/NG2 continuation.	not_reported	unknown	PMID:29462330; PMCID:PMC5905647; DOI:10.1093/jb/mvy008	Review lead: DOI:10.1096/fj.201801670R, Structural deciphering of the NG2/CSPG4 proteoglycan multifunctionality, ECM-ligand section; review-cited primary: PMID:29462330; PMCID:PMC5905647; DOI:10.1093/jb/mvy008; primary locator: PMID:29462330; PMCID:PMC5905647; DOI:10.1093/jb/mvy008	Primary-supported claim: The review identifies perlecan as an extracellular NG2/CSPG4 ligand; the cited primary study demonstrates direct protein-protein binding and a cell-adhesion/actin-polymerization consequence. Primary model/assay: Purified perlecan and CSPG4 from human WiDr, MM200 and Me1007 conditioned media; immunoaffinity purification; surface-plasmon-resonance and solid-phase binding; CSPG4/perlecan cell-adhesion and actin-polymerization assays This release joins the existing COL13A1/collagen XIII ectodomain-HSPG2/perlecan evidence edge to the source-supported continuation; the downstream primary study is not assumed to have tested the upstream ligand as its initiating stimulus.	Promote direct extracellular perlecan-CSPG4/NG2 binding with bounded adhesion/actin output only; preserve purified human perlecan/CSPG4 and basement-membrane context; no canonical kinase relay, SCI weighting or terminal-TF inference. The composite route remains evidence-layer only: no causal traversal, shared assay, TF, or target-gene expression is asserted.	M21B-LITEXP-1184	LITEXP:001184
