review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-LIANA-REMAINING-0223	Sema6b Plxna4	reviewed_unresolved	URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22sema6b%22+AND+%22plxna4%22; URL:https://europepmc.org/search?query=%22sema6b%22+%22plxna4%22	mouse and mammalian cell systems	Sema6B/Plexin-A4 co-complex and competition/cis-interaction systems; no matched exact trans-receptor model	bounded exact-pair PubMed/Europe PMC search; co-complex and competition/cis-interaction reports; no qualifying reconstituted trans-ligand activation packet	Sema6B–PLXNA4 exact edge remains unresolved; Sema6B cis/competition evidence is not direct proof of trans-ligand activation	binding_activation;receptor_proximal_relay	Sema6B/Plexin-A4 cis or trans semaphorin guidance context; exact receptor-proximal relay and downstream function unresolved	low	Sema6A–PLXNA4 evidence, family annotations, co-expression, and Sema6B competition were not transferred to a direct Sema6B–PLXNA4 activating edge; no terminal TF assigned.	null
M20A-LIANA-REMAINING-0224	Sparc Eng	reviewed_binding_only	PMCID:PMC3216331	mouse; human-related endothelial/pericyte systems	pericytes, endothelial-related cells, and recombinant or tissue protein systems	SPARC/endoglin co-immunoprecipitation and solid-phase binding; endoglin-dependent TGF-beta1 activity and pericyte-migration assays	SPARC directly interacts with ENG/endoglin and modulates an endoglin-containing TGF-beta receptor context; this is not a canonical agonist-only receptor edge	binding_activation;downstream_pathway_function	SPARC -> ENG/endoglin-containing TGF-beta receptor context -> altered TGF-beta1 activity and pericyte migration; no standalone ENG kinase relay assigned	medium	ENG is an accessory TGF-beta receptor and SPARC is a matricellular regulator; the source supports direct interaction plus context-dependent modulation, not a complete ligand-receptor relay or SCI receiver-cell mechanism; no terminal TF assigned.	null
M20A-LIANA-REMAINING-0225	Spon2 Itga4	reviewed_unresolved	PMID:16917498; PMID:18818374	mouse immune-cell systems	eosinophil and macrophage/immune-cell adhesion and recruitment models	Mindin/SPON2 matrix adhesion and eosinophil recruitment; alpha4/beta1-integrin antibody blockade and receptor-complex perturbation	SPON2 supports alpha4beta1-containing integrin adhesion and migration; the submitted ITGA4 single-chain edge is not a complete native receptor assignment	binding_activation;downstream_pathway_function	SPON2 -> alpha4beta1 integrin complex -> adhesion/migration and immune-cell recruitment	low	Evidence is for an alpha4beta1 heterodimer in cell/matrix assays, not purified ITGA4 alone; beta1 dependence and cell context remain unresolved; no terminal TF assigned.	null
M20A-LIANA-REMAINING-0226	Spon2 Itga5	reviewed_unresolved	PMID:16917498	mouse dendritic-cell system	dendritic-cell Mindin/SPON2 adhesion model	alpha5- and beta1-integrin antibody blockade during Mindin-mediated dendritic-cell adhesion	SPON2 supports an alpha5beta1-containing adhesion receptor context involving ITGA5; direct binding to standalone ITGA5 was not established	binding_activation;downstream_pathway_function	SPON2 -> alpha5beta1 integrin complex -> dendritic-cell adhesion and integrin-dependent migration	low	The tested receptor is a heterodimer and the assay is antibody blockade rather than purified ITGA5 binding; exact receptor stoichiometry and downstream relay are unresolved; no terminal TF assigned.	null
M20A-LIANA-REMAINING-0227	Spon2 Itgb1	reviewed_unresolved	PMID:16917498; PMID:18818374; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22spon2%22+AND+%22itgb1%22	mouse and human immune/cancer-cell systems	immune-cell adhesion and human cancer-cell migration models	beta1-integrin deletion/blockade; SPON2-dependent adhesion, migration, and PYK2-associated functional assays	SPON2 involves ITGB1-containing integrin complexes, principally alpha4beta1 or alpha5beta1; standalone ITGB1 is not the native receptor assignment	binding_activation;receptor_proximal_relay;downstream_pathway_function	SPON2 -> alpha4beta1/alpha5beta1 -> integrin adhesion/PYK2-associated migration; exact alpha subunit and relay unresolved	low	The native receptors are heterodimers rather than free ITGB1; subunit-level notation, direct affinity, and exact downstream kinase sequence remain unresolved; no terminal TF assigned.	null
M20A-LIANA-REMAINING-0228	Tac1 Tacr1	reviewed_binding_only	PMID:7510519; PMID:7836382	human; mouse	NK1/TACR1 neuropeptide receptor systems and recombinant/cell receptor models	processed substance-P binding, receptor mutagenesis/photolabeling, and NK1/TACR1 activation assays	TAC1-derived substance P directly binds and activates TACR1/NK1; the assayed ligand is a processed TAC1 product	binding_activation	TAC1 precursor -> substance P -> TACR1/NK1 GPCR -> neuropeptide signaling; pair-specific downstream kinase/TF branch not assigned	medium	The submitted TAC1 symbol denotes a precursor that also produces neurokinin A; direct evidence is for mature substance P, and no SCI receiver-cell relay or terminal TF was demonstrated.	null
M20A-LIANA-REMAINING-0229	Tac1 Tacr2	reviewed_function_only	PMID:22771977	mouse; rat	mouse/rat tachykinin and receptor-dependent behavioral systems	TAC1-derived neurokinin A pharmacology; TACR2/NK2 antagonism and receptor-dependent behavioral/physiological readouts	TAC1-derived neurokinin A produces TACR2/NK2-dependent function; exact precursor binding and a clean TACR2-only relay were not established	receptor_proximal_relay;downstream_pathway_function	TAC1 precursor -> neurokinin A -> TACR2/NK2 GPCR -> tachykinin behavioral/physiological outputs	low	Evidence is for processed neurokinin A rather than the TAC1 precursor and includes indirect/cross-reactive tachykinin pharmacology with TACR1 cross-talk; no direct precursor-receptor binding or terminal TF assigned.	null
M20A-LIANA-REMAINING-0230	Tgfa Egfr_erbb2	reviewed_unresolved	PMID:9393980	human EGFR/ERBB2 cell systems	EGFR/ERBB1 and ERBB2-expressing human cell systems	TGF-alpha EGFR binding/activation and comparison of EGFR/ERBB2 heterodimerization with EGF	TGFA directly activates EGFR/ERBB1 and can enter an EGFR/ERBB2 signaling context, but the submitted EGFR_ERBB2 composite ligand-binding edge is unresolved	binding_activation;receptor_proximal_relay;downstream_pathway_function	TGFA -> EGFR/ERBB1 -> EGFR kinase/MAPK signaling, with weaker or context-dependent ERBB2 heterodimerization	low	Direct evidence is for EGFR/ERBB1; the exact EGFR_ERBB2 composite was not established as the ligand-binding unit, and heterodimer context cannot be converted into direct composite binding; no terminal TF assigned.	null
M20A-LIANA-REMAINING-0231	Tgfb1 Acvr1b_tgfbr2	no_evidence_boundary	PMID:8242742; PMID:8196624; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22tgfb1%22+AND+%22acvr1b+tgfbr2%22	mammalian TGF-beta receptor systems; exact composite not established	canonical TGF-beta receptor and activin-receptor comparator systems; no matched ACVR1B-TGFBR2 composite	bounded exact-pair search across binding, activation, receptor reconstitution, and function; comparator studies only	no qualifying exact TGFB1-ACVR1B_TGFBR2 interaction or relay established	no_evidence_boundary	Canonical TGFB/TGFBR2 or activin/ACVR1B branches are separate comparator systems; the submitted ACVR1B-TGFBR2 composite remains unresolved	low	TGFBR2 component evidence, ACVR1B activin signaling, generic TGF-beta receptor complexes, expression, and pathway annotations cannot establish this exact composite; no terminal TF assigned.	null
M20A-LIANA-REMAINING-0232	Tgfb1 Acvr1c_tgfbr2	no_evidence_boundary	PMID:8242742; PMID:8196624; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22tgfb1%22+AND+%22acvr1c+tgfbr2%22	mammalian TGF-beta receptor systems; exact composite not established	canonical TGF-beta receptor and activin-receptor comparator systems; no matched ACVR1C-TGFBR2 composite	bounded exact-pair search across binding, activation, receptor reconstitution, and function; comparator studies only	no qualifying exact TGFB1-ACVR1C_TGFBR2 interaction or relay established	no_evidence_boundary	TGFBR2 component evidence, ACVR1C activin signaling, generic TGF-beta receptor complexes, expression, and pathway annotations cannot establish this exact composite; no terminal TF assigned.	low	No qualifying primary assay established the submitted TGF-beta receptor composite; component, family, expression, and pathway evidence were not transferred; no terminal TF assigned.	null
