review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0420	DOPA-DDC_SLC18A1 Drd1	reviewed_relay_candidate	PMID:38481695; PMID:7838121; DOI:10.1021/acs.jmedchem.3c02161	human	HEK293T cells transiently expressing human DRD1; cloned human D1-receptor HEK293 cells	dopamine and subtype-selective agonists; miniG recruitment, G-CASE BRET, CAMYEN cAMP, and receptor-selective cAMP/Ca2+ assays	mature dopamine DRD1 GPCR activation; precursor/biosynthesis/vesicular-transport composite context	receptor_proximal_relay	DOPA→dopamine (DDC); SLC18A1 context→vesicular storage; mature dopamine→DRD1→Gs/olf→adenylyl cyclase/cAMP/PKA	medium	The queued token is a DOPA/DDC/SLC18A1 composite, not a single tested ligand. DDC, SLC18A1/2, and SLC6A3 were not manipulated in the receptor assays; mature dopamine receptor activation is separated from production and handling. No terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0421	DOPA-DDC_SLC18A1 Drd2	reviewed_relay_candidate	PMID:38481695; DOI:10.1021/acs.jmedchem.3c02161	human	HEK293T cells transiently expressing human DRD2	dopamine and subtype-selective agonists; miniG recruitment, G-CASE BRET, and CAMYEN cAMP assays	mature dopamine DRD2 GPCR activation; precursor/biosynthesis/vesicular-transport composite context	receptor_proximal_relay	DOPA→dopamine (DDC); SLC18A1 context→vesicular storage; mature dopamine→DRD2→Gi/o→adenylyl cyclase inhibition/cAMP	medium	The queued token is a DOPA/DDC/SLC18A1 composite, not a single tested ligand. DDC, SLC18A1/2, and SLC6A3 were not manipulated in the receptor assays; mature dopamine receptor activation is separated from production and handling. No terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0422	DOPA-DDC_SLC18A1 Drd3	reviewed_relay_candidate	PMID:38481695; DOI:10.1021/acs.jmedchem.3c02161	human	HEK293T cells transiently expressing human DRD3	dopamine and subtype-selective agonists; miniG recruitment, G-CASE BRET, and CAMYEN cAMP assays	mature dopamine DRD3 GPCR activation; precursor/biosynthesis/vesicular-transport composite context	receptor_proximal_relay	DOPA→dopamine (DDC); SLC18A1 context→vesicular storage; mature dopamine→DRD3→Gi/o-family relay and cAMP modulation	medium	The queued token is a DOPA/DDC/SLC18A1 composite, not a single tested ligand. DDC, SLC18A1/2, and SLC6A3 were not manipulated in the receptor assays; mature dopamine receptor activation is separated from production and handling. No terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0423	DOPA-DDC_SLC18A1 Drd4	reviewed_relay_candidate	PMID:38481695; PMID:20873719; DOI:10.1021/acs.jmedchem.3c02161	human; rhesus macaque	HEK293T cells transiently expressing human DRD4; cloned DRD4 assays; rhesus retina/brain imaging	dopamine and D4-selective agonists; miniG/G-CASE BRET, CAMYEN cAMP, cloned-receptor cAMP, and receptor-selective PET binding	mature dopamine DRD4 GPCR activation; precursor/biosynthesis/vesicular-transport composite context	receptor_proximal_relay	DOPA→dopamine (DDC); SLC18A1 context→vesicular storage; mature dopamine→DRD4→Gi/o→adenylyl cyclase inhibition/cAMP	medium	The queued token is a DOPA/DDC/SLC18A1 composite, not a single tested ligand. DDC, SLC18A1/2, and SLC6A3 were not manipulated in the receptor assays; mature dopamine receptor activation is separated from production and handling. No terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0424	DOPA-DDC_SLC18A1 Drd5	reviewed_relay_candidate	PMID:38481695; DOI:10.1021/acs.jmedchem.3c02161	human	HEK293T cells transiently expressing human DRD5	dopamine and subtype-selective agonists; miniG recruitment, G-CASE BRET, and CAMYEN cAMP assays	mature dopamine DRD5 GPCR activation; precursor/biosynthesis/vesicular-transport composite context	receptor_proximal_relay	DOPA→dopamine (DDC); SLC18A1 context→vesicular storage; mature dopamine→DRD5→Gs/olf-family relay and cAMP	medium	The queued token is a DOPA/DDC/SLC18A1 composite, not a single tested ligand. DDC, SLC18A1/2, and SLC6A3 were not manipulated in the receptor assays; mature dopamine receptor activation is separated from production and handling. No terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0425	DOPA-DDC_SLC18A2 Drd1	reviewed_relay_candidate	PMID:38481695; PMID:7838121; DOI:10.1021/acs.jmedchem.3c02161	human	HEK293T cells transiently expressing human DRD1; cloned human D1-receptor HEK293 cells	dopamine and subtype-selective agonists; miniG recruitment, G-CASE BRET, CAMYEN cAMP, and receptor-selective cAMP/Ca2+ assays	mature dopamine DRD1 GPCR activation; precursor/biosynthesis/vesicular-transport composite context	receptor_proximal_relay	DOPA→dopamine (DDC); SLC18A2 context→vesicular storage; mature dopamine→DRD1→Gs/olf→adenylyl cyclase/cAMP/PKA	medium	The queued token is a DOPA/DDC/SLC18A2 composite, not a single tested ligand. DDC, SLC18A1/2, and SLC6A3 were not manipulated in the receptor assays; mature dopamine receptor activation is separated from production and handling. No terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0426	DOPA-DDC_SLC18A2 Drd2	reviewed_relay_candidate	PMID:38481695; DOI:10.1021/acs.jmedchem.3c02161	human	HEK293T cells transiently expressing human DRD2	dopamine and subtype-selective agonists; miniG recruitment, G-CASE BRET, and CAMYEN cAMP assays	mature dopamine DRD2 GPCR activation; precursor/biosynthesis/vesicular-transport composite context	receptor_proximal_relay	DOPA→dopamine (DDC); SLC18A2 context→vesicular storage; mature dopamine→DRD2→Gi/o→adenylyl cyclase inhibition/cAMP	medium	The queued token is a DOPA/DDC/SLC18A2 composite, not a single tested ligand. DDC, SLC18A1/2, and SLC6A3 were not manipulated in the receptor assays; mature dopamine receptor activation is separated from production and handling. No terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0427	DOPA-DDC_SLC18A2 Drd3	reviewed_relay_candidate	PMID:38481695; DOI:10.1021/acs.jmedchem.3c02161	human	HEK293T cells transiently expressing human DRD3	dopamine and subtype-selective agonists; miniG recruitment, G-CASE BRET, and CAMYEN cAMP assays	mature dopamine DRD3 GPCR activation; precursor/biosynthesis/vesicular-transport composite context	receptor_proximal_relay	DOPA→dopamine (DDC); SLC18A2 context→vesicular storage; mature dopamine→DRD3→Gi/o-family relay and cAMP modulation	medium	The queued token is a DOPA/DDC/SLC18A2 composite, not a single tested ligand. DDC, SLC18A1/2, and SLC6A3 were not manipulated in the receptor assays; mature dopamine receptor activation is separated from production and handling. No terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0428	DOPA-DDC_SLC18A2 Drd4	reviewed_relay_candidate	PMID:38481695; PMID:20873719; DOI:10.1021/acs.jmedchem.3c02161	human; rhesus macaque	HEK293T cells transiently expressing human DRD4; cloned DRD4 assays; rhesus retina/brain imaging	dopamine and D4-selective agonists; miniG/G-CASE BRET, CAMYEN cAMP, cloned-receptor cAMP, and receptor-selective PET binding	mature dopamine DRD4 GPCR activation; precursor/biosynthesis/vesicular-transport composite context	receptor_proximal_relay	DOPA→dopamine (DDC); SLC18A2 context→vesicular storage; mature dopamine→DRD4→Gi/o→adenylyl cyclase inhibition/cAMP	medium	The queued token is a DOPA/DDC/SLC18A2 composite, not a single tested ligand. DDC, SLC18A1/2, and SLC6A3 were not manipulated in the receptor assays; mature dopamine receptor activation is separated from production and handling. No terminal TF was directly measured.	—
M20A-CELLCHAT-REMAINING-0429	DOPA-DDC_SLC18A2 Drd5	reviewed_relay_candidate	PMID:38481695; DOI:10.1021/acs.jmedchem.3c02161	human	HEK293T cells transiently expressing human DRD5	dopamine and subtype-selective agonists; miniG recruitment, G-CASE BRET, and CAMYEN cAMP assays	mature dopamine DRD5 GPCR activation; precursor/biosynthesis/vesicular-transport composite context	receptor_proximal_relay	DOPA→dopamine (DDC); SLC18A2 context→vesicular storage; mature dopamine→DRD5→Gs/olf-family relay and cAMP	medium	The queued token is a DOPA/DDC/SLC18A2 composite, not a single tested ligand. DDC, SLC18A1/2, and SLC6A3 were not manipulated in the receptor assays; mature dopamine receptor activation is separated from production and handling. No terminal TF was directly measured.	—
