review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-2487	Mmp9 Ephb2	reviewed_relay_candidate	PMID:18713744; PMCID:PMC2570862; DOI:10.1074/jbc.M804401200	Homo sapiens; Mus musculus	HEK293/HEK293T cells expressing EphB2; primary mouse hippocampal neurons	Recombinant active MMP-9 cleavage assays; EphB2 cleavage-resistant mutants; ephrin-B1/B2 stimulation; MMP inhibition; growth-cone and cell-repulsion assays	MMP-9 directly cleaves the EphB2 ectodomain and changes ephrin-induced receptor signaling	receptor_proximal_relay	Ephrin-B-EphB2 -> FAK/RhoA -> cell repulsion and growth-cone withdrawal	high	MMP-2 and MMP-9 were both implicated in some experiments; the exact contribution of endogenous MMP-9 varies by model and ephrin context.	null
M20A-EXT-2488	Mmp9 Ifnar1	reviewed_relay_candidate	PMID:28122987; PMCID:PMC5375666; DOI:10.1128/JVI.01824-16	Homo sapiens	Differentiated THP-1 macrophage-like cells; HEK293T transfection; HepG2-NTCP and other human hepatoma/viral models	Co-immunoprecipitation; membrane-fraction IP; MMP-9 overexpression or knockdown; HBV/IFN-alpha perturbation; IFNAR1 phosphorylation, ubiquitination and degradation assays	MMP-9 binds IFNAR1 and promotes receptor modification and loss of IFNAR1 function	receptor_proximal_relay	IFNAR1 -> JAK/STAT antiviral signaling; MMP-9 antagonizes IFNAR1 availability and downstream STAT1/2 phosphorylation	high	The study is centered on HBV-associated immune evasion; it does not establish a general ligand-like IFNAR1 agonism by MMP-9 or a unique MMP-9 cleavage mechanism for IFNAR1.	null
M20A-EXT-2489	Mmp9 Itgam	reviewed_unresolved	PMID:19116209; PMCID:PMC2689762; DOI:10.1074/mcp.M800449-MCP200; https://pubmed.ncbi.nlm.nih.gov/?term=MMP9+ITGAM	Mus musculus; Homo sapiens comparator context	M9A mouse macrophages and wild-type macrophages; human leukocyte comparator literature	Subtractive proteomics; immunoblotting; metalloprotease inhibition; peptide substrate mapping; exact-pair PubMed/PMC search	No exact MMP-9-to-ITGAM evidence established; related work demonstrates MMP-9 shedding of the beta-2 integrin subunit ITGB2/CD18, not the alpha-M subunit ITGAM/CD11b	ligand_receptor_binding_or_activation	MMP-9-mediated integrin shedding boundary; ITGB2 substrate evidence cannot be transferred to ITGAM	low	Search found direct MMP-9 cleavage of ITGB2/CD18 and reports of CD11b/CD18-associated MMP-9 release, but no exact ITGAM binding, cleavage, activation or receptor-dependent perturbation.	null
M20A-EXT-2490	Mmp9 Lrp1	reviewed_relay_candidate	PMID:11279011; DOI:10.1074/jbc.M100121200; PMID:32702237; PMCID:PMC7503162	Homo sapiens; Mus musculus	Mouse embryonic fibroblasts; purified LRP1; human/rodent MMP-9 and TIMP-1 complexes	Receptor blotting and binding assays; radiolabeled proMMP-9/TIMP-1 uptake; RAP blockade; LRP-deficient cells; SPR and lysosomal degradation assays	LRP1 directly binds proMMP-9 and preferentially internalizes proMMP-9/TIMP-1 complexes	receptor_proximal_relay	LRP1 endocytic receptor -> MMP-9/TIMP-1 internalization and lysosomal catabolism -> extracellular protease homeostasis	high	Binding affinity and uptake depend strongly on MMP-9 zymogen state and TIMP-1 complex formation; this is primarily an endocytic clearance relay rather than a demonstrated kinase cascade.	null
M20A-EXT-2491	Mmp9 Reck	reviewed_binding_only	PMID:9789069; PMCID:PMC23764; PMID:18194466; PMCID:PMC3828891	Homo sapiens; Mus musculus	Purified recombinant RECK/MMP-9; NIH 3T3, HT1080 and lung cancer cell models; nude-mouse metastasis model	Solid-phase binding; protease activity and kinetic assays; RECK expression or K23 fragment perturbation; Matrigel invasion and metastasis assays	RECK directly binds and inhibits MMP-9 proteolytic activity	ligand_receptor_binding_or_activation	RECK-MMP-9 extracellular protease-inhibitor interaction -> reduced matrix invasion	high	RECK is a membrane-anchored protease regulator rather than a canonical signaling receptor; no receptor-proximal intracellular relay or terminal TF was established.	null
M20A-EXT-2492	Mmp9 Tlr9	reviewed_relay_candidate	PMID:23827939; DOI:10.1016/j.cellsig.2013.06.010; PMID:21873432; PMCID:PMC3196117	Mus musculus	RAW-Blue macrophages; mouse macrophage models	TLR9 ODN1826 stimulation; MMP-9 siRNA/inhibitor; Neu1 and NMBR perturbation; NF-kappaB reporter, MyD88 recruitment and cytokine assays; endosomal complex analysis	MMP-9 participates in a Neu1/NMBR/TLR9 signaling platform required for nucleic-acid-induced TLR9 activation	receptor_proximal_relay	NMBR-G protein -> MMP-9/Neu1 -> endosomal TLR9 -> MyD88/NF-kappaB -> inflammatory cytokines	medium	The evidence supports a receptor-complex/pathway role for MMP-9 rather than a direct MMP-9-TLR9 ligand-binding interface; the model is macrophage- and agonist-specific.	RELA
M20A-EXT-2496	Mpz Mpzl1	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=MPZ+MPZL1; https://pubmed.ncbi.nlm.nih.gov/?term=myelin+protein+zero+like+protein+1+binding	None established for the exact pair	No exact MPZ-MPZL1 model established	Broad PubMed, PMC, publisher and interaction-resource searches for exact MPZ-MPZL1 binding, activation, relay and perturbation	No exact molecular or functional evidence established; MPZ/P0 is a myelin adhesion protein and MPZL1/PZR is a distinct receptor-like immunoglobulin-family protein	ligand_receptor_binding_or_activation	Myelin adhesion versus MPZL1 receptor-like signaling boundary	low	Search returned MPZL1 interactors and independent MPZ/myelin studies but no validated exact MPZ-to-MPZL1 assay or receptor-dependent functional perturbation.	null
M20A-EXT-2497	Mrc1 Ptprc	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=MRC1+PTPRC; https://pubmed.ncbi.nlm.nih.gov/?term=CD206+CD45+interaction	None established for the exact pair	No exact MRC1-PTPRC model established	Broad PubMed, PMC, publisher and pathway-resource searches for direct binding, receptor complex, signaling and perturbation	No exact pair-specific binding, activation, relay or functional-output evidence established	ligand_receptor_binding_or_activation	MRC1/CD206 and PTPRC/CD45 are independently characterized immune receptors; co-expression or cell-cell communication predictions are not direct pair evidence	low	Search returned marker co-expression, computational cell-cell communication and independent CD206/CD45 biology, but no exact molecular binding or receptor-dependent perturbation.	null
M20A-EXT-2499	Mstn ACVR1B_ACVR2A	reviewed_relay_candidate	PMID:14517293; PMCID:PMC230332; DOI:10.1128/MCB.23.20.7230-7242.2003; PMID:33219121; PMCID:PMC7733802; DOI:10.1073/pnas.2019263117	Homo sapiens recombinant MSTN; Mus musculus	C2C12 myoblasts and primary myofibers; HEK293 reporter systems; mouse skeletal muscle	MSTN binding and receptor-complex studies; CAGA/SMAD reporter assays; receptor knockdown and muscle-specific Acvr2a/Acvr2b plus Acvr1b/Tgfbr1 genetic targeting	MSTN receptor-complex signaling through ACVR2A with ACVR1B recruits and phosphorylates SMAD2/3	receptor_proximal_relay	MSTN -> ACVR2A/ACVR1B -> SMAD2/3 -> myogenic growth and differentiation control	medium	The receptor-redundancy study establishes use of receptor combinations in vivo but does not resolve every ligand-specific combination equally; exact ACVR2A-ACVR1B stoichiometry is context-dependent.	SMAD2;SMAD3
M20A-EXT-2500	Mstn ACVR1B_ACVR2B	reviewed_relay_candidate	PMID:14517293; PMCID:PMC230332; DOI:10.1128/MCB.23.20.7230-7242.2003; PMID:33219121; PMCID:PMC7733802; DOI:10.1073/pnas.2019263117	Homo sapiens recombinant MSTN; Mus musculus	C2C12 myoblasts and primary myofibers; HEK293 reporter systems; mouse skeletal muscle	MSTN-ActRIIB binding and heteromeric complex assays; CAGA/SMAD reporter assays; receptor perturbation and muscle-specific genetic targeting	MSTN binds ACVR2B and signals with ACVR1B/ALK4 to phosphorylate SMAD2/3	receptor_proximal_relay	MSTN -> ACVR2B/ACVR1B -> SMAD2/3 -> inhibition of myoblast differentiation and muscle growth	high	The type-II receptor has higher apparent affinity for MSTN than the type-I receptor; cellular context and coreceptor expression affect type-I receptor usage.	SMAD2;SMAD3
