review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-0943	glu-slc1a1_gls2 grik3_grik4	Glu-SLC1A1_GLS2 GRIK3_GRIK4		M21A-PAIR-EVID-1384	PMID:25139762; PMID:20026616; PMID:34706237	human receptor subunits; heterologous expression	HEK293 cells, Xenopus oocytes, and recombinant kainate-receptor composition assays		exact GluK3-GluK4 kainate complex activation not established	ligand_receptor_binding_or_activation	kainate ion-channel complex; exact K3/K4 boundary	low		reviewed_unresolved	GluK4 requires a partner and the cited functional comparisons emphasized GluK1/GluK4 or GluK2/GluK4; SLC1A1/GLS2 is source context, not molecular glutamate; no terminal TF
M20A-CELLCHAT-REMAINING-0944	glu-slc1a1_gls2 grik3_grik5	Glu-SLC1A1_GLS2 GRIK3_GRIK5		M21A-PAIR-EVID-1385	PMID:25139762; PMID:20026616; PMID:34706237	human receptor subunits; heterologous expression	HEK293 cells, Xenopus oocytes, and recombinant kainate-receptor composition assays		exact GluK3-GluK5 kainate complex activation not established	ligand_receptor_binding_or_activation	kainate ion-channel complex; exact K3/K5 boundary	low		reviewed_unresolved	GluK5 requires a partner and no qualifying primary functional assay for the exact GluK3/GluK5 assembly was located; SLC1A1/GLS2 is source context, not molecular glutamate; no terminal TF
M20A-CELLCHAT-REMAINING-0945	glu-slc1a1_gls2 grin1_grin2a	Glu-SLC1A1_GLS2 GRIN1_GRIN2A	M21A-REUSE-0923	M21A-PAIR-EVID-1386	PMID:7476914; PMID:9463421; PMID:9625862	human receptor subunits; recombinant mammalian and Xenopus systems	permanently transfected mouse fibroblasts, HEK-293 cells, and Xenopus oocytes; whole-cell, outside-out patch, and single-channel voltage clamp		glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	high		reviewed_relay_candidate	exact NR1/NR2A activation is supported, but downstream kinase/function and TF output were not assayed; SLC1A1/GLS2 source composite was not experimentally isolated Module 21A glutamate-receptor promotion batch065 (2026-09-02): exact mature glutamate activation of the specified NMDA, metabotropic, AMPA, or kainate receptor row is raised to high at the validated receptor-proximal relay layer. Source-processing labels remain context only; exact receptor composition, model, species, assembly, and electrophysiology boundaries remain explicit, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0946	glu-slc1a1_gls2 grin1_grin2b	Glu-SLC1A1_GLS2 GRIN1_GRIN2B	M21A-REUSE-0924	M21A-PAIR-EVID-1387	PMID:7476914; PMID:9463421; PMID:9380752	human receptor subunits; recombinant mammalian and Xenopus systems	permanently transfected mouse fibroblasts, HEK-293 cells, and Xenopus oocytes; whole-cell and single-channel voltage clamp		glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	high		reviewed_relay_candidate	exact NR1/NR2B activation is supported, but downstream kinase/function and TF output were not assayed; SLC1A1/GLS2 source composite was not experimentally isolated Module 21A glutamate-receptor promotion batch065 (2026-09-02): exact mature glutamate activation of the specified NMDA, metabotropic, AMPA, or kainate receptor row is raised to high at the validated receptor-proximal relay layer. Source-processing labels remain context only; exact receptor composition, model, species, assembly, and electrophysiology boundaries remain explicit, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0947	glu-slc1a1_gls2 grin1_grin2c	Glu-SLC1A1_GLS2 GRIN1_GRIN2C	M21A-REUSE-0925	M21A-PAIR-EVID-1388	PMID:9463421; PMID:18635641; PMID:9380752	human receptor subunits; recombinant mammalian cells	HEK-293 and CHO cells; outside-out patch and single-channel recordings		glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	high		reviewed_relay_candidate	exact NR1/NR2C activation is supported, but downstream pathway and TF output were not assayed; SLC1A1/GLS2 source composite was not experimentally isolated Module 21A glutamate-receptor promotion batch065 (2026-09-02): exact mature glutamate activation of the specified NMDA, metabotropic, AMPA, or kainate receptor row is raised to high at the validated receptor-proximal relay layer. Source-processing labels remain context only; exact receptor composition, model, species, assembly, and electrophysiology boundaries remain explicit, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0948	glu-slc1a1_gls2 grin1_grin2d	Glu-SLC1A1_GLS2 GRIN1_GRIN2D	M21A-REUSE-0926	M21A-PAIR-EVID-1389	PMID:9463421; PMID:9625862; PMID:10835034	human receptor subunits; recombinant mammalian/Xenopus and rat neuronal systems	HEK-293 cells, Xenopus oocytes, and rat cerebellar preparations; patch-clamp recordings		glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; prolonged excitatory current	high		reviewed_relay_candidate	exact NR1/NR2D activation is supported, but native-cell observations do not establish a TF endpoint and SLC1A1/GLS2 source composite was not isolated Module 21A glutamate-receptor promotion batch065 (2026-09-02): exact mature glutamate activation of the specified NMDA, metabotropic, AMPA, or kainate receptor row is raised to high at the validated receptor-proximal relay layer. Source-processing labels remain context only; exact receptor composition, model, species, assembly, and electrophysiology boundaries remain explicit, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0949	glu-slc1a1_gls2 grm1	Glu-SLC1A1_GLS2 Grm1	M21A-REUSE-0927	M21A-PAIR-EVID-1390	PMID:37546908; PMID:25193666	human mGlu1; heterologous expression	HEK-293 cells transiently expressing human mGlu1 with G-protein/BRET or fluorescence reporters		glutamate-activated group I metabotropic glutamate GPCR	receptor_proximal_relay	mGlu1 → Gq/11-PLC and Gi/o signaling; Ca2+/second-messenger branch	high		reviewed_relay_candidate	direct receptor-proximal coupling was measured, not a downstream TF; heterologous receptor expression did not test the SLC1A1/GLS2 source composite Module 21A glutamate-receptor promotion batch065 (2026-09-02): exact mature glutamate activation of the specified NMDA, metabotropic, AMPA, or kainate receptor row is raised to high at the validated receptor-proximal relay layer. Source-processing labels remain context only; exact receptor composition, model, species, assembly, and electrophysiology boundaries remain explicit, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0950	glu-slc1a1_gls2 grm2	Glu-SLC1A1_GLS2 Grm2	M21A-REUSE-0928	M21A-PAIR-EVID-1391	PMID:37546908; PMID:25193666	human mGlu2; heterologous expression	HEK-293 cells expressing mGlu2 with G-protein/cAMP reporter assays		glutamate-activated group II metabotropic glutamate GPCR	receptor_proximal_relay	mGlu2 → Gi/o → inhibition of adenylyl cyclase/cAMP	high		reviewed_relay_candidate	direct receptor-proximal Gi/o coupling was measured, not downstream pathway-to-TF output; SLC1A1/GLS2 source composite was not experimentally isolated Module 21A glutamate-receptor promotion batch065 (2026-09-02): exact mature glutamate activation of the specified NMDA, metabotropic, AMPA, or kainate receptor row is raised to high at the validated receptor-proximal relay layer. Source-processing labels remain context only; exact receptor composition, model, species, assembly, and electrophysiology boundaries remain explicit, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0951	glu-slc1a1_gls2 grm3	Glu-SLC1A1_GLS2 Grm3	M21A-REUSE-0929	M21A-PAIR-EVID-1392	PMID:37546908; PMID:25193666	human mGlu3; heterologous expression	HEK-293 cells expressing mGlu3 with G-protein/cAMP reporter assays		glutamate-activated group II metabotropic glutamate GPCR	receptor_proximal_relay	mGlu3 → Gi/o → inhibition of adenylyl cyclase/cAMP	high		reviewed_relay_candidate	direct receptor-proximal Gi/o coupling was measured, not downstream pathway-to-TF output; SLC1A1/GLS2 source composite was not experimentally isolated Module 21A glutamate-receptor promotion batch065 (2026-09-02): exact mature glutamate activation of the specified NMDA, metabotropic, AMPA, or kainate receptor row is raised to high at the validated receptor-proximal relay layer. Source-processing labels remain context only; exact receptor composition, model, species, assembly, and electrophysiology boundaries remain explicit, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0952	glu-slc1a1_gls2 grm4	Glu-SLC1A1_GLS2 Grm4	M21A-REUSE-0930	M21A-PAIR-EVID-1393	PMID:37546908; PMID:12657674; PMID:25193666	human mGlu4; heterologous expression	HEK-293 cells expressing mGlu4 with G-protein and cAMP reporter assays		glutamate-activated group III metabotropic glutamate GPCR	receptor_proximal_relay	mGlu4 → Gi/o → inhibition of adenylyl cyclase/cAMP	high		reviewed_relay_candidate	direct receptor-proximal Gi/o coupling was measured, not downstream pathway-to-TF output; SLC1A1/GLS2 source composite was not experimentally isolated Module 21A glutamate-receptor promotion batch065 (2026-09-02): exact mature glutamate activation of the specified NMDA, metabotropic, AMPA, or kainate receptor row is raised to high at the validated receptor-proximal relay layer. Source-processing labels remain context only; exact receptor composition, model, species, assembly, and electrophysiology boundaries remain explicit, with no terminal-TF or SCI claim.
