review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-0159	col1a1 itga9_itgb1	Col1a1 ITGA9_ITGB1		M21A-PAIR-EVID-232	https://pubmed.ncbi.nlm.nih.gov/11572855/; https://pubmed.ncbi.nlm.nih.gov/7493650/	human/bovine	human/bovine cartilage models; recombinant integrin studies	subtype-binding and affinity-chromatography comparisons	no exact COL1A1-alpha9beta1 interaction established	ligand_receptor_binding_or_activation	collagen-I adhesion candidate; relay unresolved	low		reviewed_unresolved	Collagen-binding evidence favors alpha1beta1/alpha2beta1/alpha10beta1/alpha11beta1; no isolated COL1A1-alpha9beta1 evidence.
M20A-EXT-0160	col1a1 itgav_itgb8	Col1a1 ITGAV_ITGB8		M21A-PAIR-EVID-233	https://pubmed.ncbi.nlm.nih.gov/27033701/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7328133/	human	human recombinant alphaVbeta8 and ECM assays	alphaVbeta8 ligand-specificity and latent-TGFbeta assays	no exact COL1A1-alphaVbeta8 binding	ligand_receptor_binding_or_activation	alphaVbeta8-latent-TGFbeta activation, not collagen-I relay	low		reviewed_unresolved	alphaVbeta8 is strongly supported for latent TGFbeta1, not isolated COL1A1.
M20A-EXT-0162	col1a2 cd44	Col1a2 Cd44		M21A-PAIR-EVID-234	https://pubmed.ncbi.nlm.nih.gov/32236637/; https://pubmed.ncbi.nlm.nih.gov/24497488/	human	human mesenchymal stem cells; murine chondrocytes	CD44 blockade/knockdown with HA or BMP7; no COL1A2 ligand perturbation	no exact COL1A2-CD44 binding	ligand_receptor_binding_or_activation	CD44-HA/BMP signaling; COL1A2 relay unresolved	low		reviewed_unresolved	CD44 signaling studies do not establish collagen-I-chain binding.
M20A-EXT-0168	col1a2 itga3_itgb1	Col1a2 ITGA3_ITGB1		M21A-PAIR-EVID-235	https://pubmed.ncbi.nlm.nih.gov/7493650/; https://pubmed.ncbi.nlm.nih.gov/11572855/	human/bovine	human/bovine chondrocytes and chondrosarcoma cells	affinity chromatography and collagen-subtype binding	no exact normal COL1A2-containing collagen-I interaction	ligand_receptor_binding_or_activation	collagen-I adhesion candidate; relay unresolved	low		reviewed_unresolved	Available collagen-I evidence is not chain-resolved and does not support alpha3beta1.
M20A-EXT-0169	col1a2 itga9_itgb1	Col1a2 ITGA9_ITGB1		M21A-PAIR-EVID-236	https://pubmed.ncbi.nlm.nih.gov/7493650/; https://pubmed.ncbi.nlm.nih.gov/11572855/	human/bovine	human/bovine chondrocytes and recombinant integrin studies	affinity chromatography and collagen-subtype comparisons	no convincing collagen-I-alpha9beta1 interaction	ligand_receptor_binding_or_activation	collagen-I adhesion candidate; relay unresolved	low		reviewed_unresolved	alpha9beta1 is established for other ligands; exact collagen-I evidence was not recovered.
M20A-EXT-0172	col2a1 cd44	Col2a1 Cd44		M21A-PAIR-EVID-237	https://pubmed.ncbi.nlm.nih.gov/32236637/; https://pubmed.ncbi.nlm.nih.gov/24497488/	human/mouse	human MSCs; murine/bovine chondrocytes	CD44 inhibition/knockdown with HA or BMP7; no COL2A1 ligand perturbation	no exact COL2A1-CD44 binding	ligand_receptor_binding_or_activation	CD44-HA/BMP signaling; collagen-II relay unresolved	low		reviewed_unresolved	CD44-related chondrogenic effects are not direct native COL2A1 evidence.
M20A-EXT-0178	col2a1 itga3_itgb1	Col2a1 ITGA3_ITGB1		M21A-PAIR-EVID-238	https://pubmed.ncbi.nlm.nih.gov/7493650/; https://pubmed.ncbi.nlm.nih.gov/11572855/	human/bovine	human/bovine chondrocytes; mouse chondrocyte observations	affinity chromatography, adhesion, and subtype-binding comparisons	discordant collagen-II binding evidence	ligand_receptor_binding_or_activation	collagen-II adhesion; no validated relay	low		reviewed_unresolved	One mouse observation suggested binding, whereas human/bovine affinity chromatography did not.
M20A-EXT-0179	col2a1 itga9_itgb1	Col2a1 ITGA9_ITGB1		M21A-PAIR-EVID-239	https://pubmed.ncbi.nlm.nih.gov/7493650/	human/bovine	human chondrosarcoma and bovine chondrocytes	collagen-II Sepharose affinity chromatography	negative comparator for exact binding	ligand_receptor_binding_or_activation	collagen-II adhesion candidate; no relay	low		reviewed_unresolved	alpha9beta1 did not bind collagen-II Sepharose in the cited primary study.
M20A-EXT-0180	col2a1 itgav_itgb8	Col2a1 ITGAV_ITGB8		M21A-PAIR-EVID-240	https://pubmed.ncbi.nlm.nih.gov/27033701/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7328133/	human	human recombinant alphaVbeta8 and ECM assays	latent-TGFbeta ligand specificity; no collagen-II perturbation	no exact COL2A1-alphaVbeta8 binding	ligand_receptor_binding_or_activation	alphaVbeta8-latent-TGFbeta activation, not collagen-II signaling	low		reviewed_unresolved	No convincing collagen-II/alphaVbeta8 evidence recovered.
M20A-EXT-0181	col2a1 sdc1	Col2a1 Sdc1		M21A-PAIR-EVID-241	https://pubmed.ncbi.nlm.nih.gov/7949658/; https://doi.org/10.1093/glycob/4.3.327	human/mouse	human collagen preparations; murine mammary epithelial-cell SDC1	affinity co-electrophoresis	weak biochemical collagen-II-SDC1 binding	ligand_receptor_binding_or_activation	collagen/GAG matrix adhesion; downstream relay not measured	low		reviewed_binding_only	Binding was to collagen type II as a matrix class, not isolated COL2A1 chain; no cellular perturbation.
