review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-0147	agrn dag1	Agrn Dag1	M21A-REUSE-0170	M21A-PAIR-EVID-077	https://pubmed.ncbi.nlm.nih.gov/9417121/; https://pmc.ncbi.nlm.nih.gov/articles/PMC4760904/	human, bovine and mouse	cartilage/chondrocyte, muscle and kidney models	binding/co-IP, gain/loss, DAG1 blockade and cartilage assays	direct binding; receptor-proximal anchorage; function	downstream_pathway_function	AGRN-DAG1/LRP4 extracellular anchorage and chondrogenic branch	medium	SOX9 candidate	reviewed_relay_candidate	Glycosylation/complex context and non-SCI models limit reuse; cartilage target program belongs in Module22A.
M20A-EXT-0148	app tnfrsf21	App Tnfrsf21	M21A-REUSE-0171	M21A-PAIR-EVID-078	https://pmc.ncbi.nlm.nih.gov/articles/PMC4403255/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2677572/	mouse	HEK293 and neuronal injury systems	2.2-A structure, expression, caspase and axon-degeneration assays	direct structural interaction; receptor-complex function	downstream_pathway_function	APP E2-DR6 dimerization and axon-degeneration branch	high		reviewed_relay_candidate	APP fragment/state and neuronal injury context are required.
M20A-EXT-0149	chad itga2_itgb1	Chad ITGA2_ITGB1	M21A-REUSE-0172	M21A-PAIR-EVID-079	https://pmc.ncbi.nlm.nih.gov/articles/PMC3030393/; https://pmc.ncbi.nlm.nih.gov/articles/PMC2136766/	human and bovine	chondrocytes and fibroblasts	adhesion-blocking peptide, alpha2beta1 affinity purification, ERK1/2	receptor-proximal adhesion; function	downstream_pathway_function	CHAD-alpha2beta1 collagen-adhesion/MAPK branch	medium		reviewed_relay_candidate	No purified full-length binary assay and no SCI model.
M20A-EXT-0150	cntn1 notch1	Cntn1 Notch1	M21A-REUSE-0173	M21A-PAIR-EVID-080	https://pubmed.ncbi.nlm.nih.gov/14567914/	mouse	OLN-93 oligodendrocytes	cell-contact, gamma-secretase, dominant-negative Notch and NICD assays	trans/proximal interaction; receptor activation; function	downstream_pathway_function	CNTN1-NOTCH1-gamma-secretase/NICD axoglial branch	high		reviewed_relay_candidate	No purified affinity assay; NICD is not itself a TF and MAG belongs in Module22A.
M20A-EXT-0151	cntn1 notch2	Cntn1 Notch2	M21A-REUSE-0174	M21A-PAIR-EVID-081	https://pubmed.ncbi.nlm.nih.gov/14567914/	mouse	OLN-93 oligodendrocytes	Notch-family dominant-negative/constitutive constructs and gamma-secretase assays	receptor-proximal function	downstream_pathway_function	CNTN1-NOTCH2 noncanonical axoglial branch	medium		reviewed_relay_candidate	Weaker pair isolation than Notch1; no purified binding assay.
M20A-EXT-0152	col1a1 cd44	Col1a1 Cd44	M21A-REUSE-0175	M21A-PAIR-EVID-082	https://pmc.ncbi.nlm.nih.gov/articles/PMC13182600/	rat	T9-T10 contusion SCI and PC12 OGD/R	co-IP/colocalization, COL1A1/CD44 manipulation, AG-490 and pJAK1/pSTAT3	receptor-proximal association; function	downstream_pathway_function	COL1A1-CD44-JAK1/STAT3-autophagy SCI branch	medium	STAT3 candidate	reviewed_relay_candidate	No purified extracellular binding assay; AG-490 is nonspecific. The local mismatched PMID 42549511 is not used.
M20A-EXT-0153	col1a1 gp6	Col1a1 Gp6	M21A-REUSE-0176	M21A-PAIR-EVID-083	https://pubmed.ncbi.nlm.nih.gov/18231936/	human/ bovine collagen assays	recombinant GPVI-Fc and platelets	GPVI-Fc binding, suspension/immobilized collagen and platelet activation	direct receptor-collagen binding; function	downstream_pathway_function	native collagen-I-GPVI/FcRgamma platelet branch	medium		reviewed_relay_candidate	Evidence is for native collagen-I/fibril, not isolated COL1A1 or COL1A2.
M20A-EXT-0163	col1a2 gp6	Col1a2 Gp6	M21A-REUSE-0176	M21A-PAIR-EVID-083	https://pubmed.ncbi.nlm.nih.gov/18231936/	human/ bovine collagen assays	recombinant GPVI-Fc and platelets	GPVI-Fc binding, suspension/immobilized collagen and platelet activation	direct receptor-collagen binding; function	downstream_pathway_function	native collagen-I-GPVI/FcRgamma platelet branch	medium		reviewed_relay_candidate	Evidence is for native collagen-I/fibril, not isolated COL1A1 or COL1A2.
M20A-EXT-0154	col1a1 itga10_itgb1	Col1a1 ITGA10_ITGB1		M21A-PAIR-EVID-084	https://pubmed.ncbi.nlm.nih.gov/11572855/; https://pubmed.ncbi.nlm.nih.gov/9685391/	human and bovine	purified alpha10 I-domain and cartilage	Mg-dependent binding and collagen-affinity purification	direct domain binding	ligand_receptor_binding_or_activation	native collagen-I/II-alpha10beta1 branch	medium		reviewed_binding_only	Chain-isolated COL1A1/COL1A2 binding and SCI context were not established.
M20A-EXT-0164	col1a2 itga10_itgb1	Col1a2 ITGA10_ITGB1		M21A-PAIR-EVID-084	https://pubmed.ncbi.nlm.nih.gov/11572855/; https://pubmed.ncbi.nlm.nih.gov/9685391/	human and bovine	purified alpha10 I-domain and cartilage	Mg-dependent binding and collagen-affinity purification	direct domain binding	ligand_receptor_binding_or_activation	native collagen-I/II-alpha10beta1 branch	medium		reviewed_binding_only	Chain-isolated COL1A1/COL1A2 binding and SCI context were not established.
