review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0382	Ctf1 LIFR_IL6ST	reviewed_relay_candidate	PMID:9253712; PMID:15361284; DOI:10.1161/01.CIR.94.10.2626	rat; mouse; human	cultured rat cardiomyocytes; mouse heart; human failing myocardium	CT-1 stimulation; receptor binding/complex studies; gp130/LIFR phosphorylation; JAK/STAT3 and ERK assays; cardiomyocyte hypertrophy/survival readouts	receptor-complex/pathway edge	receptor_proximal_relay	CT-1 + LIFR/gp130 → JAK/STAT3 and ERK1/2 → cardiomyocyte hypertrophy/survival	medium-high	CT-1 uses the assembled LIFR–gp130 signaling complex; the evidence is not for an isolated LIFR-only or gp130-only receptor. STAT3 phosphorylation/function is directly measured, but the exact CellChat composite remains a receptor-complex edge.	STAT3
M20A-CELLCHAT-REMAINING-0383	Ctsg F2r	reviewed_relay_candidate	PMID:19293192; PMID:9058715; DOI:10.1158/0008-5472.CAN-08-1956	human	monocytes/osteoclast precursors; human endothelial cells and platelets	cathepsin G chemotaxis with PAR1 attenuation/blockade; receptor N-terminal cleavage mapping; thrombin/TRAP comparison	proteolytic GPCR activation and disarming edge	receptor_proximal_relay	CTSG → PAR1/F2R proteolysis → G-protein-dependent monocyte chemotaxis; context-dependent PAR1 disarming	medium	Cathepsin G activates PAR1 in monocyte chemotaxis in one primary model but cleaves/disarms PAR1 and blocks thrombin responses in endothelial cells and platelets. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0384	Ctsg F2rl1	reviewed_binding_only	PMID:17142351; PMCID:PMC11840154; DOI:10.1152/ajplung.00226.2006	human	primary human bronchial fibroblasts; human neutrophils	cathepsin G exposure; PAR2 cleavage/disarming; calcium signaling and NET-formation assays; comparison with trypsin/PAR2 agonist	proteolytic receptor interaction/disarming edge	ligand_receptor_binding_or_activation	CTSG cleavage of PAR2/F2RL1 → loss of canonical trypsin responsiveness; no productive exact CTSG→PAR2 relay established	medium	Cathepsin G cleaves PAR2 at noncanonical sites and disarms or fails to activate canonical PAR2 responses in the tested contexts. This is receptor processing, not a positive downstream activation edge; no terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0385	Ctsg F2rl2	reviewed_binding_only	PMID:11307827; DOI:10.1074/jbc.M101316200	human; mouse	COS-7 cells expressing human PAR3; mouse platelets	cathepsin G treatment; thrombin/PAR3-PAR4 co-receptor assays; phospholipase C and platelet aggregation readouts	proteolytic receptor interaction/disarming edge	ligand_receptor_binding_or_activation	CTSG → PAR3/F2RL2 inactivation → loss of PAR3 co-receptor function for PAR4 cleavage	medium	The primary study supports inactivation of human PAR3 and species-dependent loss of murine PAR3 co-receptor function, not productive CTSG activation of PAR3. No terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0386	Ctsg F2rl3	reviewed_relay_candidate	PMID:10702240; PMID:17142351; PMID:41370205; DOI:10.1074/jbc.275.10.6819	human	PAR4-transfected fibroblasts and Xenopus oocytes; washed human platelets; human bronchial fibroblasts	cathepsin G exposure; PAR4 cleavage-site antibody/desensitization; calcium mobilization, platelet aggregation, P-selectin, Akt and RhoA assays	direct proteolytic GPCR activation edge	receptor_proximal_relay	CTSG → PAR4/F2RL3 cleavage → Gαq/Ca2+, Akt/RhoA and platelet activation	medium-high	The direct positive relay is strong for human PAR4, while mouse PAR4 and cell-context responses differ. The 2026 study reports biased Gαq/β-arrestin signaling; no terminal TF was measured.	—
M20A-CELLCHAT-REMAINING-0387	Ctsg Fpr1	reviewed_relay_candidate	PMID:15210802; DOI:10.4049/jimmunol.173.1.428; PMCID:PMC3464519	human; rat	RBL cells transfected with human FPR1; human phagocytes/neutrophils	cathepsin G chemotaxis; receptor-selective transfection and cross-desensitization; FPR internalization and neutrophil effector-function assays	direct GPCR agonist/relay edge	receptor_proximal_relay	CTSG → FPR1/Gi signaling → phagocyte chemotaxis and activation	medium	The primary study supports FPR1-dependent chemotaxis and receptor internalization, but downstream kinase/TF mapping for the exact CTSG–FPR1 stimulus was limited. Cathepsin G can also generate secondary FPR agonists by processing extracellular proteins, so direct and indirect mechanisms must remain distinct.	—
M20A-CELLCHAT-REMAINING-0388	Ctsg Pard3	reviewed_unresolved	PMID:11307827; https://pubmed.ncbi.nlm.nih.gov/?term=CTSG+PARD3	human; mouse	no exact submitted-pair model	gene-symbol and receptor-family search; PAR3 studies used F2RL2, not PARD3; no CTSG–PARD3 binding or perturbation assay	no qualifying exact receptor interaction	ligand_receptor_binding_or_activation	none	low	PARD3 is a cell-polarity scaffold, whereas protease-activated receptor 3 is F2RL2/PAR3. PAR3/F2RL2 evidence cannot be transferred to PARD3; no exact CTSG–PARD3 evidence was located.	—
M20A-CELLCHAT-REMAINING-0402	Desmosterol-DHCR7 Nr1h2	reviewed_unresolved	PMID:23021221; PMID:34782454; PMID:22891291	human; mouse	primary mouse peritoneal macrophages; RAW264.7/J774 macrophage systems; mouse neuronal SN4741 cells	desmosterol addition/accumulation; DHCR24/DHCR7-pathway perturbation; LXR reporter, ChIP and LXR-dependent gene-expression assays	sterol–nuclear-receptor functional boundary; enzyme/TF composite unresolved	downstream_pathway_function	desmosterol → LXRβ/NR1H2 transcriptional program → cholesterol/inflammatory gene regulation	low	Desmosterol is supported as an endogenous LXR ligand/activator, but DHCR7 is a sterol-biosynthetic enzyme and was not shown to bind LXRβ or form a DHCR7–NR1H2 receptor complex. The exact composite label is therefore not promoted and no terminal TF is assigned.	—
M20A-CELLCHAT-REMAINING-0403	Desmosterol-DHCR7 Nr1h3	reviewed_unresolved	PMID:23021221; PMID:34782454; PMID:22891291	human; mouse	primary mouse peritoneal macrophages; RAW264.7/J774 macrophage systems; mouse neuronal SN4741 cells	desmosterol addition/accumulation; LXRα/β double-knockout and reporter/ChIP assays	sterol–nuclear-receptor functional boundary; enzyme/TF composite unresolved	downstream_pathway_function	desmosterol → LXRα/NR1H3 transcriptional program → inflammatory and lipid-homeostasis gene regulation	low	Desmosterol/LXRα evidence is not evidence for a direct DHCR7–NR1H3 complex. DHCR7-dependent sterol metabolism and mature desmosterol-mediated LXR activation are retained as separate mechanisms; no terminal TF is assigned to the exact composite.	—
M20A-CELLCHAT-REMAINING-0404	DHEA-STS Esr1	reviewed_unresolved	PMID:23123738; PMID:9449250; DOI:10.1016/j.steroids.2012.09.002	human	HEK293 ERα reporter cells; HepG2/MCF-7 estrogen-responsive systems	DHEA/DHEAS and metabolite treatment; ERα/ERβ reporter assays, competition binding and estrogen-responsive gene/proliferation readouts	steroid–nuclear-receptor functional boundary; enzyme composite unresolved	downstream_pathway_function	DHEA/DHEA metabolites → ERα/ESR1 transcriptional activity	low	DHEA steroid sulfatase (STS) is an enzyme/processing label, not a demonstrated ERα receptor subunit or ligand-complex component. Mature DHEA/DHEAS and metabolites can modulate ERα, but the exact DHEA-STS–ESR1 composite was not tested; no terminal TF is assigned.	—
