review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0268	Ccl7 Ccr3	reviewed_binding_only	PMCID:PMC12556802; URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL7+CCR3+L1.2	human	L1.2 cells stably expressing human CCR3; recombinant chemokine system	Competition binding with C-terminally HA-tagged CCL7 on CCR3-expressing L1.2 cells	Direct CCL7-CCR3 binding; receptor activation was not isolated in the submitted assay	ligand_receptor_binding_or_activation	CCL7 -> CCR3 binding; no exact intracellular relay or cellular-output assay established in the packet	medium	The primary assay uses tagged CCL7 and emphasizes receptor selectivity/binding; ligand construct, receptor expression, and assay context limit extrapolation to native receiver cells. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0269	Ccl8 Ackr1	no_evidence_boundary	PMID:13679391; PMCID:PMC6120486; URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL8+ACKR1	human; mouse; exact-pair assay not located	Human/mouse ACKR1-DARC erythrocyte and endothelial chemokine-binding systems; no exact CCL8 model located	Bounded exact-pair PubMed, PMC, Europe PMC, and publisher search; DARC competitive-binding panels and ACKR1 family reviews used only as comparators	No qualifying exact CCL8-ACKR1 binding, activation, receptor-proximal relay, or receptor-dependent function located	no_evidence_boundary	No exact CCL8 -> ACKR1 branch assigned; ACKR1 promiscuity, CCL7/CXCL family binding, and review-level ligand lists were not transferred	low	The cited DARC studies establish binding for selected inflammatory chemokines and nonbinding for some lymphoid chemokines, but do not validate the submitted CCL8 pair. No intracellular signaling or terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0270	Ccl8 Ackr4	no_evidence_boundary	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL8+ACKR4; URL:https://europepmc.org/search?query=CCL8+ACKR4; PMCID:PMC6120486	none located	No exact submitted-pair cellular, biochemical, structural, or receptor-reconstitution model located	Expanded alias-, processed-form-, receptor-complex-, species-, and assay-aware search across PubMed, Europe PMC, PMC, and publisher pages	No qualifying exact CCL8-ACKR4 binding, activation, receptor-proximal relay, or receptor-dependent function located	no_evidence_boundary	No exact CCL8 -> ACKR4 branch assigned; family-level ACKR and chemokine claims, expression, pathway, computational, and database records were excluded	low	ACKR4 nomenclature and atypical-receptor context were searched, but no stable primary exact-pair experiment was found. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0271	Ccl8 Ccr1	reviewed_relay_candidate	PMID:9115216; DOI:10.1074/jbc.272.18.11682; PMID:30567735	human	Human monocytes; HEK293 cells stably transfected with CCR1; recombinant MCP-2/CCL8	Radiolabeled MCP-2 binding, receptor-transfectant chemotaxis, cross-competition, and later receptor-bias/activation assays	CCL8 directly binds CCR1 and produces CCR1-dependent chemotactic receptor activation	ligand_receptor_binding_or_activation;downstream_pathway_function	CCL8 -> CCR1 -> chemokine GPCR migration program; Gi/o/PLC/Ca2+ branch is supported by receptor-family assays but not fully subtype-isolated in the original MCP-2 study	medium-high	The foundational study obtained binding and chemotaxis but not reproducible calcium mobilization in CCR1-transfected HEK293 cells; N-terminal processing, GAG presentation, and biased signaling can alter potency. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0272	Ccl8 Ccr1l1	reviewed_unresolved	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL8+CCR1L1; URL:https://europepmc.org/search?query=CCL8+CCR1L1; PMCID:PMC6120486; PMCID:PMC4448619	mouse; teleost or source-dependent comparator systems	No unambiguous exact CCL8-CCR1L1 primary model located; related CCR1-family and paralog systems only	Expanded exact-pair and family-aware search with receptor paralog, complex, species, processed-form, binding, activation, and function terms	Related CCR1-family evidence exists, but the submitted CCL8-CCR1L1 edge is not isolated	no_evidence_boundary	CCL8 -> CCR1/CCR1L1 family signaling is comparator context only; no exact receptor-proximal or downstream branch assigned	low	Evidence applies to CCR1, a paralog, related species, or broad chemokine-receptor class rather than the exact submitted receptor identity. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0273	Ccl8 Ccr2	reviewed_relay_candidate	PMID:9115216; PMID:11966759; PMID:28536301; DOI:10.1074/jbc.272.18.11682	human	Human monocytes; HEK293 cells expressing CCR2B; recombinant MCP-2/CCL8	Radiolabeled MCP-2 binding and displacement on CCR2B transfectants, receptor-dependent chemotaxis, and pharmacologic/functional CCR2 studies	CCL8 directly binds CCR2B and supports CCR2-dependent migration; activation is context- and processing-dependent	ligand_receptor_binding_or_activation;downstream_pathway_function	CCL8 -> CCR2B -> chemokine GPCR Gi/o-linked migration; ERK/PI3K branches are reported in MCP-family functional assays but are not all exact-pair molecular steps	medium-high	CCL8 is a partial or context-dependent CCR2 agonist and activity varies with processing, GAG presentation, receptor isoform, and assay. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0274	Ccl8 Ccr5	reviewed_relay_candidate	DOI:10.1006/cimm.1998.1379; URL:https://academic.oup.com/jid/article/185/8/1174/817869; PMCID:PMC1573204	human	CCR5-transfected cells; CD3-activated, IL-2-maintained human T cells; primary lymphocyte comparator	CCR5 binding and cross-competition, chemotaxis, Ca2+ flux/cross-desensitization, anti-CCR5 antibody blockade, and HIV-entry inhibition	CCL8/MCP-2 directly binds and activates CCR5 with receptor-dependent chemotactic and calcium responses	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	CCL8 -> CCR5 -> Gi/o-linked Ca2+ and chemotaxis; CCR5-dependent antiviral functional output in activated T cells	medium-high	CCR5 is promiscuous and receptor usage depends on activated-cell state; HIV inhibition and primary-cell responses are functional outputs, not independent proof of every intracellular intermediate. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0275	Ccl9 Ccr1	reviewed_relay_candidate	PMID:15905581; DOI:10.4049/jimmunol.174.11.7341; PMID:30365155; PMID:16304045	mouse; human CCR1 assay comparator	Murine CCR1-expressing cells; mouse MDSCs, osteoclasts, and inflammatory models	Recombinant/native CCL9/MIP-1gamma in CCR1 signaling and chemotaxis assays; protease/N-terminal processing; murine MDSC, osteoclast, and inflammatory models	CCL9 directly activates CCR1; N-terminal processing increases CCR1-mediated chemotaxis and inflammatory recruitment	ligand_receptor_binding_or_activation;downstream_pathway_function	CCL9 -> CCR1 -> chemokine GPCR migration/recruitment; osteoclast and MDSC accumulation are downstream functional outputs	medium	Full-length versus truncated CCL9 differs markedly in potency, and several in vivo studies infer receptor dependence from expression/blockade rather than purified binding. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0276	Ccl9 Ccr1l1	reviewed_unresolved	URL:https://pubmed.ncbi.nlm.nih.gov/?term=CCL9+CCR1L1; URL:https://europepmc.org/search?query=CCL9+CCR1L1; PMCID:PMC6120486; PMCID:PMC4448619	mouse; teleost or source-dependent comparator systems	No unambiguous exact CCL9-CCR1L1 primary model located; CCR1 and related paralog systems only	Expanded exact-pair and family-aware search with receptor paralog, complex, species, processed-form, binding, activation, and function terms	Related CCR1-family evidence exists, but the submitted CCL9-CCR1L1 edge is not isolated	no_evidence_boundary	CCL9 -> CCR1/CCR1L1 family signaling is comparator context only; no exact receptor-proximal or downstream branch assigned	low	Evidence applies to CCR1, a paralog, related species, or broad chemokine-receptor class rather than the exact submitted receptor identity. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0277	Cd160 Tnfrsf14	reviewed_relay_candidate	URL:https://www.nature.com/articles/ni1554; PMCID:PMC7477951; PMID:21920726	human	Human CD4 T-cell and receptor-transfectant systems; CD160-Ig/HVEM binding assays	CD160-Ig/HVEM binding, HVEM-transfectant interaction, receptor mutants, and CD160-dependent inhibition of CD4 T-cell activation	Direct CD160-TNFRSF14/HVEM binding with receptor-dependent inhibitory immune function	ligand_receptor_binding_or_activation;downstream_pathway_function	CD160 -> HVEM/TNFRSF14 bidirectional checkpoint interaction -> altered T-cell activation; adapter and transcription-factor endpoint not isolated in the exact primary pair assay	medium	HVEM also binds BTLA and other ligands, and the direction of signaling depends on membrane orientation and receptor context. NF-kappaB statements from family reviews were not promoted to a terminal TF call.	null
M20A-CELLCHAT-REMAINING-0370	Cntn2 CNTN2_CNTNAP2	reviewed_binding_only	PMID:27621318; PMCID:PMC5104938; DOI:10.1074/jbc.M116.748236; DOI:10.1093/hmg/ddy102	human; mouse	Purified human CNTN2 and CNTNAP2 ectodomains; mouse E14.5 cortical neurons and Cntnap2 genotype/variant models	Biophysical binding and structural assays; CNTNAP2 variant/knockout perturbation; cortical-neuron axon-growth and adhesion-related readouts	CNTN2 directly binds CNTNAP2 within the submitted adhesion-complex context; complex disruption alters axonal growth	ligand_receptor_binding_or_activation;downstream_pathway_function	CNTN2-CNTNAP2 adhesion complex -> axonal contact/organization and growth phenotype; no canonical intracellular relay assigned to the exact pair	medium-high	The submitted receptor is a composite CNTN2_CNTNAP2 node and CNTN2 is also its component; the evidence validates the CNTN2-CNTNAP2 molecular interaction and functional complex context, not an isolated transmembrane signaling receptor or terminal TF.	null
M20A-CELLCHAT-REMAINING-0381	Csf1 Csf1r	reviewed_relay_candidate	PMID:3029775; PMCID:PMC304408; PMID:22153499; PMCID:PMC3260422	human; mouse	Purified mouse CSF1R from J774.2 macrophages; human/mouse CSF1-CSF1R extracellular-complex systems	CSF-1 affinity purification/crosslinking, defined extracellular complex assays, purified-receptor autophosphorylation, and CSF1R kinase/PI3K association studies	CSF1 directly binds CSF1R and activates its receptor tyrosine kinase; downstream myeloid survival/proliferation/differentiation is receptor-linked	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	CSF1 -> CSF1R dimer/kinase -> receptor tyrosine phosphorylation and PI3K/ERK-linked myeloid survival, proliferation, and differentiation	medium-high	Stoichiometry and species compatibility vary across orthologs and extracellular constructs; downstream pathway studies can include broader myeloid context. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0389	Cxcl1 Ackr1	reviewed_binding_only	PMID:7592697; PMID:13679391; PMID:20643340; DOI:10.1074/jbc.270.43.25348	human; mouse erythrocyte/endothelial systems	Human DARC/ACKR1 and mouse Darc-positive erythrocytes; recombinant CXCL1/GRO-alpha	Competitive binding, affinity/competition assays, erythrocyte uptake/clearance, Darc knockout, and chemokine blood-distribution perturbation	Direct CXCL1-ACKR1 binding with atypical chemokine sequestration/transport rather than canonical GPCR signaling	ligand_receptor_binding_or_activation;downstream_pathway_function	CXCL1 -> ACKR1/DARC -> chemokine sequestration, presentation, and clearance; no canonical Gi/o relay assigned	medium	ACKR1 lacks canonical G-protein signaling in these models; binding and scavenging/transport are not equivalent to intracellular receptor activation. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0390	Cxcl10 Ackr1	no_evidence_boundary	PMID:13679391; URL:https://pubmed.ncbi.nlm.nih.gov/?term=CXCL10+ACKR1; URL:https://europepmc.org/search?query=CXCL10+ACKR1	human; mouse DARC comparator systems	ACKR1/DARC competitive-binding panels and exact-pair PubMed/PMC/Europe PMC search; exact CXCL10-ACKR1 assay not located	Bounded exact-pair search with DARC ligand panels and negative/nonbinder comparator reports	No qualifying exact CXCL10-ACKR1 binding, activation, receptor-proximal relay, or receptor-dependent function located	no_evidence_boundary	No exact CXCL10 -> ACKR1 branch assigned; CXCL10-CXCR3 signaling and family-level ACKR1 claims were not transferred	low	The evidence boundary is exact-pair: CXCL10 is established for CXCR3, while the audited ACKR1 sources did not validate the submitted pair. No terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-0391	Cxcl11 Ackr1	reviewed_binding_only	PMID:7592697; PMID:13679391; URL:https://pubmed.ncbi.nlm.nih.gov/?term=CXCL11+ACKR1	human; mouse erythrocyte/endothelial systems	Human erythrocytes and venular endothelial/DARC comparator systems	DARC/ACKR1 chemokine competition and ligand-binding studies; exact ligand-processing and receptor-presentation searches	Low-confidence direct CXCL11-ACKR1 binding/scavenging evidence; no canonical receptor signaling demonstrated	ligand_receptor_binding_or_activation;downstream_pathway_function	CXCL11 -> ACKR1/DARC -> chemokine sequestration/transcytosis or presentation; canonical G-protein relay not assigned	low-medium	ACKR1 is atypical and ligand binding is sensitive to chemokine processing, species, erythrocyte/endothelial context, and assay format; no exact intracellular relay or terminal TF evidence.	null
