review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-1539	pcdhb6 pcdhb6	Pcdhb6 Pcdhb6		M21A-PAIR-EVID-1948	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb6 expression; homophilic cell aggregation assay	direct Pcdhb6–Pcdhb6 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high		reviewed_binding_only	The systematic clustered-Pcdh survey reports aggregation for Pcdhb6. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.
M20A-CELLCHAT-REMAINING-1540	pcdhb7 pcdhb5	Pcdhb7 Pcdhb5		M21A-PAIR-EVID-1949	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	No exact matched Pcdhb7–Pcdhb5 model located in the bounded primary search	Cluster-wide K562 aggregation and pairwise specificity studies; exact Pcdhb7–Pcdhb5 heterophilic test not established	Pcdhb7–Pcdhb5 heterophilic trans adhesion unresolved	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; exact heterophilic branch unresolved	low		reviewed_unresolved	The primary survey supports homophilic aggregation and strict specificity for tested mismatched beta pairs, but this record does not establish the exact Pcdhb7–Pcdhb5 heterophilic interaction. Do not infer binding or non-binding from shared beta-cluster membership or sequence similarity; no relay or TF evidence.
M20A-CELLCHAT-REMAINING-1541	pcdhb7 pcdhb7	Pcdhb7 Pcdhb7		M21A-PAIR-EVID-1950	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb7 expression; homophilic cell aggregation assay	direct Pcdhb7–Pcdhb7 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high		reviewed_binding_only	The systematic clustered-Pcdh survey reports aggregation for Pcdhb7. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.
M20A-CELLCHAT-REMAINING-1542	pcdhb7 pcdhb9	Pcdhb7 Pcdhb9		M21A-PAIR-EVID-1951	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	No exact matched Pcdhb7–Pcdhb9 model located in the bounded primary search	Cluster-wide K562 aggregation and pairwise specificity studies; exact Pcdhb7–Pcdhb9 heterophilic test not established	Pcdhb7–Pcdhb9 heterophilic trans adhesion unresolved	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; exact heterophilic branch unresolved	low		reviewed_unresolved	The primary survey supports homophilic aggregation and strict specificity for tested mismatched beta pairs, but this record does not establish the exact Pcdhb7–Pcdhb9 heterophilic interaction. Do not infer binding or non-binding from shared beta-cluster membership or sequence similarity; no relay or TF evidence.
M20A-CELLCHAT-REMAINING-1543	pcdhb8 pcdhb6	Pcdhb8 Pcdhb6		M21A-PAIR-EVID-1952	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	No exact matched Pcdhb8–Pcdhb6 model located in the bounded primary search	Cluster-wide K562 aggregation and pairwise specificity studies; exact Pcdhb8–Pcdhb6 heterophilic test not established	Pcdhb8–Pcdhb6 heterophilic trans adhesion unresolved	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; exact heterophilic branch unresolved	low		reviewed_unresolved	Pcdhb6 and Pcdhb8 homophilic binding and their strict separation in a selected pairwise assay are reported, but this record does not establish a generalized exact-pair conclusion beyond the bounded assay. No relay or TF evidence.
M20A-CELLCHAT-REMAINING-1544	pcdhb8 pcdhb8	Pcdhb8 Pcdhb8		M21A-PAIR-EVID-1953	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb8 expression; homophilic cell aggregation assay	direct Pcdhb8–Pcdhb8 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high		reviewed_binding_only	The systematic clustered-Pcdh survey reports aggregation for Pcdhb8. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.
M20A-CELLCHAT-REMAINING-1545	pcdhb9 pcdhb9	Pcdhb9 Pcdhb9		M21A-PAIR-EVID-1954	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb9 expression; homophilic cell aggregation assay	direct Pcdhb9–Pcdhb9 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high		reviewed_binding_only	The systematic clustered-Pcdh survey reports aggregation for Pcdhb9. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.
M20A-CELLCHAT-REMAINING-1546	pcdhga1 pcdhga1	Pcdhga1 Pcdhga1		M21A-PAIR-EVID-1955	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:20679223; PMCID:PMC2930437	mouse	K562 non-adherent cells transfected with individual mouse PcdhγA cDNAs	C-terminal fluorescently tagged Pcdhga1 expression; homophilic cell aggregation assay	direct Pcdhga1–Pcdhga1 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high		reviewed_binding_only	The systematic clustered-Pcdh survey reports homophilic aggregation for the tested γA isoforms, including Pcdhga1. The assay supports extracellular recognition only; it does not establish a receptor-proximal relay, intracellular signaling, neuronal repulsion mechanism, or TF endpoint.
M20A-CELLCHAT-REMAINING-1547	pcdhga10 pcdhga10	Pcdhga10 Pcdhga10		M21A-PAIR-EVID-1956	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:20679223; PMCID:PMC2930437	mouse	K562 non-adherent cells transfected with individual mouse PcdhγA cDNAs	C-terminal fluorescently tagged Pcdhga10 expression; homophilic cell aggregation assay	direct Pcdhga10–Pcdhga10 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high		reviewed_binding_only	The systematic clustered-Pcdh survey reports homophilic aggregation for the tested γA isoforms, including Pcdhga10. The assay supports extracellular recognition only; it does not establish a receptor-proximal relay, intracellular signaling, neuronal repulsion mechanism, or TF endpoint.
M20A-CELLCHAT-REMAINING-1548	pcdhga11 pcdhga11	Pcdhga11 Pcdhga11		M21A-PAIR-EVID-1957	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:20679223; PMCID:PMC2930437	mouse	K562 non-adherent cells transfected with individual mouse PcdhγA cDNAs	C-terminal fluorescently tagged Pcdhga11 expression; homophilic cell aggregation assay	direct Pcdhga11–Pcdhga11 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high		reviewed_binding_only	The systematic clustered-Pcdh survey reports homophilic aggregation for the tested γA isoforms, including Pcdhga11. The assay supports extracellular recognition only; it does not establish a receptor-proximal relay, intracellular signaling, neuronal repulsion mechanism, or TF endpoint.
