review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-3288	Thbs1 Ptprj	reviewed_function_only	PMID:27149518; PMCID:PMC4858292; DOI:10.1371/journal.pone.0154916	human; recombinant human TSP1	A431D cells lacking CD148 or expressing wild-type/catalytically inactive human PTPRJ/CD148; recombinant TSP1 fragments	TSP1 fragment mapping; CD148 pull-down/binding assays; wild-type versus catalytically inactive CD148; CD148-dependent proliferation assays	THBS1 directly binds the extracellular region of PTPRJ/CD148 and its antiproliferative effect requires catalytically competent CD148	ligand_receptor_binding_or_activation;downstream_pathway_function	THBS1 type-1 repeat -> PTPRJ/CD148 binding -> CD148 phosphatase-dependent growth inhibition	medium-high	The study establishes direct binding and CD148-dependent growth inhibition but does not resolve a specific intracellular substrate, receptor-proximal kinase relay, or terminal transcriptional endpoint; the queued symbol is human PTPRJ/CD148.	null
M20A-EXT-3292	Thbs2 Itga6	reviewed_function_only	PMID:12909644; DOI:10.1074/jbc.M302014200	human; recombinant TSP2	Human microvascular endothelial cells and HT-1080 fibrosarcoma cells; recombinant N-terminal modules of TSP1/TSP2	TSP2 N-terminal module adhesion and chemotaxis; alpha6beta1 blocking/activating antibodies; synthetic peptide competition and integrin activation-state assays	THBS2 engages the alpha6beta1 integrin complex and supports integrin-dependent adhesion and chemotaxis	ligand_receptor_binding_or_activation;downstream_pathway_function	THBS2 N-terminal module -> alpha6beta1 -> endothelial adhesion/chemotaxis	medium-high	The demonstrated receptor is the alpha6beta1 heterodimer, not ITGA6 alone; activation state and matrix presentation are important, and no defined intracellular relay or terminal TF was measured.	null
M20A-EXT-3293	Thbs2 Notch3	reviewed_relay_candidate	PMID:19147503; PMCID:PMC2658079; DOI:10.1074/jbc.M803650200; PMID:20472562; DOI:10.1074/jbc.M110.144634	human; mouse; recombinant proteins	Notch3-expressing H460 cells; HEK293 co-expression and purified Notch3 ectodomain/TSP2; Jagged1/Delta1 cocultures; mouse TSP2-knockout vascular tissue	TSP2-Notch3/Jagged1 co-immunoprecipitation and direct binding; Notch reporter assays; LRP1 perturbation; HES1/HES5 target expression; ligand-dependent proliferation assays	THBS2 directly binds Notch3 and Jagged1 and potentiates ligand-dependent Notch3 receptor-complex signaling	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	THBS2 -> NOTCH3/JAG1 extracellular complex -> Notch cleavage/NICD-RBPJ -> HES1/HES5 transcription and proliferation control	high	THBS2 is an extracellular Notch modifier/co-ligand rather than a canonical Notch ligand; potentiation requires Jagged1/Delta1 and is influenced by LRP1 and presentation context. HES1/HES5 are measured transcriptional endpoints, not a universal terminal program.	HES1;HES5 (provisional)
M20A-EXT-3295	Thpo Mpl	reviewed_relay_candidate	PMID:37633268; PMID:38491305; PMID:9058709	human; mouse; recombinant proteins	Reconstituted human TPO-MPL receptor complex; human HSC/hematopoietic assays; mouse Mpl-mutant hematopoietic and myeloproliferative models	TPO-MPL cryo-EM/reconstitution; ligand- and mutant-receptor signaling; JAK2/MPL phosphorylation; JAK/STAT, ERK/AKT/CREB outputs; in vivo Mpl tyrosine-residue perturbation	THPO binds the homodimeric MPL receptor and activates a JAK2-centered receptor-proximal relay controlling hematopoietic outputs	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	THPO -> MPL homodimer -> JAK2/MPL phosphorylation -> STAT5 and ERK/AKT/CREB -> HSC and megakaryocyte/platelet programs	high	The receptor is a homodimer and signaling output is mutation-, ligand-bias-, and lineage-dependent; STAT5 is a provisional pathway endpoint and no SCI receiver context was tested.	STAT5 (provisional)
M20A-EXT-3296	Thy1 ITGAM_ITGB2	reviewed_function_only	PMID:15004192; DOI:10.4049/jimmunol.172.6.3850	human	Activated human dermal microvascular endothelial cells; primary human monocytes and polymorphonuclear leukocytes; purified Mac-1 components	Thy-1 transfectant and endothelial adhesion/transmigration assays; purified alphaM I-domain/Mac-1 binding; blocking antibodies and receptor perturbation	THY1 is a direct counterreceptor for the leukocyte alphaMbeta2/Mac-1 integrin complex and supports adhesion and transendothelial migration	ligand_receptor_binding_or_activation;downstream_pathway_function	endothelial THY1 -> alphaMbeta2/Mac-1 -> leukocyte adhesion and transendothelial migration	medium-high	The exact receptor is the alphaMbeta2 heterodimer, while the queued node is a complex label; the study establishes adhesion/migration rather than a defined cytosolic relay or terminal TF.	null
M20A-EXT-3297	Thy1 ITGAV_ITGB3	reviewed_relay_candidate	PMID:18346467; PMID:19723805; PMID:26459603	rat; human; recombinant systems	Rat PC12 neurons and DI TNC1 astrocytes; human lung fibroblasts; recombinant Thy-1 and alphaVbeta3 integrin	Surface-plasmon-resonance and cell-association assays; alphaV/beta3 blocking; Thy-1-Fc stimulation; syndecan-4/heparinase perturbation; PKCalpha, RhoA, focal-adhesion, Src-family and mechanotransduction readouts	THY1 directly engages alphaVbeta3 and, with syndecan-4 or matrix context, drives integrin-dependent adhesion and mechanosignaling	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	THY1 RLD motif -> alphaVbeta3/syndecan-4 -> PKCalpha/RhoA and adhesion-complex signaling -> astrocyte adhesion or fibroblast mechanotransduction	high	The exact receptor is alphaVbeta3 and signaling requires cell-cell, glycocalyx, matrix, and activation-state context; the cited studies do not establish one universal intracellular branch or a terminal TF.	null
M20A-EXT-3298	Thy1 ITGAX_ITGB2	reviewed_no_downstream_evidence	PMID:15850796; DOI:10.1016/j.bbrc.2005.04.006	human; recombinant human/mouse comparator	Purified human Thy-1 and recombinant alphaX I-domain/alphaXbeta2-related integrin material	Divalent-cation-dependent I-domain binding; kinetic/affinity measurements; alphaX I-domain point-mutant mapping	THY1 directly binds the ligand-binding I-domain of alphaXbeta2/CR4	ligand_receptor_binding_or_activation	THY1 -> alphaXbeta2 I-domain binding; downstream receptor function unresolved	medium-high	The primary study is a purified I-domain interaction and does not provide an intact-cell functional output, receptor-proximal relay, or terminal TF; alphaXbeta2 is a heterodimer and the I-domain is not the complete receptor.	null
M20A-EXT-3299	Timp1 Cd63	reviewed_relay_candidate	PMID:32034211; PMID:23522389	human; mouse comparator	Human live-cell/cancer-cell CD63 systems; murine melanocyte-to-melanoma progression model; human melanoma cells	TIMP1-CD63 protein-complementation/live-cell interaction and co-immunoprecipitation; CD63 extracellular-loop and TIMP1 C-terminal deletion mapping; beta1-integrin complex analysis; PI3K/ERK/anoikis assays	TIMP1 directly engages CD63 in a cell-surface complex and supports CD63-associated survival signaling, often with beta1 integrin as a co-receptor	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	TIMP1 -> CD63/beta1-integrin complex -> PI3K and ERK survival signaling -> anoikis resistance and tumor-cell function	medium-high	CD63 is a tetraspanin complex component rather than a kinase receptor; beta1-integrin, cancer-cell state, and TIMP1 domain context influence the output, and no terminal TF was measured.	null
M20A-EXT-3302	Timp2 Itga3	reviewed_relay_candidate	PMID:16326706; PMID:18721821; PMCID:PMC2574962; DOI:10.1016/j.mvr.2008.07.003; PMID:21871510; PMCID:PMC3177407; DOI:10.1016/j.peptides.2011.08.010	human; mouse; recombinant systems	Human microvascular endothelial cells, A549 cells and fibroblasts; mouse Matrigel/xenograft comparator models; recombinant alpha3beta1 and TIMP2 fragments	TIMP2/alpha3beta1 binding and blocking; alpha3 or beta1 knockdown; SHP-1 dominant-negative/inhibitor; MAPK, cAMP, Rap1, p27, endothelial growth and permeability assays	TIMP2 binds the alpha3beta1 integrin complex and initiates an SHP-1-dependent anti-mitogenic and anti-angiogenic relay	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	TIMP2 -> alpha3beta1 -> SHP-1/Csk and cAMP/Rap1 -> p42/44 MAPK inhibition, p27 induction and endothelial growth/permeability control	medium-high	The demonstrated receptor is alpha3beta1, not ITGA3 alone; several outputs reflect inhibition of FGF2/VEGF receptor signaling rather than an integrin-only kinase cascade, and p27 is a cell-cycle effector rather than a terminal TF.	null
M20A-EXT-3303	Timp2 Itgb1	reviewed_relay_candidate	PMID:16326706; PMID:18721821; PMCID:PMC2574962; DOI:10.1016/j.mvr.2008.07.003; PMID:21871510; PMCID:PMC3177407; DOI:10.1016/j.peptides.2011.08.010	human; mouse; recombinant systems	Human microvascular endothelial cells, A549 cells and fibroblasts; mouse Matrigel/xenograft comparator models; recombinant alpha3beta1 and TIMP2 fragments	TIMP2/alpha3beta1 binding and blocking; beta1-deficient or alpha3-knockdown cells; SHP-1 perturbation; MAPK, cAMP, Rap1, p27, endothelial growth and permeability assays	TIMP2 signals through the beta1-containing alpha3beta1 integrin complex, not through ITGB1 as an isolated receptor	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	TIMP2 -> alpha3beta1/ITGB1 complex -> SHP-1/Csk and cAMP/Rap1 -> MAPK inhibition, p27 induction and endothelial functional control	medium	ITGB1 is a shared integrin subunit and the exact alpha partner is alpha3 in the cited TIMP2 receptor studies; no beta1-only relay or terminal TF was established.	null
