evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-562	M20A-CELLCHAT-REMAINING-0029	5-ht-tph1_slc18a1 htr1a	M21A-REUSE-0303	medium-high	high	PMID:1436121; DOI:10.1007/BF00171076; PMID:1448178	5-HT-dependent HTR1A inhibition of adenylyl cyclase with pertussis-toxin-sensitive Gi/o placement supports qualified-high promotion at the receptor-proximal relay layer. Preserve recombinant human-receptor and rat/mouse cell contexts, with Ca2+/PLC and ERK branches treated as context-dependent; no terminal TF claim.	true	true	false
M21A-PAIR-EVID-564	M20A-CELLCHAT-REMAINING-0031	5-ht-tph1_slc18a1 htr1d	M21A-REUSE-0305	medium-high	high	PMID:8878051; DOI:10.1007/BF00171052; PMID:8717154; DOI:10.1007/BF00168751	Direct HTR1D pharmacology, Gi/o-linked inhibition of forskolin-stimulated cAMP, antagonist blockade, and receptor-dependent growth output support qualified-high promotion. Preserve human HTR1D expression and C6-glial/NIH-3T3/Y-1 model boundaries; growth is a function readout rather than a terminal-TF claim.	true	true	false
M21A-PAIR-EVID-565	M20A-CELLCHAT-REMAINING-0032	5-ht-tph1_slc18a1 htr1e	M21A-REUSE-0306	medium-high	high	PMID:7984278; DOI:10.1016/0028-3908(94)90070-1; PMCID:PMC46050	Direct 5-HT/HTR1E coupling to Gi/o-linked adenylyl-cyclase inhibition supports qualified-high promotion at the receptor-proximal relay layer. Preserve human HTR1E and transfected-cell context, limited native rodent expression, and receptor-density-dependent alternate coupling; no terminal TF claim.	true	true	false
M21A-PAIR-EVID-566	M20A-CELLCHAT-REMAINING-0033	5-ht-tph1_slc18a1 htr1f	M21A-REUSE-0307	medium-high	high	PMID:8380639; PMCID:PMC45671; DOI:10.1073/pnas.90.2.408	High-affinity 5-HT binding and dose-dependent inhibition of forskolin-stimulated cAMP at cloned human HTR1F support qualified-high promotion at the Gi/o/adenylyl-cyclase receptor-proximal relay layer. Preserve recombinant-cell and human brain-expression context; no terminal TF claim.	true	true	false
M21A-PAIR-EVID-567	M20A-CELLCHAT-REMAINING-0034	5-ht-tph1_slc18a1 htr2a	M21A-REUSE-0308	medium-high	high	PMID:10498829; PMID:20717650; DOI:10.1016/j.neuroscience.2010.06.052; PMCID:PMC3380724; DOI:10.1186/1471-2202-13-25	Direct HTR2A stimulation with Gq/11-PLC-Ca2+/calmodulin and receptor-dependent ERK readouts supports qualified-high promotion at the receptor-proximal relay/function layer. Preserve recombinant HTR2A and rodent cell contexts and the use of DOI in some downstream experiments; no terminal TF claim.	true	true	false
M21A-PAIR-EVID-568	M20A-CELLCHAT-REMAINING-0035	5-ht-tph1_slc18a1 htr2b	M21A-REUSE-0309	medium-high	high	PMID:10498829; PMID:11930908; DOI:10.1023/A:1014862808126	Direct 5-HT-dependent HTR2B Ca2+ signaling and receptor-linked astrocyte glycogenolytic function support qualified-high promotion at the Gq/11-PLC-Ca2+ relay/function layer. Preserve human recombinant HTR2B versus primary mouse astrocyte contexts and no terminal TF claim.	true	true	false
M21A-PAIR-EVID-569	M20A-CELLCHAT-REMAINING-0036	5-ht-tph1_slc18a1 htr2c	M21A-REUSE-0310	medium-high	high	PMID:10498829; PMCID:PMC3380724; DOI:10.1186/1471-2202-13-25	Direct 5-HT-dependent HTR2C Ca2+ and ERK signaling supports qualified-high promotion at the Gq/11-PLC receptor-proximal relay layer. Preserve recombinant HTR2C and mouse/rat comparator contexts and no terminal TF claim.	true	true	false
M21A-PAIR-EVID-650	M20A-CELLCHAT-REMAINING-0117	ach-chat_slc10a4 chrna7	M21A-REUSE-0390	medium-high	high	PMID:20100906; PMCID:PMC2872959; DOI:10.1124/jpet.109.164566; PMID:16184187; PMCID:PMC1751230; DOI:10.1038/sj.bjp.0706403	Direct ACh activation of the alpha7 homomeric nicotinic receptor and rapid cation/Ca2+ influx support qualified-high promotion at the receptor-proximal ion-channel activation layer. Preserve mouse/human receptor expression in Xenopus oocytes, homomeric assembly and desensitization context, and the untested CHAT/SLC10A4 release branch; no terminal TF claim.	true	true	false
M21A-PAIR-EVID-661	M20A-CELLCHAT-REMAINING-0128	ach-chat_slc5a7 chrm1	M21A-REUSE-0401	medium-high	high	PMID:11181437; PMCID:PMC1572629; DOI:10.1038/sj.bjp.0703892; PMID:8382764; DOI:10.1016/0024-3205(93)90303-K	Human M1 receptor activation with Gq/11 coupling and phosphoinositide turnover supports qualified-high promotion at the muscarinic receptor-proximal relay layer. Preserve recombinant CHO context and methacholine/standard agonist semantics; endogenous CHAT/SLC5A7 release and terminal TF were not tested.	true	true	false
M21A-PAIR-EVID-662	M20A-CELLCHAT-REMAINING-0129	ach-chat_slc5a7 chrm2	M21A-REUSE-0402	medium-high	high	PMID:11181437; PMCID:PMC1572629; DOI:10.1038/sj.bjp.0703892; PMID:11250872; PMCID:PMC1572666	Human M2 receptor activation with direct Gi/o-linked cAMP inhibition supports qualified-high promotion at the receptor-proximal relay layer. Preserve the high-receptor-density Gs component as context-dependent and retain recombinant CHO/agonist boundaries; no terminal TF claim.	true	true	false
M21A-PAIR-EVID-663	M20A-CELLCHAT-REMAINING-0130	ach-chat_slc5a7 chrm3	M21A-REUSE-0403	medium-high	high	PMID:11181437; PMCID:PMC1572629; DOI:10.1038/sj.bjp.0703892; PMID:8441327	Human M3 receptor activation with Gq/11 coupling and phosphoinositide signaling supports qualified-high promotion at the receptor-proximal relay layer. Preserve recombinant CHO/agonist context, and do not infer endogenous ACh release or a terminal TF.	true	true	false
M21A-PAIR-EVID-664	M20A-CELLCHAT-REMAINING-0131	ach-chat_slc5a7 chrm4	M21A-REUSE-0404	medium-high	high	PMID:11181437; PMCID:PMC1572629; DOI:10.1038/sj.bjp.0703892; PMID:8441327	Human M4 receptor activation with Gi/o coupling and adenylyl-cyclase inhibition supports qualified-high promotion at the receptor-proximal relay layer. Preserve recombinant CHO/agonist context and no endogenous ACh-release or terminal-TF inference.	true	true	false
M21A-PAIR-EVID-668	M20A-CELLCHAT-REMAINING-0135	ach-chat_slc5a7 chrn_a3b4	M21A-REUSE-0408	medium-high	high	PMID:9104590; DOI:10.1111/j.1460-9568.1997.tb01625.x; PMID:25180076	Direct ACh-evoked currents through the complete alpha3beta4 nicotinic receptor support qualified-high promotion at the ligand-gated receptor activation layer. Preserve heterologous receptor-complex and antagonist/pharmacology context; no CHAT/SLC5A7 release or terminal TF claim.	true	true	false
M21A-PAIR-EVID-669	M20A-CELLCHAT-REMAINING-0136	ach-chat_slc5a7 chrn_a4b2	M21A-REUSE-0409	medium-high	high	PMID:8987816; DOI:10.1016/S0006-8993(96)01158-0; PMID:9104590; DOI:10.1111/j.1460-9568.1997.tb01625.x	Direct ACh-evoked currents and nicotine/Ca2+ responses through the complete alpha4beta2 nicotinic receptor support qualified-high promotion at the ligand-gated receptor activation layer. Preserve heterologous receptor-complex context and no CHAT/SLC5A7 release or terminal TF claim.	true	true	false
M21A-PAIR-EVID-670	M20A-CELLCHAT-REMAINING-0137	ach-chat_slc5a7 chrna7	M21A-REUSE-0410	medium-high	high	PMID:22593058; PMCID:PMC3387736; PMID:24349346; PMCID:PMC3857818	Alpha7-dependent Ca2+ responses with alpha-bungarotoxin blockade/knockout and CaMKII/PLC/IP3R perturbation support qualified-high promotion at the receptor-proximal ion-channel/function layer. Preserve rat interneuron and choline/nicotine stimulation context; endogenous ACh release and terminal TF were not tested.	true	true	false
M21A-PAIR-EVID-681	M20A-CELLCHAT-REMAINING-0148	ado-nt5e_slc29a1 adora1	M21A-REUSE-0418	medium-high	high	PMID:19244482; DOI:10.1152/ajpcell.00290.2008; PMID:15302686; PMCID:PMC1575922	Adenosine-linked A1 receptor Gi/o signaling with adenylyl-cyclase inhibition supports qualified-high promotion at the receptor-proximal relay layer. Preserve weak/context-dependent A1 coupling, selective-analogue use, adult rat cardiac-fibroblast and recombinant-receptor contexts, and the untested NT5E/SLC29A1 metabolism branch; no terminal TF claim.	true	true	false
M21A-PAIR-EVID-682	M20A-CELLCHAT-REMAINING-0149	ado-nt5e_slc29a1 adora2a	M21A-REUSE-0419	medium-high	high	PMID:14751870; PMID:16429616; PMCID:PMC1325961; PMID:19244482	Adenosine/A2A stimulation with Gs-cAMP signaling, receptor-linked ERK output, pharmacologic pathway perturbation, and Schwann-cell function support qualified-high promotion at the receptor-proximal relay/function layer. Preserve rat cardiac-fibroblast, Schwann-cell, and recombinant contexts, selective-agonist boundaries, and no terminal TF claim.	true	true	false
M21A-PAIR-EVID-683	M20A-CELLCHAT-REMAINING-0150	ado-nt5e_slc29a1 adora2b	M21A-REUSE-0420	medium-high	high	PMID:15862176; PMID:26416848; PMID:24383849; PMCID:PMC3909477	Adenosine/A2B receptor-linked Gs-cAMP/ERK-Akt function with A2B perturbation supports qualified-high promotion at the receptor-proximal relay/function layer. Preserve human, bovine, and rat tissue contexts, use of NECA/2-chloroadenosine in some assays, and CREB as a measured phosphorylation endpoint rather than a terminal TF claim.	true	true	false
