evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-4815	M20A-EXT-0653	adam12 sdc4	M21A-REUSE-2230	medium-high	high	PMID:10831617; PMCID:PMC2174829; DOI:10.1083/jcb.149.5.1143; PMID:12509413; DOI:10.1074/jbc.M208937200	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4828	M20A-EXT-0698	adipoq adipor2	M21A-REUSE-2236	medium-high	high	PMID:17287464; PMID:19520843; PMID:33902691; PMID:18842004; DOI:10.1016/j.bbamcr.2008.09.003	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4832	M20A-EXT-0718	adm ramp3	M21A-REUSE-2240	medium-high	high	PMID:11591721; PMID:11693189; PMID:26423127; PMID:27940069; DOI:10.1016/j.peptides.2016.09.004	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4839	M20A-EXT-0737	ado adora2b	M21A-REUSE-2243	medium-high	high	PMID:1325798; PMID:14504137; PMID:20308611; PMCID:PMC2885947; DOI:10.1161/HYPERTENSIONAHA.109.143404; PMID:24383849	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4845	M20A-EXT-0747	agrp mc4r	M21A-REUSE-2249	medium-high	high	PMID:9751529; DOI:10.1210/endo.139.10.6332; PMID:17041250; DOI:10.1074/jbc.M605982200; PMID:19648111; PMID:33470098	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4849	M20A-EXT-0763	alcam cd6	M21A-REUSE-2252	medium-high	high	PMID:7760007; PMID:8823162; PMCID:PMC2990937	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4857	M20A-EXT-0773	ang plxnb2	M21A-REUSE-2259	medium-high	high	PMCID:PMC5847377; DOI:10.1016/j.cell.2017.10.005; PMID:35418212	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4861	M20A-EXT-0777	angpt2 itga5_itgb1	M21A-REUSE-2263	medium-high	high	PMID:22585576; PMID:17483337	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4862	M20A-EXT-0778	angpt2 tek	M21A-REUSE-2264	medium-high	high	PMID:22585576; PMCID:PMC2663314; PMID:9660821	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4868	M20A-EXT-0786	angptl2 pirb	M21A-REUSE-2269	medium-high	high	PMCID:PMC3367397; PMCID:PMC4126332; PMID:33108353	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4870	M20A-EXT-0789	angptl3 itgav_itgb3	M21A-REUSE-2271	medium-high	high	PMID:11877390	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4874	M20A-EXT-0793	angptl4 itgav_itgb3	M21A-REUSE-2274	medium-high	high	PMID:27577973	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4877	M20A-EXT-0806	anxa2 robo4	M21A-REUSE-2276	medium-high	high	PMID:29786451; PMCID:PMC6775579	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4880	M20A-EXT-0819	apoa4 lrp1	M21A-REUSE-2279	medium-high	high	PMCID:PMC8225859	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4890	M20A-EXT-0851	apoe lrp8	M21A-REUSE-2287	medium	high	PMID:10508213	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4901	M20A-EXT-0937	bmp2 acvr1	M21A-REUSE-2296	medium-high	high	PMID:33827919	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4903	M20A-EXT-0944	bmp2 rgmb	M21A-REUSE-2297	medium-high	high	PMID:17615080; PMID:22171041	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-4907	M20A-EXT-1044	cck cckbr	M21A-REUSE-2301	medium	high	PMID:9559904; PMID:9218453	Local-register lineage supports exact-pair qualified-high evidence at the recorded layer; molecular form, topology, context, and TF boundaries remain unchanged.	true	true	false
