review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-1408	Cubn Lrp2	reviewed_relay_candidate	PMID:20798259; PMID:11606717; PMID:37126375	human; rat; mouse	renal proximal-tubule epithelial cells, yolk-sac cells, and OK cells	conditional Cubn/Lrp2 knockout, albumin or transferrin uptake, co-localization, and endocytic-flux assays	CUBN-LRP2 receptor-complex association promotes cubilin-ligand internalization	receptor_proximal_relay	CUBAM/megalin-Dab2-clathrin endocytosis -> proximal-tubule protein uptake	 high	Evidence establishes a receptor-complex/endocytic relationship rather than a conventional secreted-ligand GPCR or kinase-receptor relay; no terminal TF was assayed.	null
M20A-EXT-1409	Cx3cl1 Itgav	reviewed_relay_candidate	PMCID:PMC3518660; PMCID:PMC4008574; DOI:10.1016/j.atherosclerosis.2012.08.017	human; mouse	K562, CHO, and CX3CR1/integrin-transfected cell systems; mouse peritonitis model	CX3CL1 chemokine-domain binding and K36E/R37E mutant, ternary-complex, integrin-activation, adhesion, and peritonitis assays	direct_chemokine_integrin_complex_binding_and_activation	receptor_proximal_relay	CX3CL1 -> alphaVbeta3 (ITGAV/ITGB3) -> integrin activation and CX3CR1 ternary-complex adhesion	medium	Evidence is for the alphaVbeta3 heterodimer and its ternary complex, not ITGAV as an isolated receptor subunit; no terminal TF was assayed.	null
M20A-EXT-1410	Cx3cl1 Itgb3	reviewed_relay_candidate	PMCID:PMC3518660; PMCID:PMC4008574; DOI:10.1016/j.atherosclerosis.2012.08.017	human; mouse	K562, CHO, and CX3CR1/integrin-transfected cell systems; mouse peritonitis model	CX3CL1 chemokine-domain binding and K36E/R37E mutant, ternary-complex, integrin-activation, adhesion, and peritonitis assays	direct_chemokine_integrin_complex_binding_and_activation	receptor_proximal_relay	CX3CL1 -> alphaVbeta3 (ITGAV/ITGB3) -> integrin activation and CX3CR1 ternary-complex adhesion	medium	Evidence is for the alphaVbeta3 heterodimer and its ternary complex, not ITGB3 as an isolated receptor subunit; no terminal TF was assayed.	null
M20A-EXT-1411	Cxcl1 Adra2a	reviewed_unresolved	PMID:1452search-query; https://pubmed.ncbi.nlm.nih.gov/?term=CXCL1+ADRA2A; https://www.ebi.ac.uk/QuickGO/annotations?geneProductId=9606&goId=0008009	human; mouse	CXCL1/CXCR2 inflammatory models and adrenergic-receptor literature; no exact CXCL1-ADRA2A model	exact-symbol PubMed, PMC, publisher, and pathway-resource searches; no pair-specific binding, activation, relay, or perturbation assay recovered	no exact molecular or receptor-proximal evidence recovered	ligand_receptor_binding_or_activation	CXCL1 canonical CXCR2 branch; ADRA2A candidate unresolved	low	Co-expression, inflammatory co-regulation, and CXCL1-CXCR2 evidence do not establish CXCL1 as an ADRA2A ligand or signal.	null
M20A-EXT-1412	Cxcl1 Dpp4	reviewed_unresolved	PMID:1452search-query; https://pubmed.ncbi.nlm.nih.gov/?term=CXCL1+DPP4; https://pubmed.ncbi.nlm.nih.gov/?term=CXCL1+CD26	human; mouse	CXCL1 chemokine and DPP4/CD26 processing literature; no exact CXCL1-DPP4 model	exact-symbol PubMed, PMC, publisher, and pathway-resource searches; no primary CXCL1-DPP4 substrate or receptor-dependent assay recovered	no exact CXCL1-DPP4 processing or signaling evidence recovered	ligand_receptor_binding_or_activation	DPP4 chemokine-processing branch; exact CXCL1 substrate relationship unresolved	low	DPP4 processing of other chemokines cannot be transferred to CXCL1, and CXCL1-CXCR2 function does not establish DPP4 as a receptor or relay.	null
M20A-EXT-1413	Cxcl1 Grm7	reviewed_unresolved	PMID:1452search-query; https://pubmed.ncbi.nlm.nih.gov/?term=CXCL1+GRM7	human; mouse	CXCL1 inflammatory models and GRM7 glutamate-receptor literature; no exact CXCL1-GRM7 model	exact-symbol PubMed, PMC, publisher, and pathway-resource searches; no pair-specific binding, activation, relay, or perturbation assay recovered	no exact molecular or receptor-proximal evidence recovered	ligand_receptor_binding_or_activation	CXCL1 canonical CXCR2 branch; GRM7 candidate unresolved	low	Neuroinflammatory co-expression or pathway overlap does not establish CXCL1-GRM7 binding or signaling.	null
M20A-EXT-1414	Cxcl1 Mtnr1a	reviewed_unresolved	PMID:1452search-query; https://pubmed.ncbi.nlm.nih.gov/?term=CXCL1+MTNR1A	human; mouse	CXCL1 inflammatory models and melatonin-receptor literature; no exact CXCL1-MTNR1A model	exact-symbol PubMed, PMC, publisher, and pathway-resource searches; no pair-specific binding, activation, relay, or perturbation assay recovered	no exact molecular or receptor-proximal evidence recovered	ligand_receptor_binding_or_activation	CXCL1 canonical CXCR2 branch; MTNR1A candidate unresolved	low	Melatonin or inflammatory regulation of CXCL1 is reverse-direction/context evidence and does not establish CXCL1 as an MTNR1A ligand.	null
M20A-EXT-1415	Cxcl1 Xcr1	reviewed_unresolved	PMID:21300913; https://pubmed.ncbi.nlm.nih.gov/?term=CXCL1+XCR1	human; mouse	thymic dendritic-cell and chemokine-receptor models; no exact CXCL1-XCR1 model	chemotaxis and receptor-expression studies for XCL1-XCR1, plus exact-symbol CXCL1-XCR1 searches; no CXCL1-XCR1 binding or perturbation assay recovered	no exact CXCL1-XCR1 interaction recovered	ligand_receptor_binding_or_activation	XCL1-XCR1 canonical branch; CXCL1 assignment unresolved	low	The primary XCR1 study identifies XCL1, not CXCL1, as the ligand; receptor-family or chemokine-name similarity is not sufficient for transfer.	null
M20A-EXT-1416	Cxcl10 Adra2a	reviewed_unresolved	PMID:41779853; https://pubmed.ncbi.nlm.nih.gov/?term=CXCL10+ADRA2A	human; mouse	adrenal/skin fibroblast and inflammatory chemokine models; no CXCL10-ADRA2A ligand assay	NE/ADRA2A perturbation and CXCL10 secretion measurements, plus exact-symbol binding/activation searches; no CXCL10-ADRA2A ligand assay recovered	no exact CXCL10-ADRA2A interaction recovered	ligand_receptor_binding_or_activation	ADRA2A regulates inflammatory chemokine production; CXCL10-to-ADRA2A direction unresolved	low	The cited NE-ADRA2A study is reverse-direction regulation of CXCL10 production, not CXCL10 binding to or activating ADRA2A; no exact relay was recovered.	null
M20A-EXT-1417	Cxcl10 Dpp4	reviewed_binding_only	PMID:27137491; PMID:16846531; PMCID:PMC4888857; DOI:10.15252/emmm.201506145	human	primary human fibroblasts, human islets/immune-cell chemokine systems, and purified or cell-associated CD26/DPP4	DPP4/CD26 N-terminal truncation of CXCL10 to CXCL10(3-77), mass spectrometry, chemokine-receptor phosphorylation, migration, and DPP4-inhibition assays	direct_chemokine_processing_changes_receptor_activity	receptor_proximal_relay	DPP4/CD26 processing -> CXCL10(3-77) antagonist -> reduced CXCR3 signaling and T-cell/NK-cell migration	high	This is direct extracellular proteolytic processing and receptor-activity modulation, not DPP4 as a signaling receptor; no terminal TF was assayed.	null
