review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-1514	Pcdhb12 Pcdhb10	reviewed_unresolved	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:35253643; DOI:10.7554/eLife.72416	mouse	no exact matched Pcdhb12–Pcdhb10 model located in the bounded primary search	cluster-wide K562 Pcdh expression/aggregation and ectodomain binding-specificity studies; exact Pcdhb12–Pcdhb10 heterophilic test not established	Pcdhb12–Pcdhb10 heterophilic trans adhesion unresolved	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; exact heterophilic branch unresolved	low	The primary cluster-wide work establishes homophilic aggregation for all mouse Pcdhβ isoforms and strict non-self segregation for selected pairs, but does not establish this exact Pcdhb12–Pcdhb10 heterophilic interaction. Do not infer binding from shared beta-cluster membership or sequence similarity; no relay or TF evidence.	—
M20A-CELLCHAT-REMAINING-1515	Pcdhb12 Pcdhb11	reviewed_unresolved	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:35253643; DOI:10.7554/eLife.72416	mouse; human	no exact matched Pcdhb12–Pcdhb11 model located in the bounded primary search	cluster-wide K562 Pcdh expression/aggregation and ectodomain binding-specificity studies; exact Pcdhb12–Pcdhb11 heterophilic test not established	Pcdhb12–Pcdhb11 heterophilic trans adhesion unresolved	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; exact heterophilic branch unresolved	low	PCDHB11 homophilic adhesion is supported separately in human K562 cells, but that does not establish PCDHB12–PCDHB11 heterophilic binding. No exact partner, species, splice, relay, or TF endpoint was validated.	—
M20A-CELLCHAT-REMAINING-1516	Pcdhb12 Pcdhb12	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb12 expression; homophilic cell aggregation assay	direct Pcdhb12–Pcdhb12 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh cis/trans recognition code; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic mouse clustered-Pcdh survey reports aggregation for all 22 Pcdhβ isoforms, including Pcdhb12. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1517	Pcdhb12 Pcdhb6	reviewed_unresolved	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:35253643; DOI:10.7554/eLife.72416	mouse	no exact matched Pcdhb12–Pcdhb6 model located in the bounded primary search	cluster-wide K562 Pcdh expression/aggregation and ectodomain binding-specificity studies; exact Pcdhb12–Pcdhb6 heterophilic test not established	Pcdhb12–Pcdhb6 heterophilic trans adhesion unresolved	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; exact heterophilic branch unresolved	low	Pcdhb6 self-binding and the lack of heterophilic binding for selected beta pairs are documented, but the cited primary assays do not establish this exact Pcdhb12–Pcdhb6 pair. No relay or TF evidence.	—
M20A-CELLCHAT-REMAINING-1518	Pcdhb12 Pcdhb8	reviewed_unresolved	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:35253643; DOI:10.7554/eLife.72416	mouse	no exact matched Pcdhb12–Pcdhb8 model located in the bounded primary search	cluster-wide K562 Pcdh expression/aggregation and ectodomain binding-specificity studies; exact Pcdhb12–Pcdhb8 heterophilic test not established	Pcdhb12–Pcdhb8 heterophilic trans adhesion unresolved	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; exact heterophilic branch unresolved	low	Pcdhb8 self-binding and the lack of heterophilic binding for selected beta pairs are documented, but the cited primary assays do not establish this exact Pcdhb12–Pcdhb8 pair. No relay or TF evidence.	—
M20A-CELLCHAT-REMAINING-1519	Pcdhb13 Pcdhb13	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb13 expression; homophilic cell aggregation assay	direct Pcdhb13–Pcdhb13 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh cis/trans recognition code; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic mouse clustered-Pcdh survey reports aggregation for all 22 Pcdhβ isoforms, including Pcdhb13. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1520	Pcdhb15 Pcdhb15	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb15 expression; homophilic cell aggregation assay	direct Pcdhb15–Pcdhb15 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh cis/trans recognition code; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic mouse clustered-Pcdh survey reports aggregation for all 22 Pcdhβ isoforms, including Pcdhb15. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1521	Pcdhb16 Pcdhb16	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb16 expression; homophilic cell aggregation assay	direct Pcdhb16–Pcdhb16 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh cis/trans recognition code; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic mouse clustered-Pcdh survey reports aggregation for all 22 Pcdhβ isoforms, including Pcdhb16. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1522	Pcdhb17 Pcdhb17	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb17 expression; homophilic cell aggregation assay	direct Pcdhb17–Pcdhb17 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh cis/trans recognition code; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic mouse clustered-Pcdh survey reports aggregation for all 22 Pcdhβ isoforms, including Pcdhb17. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1523	Pcdhb18 Pcdhb18	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb18 expression; homophilic cell aggregation assay	direct Pcdhb18–Pcdhb18 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh cis/trans recognition code; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic mouse clustered-Pcdh survey reports aggregation for all 22 Pcdhβ isoforms, including Pcdhb18. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.	—
