evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-5312	M20A-EXT-1984	h2-k1 cd8b1	M21A-REUSE-2484	medium	high	PMID:8955273; PMID:9806633; PMID:18929574; PMID:19625641	MHC-I/H2-K1 engagement with the CD8alpha-beta coreceptor and TCR-proximal Lck function supports high at the pMHC-I/CD8 complex layer; CD8beta-only binding is not inferred.	true	true	false
M21A-PAIR-EVID-5318	M20A-EXT-2011	hcrt hcrtr2	M21A-REUSE-2486	medium	high	PMID:25656479; PMID:41256182; https://pubmed.ncbi.nlm.nih.gov/?term=orexin-A+OX2R+signaling	Orexin/hypocretin receptor 2 activation with receptor-selective perturbation and neuronal function supports high at the HCRTR2 GPCR layer; coupling and behavioral branches remain model-dependent.	true	true	false
M21A-PAIR-EVID-5321	M20A-EXT-2028	hp cd163	M21A-REUSE-2489	medium-high	high	PMID:16189277; PMID:15478309; PMCID:PMC11685794; DOI:10.1038/s41467-024-55171-4	Hemoglobin-haptoglobin complex binding and CD163-dependent endocytosis support high at the exact scavenging/clearance layer; free Hp alone and canonical intracellular relay are not claimed.	true	true	false
M21A-PAIR-EVID-5323	M20A-EXT-2030	hp itgam		medium-high	high	PMID:8786317	Direct haptoglobin binding to purified Mac-1 supports high at the alphaM-beta2 receptor-complex binding layer; autonomous ITGAM and an intracellular relay are not inferred.	true	true	false
M21A-PAIR-EVID-5324	M20A-EXT-2031	hp itgb2		medium	high	PMID:8786317	Direct haptoglobin binding to purified Mac-1 with beta2-sensitive inhibition supports high at the beta2-containing receptor-complex binding layer; autonomous ITGB2 is not inferred.	true	true	false
M21A-PAIR-EVID-5325	M20A-EXT-2033	hpx lrp1	M21A-REUSE-2490	medium-high	high	PMID:15947085; DOI:10.1182/blood-2005-03-1185; PMID:30571407	Hemopexin-heme binding and LRP1/CD91-dependent uptake support high at the exact scavenging/transport layer; apo-Hpx alone and a kinase relay are not claimed.	true	true	false
M21A-PAIR-EVID-5331	M20A-EXT-2081	icam1 itgam_itgb2	M21A-REUSE-2495	medium	high	PMCID:PMC2116396; PMID:17164347; PMID:21454473	ICAM1 binding to Mac-1 with activation-dependent adhesion and myeloid function supports high at the complete alphaM-beta2 adhesion/relay layer; subunit-only and TF claims are excluded.	true	true	false
M21A-PAIR-EVID-5336	M20A-EXT-2089	icam4 itgam		medium-high	high	PMID:15355350; DOI:10.1111/j.1432-1033.2004.04313.x; PMID:16985175	Direct ICAM4 binding to alphaM-containing beta2 integrin complexes supports high at the exact adhesion-binding layer; autonomous ITGAM and a unique intracellular relay are not inferred.	true	true	false
M21A-PAIR-EVID-5337	M20A-EXT-2090	icam4 itgav		medium-high	high	PMID:11435317; DOI:10.1182/blood.v98.2.458; PMID:15355350; DOI:10.1111/j.1432-1033.2004.04313.x	Direct ICAM4 binding to alphaV-containing integrin complexes supports high at the recorded alphaV-complex binding layer; autonomous ITGAV and a unique beta partner are not inferred.	true	true	false
M21A-PAIR-EVID-5339	M20A-EXT-2096	icam5 itgb2		medium-high	high	PMID:8993013; PMID:10741396; PMCID:PMC2603608	ICAM5 binding to complete LFA-1/CD11a-CD18 supports high at the beta2-containing adhesion-binding layer; autonomous ITGB2 and a beta2-specific relay are not inferred.	true	true	false
M21A-PAIR-EVID-5344	M20A-EXT-2108	igf2 igf2r	M21A-REUSE-2501	medium-high	high	PMID:27694692; PMID:10207053	IGF2 binding to IGF2R/CI-MPR with receptor internalization and lysosomal clearance supports high at the exact clearance/trafficking layer; no kinase or direct TF relay is claimed.	true	true	false
M21A-PAIR-EVID-5346	M20A-EXT-2113	igfbp4 lrp6		medium-high	high	PMID:18528331; DOI:10.1038/nature07027	Direct IGFBP4-LRP6 interaction in an inhibitory FZD8-LRP6 Wnt context supports high at the exact binding/inhibitory-complex layer; no activating LRP6 relay or TF claim.	true	true	false
M21A-PAIR-EVID-5347	M20A-EXT-2114	igfbpl1 dcc		medium-high	high	PMID:32822567; PMCID:PMC7440162; DOI:10.1016/j.cell.2020.07.025	SPR-validated extracellular IGFBPL1-DCC binding supports high at the exact extracellular PPI layer; DCC signaling, axon guidance, and downstream relay are not inferred.	true	true	false
M21A-PAIR-EVID-5351	M20A-EXT-2123	ihh hhip		medium-high	high	PMID:20519495;PMID:34887403;PMCID:PMC2915692;DOI:10.1038/s41586-021-04049-2	IHH-HHIP antagonist binding and Hedgehog sequestration support high at the exact extracellular antagonist-binding layer; HHIP is not promoted as an activating relay receptor.	true	true	false
M21A-PAIR-EVID-5357	M20A-EXT-2139	il13 il13ra1_il4ra		medium	high	PMID:25766112;PMID:16365442;PMID:10427971	IL13 binding to IL13RA1-containing type-II receptor complexes supports high at the exact receptor-component binding layer; autonomous IL13RA1 signaling is not inferred.	true	true	false
M21A-PAIR-EVID-5363	M20A-EXT-2165	il1a il1r2_il1rap		medium-high	high	PMID:33796114;PMID:32468079;PMCID:PMC8009184	IL1A binding to the IL1R2/IL1RAP decoy complex supports high at the exact inhibitory binding layer; IL1R2 lacks a productive TIR relay and canonical IL1R1 signaling is not transferred.	true	true	false
M21A-PAIR-EVID-5364	M20A-EXT-2167	il1b il1r2_il1rap		medium-high	high	PMID:33796114;PMID:32468079;PMCID:PMC8009184	IL1B binding to the IL1R2/IL1RAP decoy complex supports high at the exact inhibitory binding layer; IL1R2 lacks a productive TIR relay and canonical IL1R1 signaling is not transferred.	true	true	false
M21A-PAIR-EVID-5365	M20A-EXT-2174	il1f5 il1rap_il1rl2		medium-high	high	PMID:29180446;PMCID:PMC3234937;PMID:33796114	IL-36Ra/IL1F5 binding to IL1RL2 and inhibition of IL1RAP assembly support high at the exact antagonist receptor-complex layer; productive MyD88 relay is not claimed.	true	true	false
