review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0793	Glu-SLC17A6_GLS2 GRIK3_GRIK4	reviewed_unresolved	PMID:25139762; PMID:20026616	human receptor subunits; heterologous expression	HEK293 cells and Xenopus oocytes; recombinant kainate receptor assays	glutamate concentration-response and whole-cell/two-electrode voltage-clamp studies tested GluK1/2 with GluK4/5, not the exact GluK3/GluK4 assembly	exact GluK3-GluK4 channel activation not established	ligand_receptor_binding_or_activation	kainate ion-channel complex; exact K3/K4 boundary	low	GluK3 can form functional homomers and GluK4 requires a partner, but the located primary comparative assays did not directly test GluK3/GluK4; SLC17A6/GLS2 is a source-context label, not receptor evidence	—
M20A-CELLCHAT-REMAINING-0794	Glu-SLC17A6_GLS2 GRIK3_GRIK5	reviewed_unresolved	PMID:25139762; PMID:20026616	human receptor subunits; heterologous expression	HEK293 cells and Xenopus oocytes; recombinant kainate receptor assays	glutamate concentration-response and whole-cell/two-electrode voltage-clamp studies tested GluK1/2 with GluK4/5, not the exact GluK3/GluK5 assembly	exact GluK3-GluK5 channel activation not established	ligand_receptor_binding_or_activation	kainate ion-channel complex; exact K3/K5 boundary	low	GluK5 requires a partner, but no qualifying primary assay for the exact GluK3/GluK5 assembly was located; SLC17A6/GLS2 is a source-context label, not receptor evidence	—
M20A-CELLCHAT-REMAINING-0795	Glu-SLC17A6_GLS2 GRIN1_GRIN2A	reviewed_relay_candidate	PMID:7476914; PMID:9463421; PMID:9625862	human receptor subunits; recombinant mammalian and Xenopus systems	permanently transfected mouse fibroblasts, HEK-293 cells, and Xenopus oocytes; whole-cell, outside-out patch, and single-channel voltage clamp	glutamate plus glycine activated recombinant NR1/NR2A channels; concentration-response, deactivation, and single-channel kinetics measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	exact NR1/NR2A activation is supported, but downstream kinase/function and TF output were not assayed; the composite SLC17A6/GLS2 source label was not experimentally isolated	—
M20A-CELLCHAT-REMAINING-0796	Glu-SLC17A6_GLS2 GRIN1_GRIN2B	reviewed_relay_candidate	PMID:7476914; PMID:9463421; PMID:9380752	human receptor subunits; recombinant mammalian and Xenopus systems	permanently transfected mouse fibroblasts, HEK-293 cells, and CHO cells; whole-cell and single-channel voltage clamp	glutamate plus glycine activated recombinant NR1/NR2B channels; subunit-specific kinetics and antagonist sensitivity measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	exact NR1/NR2B activation is supported, but no terminal TF was directly measured and the composite SLC17A6/GLS2 source label was not tested as a unit	—
M20A-CELLCHAT-REMAINING-0797	Glu-SLC17A6_GLS2 GRIN1_GRIN2C	reviewed_relay_candidate	PMID:9463421; PMID:18635641; PMID:9380752	human receptor subunits; recombinant mammalian cells	HEK-293 cells and CHO cells; outside-out patch and single-channel recordings	glutamate plus glycine activated recombinant NR1/NR2C channels; conductance, deactivation, and redox/pharmacology measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	exact NR1/NR2C activation is supported, but downstream pathway and TF output were not assayed; SLC17A6/GLS2 remains source context only	—
M20A-CELLCHAT-REMAINING-0798	Glu-SLC17A6_GLS2 GRIN1_GRIN2D	reviewed_relay_candidate	PMID:9463421; PMID:9625862; PMID:10835034	human receptor subunits; recombinant mammalian/Xenopus and rat neurons	HEK-293 cells, Xenopus oocytes, and rat cerebellar preparations; patch-clamp recordings	glutamate plus glycine activated recombinant NR1/NR2D channels; slow deactivation and single-channel kinetics measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; prolonged excitatory current	medium-high	exact NR1/NR2D activation is supported, but native-cell observations do not establish a TF endpoint and the composite source label was not isolated	—
M20A-CELLCHAT-REMAINING-0799	Glu-SLC17A6_GLS2 Grm1	reviewed_relay_candidate	PMID:37546908; PMID:25193666	human mGlu1; heterologous expression	HEK-293 cells transiently expressing human mGlu1 with G-protein/BRET or fluorescence reporters	glutamate concentration-response and G-protein coupling assays measured mGlu1 coupling to Gq/11 and Gi/o; PLC/TRPC4β readouts used	glutamate-activated group I metabotropic glutamate GPCR	receptor_proximal_relay	mGlu1 → Gq/11-PLC and Gi/o signaling; Ca2+/second-messenger branch	medium-high	direct receptor-proximal coupling was measured, not a downstream TF; assay used heterologous receptor expression and did not test the SLC17A6/GLS2 composite source label	—
M20A-CELLCHAT-REMAINING-0800	Glu-SLC17A6_GLS2 Grm2	reviewed_relay_candidate	PMID:37546908; PMID:25193666	human mGlu2; heterologous expression	HEK-293 cells transiently expressing human mGlu2 with G-protein/BRET or fluorescence reporters	glutamate concentration-response and G-protein coupling assays measured mGlu2 coupling to Gi/o and inhibition of adenylyl cyclase/cAMP	glutamate-activated group II metabotropic glutamate GPCR	receptor_proximal_relay	mGlu2 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	direct Gi/o coupling was measured, not a downstream TF or cell fate output; the composite SLC17A6/GLS2 source label was not experimentally isolated	—
M20A-CELLCHAT-REMAINING-0801	Glu-SLC17A6_GLS2 Grm3	reviewed_relay_candidate	PMID:37546908; PMID:25193666	human mGlu3; heterologous expression	HEK-293 cells transiently expressing human mGlu3 with G-protein/BRET or fluorescence reporters	glutamate concentration-response and G-protein coupling assays measured mGlu3 coupling to Gi/o and inhibition of adenylyl cyclase/cAMP	glutamate-activated group II metabotropic glutamate GPCR	receptor_proximal_relay	mGlu3 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	direct Gi/o coupling was measured, not a downstream TF or cell function; the composite SLC17A6/GLS2 source label was not experimentally isolated	—
M20A-CELLCHAT-REMAINING-0802	Glu-SLC17A6_GLS2 Grm4	reviewed_relay_candidate	PMID:37546908; PMID:12657674; PMID:25193666	human mGlu4; heterologous expression and rodent microglia	HEK-293 G-protein coupling assays; cultured rat microglia with receptor agonist/antagonist perturbation	glutamate concentration-response measured mGlu4 Gi/o coupling and reduced cAMP; microglial group III receptor activation was linked to cAMP and neuroprotective cellular readouts	glutamate-activated group III metabotropic glutamate GPCR	receptor_proximal_relay	mGlu4 → Gi/o → inhibition of adenylyl cyclase/cAMP; microglial function branch	medium	receptor-proximal coupling and cellular function are supported, but no terminal TF was measured and the SLC17A6/GLS2 composite source was not tested as a unit	—
M20A-CELLCHAT-REMAINING-0803	Glu-SLC17A6_GLS2 Grm5	reviewed_relay_candidate	PMID:37546908; PMID:25193666	human mGlu5; heterologous expression	HEK-293 cells transiently expressing human mGlu5 with G-protein/BRET or fluorescence reporters	glutamate concentration-response and G-protein coupling assays measured mGlu5 coupling to Gq/11 and Gi/o; PLC/TRPC4β readouts used	glutamate-activated group I metabotropic glutamate GPCR	receptor_proximal_relay	mGlu5 → Gq/11-PLC and Gi/o signaling; Ca2+/second-messenger branch	medium-high	direct receptor-proximal coupling was measured, not a downstream TF; assay used heterologous receptor expression and did not test the SLC17A6/GLS2 composite source label	—
M20A-CELLCHAT-REMAINING-0804	Glu-SLC17A6_GLS2 Grm6	reviewed_relay_candidate	PMID:37546908; PMID:12657674; PMID:25193666	human mGlu6; heterologous expression and rodent microglia	HEK-293 G-protein coupling assays; cultured rat microglia with receptor agonist/antagonist perturbation	glutamate concentration-response measured mGlu6 Gi/o coupling and reduced cAMP; group III receptor activation in microglia supplied cellular function context	glutamate-activated group III metabotropic glutamate GPCR	receptor_proximal_relay	mGlu6 → Gi/o → inhibition of adenylyl cyclase/cAMP; microglial function branch	medium	direct coupling evidence is receptor-proximal and the microglial study is group-level; no terminal TF was measured and the composite source label was not isolated	—
M20A-CELLCHAT-REMAINING-0805	Glu-SLC17A6_GLS2 Grm7	reviewed_relay_candidate	PMID:37546908; PMID:25193666	human mGlu7; heterologous expression	HEK-293 cells transiently expressing human mGlu7 with G-protein/BRET or fluorescence reporters	glutamate concentration-response and G-protein coupling assays measured mGlu7 coupling to Gi/o and inhibition of adenylyl cyclase/cAMP	glutamate-activated group III metabotropic glutamate GPCR	receptor_proximal_relay	mGlu7 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	direct Gi/o coupling was measured, not a downstream TF or cellular endpoint; the composite SLC17A6/GLS2 source label was not experimentally isolated	—
