review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-0617	a atrn	a Atrn		M21A-PAIR-EVID-2148	PMID:11137996; PMID:12503608	Mus musculus	transgenic and mutant agouti/mahogany mice; biochemical cell assays	transgenic complementation, biochemical binding, and genetic-interaction experiments	Agouti protein binds ATRN as a low-affinity accessory receptor; no receptor-proximal relay isolated	ligand_receptor_binding_or_activation	Agouti-ATRN accessory-receptor branch of melanocortin pigmentation/obesity	medium-high		reviewed_binding_only	The submitted A token is interpreted as agouti protein, not Agrp; ATRN is an accessory/low-affinity receptor and the cited work does not establish a downstream TF for this exact pair.
M20A-EXT-0618	a mc1r	a Mc1r	M21A-REUSE-1356	M21A-PAIR-EVID-2149	PMID:9047307; PMID:11137996	Mus musculus and human receptor constructs	B16F10 murine melanocytes/melanoma and heterologous melanocortin-receptor binding assays	agouti competition with melanocortin ligand binding and inhibition of MC1R-linked pigmentation/action	Agouti antagonism of MC1R ligand binding and receptor output	ligand_receptor_binding_or_activation;downstream_pathway_function	MC1R melanocortin antagonism and eumelanin/pigmentation output	medium		reviewed_relay_candidate	Receptor inhibition was measured as ligand-binding competition and agouti action; this is not evidence that agouti directly activates MC1R, and the exact downstream TF is unresolved.
M20A-EXT-0619	a mc2r	a Mc2r		M21A-PAIR-EVID-2150	PMID:9047307; PMID:11137996	Mouse and human receptor systems in cited boundary studies	Melanocortin receptor binding panel and agouti-melanocortin genetic studies	Bounded exact-pair literature search and cited primary receptor/substrate assays	No qualifying exact agouti-MC2R binding, activation, or receptor-proximal relay was isolated	ligand_receptor_binding_or_activation	Agouti-melanocortin receptor subtype boundary	low		reviewed_unresolved	The primary panel supports MC1R and reports MC3R/MC4R competition, but does not validate this exact MC2R edge; ACTH/MC2R biology must not be substituted for agouti evidence.
M20A-EXT-0620	a mc3r	a Mc3r		M21A-PAIR-EVID-2151	PMID:9047307	Mouse and human MC3R receptor constructs	mutant-agouti protein competition in radioligand binding assays	Bounded exact-pair literature search and cited primary receptor/substrate assays	Agouti inhibits melanocortin ligand binding to MC3R; no receptor-proximal signaling assay for this exact pair	ligand_receptor_binding_or_activation	MC3R melanocortin receptor antagonism	medium		reviewed_binding_only	Evidence is an apparent Ki/competition result rather than a demonstrated agouti-evoked receptor relay; the submitted A token is interpreted as agouti protein.
M20A-EXT-0621	a mc4r	a Mc4r		M21A-PAIR-EVID-2152	PMID:9047307	Mouse and human MC4R receptor constructs	mutant-agouti protein competition in radioligand binding assays	Bounded exact-pair literature search and cited primary receptor/substrate assays	Agouti inhibits melanocortin ligand binding to MC4R; no exact agouti-evoked relay isolated	ligand_receptor_binding_or_activation	MC4R melanocortin receptor antagonism	medium		reviewed_binding_only	Evidence is receptor-binding competition, not a direct agonist claim; ATRN/MGRN1 regulation of MC4R is a separate receptor-turnover mechanism and is not merged into this agouti edge.
M20A-EXT-0622	a mc5r	a Mc5r		M21A-PAIR-EVID-2153	PMID:9047307; PMID:11137996	Mouse and human melanocortin receptor systems	melanocortin receptor subtype binding/functional boundary search	Bounded exact-pair literature search and cited primary receptor/substrate assays	No qualifying exact agouti-MC5R binding, activation, or receptor-proximal relay was isolated	ligand_receptor_binding_or_activation	Agouti-melanocortin receptor subtype boundary	low		reviewed_unresolved	The cited agouti studies do not validate MC5R for this exact submitted pair; evidence for other melanocortin subtypes cannot be generalized.
M20A-EXT-0623	a mgrn1	a Mgrn1		M21A-PAIR-EVID-2154	PMID:41178558; PMID:11137996	Mouse melanocytes and fibroblast receptor-turnover models	co-immunoprecipitation and receptor-surface/ubiquitylation assays for ATRN-MGRN1-MC1R/MC4R; agouti genetic studies	Bounded exact-pair literature search and cited primary receptor/substrate assays	No direct agouti-MGRN1 ligand or receptor edge; MGRN1 is an intracellular E3 ligase recruited by ATRN	ligand_receptor_binding_or_activation	ATRN-MGRN1 melanocortin-receptor turnover boundary	low		reviewed_unresolved	The recent study supports ATRN-MGRN1 regulation of MC1R/MC4R, not agouti binding to MGRN1; intracellular adaptor/enzyme evidence is kept distinct from ligand-receptor binding.
M20A-EXT-0625	aanat mtnr1a	Aanat Mtnr1a		M21A-PAIR-EVID-2155	PMID:18362150; PMID:30606208	Rat, sheep, and other vertebrate melatonin systems	pineal/ovarian melatonin synthesis and receptor-expression studies; enzyme activity, qPCR, immunoblot, and melatonin measurement	Bounded exact-pair literature search and cited primary receptor/substrate assays	No direct AANAT-MTNR1A binding or receptor activation; AANAT is an enzyme upstream of melatonin production	ligand_receptor_binding_or_activation	AANAT-mediated melatonin biosynthesis to MT1 signaling boundary	low		reviewed_unresolved	The cognate receptor ligand is melatonin, not AANAT; co-expression of AANAT and MT1 does not establish a direct protein-protein or receptor-activation edge.
M20A-EXT-0626	aanat mtnr1b	Aanat Mtnr1b		M21A-PAIR-EVID-2156	PMID:18362150; PMID:33571374	Mouse, sheep, and other vertebrate melatonin systems	corpus-luteum and pineal melatonergic studies; MT2 knockout, melatonin treatment, enzyme expression, and hormone assays	Bounded exact-pair literature search and cited primary receptor/substrate assays	No direct AANAT-MTNR1B binding or receptor activation; AANAT is an enzyme upstream of melatonin production	ligand_receptor_binding_or_activation	AANAT-mediated melatonin biosynthesis to MT2 signaling boundary	low		reviewed_unresolved	The cognate receptor ligand is melatonin, not AANAT; MT2 functional effects after melatonin treatment cannot be assigned as a direct AANAT-MTNR1B edge.
M20A-EXT-0627	ace agtr2	Ace Agtr2	M21A-REUSE-1357	M21A-PAIR-EVID-2157	PMID:10652034; PMID:15283675	Mus musculus and recombinant human ACE systems	Agtr2-null mice, tissue/cell ACE activity assays, peptide metabolism kinetics, and angiotensin infusion	Bounded exact-pair literature search and cited primary receptor/substrate assays	ACE peptidase activity changes angiotensin-peptide availability upstream of AGTR2; no direct ACE-AGTR2 ligand binding	ligand_receptor_binding_or_activation;downstream_pathway_function	Renin-angiotensin system and AT2 receptor ligand-generation boundary	low-medium		reviewed_function_only	ACE generates or degrades angiotensin peptides, whereas Ang II and related peptides are receptor ligands; the cited directionality includes AGTR2 regulation of ACE and must not be represented as ACE binding AGTR2.
