review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-2419	ltb cd40	Ltb Cd40		M21A-PAIR-EVID-3348	https://pubmed.ncbi.nlm.nih.gov/?term=LTB+CD40;https://pubmed.ncbi.nlm.nih.gov/8171323/;https://reactome.org/content/query?q=LTB%20CD40	mouse	mouse lymphoid and TNF-superfamily receptor systems	exact-pair PubMed, PMC, publisher, and Reactome search; LTα₁β₂ receptor-specificity comparator	no exact Ltb-Cd40 binding or activation established	ligand_receptor_binding_or_activation	LTβ/LTα₁β₂ receptor specificity; CD40 boundary	low		reviewed_unresolved	Canonical membrane LTα₁β₂ uses LTβR, and the LTβ-specific receptor study does not validate CD40. CD40 ligand biology was not transferred to Ltb.
M20A-EXT-2420	ltb tnfrsf1a	Ltb Tnfrsf1a		M21A-PAIR-EVID-3349	https://pubmed.ncbi.nlm.nih.gov/8171323/;https://pmc.ncbi.nlm.nih.gov/articles/PMC8781899/;https://pubmed.ncbi.nlm.nih.gov/?term=LTB+TNFRSF1A	mouse	mouse lymphoid cells and TNFR1/LT receptor systems	exact-pair search; LTα₃ and LTα₂β₁ TNFR1 comparator review	no exact Ltb homomer-TNFR1 binding or activation established	ligand_receptor_binding_or_activation	TNF/lymphotoxin receptor selectivity; TNFR1 boundary	low		reviewed_unresolved	TNFR1 evidence is assigned to soluble LTα₃ or LTα-containing complexes, not an Ltb-only ligand. The LTβR branch was not transferred.
M20A-EXT-2421	ltbp1 itgb5	Ltbp1 Itgb5		M21A-PAIR-EVID-3350	https://pmc.ncbi.nlm.nih.gov/articles/PMC25536/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6514387/;https://pubmed.ncbi.nlm.nih.gov/?term=LTBP1+ITGB5	mouse and human	human A549 cells; mouse vascular smooth-muscle cells; latent TGF-beta/integrin systems	purified LAP/LTBP comparator adhesion assays; integrin-blocking and ECM-incorporation studies; exact-pair literature search	no exact Ltbp1-Itgb5 direct binding or receptor-proximal relay established	ligand_receptor_binding_or_activation	latent TGF-beta complex; alpha-v integrin specificity boundary	low		reviewed_unresolved	The cited studies distinguish LAP or ECM incorporation from a direct LTBP1-alpha-v-beta-5 edge. Alpha-v-beta-1, alpha-v-beta-6, and other integrin comparator evidence was not promoted to this exact pair.
M20A-EXT-2422	ltbp3 itgb5	Ltbp3 Itgb5		M21A-PAIR-EVID-3351	https://pmc.ncbi.nlm.nih.gov/articles/PMC25536/;https://pmc.ncbi.nlm.nih.gov/articles/PMC6514387/;https://pubmed.ncbi.nlm.nih.gov/?term=LTBP3+ITGB5	mouse and human	human A549 cells; mouse vascular smooth-muscle cells; latent TGF-beta/integrin systems	purified LAP/LTBP comparator adhesion assays; integrin-blocking and ECM-incorporation studies; exact-pair literature search	no exact Ltbp3-Itgb5 direct binding or receptor-proximal relay established	ligand_receptor_binding_or_activation	latent TGF-beta complex; LTBP3 versus alpha-v integrin specificity boundary	low		reviewed_unresolved	The ECM-incorporation study separates LTBP3 from LTBP1 and does not establish direct LTBP3-alpha-v-beta-5 binding. Latent-complex and integrin-family evidence was not transferred.
M20A-EXT-2423	ltf ager	Ltf Ager		M21A-PAIR-EVID-3352	https://www.sciencedirect.com/science/article/pii/S002192581736965X;https://pmc.ncbi.nlm.nih.gov/articles/PMC288218/;https://pubmed.ncbi.nlm.nih.gov/?term=LTF+AGER	mammalian	human endothelial cells and mononuclear phagocytes	exact-pair PubMed, PMC, publisher, and pathway search; AGE-RAGE/lactoferrin-like-protein comparator review	no exact Ltf-Ager binding or activation established	ligand_receptor_binding_or_activation	AGE-RAGE signaling; lactoferrin-like polypeptide identity boundary	low		reviewed_unresolved	Older AGE-receptor studies describe a lactoferrin-like AGE-binding polypeptide as part of an AGE-binding complex, not native lactoferrin as an AGER ligand. AGE-RAGE signaling was not transferred.
M20A-EXT-2424	ltf boc	Ltf Boc		M21A-PAIR-EVID-3353	https://pubmed.ncbi.nlm.nih.gov/?term=LTF+BOC;https://pmc.ncbi.nlm.nih.gov/?term=LTF+BOC;https://reactome.org/content/query?q=LTF%20BOC	mouse	mouse lactoferrin and BOC-expressing neural/developmental systems	exact-symbol PubMed, PMC, publisher, and Reactome search; receptor-family and lactoferrin-receptor comparator review	no exact Ltf-Boc binding, activation, or downstream relay established	ligand_receptor_binding_or_activation	lactoferrin receptor specificity; BOC developmental receptor boundary	low		reviewed_unresolved	No primary assay connecting lactoferrin to BOC was located. Lactoferrin interactions with other receptors and BOC signaling were not transferred to the exact pair.
M20A-EXT-2425	ltf igdcc4	Ltf Igdcc4		M21A-PAIR-EVID-3354	https://pubmed.ncbi.nlm.nih.gov/?term=LTF+IGDCC4;https://pmc.ncbi.nlm.nih.gov/?term=LTF+IGDCC4;https://reactome.org/content/query?q=LTF%20IGDCC4	mouse	mouse lactoferrin and IGDCC4-expressing neural/developmental systems	exact-symbol PubMed, PMC, publisher, and Reactome search; immunoglobulin-superfamily and lactoferrin-receptor comparator review	no exact Ltf-Igdcc4 binding, activation, or downstream relay established	ligand_receptor_binding_or_activation	lactoferrin receptor specificity; IGDCC4 adhesion boundary	low		reviewed_unresolved	No primary assay connecting lactoferrin to IGDCC4 was located. General lactoferrin binding and IGDCC4 adhesion annotations were not treated as a direct edge.
M20A-EXT-2426	ltf il1rl1	Ltf Il1rl1		M21A-PAIR-EVID-3355	https://pubmed.ncbi.nlm.nih.gov/?term=LTF+IL1RL1;https://pmc.ncbi.nlm.nih.gov/?term=LTF+IL1RL1;https://reactome.org/content/query?q=LTF%20IL1RL1	mouse	mouse lactoferrin and IL1RL1/ST2 inflammatory-response systems	exact-symbol PubMed, PMC, publisher, and Reactome search; ST2/IL-33 pathway comparator review	no exact Ltf-Il1rl1 binding, activation, or downstream relay established	ligand_receptor_binding_or_activation	IL-33/ST2 signaling; lactoferrin receptor specificity boundary	low		reviewed_unresolved	No primary assay connecting lactoferrin to IL1RL1/ST2 was located. IL-33-ST2 signaling and unrelated lactoferrin immune effects were not transferred.
M20A-EXT-2428	ltf lrp11	Ltf Lrp11		M21A-PAIR-EVID-3356	https://pubmed.ncbi.nlm.nih.gov/?term=LTF+LRP11;https://pmc.ncbi.nlm.nih.gov/?term=LTF+LRP11;https://reactome.org/content/query?q=LTF%20LRP11	mouse	mouse lactoferrin and LDL-receptor-family systems	exact-symbol PubMed, PMC, publisher, and Reactome search; LRP1/LRP2 lactoferrin uptake comparator review	no exact Ltf-Lrp11 binding, internalization, or receptor-proximal relay established	ligand_receptor_binding_or_activation	LDLR-family endocytic receptor specificity; LRP11 boundary	low		reviewed_unresolved	Lactoferrin uptake has been reported through LRP1/LRP2-related mechanisms, but no exact LRP11 assay was located. LRP1/LRP2 evidence was not transferred.
M20A-EXT-2429	ltf tfrc	Ltf Tfrc		M21A-PAIR-EVID-3357	https://pubmed.ncbi.nlm.nih.gov/2166510/;https://pubmed.ncbi.nlm.nih.gov/2557211/;https://doi.org/10.1021/bi0155899;https://pubmed.ncbi.nlm.nih.gov/?term=LTF+TFRC	mammalian	human HT29-D4 and Caco-2 intestinal epithelial cells	radiolabeled lactoferrin/transferrin binding and translocation; recombinant intestinal lactoferrin-receptor expression; exact-pair search	negative specificity evidence; no exact Ltf-Tfrc binding or activation established	ligand_receptor_binding_or_activation	lactoferrin uptake versus canonical transferrin-TFRC pathway	medium		reviewed_unresolved	HT29-D4 studies distinguish the lactoferrin-binding site from the transferrin receptor, and the cloned intestinal lactoferrin receptor is distinct from TFRC. A separate lactoferrin receptor was not assigned to TFRC.
