review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-1479	Nrxn3 Adgrl1	reviewed_unresolved	PMID:11741895; https://pubmed.ncbi.nlm.nih.gov/11741895/; https://europepmc.org/article/MED/11741895	mouse; rat; human comparator systems	Neurexin/latrophilin and alpha-latrotoxin receptor literature; no exact native NRXN3-ADGRL1 model	Exact-pair searches across canonical names, splice/isoform aliases, receptor complexes, and alpha-latrotoxin receptor studies; no pair-selective binding or perturbation assay	no_qualifying_exact_pair_evidence	no_evidence_boundary	NRXN3 synaptic adhesion versus ADGRL1/latrophilin alpha-latrotoxin receptor branch; exact submitted pair unresolved	low	The cited primary work concerns distinct alpha-latrotoxin receptor and neurexin/adhesion systems, not an NRXN3-ADGRL1 ligand-receptor complex. Family co-occurrence, receptor similarity, and downstream synapse biology were not transferred; no receptor-proximal relay or terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-1498	Pcdha4b Pcdha4b	reviewed_unresolved	PMID:35253643; PMID:28743640; https://pubmed.ncbi.nlm.nih.gov/35253643/	human; mouse clustered-protocadherin systems	Clustered protocadherin alpha isoform structural, aggregation, and neuronal systems; no distinct PCDHA4B isoform model	Primary PCDHA4/alpha-protocadherin homophilic adhesion studies and exact PCDHA4B alias search; no exact PCDHA4B-PCDHA4B construct or pair-selective perturbation validated	no_qualifying_exact_pair_evidence	no_evidence_boundary	PCDHA4 homophilic clustered-protocadherin adhesion comparator; submitted PCDHA4B isoform identity unresolved	low	The cited studies test PCDHA4 or alpha-protocadherin family members and do not establish a distinct PCDHA4B homophilic pair. Isoform/readthrough identity cannot be silently collapsed to PCDHA4; no intracellular relay, cellular output, or terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-1568	Pdgfb Pdgfra	reviewed_relay_candidate	PMID:7679113; PMID:11331881; PMID:27856617; PMID:1318305; PMID:7923614; PMID:7486687	human; mouse; baboon comparator; recombinant receptor systems	Purified PDGF-BB and PDGFR ectodomains; mouse fibroblasts and mesenchymal cells; vascular smooth-muscle receptor systems	Radioligand/solid-phase receptor binding, receptor-subtype dimerization and immunoprecipitation, PDGFR-alpha autophosphorylation, phospho-ERK/Akt/PLC-gamma assays, receptor blockade, and migration/proliferation readouts	PDGF-BB directly binds and activates PDGFR-alpha-containing receptor complexes	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	PDGFB/PDGF-BB -> PDGFRA homodimer or alpha-containing PDGFRA/PDGFRB complex -> receptor autophosphorylation -> ERK, PI3K-AKT, PLC-gamma/Ca2+ -> proliferation and migration	medium-high	The strongest direct binding evidence uses purified or heterologous receptor systems, while downstream branch strength and alpha/beta stoichiometry vary by cell model. The exact pair is retained as a receptor-complex-capable edge, not as a claim that every native PDGFRA context is identical; no terminal TF assay was assigned.	null
M20A-CELLCHAT-REMAINING-1569	Pdgfb Pdgfrb	reviewed_relay_candidate	PMID:7679113; PMID:11331881; PMID:1396585; PMID:3560233; PMID:7486687	human; mouse; recombinant receptor systems	Purified PDGFR-beta ectodomains; NIH3T3 and fibroblast systems; receptor-mutant and mesenchymal-cell models	Radioligand binding, PDGF-BB-induced receptor dimerization/autophosphorylation, PDGFR-beta C-terminal phosphosite mutagenesis, PLC-gamma recruitment, Akt/ERK/mTOR assays, and migration/proliferation perturbations	PDGF-BB directly binds and activates the PDGFR-beta tyrosine-kinase receptor	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	PDGFB/PDGF-BB -> PDGFRB homodimer or alpha/beta-containing complex -> autophosphorylation -> PLC-gamma, Ras/ERK, PI3K-AKT-mTOR -> migration, proliferation, and survival	high	Direct receptor engagement is well established, but receptor dimer composition, ligand dose, and branch usage vary across fibroblast, vascular, and heterologous models. Downstream studies do not define an SCI-specific terminal TF; confidence is high.	null
M20A-CELLCHAT-REMAINING-1570	Pdgfd Pdgfrb	reviewed_relay_candidate	PMID:11331881; PMID:27856617; PMID:15988036; PMID:19028801; https://pubmed.ncbi.nlm.nih.gov/11331881/	mammalian; mouse; human comparator	Recombinant and protease-activated PDGF-DD; mouse embryonic fibroblasts, vascular smooth-muscle cells, and prostate carcinoma models	PDGF-DD proteolytic activation, PDGFR-beta binding/activation, receptor autophosphorylation, PDGFR loss-of-function, phospho-Akt/ERK/PLC-gamma assays, and smooth-muscle phenotype readouts	direct receptor-dependent agonism by processed PDGF-DD	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	Processed PDGFD/PDGF-DD -> PDGFRB homodimer or beta-containing complex -> receptor kinase -> ERK, PI3K-AKT, PLC-gamma -> growth, survival, migration, and smooth-muscle responses	medium-high	PDGF-DD requires extracellular proteolytic activation and can engage PDGFR-alpha/beta complexes in a model-dependent manner. The clearest receptor specificity is for activated PDGFRB; latent ligand, receptor stoichiometry, and species context limit transfer; no terminal TF assignment.	null
M20A-CELLCHAT-REMAINING-1576	PGD2-PTGDS Ptgdr	reviewed_unresolved	PMID:12466225; PMID:14607240; PMID:25505603; https://pubmed.ncbi.nlm.nih.gov/?term=PTGDS+PTGDR	human recombinant receptor pharmacology; no exact PTGDS-protein model	PTGDS biosynthesis and mature PGD2 receptor studies; no exact PTGDS-PTGDR cell or biochemical model	Exact enzyme-to-receptor search with PGD2 biosynthesis and DP1 receptor pharmacology; radioligand binding and cAMP assays were performed with mature PGD2, not PTGDS	no_qualifying_exact_pair_evidence	no_evidence_boundary	PTGDS -> PGD2 biosynthesis; mature PGD2 -> PTGDR/DP1 -> Gs-cAMP/PKA branch is a corrected metabolite-receptor pathway, not a PTGDS-PTGDR protein edge	low	PTGDS is a prostaglandin D2 synthase and source enzyme, not the mature ligand tested in PTGDR assays. Direct binding or activation of PTGDR by PTGDS was not found; mature-PGD2 receptor evidence and pathway pharmacology were not misassigned to the submitted pair; no terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-1577	PGD2-PTGDS Ptgdr2	reviewed_unresolved	PMID:12466225; PMID:14607240; PMID:25505603; https://pubmed.ncbi.nlm.nih.gov/?term=PTGDS+PTGDR2	human recombinant receptor pharmacology; no exact PTGDS-protein model	PTGDS biosynthesis and mature PGD2 receptor studies; no exact PTGDS-PTGDR2 cell or biochemical model	Exact enzyme-to-receptor search with PGD2 biosynthesis and CRTH2/DP2 receptor studies; radioligand binding, Gi/o-linked cAMP, and calcium assays used mature PGD2	no_qualifying_exact_pair_evidence	no_evidence_boundary	PTGDS -> PGD2 biosynthesis; mature PGD2 -> PTGDR2/CRTH2 -> Gi/o-cAMP and calcium/chemotaxis branch is a corrected metabolite-receptor pathway	low	PTGDS makes PGD2 but is not the ligand in the cited PTGDR2 assays. No direct PTGDS-PTGDR2 binding, activation, receptor-proximal relay, or exact pair function was located; no terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-1590	Pgf Flt1	reviewed_relay_candidate	PMID:7929268; PMID:12796773; DOI:10.1074/jbc.273.35.22272; DOI:10.1074/jbc.271.6.3154	human; mouse; recombinant VEGFR systems	Recombinant PlGF/FLT1 ectodomains; endothelial and vascular-growth-factor models; mouse angiogenesis systems	PlGF isoform binding and receptor crosslinking, FLT1 phosphorylation, receptor blockade/crosstalk, and endothelial angiogenesis/function assays	PlGF directly binds and activates FLT1/VEGFR1 in an isoform- and receptor-context-dependent manner	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	PGF/PlGF -> FLT1/VEGFR1 -> receptor phosphorylation and PI3K-AKT/ERK or FAK-associated endothelial migration/angiogenesis branches	medium-high	PlGF isoform, soluble versus membrane FLT1, and VEGF/PlGF heterodimer context affect receptor activity. KDR activation by VEGF/PlGF heterodimers was not transferred to PlGF alone; no terminal TF assay was assigned.	null
M20A-CELLCHAT-REMAINING-1594	Ppbp Cxcr2	reviewed_relay_candidate	PMID:20652010; PMID:28368308; PMCID:PMC5372524; https://pubmed.ncbi.nlm.nih.gov/?term=PPBP+CXCR2	human; mouse comparator; recombinant chemokine systems	CXCL7/PPBP and CXCR2-expressing cell systems; tumor and invasion models	Chemokine receptor activation and calcium-mobilization assays, CXCR2 blockade, PPBP/CXCL7 depletion, and receptor-dependent invasion/migration readouts	extra-cellular mature PPBP/CXCL7 activates CXCR2; downstream function is receptor-dependent but not a purified binary-binding proof	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	Processed PPBP/CXCL7 -> CXCR2 -> Gi/o-linked calcium and chemotaxis/invasion signaling -> myeloid or tumor-cell migration	medium	PPBP maturation, glycosaminoglycan binding, heterodimerization, and assay format alter activity. The strongest exact evidence is receptor-dependent activation/function rather than a single purified receptor-binding measurement; no terminal TF evidence.	null
M20A-CELLCHAT-REMAINING-1670	Selplg Sele	reviewed_binding_only	PMCID:PMC2139768; PMCID:PMC2193099; PMCID:PMC3581448; PMID:23451187; https://pubmed.ncbi.nlm.nih.gov/23451187/	human; mouse comparator; recombinant selectin systems	Human aortic endothelial cells induced with IL-1beta, E-selectin-transfected CHO cells, human neutrophils/Th1 cells, and recombinant PSGL-1/E-selectin	Micropipette two-dimensional adhesion, selectin-Ig binding, glycoform/EDTA controls, E-selectin blockade, and PSGL-1-deficient or reconstitution leukocyte rolling assays	Glycosylated PSGL-1/SELPLG binds E-selectin/SELE and supports selectin-dependent tethering and rolling; no defined intracellular relay was isolated	ligand_receptor_binding_or_activation	SELPLG glycoform -> SELE lectin adhesion -> leukocyte tethering/rolling; selectin signaling and cytoskeletal coupling remain downstream context	medium-high	PSGL-1 is a glycoform-dependent selectin counter-receptor and is best characterized for P-selectin; E-selectin binding depends on ligand presentation, sialylation, oligomerization, and flow conditions. Binding/adhesion evidence is not a claim of a defined kinase or TF endpoint; no terminal TF evidence.	null
