review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-1093	Glu-SLC1A6_GLS2 GRIK3_GRIK4	reviewed_unresolved	PMID:20951142; PMID:21907808; PMID:25139762; PMID:34706237	human/rat receptor subunits; recombinant and structural kainate-receptor systems	HEK293/HEK293T cells, Xenopus oocytes, and recombinant structural/composition systems	GluK3 ligand-binding/structural assays; glutamate concentration-response and voltage-clamp assays of comparator GluK1/2-GluK4 complexes; single-molecule assembly studies	GluK3 ligand binding and GluK4-containing receptor assembly; exact GluK3-GluK4 glutamate-gated channel activation unresolved	ligand_receptor_binding_or_activation	ionotropic kainate receptor complex; exact GluK3/GluK4 boundary	low	GluK4 requires coassembly with a low-affinity GluK1-3 partner, but cited primary functional assays did not unambiguously isolate GluK3/GluK4; SLC1A6/GLS2 is glutamate-source context, not the physical ligand or receptor subunit; exact stoichiometry remains unresolved	—
M20A-CELLCHAT-REMAINING-1094	Glu-SLC1A6_GLS2 GRIK3_GRIK5	reviewed_unresolved	PMID:20951142; PMID:21907808; PMID:25139762; PMID:34706237	human/rat receptor subunits; recombinant and structural kainate-receptor systems	HEK293/HEK293T cells, Xenopus oocytes, and recombinant structural/composition systems	GluK3 ligand-binding/structural assays; glutamate concentration-response and voltage-clamp assays of comparator GluK1/2-GluK5 complexes; single-molecule assembly studies	GluK3 ligand binding and GluK5-containing receptor assembly; exact GluK3-GluK5 glutamate-gated channel activation unresolved	ligand_receptor_binding_or_activation	ionotropic kainate receptor complex; exact GluK3/GluK5 boundary	low	GluK5 requires coassembly with a low-affinity GluK1-3 partner, but cited primary functional assays did not unambiguously isolate GluK3/GluK5; SLC1A6/GLS2 is glutamate-source context, not the physical ligand or receptor subunit; exact stoichiometry remains unresolved	—
M20A-CELLCHAT-REMAINING-1095	Glu-SLC1A6_GLS2 GRIN1_GRIN2A	reviewed_relay_candidate	PMID:7476914; PMID:9463421; PMID:9625862	human receptor subunits; recombinant mammalian and Xenopus systems	Permanently transfected mouse fibroblasts, HEK-293 cells, and Xenopus oocytes; whole-cell, outside-out patch, and single-channel voltage clamp; glutamate plus glycine co-agonist	Glutamate plus glycine activated recombinant NR1/NR2A channels; concentration-response, deactivation, and single-channel kinetics measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	Exact NR1/NR2A activation is supported, but downstream kinase/function and TF output were not assayed; SLC1A6/GLS2 is source context and was not experimentally isolated as the ligand	—
M20A-CELLCHAT-REMAINING-1096	Glu-SLC1A6_GLS2 GRIN1_GRIN2B	reviewed_relay_candidate	PMID:7476914; PMID:9463421; PMID:9380752	human/rat receptor subunits; recombinant mammalian and Xenopus systems	Permanently transfected mouse fibroblasts, HEK-293 cells, Xenopus oocytes, and CHO cells; whole-cell and single-channel voltage clamp; glutamate plus glycine co-agonist	Glutamate plus glycine activated recombinant NR1/NR2B channels; concentration-response, antagonist sensitivity, and channel kinetics measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	Exact NR1/NR2B activation is supported, but downstream kinase/function and TF output were not assayed; SLC1A6/GLS2 is source context and was not experimentally isolated as the ligand	—
M20A-CELLCHAT-REMAINING-1097	Glu-SLC1A6_GLS2 GRIN1_GRIN2C	reviewed_relay_candidate	PMID:9463421; PMID:18635641; PMID:9380752	human receptor subunits; recombinant mammalian cells	HEK-293/CHO cells and recombinant receptor preparations; outside-out patch and single-channel voltage clamp with glutamate plus glycine	Glutamate plus glycine activated recombinant NR1/NR2C channels; conductance, deactivation, redox sensitivity, and subtype pharmacology measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	Exact NR1/NR2C activation is supported, but downstream pathway/function and TF output were not assayed; SLC1A6/GLS2 remains source context only	—
M20A-CELLCHAT-REMAINING-1098	Glu-SLC1A6_GLS2 GRIN1_GRIN2D	reviewed_relay_candidate	PMID:9463421; PMID:9625862; PMID:10835034	human/rat receptor subunits; recombinant mammalian, Xenopus, and neuronal systems	HEK-293 cells, Xenopus oocytes, and recombinant neuronal receptor systems; fast glutamate/glycine application, whole-cell and outside-out patch recordings	Glutamate plus glycine activated recombinant NR1/NR2D channels; prolonged deactivation and subtype-specific channel kinetics measured	glutamate-activated NMDA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; prolonged excitatory current	medium-high	Exact NR1/NR2D activation is supported, but downstream pathway/function and TF output were not assayed; SLC1A6/GLS2 is source context and was not experimentally isolated	—
M20A-CELLCHAT-REMAINING-1099	Glu-SLC1A6_GLS2 Grm1	reviewed_relay_candidate	PMID:11181420; PMID:11606768; PMID:25193666; PMID:37546908	human; rat; recombinant CHO/BHK/HEK and native CNS systems	Heterologous mGlu1 expression with glutamate agonist stimulation; G-protein/second-messenger and receptor-coupling assays	glutamate-activated group-I metabotropic glutamate GPCR	receptor_proximal_relay	mGlu1 → Gq/11-PLC and Gi/o signaling; Ca2+/second-messenger branch	medium-high	Exact mGlu1 receptor-proximal coupling is supported, but a downstream pathway-to-TF endpoint was not isolated; SLC1A6/GLS2 is glutamate-source context only	—
M20A-CELLCHAT-REMAINING-1100	Glu-SLC1A6_GLS2 Grm2	reviewed_relay_candidate	PMID:25193666; PMID:37546908	human; mouse; rat; recombinant HEK/CHO and structural systems	Recombinant mGlu2 expression; glutamate dose-response and G-protein coupling assays with Gi/o-linked reporter systems	glutamate-activated group-II metabotropic glutamate GPCR	receptor_proximal_relay	mGlu2 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Exact mGlu2 receptor-proximal coupling is supported, but downstream pathway/function and TF output were not assayed; SLC1A6/GLS2 is source context only	—
M20A-CELLCHAT-REMAINING-1101	Glu-SLC1A6_GLS2 Grm3	reviewed_relay_candidate	PMID:25193666; PMID:37546908	human; mouse; rat; recombinant HEK/CHO and structural systems	Recombinant mGlu3 expression; glutamate dose-response and G-protein coupling assays with Gi/o-linked reporter systems	glutamate-activated group-II metabotropic glutamate GPCR	receptor_proximal_relay	mGlu3 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Exact mGlu3 receptor-proximal coupling is supported, but downstream pathway/function and TF output were not assayed; SLC1A6/GLS2 is source context only	—
M20A-CELLCHAT-REMAINING-1102	Glu-SLC1A6_GLS2 Grm4	reviewed_relay_candidate	PMID:12657674; PMID:25193666; PMID:37546908	human; rat; recombinant HEK and primary microglia	Recombinant mGlu4 expression and selective group-III agonist stimulation; Gi/o-sensitive cAMP and reporter assays in microglia	glutamate-activated group-III metabotropic glutamate GPCR	receptor_proximal_relay	mGlu4 → Gi/o → inhibition of adenylyl cyclase/cAMP; microglial function branch	medium	Exact mGlu4 coupling is supported, including inhibition of forskolin-induced cAMP in primary rat microglia, but no receptor-specific TF endpoint was assayed; SLC1A6/GLS2 is source context only	—
M20A-CELLCHAT-REMAINING-1103	Glu-SLC1A6_GLS2 Grm5	reviewed_relay_candidate	PMID:11181420; PMID:25193666; PMID:37546908	human; rat; mouse; recombinant CHO/BHK/HEK and structural systems	Heterologous mGlu5 expression with glutamate agonist stimulation; Gq/11-PLC, Gi/o, and second-messenger coupling assays	glutamate-activated group-I metabotropic glutamate GPCR	receptor_proximal_relay	mGlu5 → Gq/11-PLC and Gi/o signaling; Ca2+/second-messenger branch	medium-high	Exact mGlu5 receptor-proximal coupling is supported, but downstream pathway/function and TF output were not assayed; SLC1A6/GLS2 is source context only	—
M20A-CELLCHAT-REMAINING-1104	Glu-SLC1A6_GLS2 Grm6	reviewed_relay_candidate	PMID:25193666; PMID:37546908; PMID:12657674	human; mouse; rat; recombinant receptor and native retinal/microglial systems	Recombinant mGlu6 and native group-III receptor assays; glutamate or selective agonist stimulation with Gi/o-linked cAMP readouts	glutamate-activated group-III metabotropic glutamate GPCR	receptor_proximal_relay	mGlu6 → Gi/o → inhibition of adenylyl cyclase/cAMP; retinal function branch	medium	Exact mGlu6 receptor-proximal coupling is supported, but native expression and group-III pharmacology do not establish a terminal TF; SLC1A6/GLS2 is source context only	—
M20A-CELLCHAT-REMAINING-1105	Glu-SLC1A6_GLS2 Grm7	reviewed_relay_candidate	PMID:16339898; PMID:25193666; PMID:37546908	human; rat; mouse; recombinant CHO/HEK and native hippocampal systems	Recombinant mGlu7 expression and agonist stimulation; Gi/o-linked reporter, cAMP, and hippocampal synaptic assays	glutamate-activated group-III metabotropic glutamate GPCR	receptor_proximal_relay	mGlu7 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Exact mGlu7 receptor-proximal coupling is supported, but low-affinity agonism and native synaptic studies do not establish a downstream TF; SLC1A6/GLS2 is source context only	—
M20A-CELLCHAT-REMAINING-1106	Glu-SLC1A6_GLS2 Grm8	reviewed_relay_candidate	PMID:25193666; PMID:37546908; PMID:38092773	human; mouse; rat; recombinant HEK/CHO and native systems	Recombinant mGlu8 expression and glutamate/group-III agonist stimulation; Gi/o-linked reporter and native receptor assays	glutamate-activated group-III metabotropic glutamate GPCR	receptor_proximal_relay	mGlu8 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Exact mGlu8 receptor-proximal coupling is supported, but downstream pathway/function and TF output were not assayed; SLC1A6/GLS2 is source context only	—
M20A-CELLCHAT-REMAINING-1107	Glu-SLC1A7_GLS Gria1	reviewed_relay_candidate	PMID:19409270; PMID:21516102; PMID:21946847; PMID:37921875	human receptor subunit; recombinant mammalian cells and mouse neurons	Recombinant GluA1 expression; fast glutamate application, whole-cell/outside-out patch clamp, and neuronal AMPA-current assays	glutamate-activated GRIA1/GluA1 AMPA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → AMPA cation conductance; fast excitatory current	medium-high	Exact GluA1 activation is supported, but downstream kinase/function and TF output were not assayed; SLC1A7/GLS is glutamate-source context and was not experimentally isolated as the ligand source	—
M20A-CELLCHAT-REMAINING-1108	Glu-SLC1A7_GLS Gria2	reviewed_relay_candidate	PMID:7519022; PMID:19409270; PMID:31541113; PMID:37921875	human receptor subunit; recombinant insect/HEK systems and rat/mouse neurons	Recombinant GluA2 expression with R/G editing comparisons; rapid glutamate application, voltage clamp, and neuronal AMPA-current assays	glutamate-activated GRIA2/GluA2 AMPA receptor ion-channel complex	receptor_proximal_relay	ionotropic glutamate receptor → AMPA cation conductance; RNA-editing-dependent Ca2+ permeability	medium-high	Exact GluA2 activation is supported, but editing and native contribution do not establish a TF endpoint; SLC1A7/GLS was not tested as a unit	—
