review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-0526	gaba-gad1_slc6a11 gabr_a4b2d	GABA-GAD1_SLC6A11 GABR_A4B2D	M21A-REUSE-0575	M21A-PAIR-EVID-984	PMID:18227274; PMCID:PMC2213567; DOI:10.1085/jgp.200709871; PMID:14966300	rat/human	Xenopus laevis oocytes and outside-out membrane patches expressing recombinant alpha4beta2delta GABAA receptors	Rapid GABA/THIP application; single-channel and outside-out patch-clamp recordings; comparison with alpha1beta2gamma2S	 receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta2delta GABAA ligand-gated anion channel -> extrasynaptic tonic inhibitory current	high		reviewed_relay_candidate	The exact receptor complex and GABA-gated current are supported, but the queued GAD1/SLC6A11 label combines GABA synthesis and transport with the receptor; neither is a receptor subunit. Delta-containing receptor efficacy and tonic-inhibition interpretation are model and ionic-context dependent. No terminal TF was measured. Module 21A receptor-complex promotion batch060 (2026-09-02): mature GABA activation of the exact recombinant GABAA subunit complex is raised to high at the receptor-proximal channel/function layer. GAD1/SLC6A synthesis and transport remain separate source context; native abundance, stoichiometry, localization, ionic conditions, and model-specific outputs remain bounded, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0527	gaba-gad1_slc6a11 gabr_a4b3d	GABA-GAD1_SLC6A11 GABR_A4B3D	M21A-REUSE-0576	M21A-PAIR-EVID-985	PMID:12145096; PMCID:PMC1573424; DOI:10.1038/sj.bjp.0704795; PMID:11495904; DOI:10.1074/jbc.M104318200	human/mouse	Stable human alpha4beta3delta GABAA receptor cell lines and recombinant mouse/human expression systems	Whole-cell patch clamp, concentration-response assays, FRET membrane-potential recordings, antagonist and neurosteroid modulation	 receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta3delta GABAA ligand-gated anion channel -> extrasynaptic tonic conductance	high		reviewed_relay_candidate	The exact complex and GABA response are directly measured; FRET depolarization depends on assay ionic conditions and does not establish a transcriptional pathway. GAD1 and SLC6A11 remain separate synthesis/transport labels. No terminal TF was measured. Module 21A receptor-complex promotion batch060 (2026-09-02): mature GABA activation of the exact recombinant GABAA subunit complex is raised to high at the receptor-proximal channel/function layer. GAD1/SLC6A synthesis and transport remain separate source context; native abundance, stoichiometry, localization, ionic conditions, and model-specific outputs remain bounded, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0528	gaba-gad1_slc6a11 gabr_a4b3g2	GABA-GAD1_SLC6A11 GABR_A4B3G2	M21A-REUSE-0577	M21A-PAIR-EVID-986	PMID:11495904; DOI:10.1074/JBC.M104318200; PMID:20176630; PMCID:PMC2872731	human/mouse	Recombinant alpha4beta3gamma2 GABAA receptors in stable cell and HEK/cell systems; hippocampal/thalamic receptor context	Rapid GABA application, FRET/whole-cell electrophysiology, agonist comparison, and receptor kinetics	 receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha4beta3gamma2 GABAA channel -> phasic/extrasynaptic inhibitory anion current	high		reviewed_relay_candidate	The exact receptor complex and GABA activation are supported, but synaptic versus extrasynaptic localization is model dependent. GAD1/SLC6A11 are separate source/clearance processes. No terminal TF was measured. Module 21A receptor-complex promotion batch060 (2026-09-02): mature GABA activation of the exact recombinant GABAA subunit complex is raised to high at the receptor-proximal channel/function layer. GAD1/SLC6A synthesis and transport remain separate source context; native abundance, stoichiometry, localization, ionic conditions, and model-specific outputs remain bounded, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0529	gaba-gad1_slc6a11 gabr_a5b3g2	GABA-GAD1_SLC6A11 GABR_A5B3G2	M21A-REUSE-0578	M21A-PAIR-EVID-987	PMID:15199051; DOI:10.1074/jbc.M405653200; PMID:14667209; DOI:10.1021/jm034164c	rat/human	Recombinant alpha5beta3gamma2 GABAA receptors in expression systems and Xenopus oocytes	GABA concentration-response, radioligand/pharmacology studies, and subtype-selective ligand testing	 receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha5beta3gamma2 GABAA ligand-gated anion channel -> tonic inhibitory conductance	high		reviewed_relay_candidate	Primary studies directly test the alpha5beta3gamma2 complex, but some assays emphasize benzodiazepine-site or allosteric ligand pharmacology rather than a cellular downstream relay. GAD1/SLC6A11 are not receptor subunits. No terminal TF was measured. Module 21A receptor-complex promotion batch060 (2026-09-02): mature GABA activation of the exact recombinant GABAA subunit complex is raised to high at the receptor-proximal channel/function layer. GAD1/SLC6A synthesis and transport remain separate source context; native abundance, stoichiometry, localization, ionic conditions, and model-specific outputs remain bounded, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0530	gaba-gad1_slc6a11 gabr_a6b3d	GABA-GAD1_SLC6A11 GABR_A6B3D	M21A-REUSE-0579	M21A-PAIR-EVID-988	PMID:22319471; PMCID:PMC3262152; DOI:10.3389/fncel.2012.00001; PMID:18021290	rat/human	Recombinant alpha6beta3delta GABAA receptors in HEK293 cells; cerebellar/extrasynaptic context	GABA concentration-response and whole-cell current recordings; comparison with alpha6beta3gamma2 and other delta isoforms	 receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha6beta3delta GABAA channel -> extrasynaptic tonic inhibitory current	high		reviewed_relay_candidate	Exact alpha6beta3delta GABA activation is supported; native regional abundance and tonic-inhibition interpretation are context dependent. GAD1/SLC6A11 remain distinct synthesis/transport evidence. No terminal TF was measured. Module 21A receptor-complex promotion batch060 (2026-09-02): mature GABA activation of the exact recombinant GABAA subunit complex is raised to high at the receptor-proximal channel/function layer. GAD1/SLC6A synthesis and transport remain separate source context; native abundance, stoichiometry, localization, ionic conditions, and model-specific outputs remain bounded, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0531	gaba-gad1_slc6a11 gabr_a6b3g2	GABA-GAD1_SLC6A11 GABR_A6B3G2	M21A-REUSE-0580	M21A-PAIR-EVID-989	PMID:18021290; DOI:10.1016/j.neuropharm.2007.09.016; PMID:9380754	rat/human	Recombinant alpha6beta3gamma2 GABAA receptors in Xenopus laevis oocytes and mouse L(tk-) cells; cerebellar context	GABA concentration-response, etomidate/loreclezole modulation, and recombinant electrophysiology	 receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha6beta3gamma2 GABAA channel -> inhibitory synaptic/extrasynaptic anion current	high		reviewed_relay_candidate	The exact receptor combination and GABA-evoked current are directly measured; anesthetic modulation is not a downstream TF pathway. GAD1/SLC6A11 remain separate source/transport labels. No terminal TF was measured. Module 21A receptor-complex promotion batch060 (2026-09-02): mature GABA activation of the exact recombinant GABAA subunit complex is raised to high at the receptor-proximal channel/function layer. GAD1/SLC6A synthesis and transport remain separate source context; native abundance, stoichiometry, localization, ionic conditions, and model-specific outputs remain bounded, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0532	gaba-gad1_slc6a12 gabbr1	GABA-GAD1_SLC6A12 Gabbr1		M21A-PAIR-EVID-990	PMID:22660477; PMID:11588177; PMID:11008066; DOI:10.1016/S0893-133X(00)00145-7	human/rat	Recombinant GABAB1 extracellular-domain and heterologous GABAB receptor systems	GABA-site structural/functional mapping and heterodimer mutagenesis; comparison of GABAB1 alone with GABAB1/GABAB2	ligand-binding component of receptor complex	ligand_receptor_binding_or_activation	GABA binds the GABAB1 Venus-flytrap component; productive GABAB signaling requires the GABAB1-GABAB2 heterodimer	medium		reviewed_binding_only	GABAB1 carries the orthosteric ligand-binding site but is poorly surface expressed and does not form a complete signaling receptor alone. The queued GAD1/SLC6A12 label combines synthesis and transport with the receptor; SLC6A12 is not part of GABAB1. No terminal TF was measured.
M20A-CELLCHAT-REMAINING-0533	gaba-gad1_slc6a12 gabbr2	GABA-GAD1_SLC6A12 Gabbr2		M21A-PAIR-EVID-991	PMID:11588177; PMID:16120656; PMID:10939334; DOI:10.1016/S0896-6273(00)00012-X	human/rat	Recombinant GABAB1/GABAB2 heterodimers in Xenopus laevis oocytes, BHK cells, and trafficking assays	GABAB2 intracellular-loop mutagenesis; baclofen/GABA-evoked GIRK/PLC responses only with GABAB1/GABAB2 coexpression; surface-trafficking analysis	obligate receptor-complex coupling component	ligand_receptor_binding_or_activation	GABAB2 supplies surface trafficking and G-protein coupling in the assembled GABAB1-GABAB2 receptor; no standalone GABA-GABAB2 activation edge	low		reviewed_unresolved	GABAB2 is required for signaling but does not provide the principal GABA orthosteric site; evidence is for the heterodimer, not GABAB2 alone. SLC6A12 is a GABA transporter and is not part of the receptor complex. No terminal TF was measured.
M20A-CELLCHAT-REMAINING-0534	gaba-gad1_slc6a12 gabr_a1b2	GABA-GAD1_SLC6A12 GABR_A1B2	M21A-REUSE-0581	M21A-PAIR-EVID-992	PMID:7815361; PMID:15946973; DOI:10.1111/j.1460-9568.1992.tb00103.x	rat/human	Recombinant alpha1beta2 GABAA receptors in transfected human cells and oocytes	Rapid GABA application and whole-cell chloride-current recordings; pH modulation of GABA-activated current	receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2 GABAA ligand-gated anion channel -> inhibitory membrane current	high		reviewed_relay_candidate	Binary alpha1beta2 receptors are experimentally functional, although native abundance and assembly are context dependent. GAD1/SLC6A12 are separate source/transport labels. No terminal TF was measured. Module 21A receptor-complex promotion batch060 (2026-09-02): mature GABA activation of the exact recombinant GABAA subunit complex is raised to high at the receptor-proximal channel/function layer. GAD1/SLC6A synthesis and transport remain separate source context; native abundance, stoichiometry, localization, ionic conditions, and model-specific outputs remain bounded, with no terminal-TF or SCI claim.
M20A-CELLCHAT-REMAINING-0535	gaba-gad1_slc6a12 gabr_a1b2d	GABA-GAD1_SLC6A12 GABR_A1B2D	M21A-REUSE-0582	M21A-PAIR-EVID-993	PMID:18204487; PMCID:PMC2267270; DOI:10.1038/sj.bjp.0707665; PMID:22319471	mouse/human	Xenopus laevis oocytes and HEK293 cells expressing recombinant alpha1beta2delta GABAA receptors	GABA-evoked current recordings and delta-subtype pharmacology	 receptor-complex/pathway edge	receptor_proximal_relay	GABA -> alpha1beta2delta GABAA channel -> extrasynaptic tonic inhibition	high		reviewed_relay_candidate	The exact receptor complex is supported; GAD1 and SLC6A12 are not receptor components, and delta receptor efficacy depends on receptor modulation and ionic context. No terminal TF was measured. Module 21A receptor-complex promotion batch060 (2026-09-02): mature GABA activation of the exact recombinant GABAA subunit complex is raised to high at the receptor-proximal channel/function layer. GAD1/SLC6A synthesis and transport remain separate source context; native abundance, stoichiometry, localization, ionic conditions, and model-specific outputs remain bounded, with no terminal-TF or SCI claim.
