review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-0903	Avp Tshr	reviewed_unresolved	PMID:8511370; PMID:18719020; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=AVP+TSHR+primary	human; rat	Human platelet/mesangial/A7r5 AVP-receptor studies and rat FRTL-5 TSHR studies; no exact AVP-TSHR model	Radioligand binding and G-protein signaling for AVP V1 receptors; TSH/TSHR stimulation and receptor-antibody signaling reviewed as comparator evidence	no qualifying exact AVP-to-TSHR binding, activation, or relay edge	ligand_receptor_binding_or_activation	AVP V1/V2 receptor branch versus TSHR glycoprotein-hormone receptor branch	low	AVP signaling studies identify vasopressin receptors, while TSHR studies use TSH or TSHR antibodies. Receptor-family crosstalk and generic Gq/Gs/ERK evidence do not establish AVP-TSHR binding or a downstream TF.	—
M20A-EXT-0904	Avp Vipr1	reviewed_unresolved	PMID:8511370; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=vasopressin+VIPR1+binding+activation+primary	human; rat	Vasopressin V1/V2 receptor systems and VIPR1 pharmacology reviewed separately; no exact AVP-VIPR1 model	Bounded PubMed/PMC/publisher search for AVP binding or activation of VIPR1; cognate AVP-receptor and VIP/VIPR1 studies were not transferred	no qualifying exact AVP-to-VIPR1 binding, activation, or relay edge	ligand_receptor_binding_or_activation	AVP vasopressin-receptor branch versus VIP/VIPR1 neuropeptide branch	low	Sequence/family similarity and overlapping Gq/Gs pathways are insufficient for an exact AVP-VIPR1 edge; no receptor-proximal relay or terminal TF was located.	—
M20A-EXT-0905	Azgp1 Itgav	reviewed_binding_only	PMID:9813179; DOI:10.1006/bbrc.1998.9614	human; mouse	Mouse MC3T3-E1 osteoblast-like cells plated on human Zn-alpha2-glycoprotein; vitronectin-receptor antibody and RGD-peptide context	Cell-adhesion assay on AZGP1-coated substrate; RGD/ELRGDV peptide inhibition and anti-vitronectin-receptor blockade	AZGP1 RGD-region recognition by an alpha-v integrin complex, most consistently alpha-v-beta-3, without a proximal signaling assay	ligand_receptor_binding_or_activation	AZGP1 RGD-dependent extracellular-matrix adhesion to ITGAV-containing integrin complexes	medium	The primary study supports alpha-v-beta-3 complex involvement, not ITGAV as an isolated receptor subunit and not a defined integrin-proximal kinase or TF endpoint. Kininogen effects were modulatory and are not part of the exact pair.	—
M20A-EXT-0906	B2m Cd247	reviewed_unresolved	PMID:26109064; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=B2M+CD247+direct+binding+primary	human; mouse	MHC-I/B2M antigen-presentation and TCR-CD3 structural/signaling systems reviewed separately; no exact B2M-CD247 model	Bounded search for B2M binding to CD247 or B2M-driven CD247 phosphorylation; TCR-CD3 assembly evidence was retained as immune-complex context only	no qualifying exact B2M-CD247 molecular, relay, or functional edge	ligand_receptor_binding_or_activation	MHC-I/B2M antigen-presentation versus TCR-CD3-zeta signaling complex	low	CD247 is an intracellular signaling subunit of the TCR/CD3 complex; peptide-MHC recognition is not direct B2M recognition, and TCR/CD3 pathway evidence cannot be assigned to B2M-CD247.	—
M20A-EXT-0907	B2m Cd3d	reviewed_unresolved	PMID:26109064; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=B2M+CD3D+direct+binding+primary	human; mouse	MHC-I/B2M antigen-presentation and TCR-CD3 extracellular-complex studies reviewed separately; no exact B2M-CD3D model	Bounded search for direct B2M-CD3D binding or B2M-specific TCR/CD3 activation; CD3 assembly studies used only as boundary evidence	no qualifying exact B2M-CD3D binding, activation, or relay edge	ligand_receptor_binding_or_activation	MHC-I/B2M versus TCR-CD3 delta-containing signaling complex	low	CD3D is a TCR-complex component, not an established standalone B2M receptor. Recognition of peptide-MHC-I by TCR/CD8 does not establish direct B2M-CD3D binding.	—
M20A-EXT-0908	B2m Cd3g	reviewed_unresolved	PMID:26109064; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=B2M+CD3G+direct+binding+primary	human; mouse	MHC-I/B2M antigen-presentation and TCR-CD3 extracellular-complex studies reviewed separately; no exact B2M-CD3G model	Bounded search for direct B2M-CD3G binding or B2M-specific TCR/CD3 activation; CD3 assembly studies used only as boundary evidence	no qualifying exact B2M-CD3G binding, activation, or relay edge	ligand_receptor_binding_or_activation	MHC-I/B2M versus TCR-CD3 gamma-containing signaling complex	low	CD3G is a TCR-complex component, not an established standalone B2M receptor. Peptide-MHC-I/TCR signaling cannot be decomposed into a direct B2M-CD3G edge.	—
M20A-EXT-0909	B2m Hfe	reviewed_relay_candidate	PMID:9356458; PMID:9465039; PMCID:PMC3182156; DOI:10.1016/S0167-4889(97)00097-9	human; mouse	Human and mouse HFE/B2M transfection systems; human prostate, breast, lung, and renal cancer cell models; mouse metastasis models	Co-immunoprecipitation and cell-surface-expression perturbation; B2M/HFE knockdown or overexpression; iron, HIF-1-alpha, EMT, invasion, and metastasis readouts	direct B2M-HFE complex formation with HFE-dependent iron-responsive HIF-1-alpha/EMT signaling	receptor_proximal_relay	B2M-HFE-TFRC iron-homeostasis branch to HIF-1-alpha and EMT	medium-high	HFE is an MHC-I-like chaperone/receptor context rather than a canonical secreted-factor GPCR/RTK. The cancer signaling study supports HIF-1-alpha activation and EMT, but does not establish a single direct HIF1A DNA-occupancy assay or universal normal-tissue mechanism.	HIF1A
M20A-EXT-0910	B2m Klrc1	reviewed_unresolved	PMID:19625641; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=B2M+KLRC1+direct+binding+primary	human; mouse	MHC-I/B2M and NKG2A/KLRC1-CD94 ligand-recognition systems reviewed separately; no exact B2M-KLRC1 model	Bounded search for B2M as a direct KLRC1 ligand; MHC-E/B2M complex recognition by NKG2A was treated as complex-context evidence only	no qualifying exact B2M-KLRC1 binding, activation, or relay edge	ligand_receptor_binding_or_activation	MHC-E/B2M complex versus NKG2A-CD94 NK-cell receptor branch	low	KLRC1 recognizes ligand-bearing CD94/NKG2A complexes such as HLA-E, where B2M is a structural component of the presenting complex; this does not establish B2M as the direct ligand for KLRC1.	—
M20A-EXT-0911	B2m Klrd1	reviewed_unresolved	PMID:19625641; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=B2M+KLRD1+direct+binding+primary	human; mouse	MHC-I/B2M and KLRD1/CD94 NK-cell receptor systems reviewed separately; no exact B2M-KLRD1 model	Bounded search for B2M as a direct KLRD1 ligand; HLA-E/B2M complex recognition was retained as immune-complex context only	no qualifying exact B2M-KLRD1 binding, activation, or relay edge	ligand_receptor_binding_or_activation	MHC-E/B2M complex versus CD94/KLRD1 NK-cell receptor branch	low	KLRD1/CD94 recognizes HLA-E-containing complexes and requires the presented ligand context; B2M cannot be promoted as a standalone KLRD1 ligand or assigned a downstream NK TF.	—
M20A-EXT-0912	B2m Tfrc	reviewed_function_only	PMID:9465039; PMCID:PMC3182156; PMID:11867720	human; mouse	Human 293/HeLa and CHO transfectants; human cancer-cell models	HFE/B2M complex formation, soluble-complex competition with transferrin binding, HFE/B2M knockdown or overexpression, iron and HIF-1-alpha/EMT readouts	B2M-HFE complex modulates TFRC/TfR1 transferrin binding and iron uptake as a downstream complex function	downstream_pathway_function	HFE-B2M-TFRC iron-uptake regulation to HIF-1-alpha/EMT	medium	The evidence is mediated by the HFE-B2M complex and does not show direct B2M-TFRC binding. TFRC is a downstream iron-transport component, not a validated standalone B2M receptor; no TF is assigned to the exact B2M-TFRC edge.	—
M20A-EXT-0913	Bcan Egfr	reviewed_function_only	PMCID:PMC3199169; PMCID:PMC3259830; PMID:23253190	human; rat	Human U87/U251 glioma and rat CNS-1 glioma models; extracellular brevican cleavage-fragment context	Brevican expression or ADAMTS-cleaved N-terminal B50 fragment; EGFR phosphorylation and glioma invasion/motility readouts	cleaved brevican fragment promotes EGFR activation and glioma motility at the functional/pathway level	downstream_pathway_function	Brevican/ADAMTS cleavage to EGFR-ERK motility and invasion branch	medium	The evidence supports an EGFR-dependent functional output for a processed brevican fragment, not direct full-length BCAN-EGFR binding or a receptor-proximal ligand-occupancy assay. No terminal TF was established for the exact pair.	—
M20A-EXT-0914	Bcan Nrcam	reviewed_unresolved	PMID:7592978; PMCID:PMC4798379; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=brevican+NRCAM+direct+binding+primary	rat; mouse	Brevican isoform/localization studies and brevican-deficient hippocampal or neural models; no exact BCAN-NRCAM binding model	Bounded search for direct brevican-NrCAM binding, receptor-proximal signaling, or exact perturbation; neurocan/NCAM and axon-initial-segment ECM evidence was not transferred	no qualifying exact BCAN-NRCAM molecular, relay, or functional edge	ligand_receptor_binding_or_activation	Brevican perineuronal-net ECM versus NrCAM cell-adhesion branch	low	Lectican-family and neural CAM proximity does not establish an exact BCAN-NRCAM interaction. NrCAM-dependent clustering of other axon-initial-segment components and neurocan-NCAM binding were not used as substitutes.	—
M20A-EXT-0915	Bdnf Drd4	reviewed_unresolved	PMID:9003072; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BDNF+DRD4+direct+binding+activation+primary	human; mouse	BDNF/TrkB neurotrophin models and DRD4 catecholamine-receptor pharmacology reviewed separately; no exact BDNF-DRD4 model	Bounded search for BDNF binding or activation of DRD4; dopamine/epinephrine DRD4 agonism and BDNF-TrkB studies used as branch boundaries	no qualifying exact BDNF-DRD4 binding, activation, or relay edge	ligand_receptor_binding_or_activation	BDNF-NTRK2/p75 neurotrophin branch versus dopamine-DRD4 GPCR branch	low	BDNF is a neurotrophin ligand for TrkB/p75, whereas DRD4 is a dopamine receptor. Shared neuronal outputs or transcriptional responses do not establish BDNF-DRD4 binding.	—
M20A-EXT-0916	Bdnf Erbb2	reviewed_relay_candidate	PMID:28446206; PMID:34507952; PMCID:PMC11318297	human; mouse	Human breast-cancer brain-metastasis tissues/cell lines; primary mouse Schwann cells and sciatic-nerve models; HER2/ErbB2-positive breast-cancer context	BDNF exposure, TrkB/p75 or ErbB2 knockdown/inhibition, co-immunoprecipitation, receptor phosphorylation, xenograft, and Schwann-cell signaling assays	BDNF induces ERBB2 phosphorylation/crosstalk through a TrkB/p75-associated receptor complex, with downstream survival or SREBP2 outputs	receptor_proximal_relay	BDNF-NTRK2/p75 to ERBB2 transactivation and cancer/Schwann-cell survival branch	medium	The primary studies support BDNF-dependent ERBB2 activation/crosstalk but not direct BDNF-ERBB2 ligand binding; BDNF's cognate receptor is TrkB and/or p75. No single terminal TF was directly resolved for this exact crosstalk edge.	—
M20A-EXT-0917	Bdnf Gpr152	reviewed_unresolved	PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BDNF+GPR152+direct+binding+activation+primary; PMID:28446206	human; mouse	BDNF/TrkB and orphan-GPCR/GPR152 annotation studies reviewed separately; no exact BDNF-GPR152 model	Bounded PubMed/PMC/publisher search for BDNF binding, GPR152 activation, or exact perturbation; BDNF-TrkB evidence was not transferred to the orphan receptor	no qualifying exact BDNF-GPR152 binding, activation, or relay edge	ligand_receptor_binding_or_activation	BDNF-NTRK2/p75 branch versus orphan GPR152 branch	low	No primary exact-pair evidence was located. Neurotrophin-family signaling and orphan-GPCR sequence similarity cannot support a direct BDNF-GPR152 edge or TF endpoint.	—
M20A-EXT-0918	Bgn Ly96	reviewed_unresolved	PMCID:PMC1174916; PMID:24361484; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=biglycan+LY96+MD2+direct+binding	mouse; human	Primary mouse peritoneal/macrophage and renal inflammatory models; LY96/MD-2-TLR4 complex reviewed as receptor context	Biglycan stimulation, TLR2/TLR4 deficiency, MyD88/TRIF perturbation, MAPK/NF-kappaB and cytokine readouts; no exact BGN-LY96 assay	no qualifying exact BGN-LY96 molecular, relay, or functional edge	ligand_receptor_binding_or_activation	Biglycan-TLR2/4 danger signaling versus LY96/MD-2 TLR4 co-receptor complex	low	Biglycan directly engages TLR2 and TLR4 in the cited macrophage studies, but direct binding to LY96/MD-2 was not demonstrated. TLR4-complex accessory requirements cannot be converted into a BGN-LY96 edge.	—
M20A-EXT-0919	Bgn Tlr1	reviewed_unresolved	PMCID:PMC1174916; PMID:24361484; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=biglycan+TLR1+direct+binding+primary	mouse; human	Primary mouse macrophage and renal inflammatory models; TLR1/TLR2 bacterial-ligand studies reviewed separately	Biglycan stimulation and TLR2/TLR4 loss-of-function studies; no exact BGN-TLR1 binding or activation assay	no qualifying exact BGN-TLR1 binding, activation, or relay edge	ligand_receptor_binding_or_activation	Biglycan-TLR2/4 endogenous danger branch versus TLR1/TLR2 microbial-ligand branch	low	The primary biglycan studies identify TLR2 and TLR4, not TLR1. TLR-family similarity and TLR1/TLR2 complex biology do not justify transfer to BGN-TLR1.	—
M20A-EXT-0920	Bgn Tlr2	reviewed_relay_candidate	PMCID:PMC1174916; PMID:24361484; PMCID:PMC4039567	mouse	Primary murine peritoneal macrophages, bone-marrow macrophages, and mouse renal inflammatory models	Soluble or circulating biglycan stimulation; TLR2/TLR4-null or mutant macrophages; MyD88/TRIF deficiency; p38, ERK, NF-kappaB, cytokine, leukocyte-infiltration, and inflammasome assays	direct biglycan engagement of TLR2 with MyD88-dependent MAPK/NF-kappaB and inflammatory functional outputs	receptor_proximal_relay	Soluble biglycan-TLR2 to MyD88-p38/ERK-NF-kappaB inflammatory signaling	medium-high	The studies support TLR2-dependent signaling, often in parallel with TLR4 and with proteoglycan processing/state dependence. They do not isolate a unique terminal TF or establish that all biglycan isoforms are equally active.	—
M20A-EXT-0921	Bgn Tlr4	reviewed_relay_candidate	PMCID:PMC1174916; PMID:24361484; PMCID:PMC4039567	mouse	Primary murine peritoneal macrophages, bone-marrow macrophages, and mouse renal inflammatory models	Soluble or circulating biglycan stimulation; TLR4-mutant/deficient and MyD88/TRIF-deficient models; MAPK/NF-kappaB, cytokine, inflammasome, and leukocyte-recruitment assays	direct biglycan engagement of TLR4 with MyD88/TRIF-dependent MAPK/NF-kappaB and inflammatory functional outputs	receptor_proximal_relay	Soluble biglycan-TLR4 to MyD88/TRIF-p38/ERK-NF-kappaB inflammatory signaling	medium-high	The primary studies support TLR4-dependent signaling in parallel with TLR2; LY96/MD-2 and CD14 accessory requirements were not treated as direct BGN receptors. No terminal TF was directly resolved.	—
M20A-EXT-0922	Bmp1 Bmpr1a	reviewed_unresolved	PMCID:PMC2064503; PMID:11283002; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP1+BMPR1A+direct+binding+primary	human; mouse	BMP1/tolloid metalloprotease biochemical and fibroblast/ECM models; BMPR1A ligand-receptor studies reviewed separately	Bounded search for BMP1 binding or activation of BMPR1A; BMP1 proteolysis of ECM/TGF-beta/BMP antagonists was retained as enzyme context only	no qualifying exact BMP1-BMPR1A binding, activation, or relay edge	ligand_receptor_binding_or_activation	BMP1/tolloid ECM-protease branch versus BMPR1A/TGF-beta-superfamily receptor branch	low	BMP1 is an astacin-like extracellular metalloprotease, not a canonical TGF-beta-superfamily ligand. Processing of BMP-related substrates can alter signaling indirectly but does not establish direct BMP1-BMPR1A binding or SMAD relay.	—
M20A-EXT-0923	Bmp1 Bmpr1b	reviewed_unresolved	PMCID:PMC2064503; PMID:11283002; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP1+BMPR1B+direct+binding+primary	human; mouse	BMP1/tolloid metalloprotease biochemical and ECM models; BMPR1B/BMP ligand studies reviewed separately	Bounded search for BMP1 binding or activation of BMPR1B; BMP1 proteolysis of ECM/TGF-beta/BMP antagonists was retained as enzyme context only	no qualifying exact BMP1-BMPR1B binding, activation, or relay edge	ligand_receptor_binding_or_activation	BMP1/tolloid ECM-protease branch versus BMPR1B/TGF-beta-superfamily receptor branch	low	BMP1 is not BMP10/BMP2/BMP-family ligand biology; enzyme-mediated maturation or release of other BMPs cannot be transferred to a direct BMP1-BMPR1B edge.	—
