review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-0516	c1ql1 adgrb3	C1ql1 Adgrb3	M21A-REUSE-0268	M21A-PAIR-EVID-210	https://pubmed.ncbi.nlm.nih.gov/21262840/; https://pubmed.ncbi.nlm.nih.gov/37488606/	mouse	neurons and Purkinje cells	recombinant binding, C1QL1/BAI3 loss-of-function, synapse counts and electrophysiology	direct binding; receptor-dependent synaptic function	downstream_pathway_function	C1QL1-BAI3 synapse-organization branch	high		reviewed_function_only	Direct binding and receptor-dependent synaptic function are established, but intracellular relay intermediates were not resolved.
M20A-EXT-0517	c1ql2 adgrb3	C1ql2 Adgrb3		M21A-PAIR-EVID-211	https://pubmed.ncbi.nlm.nih.gov/21262840/	mouse	recombinant domains and cell-surface binding systems	SPR and cell-surface binding of C1QL2/BAI3 domains	direct ligand-receptor binding only	ligand_receptor_binding_or_activation	C1QL2-BAI3 adhesion-GPCR branch	high		reviewed_binding_only	C1QL2 functional studies primarily implicate NRXN3/kainate receptors, not exact BAI3-dependent signaling.
M20A-EXT-0518	c1ql3 adgrb3	C1ql3 Adgrb3	M21A-REUSE-0269	M21A-PAIR-EVID-212	https://pmc.ncbi.nlm.nih.gov/articles/PMC6254345/; https://pubmed.ncbi.nlm.nih.gov/21262840/	mouse and human	islets and INS1(832/13) cells	C1QL3 treatment, BAI3 knockdown, soluble BAI3 blockade and insulin secretion	receptor-dependent function	downstream_pathway_function	C1QL3-BAI3-cAMP/insulin-secretion branch	high		reviewed_function_only	Functional output is receptor-dependent, but the intracellular relay was not directly mapped.
M20A-EXT-0519	c1ql4 adgrb3	C1ql4 Adgrb3	M21A-REUSE-0270	M21A-PAIR-EVID-213	https://pubmed.ncbi.nlm.nih.gov/21262840/; https://pubmed.ncbi.nlm.nih.gov/30608882/; https://pmc.ncbi.nlm.nih.gov/articles/PMC6203814/	mouse	Leydig cells, seminiferous tubules and myoblasts	recombinant C1QL4, BAI3 knockdown, ERK/cAMP assays, steroidogenesis and fusion assays	receptor-dependent function; partial relay	downstream_pathway_function	C1QL4-BAI3 steroidogenic/myoblast branch	medium		reviewed_function_only	BAI3 mediates only part of the Leydig-cell response and an additional receptor is implicated; CREB readout is not assigned as a pair-specific terminal TF.
M20A-EXT-0520	cholesterol-dhcr24 rora	Cholesterol-DHCR24 Rora		M21A-PAIR-EVID-214	https://doi.org/10.1016/S0969-2126(02)00912-7; https://pmc.ncbi.nlm.nih.gov/articles/PMC2836105/	human	RORalpha ligand-binding domain structural/reporter systems	RORalpha LBD structural/reporter assays, cholesterol manipulation and ligand-pocket mutation	direct cholesterol-RORA binding/transcriptional modulation; composite pair unresolved	ligand_receptor_binding_or_activation	cholesterol-RORA nuclear-receptor branch; DHCR24 composite unresolved	low		reviewed_unresolved	DHCR24 was not part of the demonstrated ligand-receptor assay. Retain the exact frozen composite as unresolved; do not transfer direct RORA activity to cholesterol-DHCR24.
M20A-EXT-0522	col1a1 sdc4	Col1a1 Sdc4		M21A-PAIR-EVID-215	https://pubmed.ncbi.nlm.nih.gov/9712917/; https://pubmed.ncbi.nlm.nih.gov/31907416/; https://pubmed.ncbi.nlm.nih.gov/37991018/	rat and mouse	syndecan-transfectant collagen-I adhesion, MEFs on collagen-I and computational communication	native collagen-I adhesion/mechanotransduction and computational COL1A1-SDC4 communication	matrix-level/family context only	ligand_receptor_binding_or_activation	no defensible exact COL1A1-SDC4 intracellular branch	low		reviewed_no_downstream_evidence	Evidence is for native type-I collagen or computational communication, not purified COL1A1 chain-specific binding or exact-pair perturbation.
M20A-EXT-0547	col9a1 sdc4	Col9a1 Sdc4	M21A-REUSE-0271	M21A-PAIR-EVID-216	https://pubmed.ncbi.nlm.nih.gov/41999506/; https://doi.org/10.1007/s00535-026-02416-2	human	gastric-cancer CAFs and metastasis-initiating cells	spatial/single-cell profiling, co-culture, COL9A1/SDC4 perturbation and migration/invasion assays	receptor-dependent cellular function	downstream_pathway_function	COL9A1-SDC4 metastatic-niche branch	medium		reviewed_function_only	Single study; downstream SDC4 effectors were not defined and no direct biochemical binding assay was reported.
M20A-EXT-0551	dspp itgav_itgb1	Dspp ITGAV_ITGB1	M21A-REUSE-0272	M21A-PAIR-EVID-217	https://pubmed.ncbi.nlm.nih.gov/22134916/; https://pmc.ncbi.nlm.nih.gov/articles/PMC3285302/; https://reactome.org/content/detail/R-HSA-4086132	mouse	C3H10T1/2 mesenchymal and dental-pulp cells	DPP substrate, alphaV/beta1 blockade, beta1 knockdown, pFAK/paxillin/pERK/pELK1 and odontogenic differentiation	direct processed-DPP binding; receptor-proximal relay; function	downstream_pathway_function	DSPP/DPP-alphaVbeta1-FAK/paxillin-ERK-ELK1 odontogenic branch	high	ELK1	reviewed_relay_candidate	Evidence is for the cleaved DPP region of DSPP rather than necessarily full-length precursor. ELK1 phosphorylation was directly measured and is handed to Module22A.
M20A-EXT-0553	fn1 sdc4	Fn1 Sdc4	M21A-REUSE-0273	M21A-PAIR-EVID-218	https://pubmed.ncbi.nlm.nih.gov/17485492/; https://pubmed.ncbi.nlm.nih.gov/16787950/; https://pubmed.ncbi.nlm.nih.gov/9079625/	mouse and rat	Sdc4-null MEFs and rat embryo fibroblasts	fibronectin substrates, SDC4 mutants/knockdown and PKCalpha/RhoA/Rac1/FAK assays	direct FN-SDC4 engagement; receptor-proximal relay; function	downstream_pathway_function	FN1-SDC4-PIP2-PKCalpha-RhoA/Rac1-FAK focal-adhesion branch	high		reviewed_relay_candidate	Relay is established across matrix-adhesion studies rather than one complete ligand-to-output experiment; no terminal TF was directly measured.
M20A-EXT-0554	lama1 itga1_itgb1	Lama1 ITGA1_ITGB1		M21A-PAIR-EVID-219	https://pubmed.ncbi.nlm.nih.gov/9688542/; https://reactome.org/content/detail/R-HSA-215953	human	recombinant laminin-alpha1 fragments and purified alpha1beta1 systems	purified alpha1beta1 binding and adhesion-domain assays	direct fragment-integrin binding only	ligand_receptor_binding_or_activation	laminin-alpha1 LN-domain/alpha1beta1 adhesion branch	high		reviewed_binding_only	Evidence is for alpha1-chain fragments and laminin-domain recognition; no pair-specific intracellular kinase or functional-output relay was measured.
