review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-2798	Postn ITGAV_ITGB5	reviewed_relay_candidate	PMID:18753297; https://pubmed.ncbi.nlm.nih.gov/18753297/; PMID:19695571; https://pubmed.ncbi.nlm.nih.gov/19695571/	human; mouse comparator	human ADPKD cyst epithelial cells; mouse and human vascular smooth-muscle systems	recombinant or endogenous periostin; alpha-V integrin blocking antibodies; FAK-inhibitor/FRNK and migration or proliferation assays	periostin binds/uses alpha-V integrin complexes including alpha-V-beta-5 and supports ILK or FAK-dependent cellular responses	receptor_proximal_relay	ITGAV_ITGB5–ILK/FAK–GSK3B/beta-catenin or adhesion-migration branch	medium	The ADPKD study reports alpha-V-integrin dependence and ILK/beta-catenin-associated proliferation, while the vascular study supports alpha-V-beta-5 participation in migration but emphasizes alpha-V-beta-3. This is not SCI receiver-cell evidence and does not assign a terminal TF or prove a single alpha-V-beta-5 stoichiometry in every model.	null
M20A-EXT-2799	Postn Ptk7	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=Postn+Ptk7; https://europepmc.org/search?query=Postn%20Ptk7	mouse; human comparator	periostin and PTK7 developmental/ECM or Wnt-related systems	Exact-pair PubMed, PMC, publisher, and receptor-family searches; comparator periostin-integrin and PTK7 pathway studies	no exact Postn-PTK7 binding, activation, receptor-proximal relay, or pair-specific functional assay established	ligand_receptor_binding_or_activation	periostin integrin specificity; PTK7 co-receptor boundary	low	Periostin-integrin evidence and PTK7 Wnt/cell-polarity evidence were not transferred to the exact Postn-PTK7 pair. No direct molecular interaction or downstream relay was assigned.	null
M20A-EXT-2800	Ppy Adra2a	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=Ppy+Adra2a; https://europepmc.org/search?query=Ppy%20Adra2a	mouse; human/rat comparator	pancreatic-polypeptide and alpha2A-adrenergic receptor pharmacology systems	Exact-pair PubMed, PMC, publisher, and GPCR-family searches	no exact Ppy-Adra2a binding, activation, receptor-proximal relay, or pair-specific function established	ligand_receptor_binding_or_activation	PP-family Y-receptor specificity; adrenergic-receptor boundary	low	Pancreatic polypeptide family pharmacology was not used to infer adrenergic-receptor activation. No exact pair evidence was located.	null
M20A-EXT-2801	Ppy Gpr83	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=Ppy+Gpr83; https://europepmc.org/search?query=Ppy%20Gpr83	mouse; human comparator	PP-family peptides and orphan-GPCR deorphanization systems	Exact-pair PubMed, PMC, publisher, and orphan-GPCR searches	no exact Ppy-Gpr83 binding, activation, receptor-proximal relay, or pair-specific function established	ligand_receptor_binding_or_activation	PP-family Y-receptor specificity; GPR83 orphan/deorphanization boundary	low	PEN-family or other orphan-GPCR ligand evidence was not transferred to Ppy-Gpr83. No downstream pathway or TF was assigned.	null
M20A-EXT-2802	Ppy Grm7	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=Ppy+Grm7; https://europepmc.org/search?query=Ppy%20Grm7	mouse; human comparator	PP-family peptide and group-III metabotropic glutamate receptor systems	Exact-pair PubMed, PMC, publisher, and GPCR-family searches	no exact Ppy-Grm7 binding, activation, receptor-proximal relay, or pair-specific function established	ligand_receptor_binding_or_activation	PP-family Y-receptor specificity; GRM7 ligand-family boundary	low	Metabotropic glutamate receptor signaling and PP-family Y-receptor pharmacology were kept separate. No exact pair evidence was located.	null
M20A-EXT-2803	Ppy Mtnr1a	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=Ppy+Mtnr1a; https://europepmc.org/search?query=Ppy%20Mtnr1a	mouse; human/rat comparator	PP-family peptide and melatonin-receptor pharmacology systems	Exact-pair PubMed, PMC, publisher, and GPCR-family searches	no exact Ppy-Mtnr1a binding, activation, receptor-proximal relay, or pair-specific function established	ligand_receptor_binding_or_activation	PP-family Y-receptor specificity; melatonin-receptor boundary	low	Melatonin-receptor signaling and PP-family pharmacology were not treated as interchangeable. No exact pair evidence was located.	null
M20A-EXT-2804	Ppy Npy1r	reviewed_binding_only	PMID:1317848; https://pubmed.ncbi.nlm.nih.gov/1317848/; PMID:10734179; https://pubmed.ncbi.nlm.nih.gov/10734179/	human; rat comparator	cloned human Y1 receptor in COS cells; Y1/Y4 receptor-expressing cell and rat-brain binding systems	competition binding and receptor-expression assays; peptide displacement of Y1/Y4 radioligands	PP shows little or very low affinity at Y1R relative to NPY/PYY; no qualifying PP-evoked Y1 second-messenger experiment was established	ligand_receptor_binding_or_activation	PP–NPY1R low-affinity binding boundary; canonical Y1 Gi/o branch not assigned	medium	The primary Y1 pharmacology places PP below NPY/PYY and the Y1/Y4 study reports little PP affinity at Y1. This supports a bounded binding-only record, not a receptor-proximal relay or terminal TF.	null
M20A-EXT-2805	Ppy Npy2r	reviewed_binding_only	PMID:7592910; https://pubmed.ncbi.nlm.nih.gov/7592910/	human	cloned human hippocampal Y2 receptor expressed in heterologous cells	125I-PYY competition binding and expression cloning	PP weakly displaces ligand at Y2R (pKi < 6) compared with PYY and NPY; no qualifying PP-evoked Y2 activation assay was established	ligand_receptor_binding_or_activation	PP–NPY2R low-affinity competition boundary; Y2 Gi/o relay not assigned	medium	The exact primary receptor-cloning study supports only weak PP competition at Y2R. It does not justify assigning a functional PP-Y2 relay from the stronger NPY/PYY Y2 evidence.	null
M20A-EXT-2806	Ppy Npy5r	reviewed_binding_only	PMID:12398768; https://pubmed.ncbi.nlm.nih.gov/12398768/; DOI:10.1002/anie.202108738; https://doi.org/10.1002/anie.202108738	human; rat comparator	cloned human Y5 receptor in COS-7 cells; live-cell Y5 ligand-mapping systems	radioligand competition binding; photo-crosslinking, alanine scanning, and receptor/ligand mutagenesis	PP binds Y5R with lower affinity than NPY/PYY and participates in mapped ligand-receptor recognition; no exact PP-triggered downstream relay was retained	ligand_receptor_binding_or_activation	PP–NPY5R binding; Y5 Gi/o branch remains unassigned for this exact ligand	medium	Y5 studies support natural PP recognition but do not provide a matched pair-specific relay endpoint sufficient for Module21A. Affinity and activation vary by peptide and assay context.	null
M20A-EXT-2807	Prl Erbb2	reviewed_relay_candidate	PMID:10938266; https://pubmed.ncbi.nlm.nih.gov/10938266/; PMID:16785991; https://pubmed.ncbi.nlm.nih.gov/16785991/	human	human ErbB2-overexpressing breast-cancer cells; T47D breast-cancer cells	prolactin neutralization, dominant-negative JAK2/ERBB2/Ras, kinase inhibitors, phosphoprotein and reporter assays	PRL/PRLR signaling transactivates ERBB2 phosphorylation and Grb2–Ras–MAPK signaling in breast-cancer models	receptor_proximal_relay	PRLR–JAK2–ERBB2–Grb2/Ras–ERK cross-talk	medium	The evidence is receptor cross-talk, not direct PRL binding to ERBB2. It is human tumor-cell comparator evidence and does not establish an SCI-cell relay or a universal PRL-to-ERBB2 mechanism.	null
