review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-LIANA-REMAINING-0273	Wnt1 Fzd7_lrp5	no_evidence_boundary	PMID:11029007; DOI:10.1038/35035117; PMID:15923619; PMCID:PMC1140585; DOI:10.1128/MCB.25.12.5022-5030.2005; PMID:11956231; PMCID:PMC2199263; DOI:10.1083/jcb.200201089; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt1%22%20AND%20%22fzd7%20lrp5%22; URL:https://europepmc.org/search?query=%22wnt1%22%20AND%20%22fzd7%20lrp5%22	mouse; Xenopus; recombinant WNT/FZD/LRP comparator systems; exact pair not established	WNT1-LRP6/FZD8, WNT7B-FZD1/LRP5, and WNT1-LRP5 comparator models; no matched WNT1-FZD7-LRP5 model	bounded primary exact-pair search plus comparator binding, receptor-reconstitution, and receptor-dependent reporter studies	no qualifying exact WNT1-FZD7-LRP5 binding, activation, receptor reconstitution, or pair-specific function established	no_evidence_boundary	WNT1-LRP6/FZD8 and WNT7B-FZD1-LRP5 canonical branches are separate comparator systems; exact FZD7-LRP5 edge unresolved	low	The cited primary studies test other FZD subtypes, LRP6, or WNT7B/WNT1 component relationships. They do not establish the submitted ternary receptor. Generic WNT beta-catenin function and FZD/LRP family membership are not direct binding evidence; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0274	Wnt1 Fzd7_lrp6	no_evidence_boundary	PMID:11029007; DOI:10.1038/35035117; PMID:35513706; PMCID:PMC9072438; DOI:10.1038/s42003-022-03370-4; PMID:24599775; PMCID:PMC4031291; DOI:10.1002/dvdy.24123; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt1%22%20AND%20%22fzd7%20lrp6%22; URL:https://europepmc.org/search?query=%22wnt1%22%20AND%20%22fzd7%20lrp6%22	mouse; Xenopus; chick; human recombinant comparator systems; exact pair not established	WNT1-LRP6/FZD8, WNT1-FZD4/5-LRP6, and WNT1-FZD10-LRP6 comparator models; no matched WNT1-FZD7-LRP6 model	bounded primary receptor-specificity search with WNT1-LRP6 binding and other-FZD LRP6-dependent reporter or proximity comparators	no qualifying exact WNT1-FZD7-LRP6 binding, activation, receptor reconstitution, or pair-specific function established	no_evidence_boundary	WNT1-LRP6 is documented with FZD8, FZD4/5, and FZD10 in separate contexts; FZD7-specific assignment remains unresolved	low	The primary studies do not test FZD7 in the submitted WNT1-LRP6 composite. Generic WNT pathway or beta-catenin activity does not establish direct WNT1-FZD7-LRP6 binding; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0275	Wnt1 Fzd8_lrp5	reviewed_unresolved	PMID:11029007; DOI:10.1038/35035117; PMID:11956231; PMCID:PMC2199263; DOI:10.1083/jcb.200201089; PMID:15923619; PMCID:PMC1140585; DOI:10.1128/MCB.25.12.5022-5030.2005; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt1%22%20AND%20%22fzd8%20lrp5%22; URL:https://europepmc.org/search?query=%22wnt1%22%20AND%20%22fzd8%20lrp5%22	Xenopus; mouse; mammalian receptor systems	WNT1-LRP6/FZD8 receptor constructs and reporter systems; WNT1-LRP5 and WNT7B-FZD1/LRP5 comparator models	WNT1/FZD8 receptor-complex and LRP5/6 co-receptor studies; receptor-dependent reporter and binding/reconstitution comparators	WNT1-FZD8 signaling and LRP5/6 co-receptor biology are supported, but the exact WNT1-FZD8-LRP5 ternary receptor was not directly established	binding_activation;receptor_proximal_relay;downstream_pathway_function	WNT1 -> FZD8 plus LRP5/6 canonical receptor context -> DVL/LRP phosphorylation and beta-catenin/TCF-LEF branch; LRP5-specific FZD8 complex unresolved	low	WNT1-FZD8-LRP6 evidence cannot be transferred to LRP5 by homology alone. WNT1-LRP5 and WNT7B-FZD1/LRP5 evidence are separate component/different-ligand comparators; no direct WNT1-FZD8-LRP5 ternary binding or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0276	Wnt1 Fzd8_lrp6	reviewed_relay_candidate	PMID:11029007; DOI:10.1038/35035117	Xenopus embryos; mammalian FZD8/LRP6 receptor constructs; recombinant WNT1	FZD8/LRP6-expressing mammalian receptor systems and Xenopus embryonic WNT receptor models	LRP6 extracellular binding to Wnt1; Wnt-dependent association with Fz/FZD8; LRP6-dependent Wnt-Fz signaling and canonical reporter/embryonic readouts	WNT1 engages an FZD8/LRP6 receptor-complex context and supports receptor-dependent canonical activation	binding_activation;receptor_proximal_relay;downstream_pathway_function	WNT1 -> FZD8 + LRP6 -> DVL/LRP6 recruitment and beta-catenin/TCF-LEF reporter/developmental output	medium	The primary study uses ectodomains and receptor constructs and does not define a universal full-length ternary stoichiometry across species or tissues. Canonical reporter output is a pathway/function readout, not a terminal-TF measurement; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0277	Wnt1 Fzd9_lrp5	no_evidence_boundary	PMID:11029007; DOI:10.1038/35035117; PMID:15923619; PMCID:PMC1140585; DOI:10.1128/MCB.25.12.5022-5030.2005; PMID:11956231; PMCID:PMC2199263; DOI:10.1083/jcb.200201089; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt1%22%20AND%20%22fzd9%20lrp5%22; URL:https://europepmc.org/search?query=%22wnt1%22%20AND%20%22fzd9%20lrp5%22	mouse; Xenopus; recombinant WNT/FZD/LRP comparator systems; exact pair not established	WNT1-LRP6/FZD8, WNT7B-FZD1/LRP5, and WNT1-LRP5 comparator models; no matched WNT1-FZD9-LRP5 model	bounded primary exact-pair search plus comparator binding, receptor-reconstitution, and receptor-dependent reporter studies	no qualifying exact WNT1-FZD9-LRP5 binding, activation, receptor reconstitution, or pair-specific function established	no_evidence_boundary	WNT1-LRP6/FZD8 and WNT7B-FZD1-LRP5 canonical branches are separate comparator systems; exact FZD9-LRP5 edge unresolved	low	The cited primary studies test other FZD subtypes, LRP6, or WNT7B/WNT1 component relationships. They do not establish the submitted ternary receptor. Generic WNT beta-catenin function and FZD/LRP family membership are not direct binding evidence; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0278	Wnt1 Fzd9_lrp6	no_evidence_boundary	PMID:11029007; DOI:10.1038/35035117; PMID:35513706; PMCID:PMC9072438; DOI:10.1038/s42003-022-03370-4; PMID:24599775; PMCID:PMC4031291; DOI:10.1002/dvdy.24123; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt1%22%20AND%20%22fzd9%20lrp6%22; URL:https://europepmc.org/search?query=%22wnt1%22%20AND%20%22fzd9%20lrp6%22	mouse; Xenopus; chick; human recombinant comparator systems; exact pair not established	WNT1-LRP6/FZD8, WNT1-FZD4/5-LRP6, and WNT1-FZD10-LRP6 comparator models; no matched WNT1-FZD9-LRP6 model	bounded primary receptor-specificity search with WNT1-LRP6 binding and other-FZD LRP6-dependent reporter or proximity comparators	no qualifying exact WNT1-FZD9-LRP6 binding, activation, receptor reconstitution, or pair-specific function established	no_evidence_boundary	WNT1-LRP6 is documented with FZD8, FZD4/5, and FZD10 in separate contexts; FZD9-specific assignment remains unresolved	low	The primary studies do not test FZD9 in the submitted WNT1-LRP6 composite. Generic WNT pathway or beta-catenin activity does not establish direct WNT1-FZD9-LRP6 binding; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0279	Wnt1 Ryk	reviewed_relay_candidate	PMID:15454084; DOI:10.1016/j.cell.2004.09.019	mammalian cells; mouse transgenic neural/axon-guidance systems	mammalian RYK and Frizzled/Dishevelled receptor systems; mouse neurite outgrowth and axon-guidance models	RYK coreceptor association with Frizzled; Wnt-dependent TCF activation; Ryk loss-of-function/siRNA and neurite/axon phenotypes	WNT1 uses RYK in a Frizzled-coupled coreceptor relay with receptor-dependent canonical TCF activation and neural function	binding_activation;receptor_proximal_relay;downstream_pathway_function	WNT1 -> RYK plus Frizzled -> Dishevelled -> canonical TCF output and Wnt-dependent neurite/axon guidance	medium	RYK is not presented as an isolated canonical receptor; its activity is coupled to Frizzled and Dishevelled, and the cited functional paper is not a purified WNT1-RYK affinity study. TCF is a pathway output rather than a terminal-TF assignment; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0280	Wnt10a Fzd10_lrp5	no_evidence_boundary	PMID:25605717; PMID:11029007; DOI:10.1038/35035117; PMID:15923619; PMCID:PMC1140585; DOI:10.1128/MCB.25.12.5022-5030.2005; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt10a%22%20AND%20%22fzd10%20lrp5%22; URL:https://europepmc.org/search?query=%22wnt10a%22%20AND%20%22fzd10%20lrp5%22	mouse; Xenopus; mammalian and recombinant WNT/FZD/LRP comparator systems; exact pair not established	WNT-FZD selectivity mapping and WNT1/WNT7B-FZD/LRP comparator systems; no matched WNT10A-FZD10-LRP5 model	bounded primary exact-pair search plus WNT-FZD binding/selectivity and receptor-complex comparator studies	no qualifying exact WNT10A-FZD10-LRP5 binding, activation, receptor reconstitution, or pair-specific function established	no_evidence_boundary	WNT10A-FZD10-LRP5 remains unassigned; WNT-FZD family selectivity and canonical LRP5/6 pathway context are not exact evidence for this composite	low	The cited primary studies establish receptor selectivity or different WNT/FZD/LRP combinations, not WNT10A-FZD10-LRP5. WNT family, FZD/LRP family, pathway, expression, and noncognate results were not transferred; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0281	Wnt10a Fzd10_lrp6	no_evidence_boundary	PMID:25605717; PMID:11029007; DOI:10.1038/35035117; PMID:24599775; PMCID:PMC4031291; DOI:10.1002/dvdy.24123; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt10a%22%20AND%20%22fzd10%20lrp6%22; URL:https://europepmc.org/search?query=%22wnt10a%22%20AND%20%22fzd10%20lrp6%22	mouse; Xenopus; chick; mammalian and recombinant WNT/FZD/LRP comparator systems; exact pair not established	WNT-FZD selectivity mapping and WNT1-FZD10-LRP6/WNT1-LRP6-FZD comparator systems; no matched WNT10A-FZD10-LRP6 model	bounded primary exact-pair search plus WNT-FZD binding/selectivity and receptor-complex comparator studies	no qualifying exact WNT10A-FZD10-LRP6 binding, activation, receptor reconstitution, or pair-specific function established	no_evidence_boundary	WNT10A-FZD10-LRP6 remains unassigned; WNT1-FZD10/LRP6 and generic canonical pathway evidence cannot be transferred to WNT10A	low	The cited primary studies establish receptor selectivity or different WNT/FZD/LRP combinations, not WNT10A-FZD10-LRP6. WNT family, FZD/LRP family, pathway, expression, and noncognate results were not transferred; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0282	Wnt10a Fzd1_lrp5	no_evidence_boundary	PMID:25605717; PMID:15923619; PMCID:PMC1140585; DOI:10.1128/MCB.25.12.5022-5030.2005; PMID:11956231; PMCID:PMC2199263; DOI:10.1083/jcb.200201089; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt10a%22%20AND%20%22fzd1%20lrp5%22; URL:https://europepmc.org/search?query=%22wnt10a%22%20AND%20%22fzd1%20lrp5%22	mouse; Xenopus; mammalian and recombinant WNT/FZD/LRP comparator systems; exact pair not established	WNT-FZD selectivity mapping, WNT7B-FZD1/LRP5, and WNT1-LRP5 comparator systems; no matched WNT10A-FZD1-LRP5 model	bounded primary exact-pair search plus WNT-FZD binding/selectivity and receptor-complex comparator studies	no qualifying exact WNT10A-FZD1-LRP5 binding, activation, receptor reconstitution, or pair-specific function established	no_evidence_boundary	WNT10A-FZD1-LRP5 remains unassigned; WNT7B-FZD1-LRP5 and WNT1-LRP5 are separate comparator branches	low	The cited primary studies do not test WNT10A in the submitted composite. Different-ligand WNT7B-FZD1-LRP5, WNT1-LRP5, family, pathway, and expression evidence cannot establish direct WNT10A-FZD1-LRP5 binding; no terminal TF was assigned.	null
