review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-0743	gja1 gja6	Gja1 Gja6		M21A-PAIR-EVID-1184	NCBI:Gene414089; https://pubmed.ncbi.nlm.nih.gov/?term=Gja1+Gja6+Cx43+Cx33	mouse	mouse Gja6/Cx33 annotation and connexin-expression literature; no exact Gja1-Gja6 model	Exact-pair PubMed/PMC/publisher search; no qualifying dual-patch, junctional-conductance, or dye-transfer assay located	no qualifying exact gap-junction edge	downstream_pathway_function	none	low		reviewed_unresolved	Gja6 encodes mouse Cx33 and has limited exact functional-pair literature; Cx43 family evidence was not transferred to Cx33. This is a connexin-channel search boundary, not a secreted-ligand/receptor edge. No TF measured.
M20A-CELLCHAT-REMAINING-0744	gja3 gja1	Gja3 Gja1	M21A-REUSE-0744	M21A-PAIR-EVID-1185	PMID:20664797; PMCID:PMC2905638	mouse constructs; Xenopus laevis oocytes	Xenopus oocytes expressing mammalian Cx46/Gja3 and Cx43/Gja1; RPE connexin comparator	Two-electrode voltage clamp of hemichannels and manually paired oocytes; junctional conductance and voltage-gating kinetics	gap-junction channel/functional coupling edge	downstream_pathway_function	Cx46/Cx43 heterotypic gap junction -> electrical and small-molecule intercellular coupling	medium-high		reviewed_function_only	The assay directly supports Cx46/Cx43 channel function in a heterologous system, with native RPE pairing inferred only as context. This is gap-junction function, not ligand-receptor signaling; no TF measured.
M20A-CELLCHAT-REMAINING-0745	gja3 gja3	Gja3 Gja3	M21A-REUSE-0745	M21A-PAIR-EVID-1186	PMID:20664797; PMCID:PMC2905638	mouse constructs; Xenopus laevis oocytes	Xenopus oocytes expressing mammalian Cx46/Gja3	Two-electrode voltage clamp of Cx46 hemichannels and manually paired Cx46/Cx46 oocytes; junctional conductance and voltage-gating kinetics	gap-junction channel/functional coupling edge	downstream_pathway_function	Cx46/Cx46 homotypic gap junction -> electrical and small-molecule intercellular coupling	medium-high		reviewed_function_only	The exact homotypic channel is directly measured in oocytes, but conductance and gating are expression-system dependent. This is gap-junction function, not ligand-receptor signaling; no TF measured.
M20A-CELLCHAT-REMAINING-0746	gja3 gja5	Gja3 Gja5		M21A-PAIR-EVID-1187	PMID:20664797; PMID:17189315; https://pubmed.ncbi.nlm.nih.gov/?term=Cx46+Cx40+heterotypic+gap+junction	mouse/rat	Cx46/Cx43 and Cx40/Cx45 comparator systems; no exact Cx46/Cx40 model located	Exact-pair and expanded-family search across PubMed, PMC, publisher pages, and electrophysiology reports; no qualifying Cx46/Cx40 junctional assay located	no qualifying exact gap-junction edge	downstream_pathway_function	none	low		reviewed_unresolved	The cited studies support Cx46/Cx43 or Cx40/Cx45 channels, not Cx46/Cx40; family compatibility was not inferred. No TF measured.
M20A-CELLCHAT-REMAINING-0747	gja3 gja6	Gja3 Gja6		M21A-PAIR-EVID-1188	NCBI:Gene414089; PMID:20664797; https://pubmed.ncbi.nlm.nih.gov/?term=Gja3+Gja6+Cx46+Cx33	mouse	mouse Cx33/Gja6 annotation and Cx46 comparator literature; no exact Cx46/Cx33 model	Exact-pair PubMed/PMC/publisher search; no qualifying dual-patch, junctional-conductance, or dye-transfer assay located	no qualifying exact gap-junction edge	downstream_pathway_function	none	low		reviewed_unresolved	Gja6/Cx33 has limited exact functional characterization and is not interchangeable with other alpha connexins. Cx46 family data were not transferred to Cx33. No TF measured.
M20A-CELLCHAT-REMAINING-0748	gja3 gjc1	Gja3 Gjc1		M21A-PAIR-EVID-1189	PMID:20664797; PMID:17189315; PMID:12011467; https://pubmed.ncbi.nlm.nih.gov/?term=Cx46+Cx45+heterotypic+gap+junction	mouse/rat	Cx46/Cx43 and Cx40/Cx45/Cx43 comparator systems; no exact Cx46/Cx45 model located	Exact-pair and expanded-family search across PubMed, PMC, publisher pages, and electrophysiology reports; no qualifying Cx46/Cx45 junctional assay located	no qualifying exact gap-junction edge	downstream_pathway_function	none	low		reviewed_unresolved	The cited studies establish comparator connexin combinations but not Cx46/Cx45. A family-level compatibility claim would exceed the evidence. No TF measured.
M20A-CELLCHAT-REMAINING-0749	gja5 gja5	Gja5 Gja5	M21A-REUSE-0746	M21A-PAIR-EVID-1190	PMID:17189315; PMCID:PMC1861779	mouse Cx40 construct; human HeLa cells	HeLa cells stably expressing mouse Cx40/Gja5; paired Cx40-expressing cells	Dual whole-cell voltage clamp; homotypic junctional conductance, unitary gating, and transjunctional-voltage dependence	gap-junction channel/functional coupling edge	downstream_pathway_function	Cx40/Cx40 homotypic gap junction -> electrical coupling and voltage-dependent gating	medium-high		reviewed_function_only	The exact homotypic channel is directly measured in transfected HeLa cells; native tissue abundance and composition are context dependent. This is gap-junction function, not ligand-receptor signaling; no TF measured.
M20A-CELLCHAT-REMAINING-0750	gja6 gja5	Gja6 Gja5		M21A-PAIR-EVID-1191	NCBI:Gene414089; PMID:17189315; https://pubmed.ncbi.nlm.nih.gov/?term=Gja6+Gja5+Cx33+Cx40	mouse	mouse Cx33/Gja6 annotation and Cx40 comparator systems; no exact Cx33/Cx40 model	Exact-pair PubMed/PMC/publisher search; no qualifying dual-patch, junctional-conductance, or dye-transfer assay located	no qualifying exact gap-junction edge	downstream_pathway_function	none	low		reviewed_unresolved	Gja6 is mouse Cx33, whereas the cited Cx40 study does not test Cx33/Cx40. No family-level transfer or terminal TF inference was made.
M20A-CELLCHAT-REMAINING-0751	gja6 gja6	Gja6 Gja6		M21A-PAIR-EVID-1192	NCBI:Gene414089; https://pubmed.ncbi.nlm.nih.gov/?term=Gja6+Cx33+homotypic+gap+junction	mouse	mouse Cx33/Gja6 annotation; no exact homotypic Cx33 functional model located	Exact-pair PubMed/PMC/publisher search; no qualifying homotypic Cx33 dual-patch, hemichannel, or dye-transfer assay located	no qualifying exact gap-junction edge	downstream_pathway_function	none	low		reviewed_unresolved	Gja6/Cx33 is a mouse connexin with sparse exact electrophysiology in the reviewed boundary; other connexin homotypic studies were not transferred. No TF measured.
M20A-CELLCHAT-REMAINING-0752	gjc1 gja1	Gjc1 Gja1	M21A-REUSE-0747	M21A-PAIR-EVID-1193	PMID:12011467; PMID:15048573	mouse/rat constructs; human HeLa cells	HeLa cells expressing mouse Cx45/Gjc1 and rat Cx43/Gja1 or Cx43-EGFP	Dual whole-cell voltage clamp; homotypic and heterotypic junctional conductance, single-channel states, and voltage-gating kinetics	gap-junction channel/functional coupling edge	downstream_pathway_function	Cx45/Cx43 heterotypic gap junction -> asymmetric electrical coupling and voltage-dependent gating	medium-high		reviewed_function_only	The exact heterotypic channel is directly supported in transfected HeLa systems; mixed homomeric/heteromeric assemblies and native cardiac stoichiometry remain context dependent. This is gap-junction function, not ligand-receptor signaling; no TF measured.
