evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-5460	M20A-EXT-2569	npff npffr2	M21A-REUSE-2589	medium-high	high	PMID:23911743;PMID:28581443;PMID:35691527	Exact NPFF/NPFFR2 GPCR Gi/o-cAMP relay and neuroimmune/metabolic/stress function support qualified-high promotion; preserve RF-amide cross-reactivity and distributed in-vivo circuit context.	true	true	false
M21A-PAIR-EVID-5461	M20A-EXT-2570	nppa npr1	M21A-REUSE-2590	medium-high	high	PMCID:PMC3879815;PMID:29934640;PMCID:PMC6298697	Exact ANP/NPR1 particulate-guanylyl-cyclase cGMP/PKG relay and cardiomyocyte function support qualified-high promotion; preserve spatial compartmentalization and other NP-receptor engagement at high concentration.	true	true	false
M21A-PAIR-EVID-5463	M20A-EXT-2581	nps npsr1	M21A-REUSE-2592	medium-high	high	PMID:26865629;PMCID:PMC4340626;PMCID:PMC3142248	Exact NPS/NPSR1 dual Gs/Gq cAMP-calcium/ERK relay and neuronal function support qualified-high promotion; CRE reporter is pathway output, not TF occupancy, and isoform/analog bias remains.	true	true	false
M21A-PAIR-EVID-5466	M20A-EXT-2589	npvf npffr1	M21A-REUSE-2595	medium-high	high	PMID:23911743;PMID:19682524;PMID:34534716	Exact NPVF/NPFFR1 Gi/o-cAMP and neuroendocrine/reproductive/nociceptive function support qualified-high promotion; preserve high-affinity RF-amide cross-reactivity and non-exclusive in-vivo phenotypes.	true	true	false
M21A-PAIR-EVID-5468	M20A-EXT-2594	npw npbwr1	M21A-REUSE-2597	medium-high	high	PMID:12401809;PMCID:PMC156358;PMID:12810535;PMID:15797961	Exact NPW/NPBWR1 Gi/o-cAMP and context-dependent PLC-calcium/endocrine function support qualified-high promotion; preserve species and NPBWR2-expression boundaries.	true	true	false
M21A-PAIR-EVID-5469	M20A-EXT-2605	npy npy1r	M21A-REUSE-2598	medium-high	high	PMID:18641693;PMID:15470140;PMID:38882210	Exact NPY/NPY1R Gi/o, calcium/ERK, and cellular function support qualified-high promotion; preserve model/concentration dependence and engineered-analog limits.	true	true	false
M21A-PAIR-EVID-5471	M20A-EXT-2607	npy npy5r	M21A-REUSE-2600	medium-high	high	PMID:10660688;PMID:18641693;PMID:30503694	NPY/NPY5R Gi/o/PKC-MEK-ERK and growth-function evidence supports qualified-high promotion; preserve Y1R/Y2R cross-talk and the alpha-adrenergic potentiation context.	true	true	false
M21A-PAIR-EVID-5472	M20A-EXT-2610	nrg2 erbb2_erbb3	M21A-REUSE-2601	medium-high	high	PMID:12466964;PMCID:PMC109195;PMCID:PMC2590688;https://reactome.org/content/detail/R-HSA-1227986	NRG2 ligand binding through ERBB3 with ERBB2 kinase-partner ERK/PI3K-AKT relay and function support qualified-high promotion; preserve NRG2alpha/beta specificity and composite stoichiometry, not direct NRG2-ERBB2 binding.	true	true	false
M21A-PAIR-EVID-5473	M20A-EXT-2611	nrg2 erbb2_erbb4	M21A-REUSE-2602	medium-high	high	PMID:12466964;PMCID:PMC109195;PMID:16338790;PMID:17945187;https://reactome.org/content/detail/R-HSA-1227986	NRG2 ligand binding through ERBB4 with ERBB2 kinase-partner ERK/PI3K-AKT relay and function support qualified-high promotion; preserve NRG2alpha/beta boundary and composite-receptor semantics.	true	true	false
M21A-PAIR-EVID-5474	M20A-EXT-2622	nrxn1 nlgn1	M21A-REUSE-2603	medium-high	high	PMCID:PMC2119998;PMCID:PMC2771087;DOI:10.1016/S0969212611001353	Exact calcium-/splice-dependent NRXN1/NLGN1 trans-synaptic adhesion and excitatory synapse function support qualified-high function-only promotion; preserve alpha/beta promoter, splice, and multicomponent scaffold context.	true	true	false
M21A-PAIR-EVID-5475	M20A-EXT-2623	nrxn1 nlgn2	M21A-REUSE-2604	medium-high	high	PMID:18334217;PMID:18084303;PMCID:PMC2922956	Exact NRXN1beta/NLGN2 calcium-dependent trans-synaptic adhesion and inhibitory synapse function support qualified-high function-only promotion; preserve NRXN1 SS4 and neuroligin isoform context.	true	true	false
