review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-2198	Il24 Il20rb_Il22ra1	reviewed_relay_candidate	PMID:35054813;PMCID:PMC10361524	human	HeLa cells expressing IL20RB and IL22RA1; epithelial receptor systems	Recombinant IL-24 stimulation of IL20RB/IL22RA1-expressing cells; pSTAT3 immunoblot and receptor-complex signaling assays	IL-24 engages the IL20RB-IL22RA1 heteromeric receptor complex and activates JAK/STAT signaling	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	IL24-IL20RB/IL22RA1-JAK1/TYK2-STAT3 epithelial signaling branch	high	The photocaged-IL-24 study validates pSTAT3 in engineered HeLa cells; receptor-complex stoichiometry and cell-type-specific outputs outside epithelial systems remain context dependent.	STAT3
M20A-EXT-2200	Il33 Il1rap_Il1rl1	reviewed_relay_candidate	PMID:19836339;PMID:17492053;PMID:18802081;DOI:10.1038/nature08529	human; mouse	Recombinant receptor-complex systems; primary and naive CD4 T cells; mouse cardiomyocytes and pressure-overload models	IL-33/ST2 binding and structural complex assembly; ST2 or MyD88 deficiency; IL-33 stimulation; NF-kB/MAPK, cytokine, hypertrophy, and in vivo cardiac assays	IL-33 activates the ST2/IL1RAcP receptor complex and recruits the MyD88-dependent IL-1-family relay	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	IL33-IL1RL1/ST2-IL1RAP-MyD88-IRAK4-TRAF6-NF-kB/MAPK inflammatory and cardioprotective branch	high	The structural paper establishes the ternary receptor complex, while functional studies use ST2L and MyD88 perturbations; NF-kB/MAPK outputs are not a single terminal-TF assignment.	null
M20A-EXT-2201	Il34 Ptprz1	reviewed_relay_candidate	PMID:23744080;PMCID:PMC3724651;DOI:10.1074/jbc.M112.442731;PMID:35288653	human; mouse	CSF-1R-deficient U251 human glioblastoma cells; mouse brain and macrophage/arthritis models	IL-34 affinity chromatography and cell binding; PTPRZ1 depletion or chondroitinase treatment; recombinant IL-34; FAK/paxillin phosphorylation, proliferation, motility, and genetic arthritis assays	Direct IL-34 binding to PTPRZ1/PTP-zeta with PTPRZ1-dependent receptor-proximal phosphorylation and cellular effects	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	IL34-PTPRZ1 chondroitin-sulfate-dependent receptor branch to FAK/paxillin and myeloid/neural-cell outputs	medium-high	PTPRZ1 glycosaminoglycan modification is required for binding; the strongest molecular work is in glioblastoma and the disease study is macrophage focused, so the relay is not a universal substitute for CSF1R signaling.	null
M20A-EXT-2204	Il4 Il13ra1_Il4ra	reviewed_relay_candidate	PMID:25766112;PMCID:PMC4553078;PMID:14652008	mouse; human	Mouse bone-marrow-derived macrophages with Il13ra1 or Il4ra deletion; human fibroblast and airway smooth-muscle comparator cultures	IL-4 stimulation with receptor-chain knockout or neutralization; STAT6 DNA-binding/phosphorylation and alternative macrophage activation readouts	IL-4 signals through the type-II IL-4 receptor composed of IL4RA and IL13RA1, with STAT6 activation and cell-state outputs	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	IL4-IL4RA/IL13RA1-JAK1/JAK3-STAT6 alternative-activation and allergic-response branch	high	IL4 can also signal through the type-I IL4RA-IL2RG complex; the type-II assignment here is supported by receptor-chain genetics and should not be merged with that branch.	STAT6
M20A-EXT-2207	Il4 Il2rg_Il4ra	reviewed_relay_candidate	PMID:25766112;PMCID:PMC4553078;PMID:9492006	mouse; human	Mouse bone-marrow-derived macrophages and lymphoid/allergic disease models	IL-4 stimulation with Il2rg or Il4ra deficiency; STAT6 activation, gene-expression, and receptor-dependent immune-function assays	IL-4 activates the type-I IL4RA-IL2RG receptor complex and the JAK/STAT6 relay	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	IL4-IL4RA/IL2RG-JAK1/JAK3-STAT6 lymphoid and type-II immune-response branch	high	Residual IL-4-induced STAT6 in Il2rg-deficient macrophages can arise through type-II receptors containing IL13RA1; receptor composition is cell-state dependent.	STAT6
M20A-EXT-2209	Il5 Csf2rb_Il5ra	reviewed_relay_candidate	PMID:9363920;PMID:9257712;PMID:22528658;DOI:10.1159/000237712	human	IL-5-responsive TF-1 and YY-1 cells; peripheral eosinophils; recombinant IL-5 receptor systems	IL-5 stimulation; receptor-mutant and transfected-cell assays; JAK2 and STAT5 phosphorylation/DNA-binding; receptor structural and photo-cross-linking studies	IL-5 engages the IL5RA-CSF2RB/beta-c receptor complex and activates JAK2/STAT5 with eosinophil growth and activation outputs	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	IL5-IL5RA/CSF2RB-JAK2-STAT5 eosinophil proliferation and activation branch	high	The receptor alpha/beta-c structural work and signaling studies use recombinant or hematopoietic models; STAT1 is also observed in eosinophils, but STAT5 is the reproducible endpoint.	STAT5
M20A-EXT-2213	Il6 Il6ra_Il6st	reviewed_relay_candidate	PMID:9716487;PMID:8662591;PMID:9712900;PMID:29626088;PMCID:PMC1219691	human; mouse	M1 myeloid cells with engineered gp130; primary human lung fibroblasts; mouse and human progenitor/granulocyte models	IL-6 stimulation; gp130 mutation and deficiency; receptor binding; JAK/STAT phosphorylation; STAT3/STAT1 DNA-binding and differentiation/response assays	IL-6 assembles the IL6RA-IL6ST/gp130 receptor complex and activates the gp130 JAK/STAT relay	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	IL6-IL6RA/IL6ST-JAK1/JAK2/TYK2-STAT3/STAT1 acute-phase, inflammatory, and differentiation branch	high	IL-6 responsiveness requires gp130 expression and varies by cell type; STAT3 is the principal endpoint, while STAT1 can also be recruited through distinct gp130 phosphotyrosine modules.	STAT3
M20A-EXT-2215	Il7 Il2rg_Il7r	reviewed_relay_candidate	PMCID:PMC1327727;PMID:20017587;PMCID:PMC2040031	human; mouse	Mouse lymphoid development and Stat5-deficient models; human and murine lymphoid cells	IL-7 stimulation; IL7R/IL2RG/JAK perturbation and Stat5 genetic deficiency; receptor phosphorylation, STAT5 activation, survival and lymphoid-development assays	IL-7 activates the IL7R-IL2RG common-gamma receptor complex and the JAK1/JAK3-STAT5 relay	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	IL7-IL7R/IL2RG-JAK1/JAK3-STAT5-PI3K/AKT lymphoid survival and development branch	high	The receptor pathway is well established, but the cited genetic study spans developmental and lymphoid contexts; STAT1/STAT3 can be minor context-dependent outputs.	STAT5
M20A-EXT-2216	Il9 Il2rg_Il9r	reviewed_relay_candidate	PMID:9535918;DOI:10.1074/jbc.273.15.9255	mouse; human comparator receptor systems	IL-9-responsive T-cell lines and engineered receptor systems	IL-9 stimulation; receptor heteromerization and cytoplasmic tyrosine-mutant assays; JAK1/JAK3 and STAT1/STAT3/STAT5 activation; apoptosis/proliferation assays	IL-9 activates the IL9R-IL2RG receptor complex and recruits JAK1/JAK3 to activate multiple STAT factors	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	IL9-IL9R/IL2RG-JAK1/JAK3-STAT1/STAT3/STAT5 T-cell survival and proliferation branch	high	The primary study used a T-cell line and reports several STAT complexes; the relative contribution of STAT1, STAT3, and STAT5 varies with receptor and cellular context.	STAT1;STAT3;STAT5
M20A-EXT-2228	Inhba Eng	reviewed_binding_only	PMID:9872992;DOI:10.1074/jbc.274.2.584;PMID:23967299	human	Human endothelial and leukemic-cell receptor-complex systems; human prostate cancer cells	Activin-A affinity labeling/co-precipitation with endoglin and ligand-binding kinase receptors; endoglin, ACVR2A/BMPRII, and ALK2 perturbation with Smad1 and invasion assays	Activin A/INHBA associates with ENG as an accessory component of a signaling receptor complex, but ENG does not bind activin independently of a ligand-binding kinase receptor	ligand_receptor_binding_or_activation	Activin-A-ACVR2A/ACVR2B-ALK2/ALK4-ENG receptor-complex accessory branch	medium	The primary study requires coexpression of an activin ligand-binding kinase receptor and does not establish ENG as a standalone signaling receptor for INHBA; downstream Smad1 evidence belongs to the assembled activin/endoglin complex.	null
