review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-1168	H2-Bl Cd8a	reviewed_unresolved	PMID:19625641; PMID:10809759; PMCID:PMC7062157	Mus musculus	mouse MHC-I/CD8 systems; recombinant pMHC and CD8 coreceptor comparators	CD8alpha/beta SPR and structural studies with H-2D(d), H-2K(b), and other MHC-I molecules; nonclassical MHC-I/CD8 comparison	MHC-I-like H2-Bl–CD8alpha co-receptor binding not directly resolved for the submitted H2-Bl product	ligand_receptor_binding_or_activation	MHC-I antigen presentation/CD8 coreceptor; exact H2-Bl allele boundary	low	The cited primary studies establish family-level MHC-I/CD8 binding, not H2-Bl with CD8A as an isolated exact pair; antigen presentation/association must not be promoted to direct receptor activation; no relay or TF evidence for H2-Bl–CD8A.	none
M20A-CELLCHAT-REMAINING-1169	H2-Bl Cd8b1	reviewed_unresolved	PMID:19625641; PMID:10809759; PMCID:PMC7062157	Mus musculus	mouse MHC-I/CD8 systems; recombinant pMHC and CD8 coreceptor comparators	CD8alpha/beta SPR and structural studies with H-2D(d), H-2K(b), and other MHC-I molecules; nonclassical MHC-I/CD8 comparison	MHC-I-like H2-Bl–CD8beta co-receptor binding not directly resolved for the submitted H2-Bl product	ligand_receptor_binding_or_activation	MHC-I antigen presentation/CD8 coreceptor; exact H2-Bl allele boundary	low	The cited primary studies establish family-level MHC-I/CD8 binding, not H2-Bl with CD8B1 as an isolated exact pair; antigen presentation/association must not be promoted to direct receptor activation; no relay or TF evidence for H2-Bl–CD8B1.	none
M20A-CELLCHAT-REMAINING-1170	H2-D Klra	reviewed_unresolved	PMID:11148219; PMID:11513135; PMID:11696552	Mus musculus	mouse NK-cell Ly49 receptor and MHC-I systems; recombinant proteins and transfected target cells	Ly49A/Ly49D binding, mutagenesis, structural analysis, and cell-based functional recognition with H-2D(d); exact Klra subtype comparison	MHC-I–Ly49 recognition is supported for defined Ly49 receptors, but H2-D–Klra is unresolved at the submitted family-level receptor label	ligand_receptor_binding_or_activation	MHC-I inhibitory/activating NK receptor; exact H2-D and Klra subtype boundary	low	The primary studies identify Ly49A or Ly49D and H-2D(d), not an unspecified Klra receptor paired with the submitted H2-D entity; no direct relay or terminal TF evidence was assigned.	none
M20A-CELLCHAT-REMAINING-1171	H2-D1 Cd8a	reviewed_unresolved	PMID:19625641; PMID:10809759; PMCID:PMC2782705	Mus musculus	mouse MHC-I/CD8 systems; recombinant pMHC and CD8 coreceptor comparators	CD8alpha/beta SPR and crystallography with H-2D(d) and H-2K(b), plus allele-specific MHC-I/CD8 functional comparisons	MHC-I H2-D1–CD8alpha association is plausible at the family level but not directly resolved for the submitted exact product	ligand_receptor_binding_or_activation	MHC-I antigen presentation/CD8 coreceptor; exact H2-D1 allele boundary	low	The exact primary structural complex is H-2D(d), while H2-D1 in the queue does not specify that allele; family-level pMHC/CD8 evidence cannot establish the exact ligand edge or downstream activation; no relay or TF evidence.	none
M20A-CELLCHAT-REMAINING-1172	H2-D1 Cd8b1	reviewed_unresolved	PMID:19625641; PMID:10809759; PMCID:PMC2782705	Mus musculus	mouse MHC-I/CD8 systems; recombinant pMHC and CD8 coreceptor comparators	CD8alpha/beta SPR and crystallography with H-2D(d) and H-2K(b), plus allele-specific MHC-I/CD8 functional comparisons	MHC-I H2-D1–CD8beta association is plausible at the family level but not directly resolved for the submitted exact product	ligand_receptor_binding_or_activation	MHC-I antigen presentation/CD8 coreceptor; exact H2-D1 allele boundary	low	The exact primary structural complex is H-2D(d), while H2-D1 in the queue does not specify that allele; family-level pMHC/CD8 evidence cannot establish the exact ligand edge or downstream activation; no relay or TF evidence.	none
M20A-CELLCHAT-REMAINING-1173	H2-D1 Kir3dl1	reviewed_unresolved	PMID:12370253; PMID:21471246; PMID:21746965	Mus musculus and Homo sapiens	mouse H2/MHC-I context compared with human KIR3DL1-expressing YTS cells, soluble KIR proteins, and human NK cells	KIR3DL1 domain swaps, mutagenesis, tetramer/cell-binding, and primary-cell functional assays with human HLA-Bw4	Human KIR3DL1–HLA-Bw4 binding and inhibitory NK function; no submitted mouse H2-D1–KIR3DL1 edge	ligand_receptor_binding_or_activation	KIR3DL1–HLA-Bw4 inhibitory NK signaling; species and ligand mismatch	low	KIR3DL1 evidence is for human HLA-Bw4 and defined human receptor allotypes, not mouse H2-D1; no cross-species binding or H2-D1-specific perturbation was found; no relay or TF evidence.	none
M20A-CELLCHAT-REMAINING-1174	H2-Ea Cd4	reviewed_unresolved	PMID:1552288; PMID:8432982	Mus musculus and Homo sapiens	mouse and human MHC-II/CD4 transfectant and purified-protein systems	CD4-dependent mixed leukocyte/T-cell hybridoma responses, exon-shuffled MHC-II constructs, and binding of purified MHC-II chains to CD4-transfected HeLa cells	MHC-II/CD4 co-receptor biology requires the assembled alpha/beta MHC-II complex; H2-Ea alpha-chain-only edge not established	ligand_receptor_binding_or_activation	MHC-II antigen presentation/CD4 coreceptor; receptor-complex boundary	low	CD4 binding maps primarily to the MHC-II beta2 region and the queue ligand is H2-Ea, the alpha chain alone; evidence supports a complex-level relationship, not direct H2-Ea–CD4 activation; no relay or TF evidence.	none
M20A-CELLCHAT-REMAINING-1175	H2-K1 Kir3dl1	reviewed_unresolved	PMID:12370253; PMID:21471246; PMID:21746965	Mus musculus and Homo sapiens	mouse H2/MHC-I context compared with human KIR3DL1-expressing YTS cells, soluble KIR proteins, and human NK cells	KIR3DL1 domain swaps, mutagenesis, tetramer/cell-binding, and primary-cell functional assays with human HLA-Bw4	Human KIR3DL1–HLA-Bw4 binding and inhibitory NK function; no submitted mouse H2-K1–KIR3DL1 edge	ligand_receptor_binding_or_activation	KIR3DL1–HLA-Bw4 inhibitory NK signaling; species and ligand mismatch	low	KIR3DL1 evidence is for human HLA-Bw4 and defined human receptor allotypes, not mouse H2-K1; no cross-species binding or H2-K1-specific perturbation was found; no relay or TF evidence.	none
M20A-CELLCHAT-REMAINING-1176	H2-K1 Klra	reviewed_unresolved	PMID:11148219; PMID:11513135; PMID:11696552	Mus musculus	mouse NK-cell Ly49 receptor and MHC-I systems; recombinant proteins and transfected target cells	Ly49A/Ly49D binding, mutagenesis, structural analysis, and cell-based functional recognition with H-2D(d); exact Klra subtype comparison	MHC-I–Ly49 recognition is supported for defined Ly49 receptors, but H2-K1–Klra is unresolved at the submitted family-level receptor label	ligand_receptor_binding_or_activation	MHC-I inhibitory/activating NK receptor; exact H2-K1 and Klra subtype boundary	low	The primary studies identify Ly49A or Ly49D and H-2D(d), not an unspecified Klra receptor paired with H2-K1; no exact H2-K1/Klra binding or relay assay was found; no terminal TF evidence.	none
M20A-CELLCHAT-REMAINING-1177	H2-L Cd8a	reviewed_unresolved	DOI:10.4049/jimmunol.160.6.2809; PMID:19625641; PMID:10809759	Mus musculus	mouse H-2L(d)/CD8 recombinant binding systems and broader MHC-I/CD8 structural comparators	SPR and peptide-competition studies of empty H-2L(d) with CD8-derived peptides; CD8alpha/beta structural and SPR studies with other MHC-I alleles	H-2L(d)–CD8 binding has been reported under peptide-deficient conditions, but the submitted H2-L/CD8A edge is not resolved as a mature pMHC co-receptor interaction	ligand_receptor_binding_or_activation	MHC-I antigen presentation/CD8 coreceptor; peptide occupancy and exact allele boundary	low	The H-2L(d) result is an unusual empty-groove interaction and is inhibited by H-2L(d)-binding peptides; it does not establish the submitted unspecified H2-L allele as a physiological CD8A signaling ligand; no relay or TF evidence.	none
