review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-LIANA-REMAINING-0122	Fgf20 Fgfr1	reviewed_relay_candidate	PMCID:PMC2080618; DOI:10.1016/j.devcel.2004.12.002	mouse; recombinant mammalian receptor systems	FGFR-expressing BaF3 cells; embryonic mouse heart organ culture and cardiomyoblasts	FGF20 receptor-activation/mitogenic assays across FGFR splice variants; embryonic heart Fgfr1/Fgfr2 loss-of-function and organ-culture rescue/comparison	FGF20 directly activates FGFR1, most clearly the c splice form, and participates in an FGFR1-dependent developmental relay	binding_activation;receptor_proximal_relay;downstream_pathway_function	FGF20 -> FGFR1c -> canonical FGFR kinase/RAS-MAPK and PLCgamma branches -> myocardial proliferation and differentiation	medium-high	The receptor-specificity panel is recombinant/BaF3 and the cardiac study treats FGF9/16/20 as a partially redundant signal; the exact endogenous FGF20 contribution is not isolated from all family members. Splice isoform, heparan-sulfate presentation, developmental context, and no SCI receiver model limit transfer; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0123	Fgf20 Fgfr2	reviewed_relay_candidate	PMCID:PMC2080618; DOI:10.1016/j.devcel.2004.12.002	mouse; recombinant mammalian receptor systems	FGFR-expressing BaF3 cells; embryonic mouse myocardium and cardiomyoblast organ cultures	FGF20 activation assays across FGFR2 splice variants; embryonic heart Fgfr1/Fgfr2 perturbation and myocardial proliferation/differentiation readouts	FGF20 directly activates FGFR2, with strongest support for the c splice context, and contributes to an FGFR2-dependent myocardial relay	binding_activation;receptor_proximal_relay;downstream_pathway_function	FGF20 -> FGFR2c -> FGFR kinase/RAS-MAPK and PLCgamma branches -> myocardial proliferation and differentiation	medium-high	The cardiac phenotype is a redundant FGF9/16/20 and FGFR1/2 system rather than an FGF20-only FGFR2 rescue. Receptor splice form, ligand presentation, and developmental heart context remain unresolved for SCI; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0124	Fgf21 Klb	reviewed_relay_candidate	PMID:17452648; PMID:18064602; PMID:18187602; DOI:10.1002/jcp.21357	mouse; human recombinant systems; rat adipocyte model	3T3-L1 adipocytes and fibroblasts; betaKlotho/FGFR-transfected HEK293 and BaF3 cells; mouse white adipose tissue	FGF21 stimulation with betaKlotho gain/loss of function, receptor-binding/activation assays, FGFR subtype reconstitution, MAPK phosphorylation, and glucose-uptake readouts	FGF21 directly engages betaKlotho as an essential specificity co-receptor within an FGF21-betaKlotho-FGFR signaling complex	binding_activation;receptor_proximal_relay;downstream_pathway_function	FGF21 + KLB + FGFR1c/FGFR3c -> FGFR kinase -> MAPK and metabolic glucose/lipid-response branches	high	KLB is a non-kinase co-receptor and the signaling kinase is an FGFR; the exact FGFR subtype and stoichiometry vary by assay. Adipocyte/metabolic models, recombinant ligand, and endocrine context do not establish an SCI receiver branch; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0125	Fgf23 Fgfr3	no_evidence_boundary	PMID:18187602; PMID:18753255; PMCID:PMC3135830; DOI:10.1007/s00223-011-9501-5	mouse; human comparator receptor systems	BaF3 receptor-reconstitution cells; renal tubular and osteoblast/osteoblast-like comparator models; cardiomyocyte comparator literature	FGF23/Klotho receptor-specificity and renal-effect studies; FGFR3 was tested as a comparator but canonical FGF23 signaling was assigned to FGFR1c with alpha-Klotho	No qualifying exact FGF23-FGFR3 activation relay was established in the bounded primary-source pass	no_evidence_boundary	FGF23 -> alpha-Klotho-FGFR1c canonical phosphate-homeostasis branch; FGFR3 is an unresolved/noncanonical comparator for this row	low	The cited receptor-specificity work distinguishes FGF23/Klotho-FGFR1 from FGF21/betaKlotho-FGFR3, and renal studies found no FGFR3-mediated canonical renal FGF23 effect. FGFR3 expression or high-dose noncanonical reports do not establish this exact pair; no direct binding, receptor phosphorylation, perturbation, downstream function, or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0126	Fgf3 Fgfr1	reviewed_relay_candidate	PMID:7592624; DOI:10.1074/jbc.270.41.24197	mouse; recombinant receptor systems	BaF3 cells expressing individual FGFR splice variants; epithelial cell lines and soluble receptor-binding systems	FGF3 receptor-binding competition, heparin-dependence, and receptor-specific BaF3 mitogenicity assays	FGF3 binds and activates FGFR1, with the strongest evidence for the IIIb splice form	binding_activation;receptor_proximal_relay	FGF3 -> FGFR1b -> FGFR kinase/RAS-MAPK and mitogenic branch	medium-high	The exact queue label omits the decisive FGFR1 splice form: the primary study found high-affinity FGFR1b binding but no meaningful FGFR1c competition. Heparin dependence, engineered receptor expression, and epithelial-cell context limit generalization; no downstream TF was assigned.	null
M20A-LIANA-REMAINING-0127	Fgf3 Fgfr2	reviewed_relay_candidate	PMID:7592624; DOI:10.1074/jbc.270.41.24197	mouse; recombinant receptor systems	BaF3 cells expressing individual FGFR splice variants; mammary epithelial cell lines and soluble receptor-binding systems	FGF3 receptor-binding competition, heparin modulation, and receptor-specific BaF3 mitogenicity assays	FGF3 binds and activates FGFR2, with high-affinity IIIb and lower-affinity IIIc support	binding_activation;receptor_proximal_relay	FGF3 -> FGFR2b/FGFR2c -> FGFR kinase/RAS-MAPK and epithelial mitogenic branch	medium-high	The primary work resolves splice-variant-dependent affinity rather than one universal FGFR2 receptor. Heparin dependence and engineered receptor/BaF3 assays do not establish a unique native receiver context or terminal TF; no SCI model was tested.	null
M20A-LIANA-REMAINING-0128	Fgf8 Fgfr1	reviewed_relay_candidate	PMID:16384934; PMCID:PMC2582917; DOI:10.1210/en.2007-1634	mouse; human recombinant; chick developmental comparator	FGF8b-FGFR1c structural/binding systems; mouse olfactory placode/GnRH-neuron development and chick/mid-hindbrain patterning models	FGF8b-FGFR1c SPR/structural analysis; Fgf8/Fgfr1 loss-of-function and rescue/phenotype comparisons; receptor-specific developmental readouts	FGF8 directly binds and activates FGFR1c and supports a receptor-proximal developmental relay	binding_activation;receptor_proximal_relay;downstream_pathway_function	FGF8b -> FGFR1c -> FRS2/RAS-MAPK and PLCgamma developmental branch -> GnRH-neuron emergence and mid-hindbrain patterning	high	The strongest molecular evidence is isoform-specific FGF8b-FGFR1c and the developmental work is embryonic neural tissue, not SCI. FGF8 splice isoforms show different affinity/bias, and downstream patterning phenotypes are not a unique terminal-TF assignment.	null
M20A-LIANA-REMAINING-0129	Fgf9 Fgfr2	reviewed_relay_candidate	PMID:8619928; PMID:8576175; DOI:10.1074/jbc.271.3.1726	mouse; human recombinant receptor systems	BaF3 and engineered cells expressing FGFR splice variants; soluble receptor/heparin-binding systems	FGF9 receptor-binding, heparin-dependence, and splice-variant-specific mitogenic/activation assays	FGF9 directly binds and activates FGFR2, especially the c splice form, in a heparin-dependent manner	binding_activation;receptor_proximal_relay	FGF9 -> FGFR2c -> FGFR kinase/RAS-MAPK/PLCgamma developmental and mitogenic branch	high	FGF9 affinity and activation depend on receptor splice form, heparan sulfate, and ligand homodimerization. The assays are recombinant or engineered-cell systems and do not define an SCI receiver or terminal TF.	null
M20A-LIANA-REMAINING-0130	Fgf9 Fgfr3	reviewed_relay_candidate	PMID:8619928; PMID:8576175; DOI:10.1074/jbc.271.3.1726	mouse; human recombinant receptor systems	BaF3 and engineered cells expressing FGFR splice variants; soluble receptor/heparin-binding systems	FGF9 high-affinity FGFR3 binding and activation assays, including FGFR3c and FGFR3b splice forms	FGF9 directly binds and activates FGFR3, with high-affinity heparin-dependent FGFR3 support	binding_activation;receptor_proximal_relay	FGF9 -> FGFR3c/FGFR3b -> FGFR kinase/RAS-MAPK/PLCgamma developmental and mitogenic branch	high	The primary study demonstrates ligand/receptor activation but not one universal FGFR3 splice context; heparin, receptor density, and FGF9 homodimerization affect activity. No SCI model, unique downstream function, or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0131	Fgg Itga2b	reviewed_binding_only	PMID:6460044; PMID:3584243; PMCID:PMC2518716; DOI:10.1083/jcb.104.6.1655	 human; platelet and recombinant integrin systems	Human platelets; purified fibrinogen and alphaIIb-beta3 receptor/headpiece preparations	Fibrinogen/alphaIIb-beta3 complex formation, platelet immunogold ligand-binding, gamma-chain C-terminal peptide inhibition, and structural recognition assays	The fibrinogen gamma-chain C-terminal QAGDV site binds the alphaIIb-beta3 complex; the submitted ITGA2B subunit is not an autonomous receptor	binding_activation	Fibrinogen gamma-chain -> alphaIIb-beta3 -> platelet adhesion/aggregation and integrin outside-in signaling	medium	Primary evidence is for intact alphaIIb-beta3 and the gamma-chain C-terminal motif, not an isolated FGG-to-ITGA2B binary complex. Ligand binding requires platelet integrin activation and multivalent fibrinogen/fibrin context; no receptor-proximal kinase relay or terminal TF was assigned.	null
