review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0001	12oxoLTB4-PTGR1-Ltb4r1	reviewed_function_only	PMID:8394361; https://pubmed.ncbi.nlm.nih.gov/8394361/	pig; human leukocytes	porcine kidney enzyme preparation; human leukocytes	purified LTB4 12-hydroxydehydrogenase conversion of LTB4 to 12-oxo-LTB4; leukocyte intracellular-Ca2+ assay	12-oxo-LTB4 retains weak leukocyte Ca2+ activity but receptor subtype was not resolved	downstream_pathway_function	LTB4 metabolite inactivation; residual Ca2+ response; LTB4R1 not established	low	12-oxo-LTB4 was approximately 100-fold less potent than LTB4; the study did not identify LTB4R1 or LTB4R2 as the receptor and supports metabolic inactivation rather than a defined relay	—
M20A-CELLCHAT-REMAINING-0002	12oxoLTB4-PTGR1-Ltb4r2	reviewed_function_only	PMID:8394361; https://pubmed.ncbi.nlm.nih.gov/8394361/	pig; human leukocytes	porcine kidney enzyme preparation; human leukocytes	purified LTB4 12-hydroxydehydrogenase conversion of LTB4 to 12-oxo-LTB4; leukocyte intracellular-Ca2+ assay	12-oxo-LTB4 retains weak leukocyte Ca2+ activity but receptor subtype was not resolved	downstream_pathway_function	LTB4 metabolite inactivation; residual Ca2+ response; LTB4R2 not established	low	12-oxo-LTB4 was approximately 100-fold less potent than LTB4; the study did not identify LTB4R1 or LTB4R2 as the receptor and supports metabolic inactivation rather than a defined relay	—
M20A-CELLCHAT-REMAINING-0003	22HC-CYP11A1-Nr1h4	reviewed_relay_candidate	PMID:21159775; PMID:16371446; PMCID:PMC4114575; DOI:10.1124/jpet.105.097758	human; bovine; mouse	purified/recombinant CYP11A1; human primary hepatocytes; Huh7 hepatoma cells	CYP11A1 sequential cholesterol hydroxylation; 22(R)-hydroxycholesterol FXR reporter, FXR ligand-domain mutagenesis, BSEP mRNA/promoter assays	CYP11A1-generated 22(R)-hydroxycholesterol activates FXR/NR1H4 and induces BSEP	downstream_pathway_function	CYP11A1 cholesterol hydroxylation → 22(R)-HC → FXR/RXR IR1 → ABCB11/BSEP transcription	medium-high	The CYP11A1 study establishes 22HC as a catalytic intermediate and the FXR study establishes receptor activation in hepatocyte/reporter systems, but no single experiment coupled CYP11A1 flux to FXR activation in the same cells	NR1H4 (FXR)
M20A-CELLCHAT-REMAINING-0004	22HC-CYP3A4-Nr1h4	reviewed_relay_candidate	PMID:21576599; PMCID:PMC3137016; PMID:16371446; PMCID:PMC4114575; DOI:10.1194/jlr.M014084; DOI:10.1124/jpet.105.097758	human; mouse	recombinant human CYP3A4; mouse AML12 liver cells; human primary hepatocytes/Huh7 cells	CYP3A cholesterol hydroxylation panel and CYP3A induction/inhibition; 22(R)-hydroxycholesterol FXR reporter, FXR ligand-domain mutagenesis, BSEP mRNA/promoter assays	CYP3A4-associated 22(R)-hydroxycholesterol production is linked at the ligand level to FXR/NR1H4 activation	downstream_pathway_function	CYP3A sterol hydroxylation → 22(R)-HC → FXR/RXR IR1 → ABCB11/BSEP transcription	medium	The CYP3A study supports promiscuous cholesterol hydroxylation including low 22R-hydroxylation activity but emphasizes 25-hydroxycholesterol; physiological CYP3A4-to-22HC flux and same-cell FXR coupling were not demonstrated	NR1H4 (FXR)
M20A-CELLCHAT-REMAINING-0005	2AG-DAGLA-Cnr1	reviewed_relay_candidate	PMID:9399597; PMID:16672646; PMID:15886210; PMID:31560527; https://pubmed.ncbi.nlm.nih.gov/9399597/	mouse; rat; human receptor constructs	NG108-15/N18TG2 cells; mouse brain synapses; mouse JB6 cells; engineered live-cell CB1 system	2-AG/CB1 antagonist and Ca2+ assays; DAGLα localization; CB1/2-null MEFs; 2-AG-induced Fyn and ERK phosphorylation, AP-1 reporter; uncaging with CB1-GIRK/cAMP-PKA readouts	DAGLα-sourced 2-AG activates CB1; Gi/o-linked relay includes Fyn/ERK and retrograde synaptic function	receptor_proximal_relay	DAGLα → 2-AG → CB1/Gi/o → Fyn/ERK1/2; AP-1 activity and retrograde transmitter suppression	medium-high	The biosynthetic-enzyme and receptor-relay experiments use different models; the exact DAGLα-to-CB1 same-cell edge was not measured, and AP-1 was assayed as a composite reporter without resolving JUN/FOS subunits	—
M20A-CELLCHAT-REMAINING-0006	2AG-DAGLA-Cnr2	reviewed_relay_candidate	PMID:10779390; PMID:16672646; PMID:15886210; PMID:31560527; https://pubmed.ncbi.nlm.nih.gov/10779390/	mouse; rat; human receptor constructs	CB2-transfected cells; mouse brain synapses; mouse JB6 cells; engineered live-cell CB2 system	2-AG full-agonist CB2 pharmacology; DAGLα localization; CB1/2-null MEFs; 2-AG-induced ERK/AP-1 signaling	DAGLα-sourced 2-AG activates CB2; Gi/o-linked ERK relay and cellular transcriptional response	receptor_proximal_relay	DAGLα → 2-AG → CB2/Gi/o → ERK1/2; AP-1 activity and immune/neural functional outputs	medium	The CB2 receptor study and DAGLα localization are not a single coupled experiment; the JB6 knockout experiment establishes CB1/2 dependence jointly rather than assigning the ERK/AP-1 output to CB2 alone	—
M20A-CELLCHAT-REMAINING-0007	2AG-DAGLA-Gpr55	reviewed_relay_candidate	PMID:17876302; PMCID:PMC2095107; PMID:16672646; PMID:21467997; DOI:10.1038/sj.bjp.0707460	mouse; human receptor constructs; human neutrophils	GPR55-transfected HEK cells; mouse brain DAGLα localization; HEK293/HL60 and primary neutrophils	2-AG GTPγS assay; GPR55 coupling to Gα13 and Rho-family GTPases; DAGLα localization; neutrophil GPR55/CB2 interaction study	DAGLα-sourced 2-AG activates GPR55 in an early pharmacology study; Gα13/Rho-GTPase relay	receptor_proximal_relay	DAGLα → 2-AG → GPR55/Gα13 → RhoA/Cdc42/Rac1; migration/cytoskeletal signaling	low-medium	GPR55 pharmacology is disputed: later ligand-panel work favors LPI and reports no discernible 2-AG activation in a Gα13 BRET assay; the neutrophil study shows GPR55 modulation of CB2 responses rather than proving 2-AG is a GPR55 agonist	—
M20A-CELLCHAT-REMAINING-0008	2AG-DAGLB-Cnr1	reviewed_relay_candidate	PMID:27784678; PMID:9399597; PMID:15886210; PMID:10779390; DOI:10.1152/ajpcell.00251.2015	human; mouse; rat	primary mouse macrophages and macrophage cell lines; NG108-15/N18TG2; mouse JB6 cells	DAGLβ-dependent 2-AG biosynthetic activity in macrophages; CB1-selective antagonist/Ca2+ assay; 2-AG-induced ERK/Fyn/AP-1 signaling in CB1/2-null models	DAGLβ-associated 2-AG activates CB1; Gi/o-linked Fyn/ERK relay and AP-1 functional output	receptor_proximal_relay	DAGLβ → 2-AG → CB1/Gi/o → Fyn/ERK1/2; AP-1 activity	medium	DAGLβ production evidence is from macrophages whereas the CB1 relay evidence is from neuronal or epithelial models; no same-cell DAGLβ-to-CB1 coupling experiment was located	—
M20A-CELLCHAT-REMAINING-0009	2AG-DAGLB-Cnr2	reviewed_relay_candidate	PMID:27784678; PMID:10779390; PMID:15886210; DOI:10.1152/ajpcell.00251.2015	human; mouse	primary mouse macrophages and macrophage cell lines; CB2-transfected cells; mouse JB6 cells	DAGLβ-dependent 2-AG biosynthetic activity; CB2 pharmacology; 2-AG-induced ERK/AP-1 signaling in CB1/2-null models	DAGLβ-associated 2-AG activates CB2; Gi/o-linked ERK relay and functional output	receptor_proximal_relay	DAGLβ → 2-AG → CB2/Gi/o → ERK1/2; AP-1 activity and immune/neural functional outputs	medium	DAGLβ and CB2 evidence are model-separated; the JB6 knockout experiment supports joint CB1/CB2 dependence and does not assign the output uniquely to CB2	—
M20A-CELLCHAT-REMAINING-0010	2AG-DAGLB-Gpr55	reviewed_relay_candidate	PMID:17876302; PMCID:PMC2095107; PMID:27784678; PMID:21467997; DOI:10.1038/sj.bjp.0707460	human; mouse; human receptor constructs	GPR55-transfected HEK cells; primary mouse macrophages/macrophage cell lines; HEK293/HL60 and primary neutrophils	2-AG GTPγS assay; GPR55-Gα13/Rho-family signaling; DAGLβ-dependent biosynthesis; neutrophil migration/degranulation studies	DAGLβ-associated 2-AG activates GPR55 in an early pharmacology study; Gα13/Rho-GTPase relay	receptor_proximal_relay	DAGLβ → 2-AG → GPR55/Gα13 → RhoA/Cdc42/Rac1; migration/cytoskeletal signaling	low-medium	GPR55 ligand assignment is conflicting and the source-enzyme and receptor studies are model-separated; the neutrophil work does not establish direct 2-AG activation of GPR55	—
