evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-3824	M20A-EXT-3081	sema3g nrp2_plxna4	M21A-REUSE-1838	medium	high	PMID:30685224; DOI:10.1016/j.neuron.2018.12.036; URL:https://pubmed.ncbi.nlm.nih.gov/30685224/	Exact receptor-complex binding, adhesion/recruitment relay, intracellular regulator relay, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-3829	M20A-EXT-3086	sema4a plxnd1	M21A-REUSE-1839	medium	high	PMID:17318185; PMCID:PMC1817636; PMID:32971928; PMCID:PMC7555002; DOI:10.3390/ijms21186965; URL:https://pubmed.ncbi.nlm.nih.gov/17318185/	Exact receptor-complex binding, adhesion/recruitment relay, intracellular regulator relay, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-3830	M20A-EXT-3087	sema4b dcbld2	M21A-REUSE-1840	medium	high	PMID:17213806; PMID:32606017; PMCID:PMC8015000; DOI:10.1074/mcp.RA120.002163; URL:https://pubmed.ncbi.nlm.nih.gov/17213806/	Exact receptor-complex binding, adhesion/recruitment relay, intracellular regulator relay, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-3835	M20A-EXT-3100	sema6d kdr_plxna1	M21A-REUSE-1841	medium	high	PMID:14977921; PMCID:PMC359397; DOI:10.1101/gad.1167304; PMID:37344233; PMCID:PMC10423046; URL:https://pubmed.ncbi.nlm.nih.gov/14977921/	Exact receptor-complex binding, adhesion/recruitment relay, intracellular regulator relay, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-3836	M20A-EXT-3101	sema6d plxna1_trem2_tyrobp	M21A-REUSE-1842	medium	high	PMCID:PMC12766863; DOI:10.1126/scitranslmed.adx0027; URL:https://pmc.ncbi.nlm.nih.gov/articles/PMC12766863/	Exact receptor-complex binding, adhesion/recruitment relay, intracellular regulator relay, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-3848	M20A-EXT-3116	serpine2 lrp1	M21A-REUSE-1850	medium-high	high	PMID:36439874; https://pubmed.ncbi.nlm.nih.gov/36439874/	Exact receptor-complex binding, adhesion/recruitment relay, intracellular regulator relay, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-3851	M20A-EXT-3121	sertad1 ar	M21A-REUSE-1851	medium-high	high	PMID:30230528; DOI:10.1002/ijc.31877; https://pubmed.ncbi.nlm.nih.gov/30230528/	Exact receptor-complex binding, adhesion/recruitment relay, intracellular regulator relay, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-3854	M20A-EXT-3126	sftpd lair1	M21A-REUSE-1852	medium-high	high	PMID:24585933; https://pubmed.ncbi.nlm.nih.gov/24585933/	Exact receptor-complex binding, adhesion/recruitment relay, intracellular regulator relay, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-3857	M20A-EXT-3131	shank2 cftr	M21A-REUSE-1853	medium-high	high	PMID:14679199; DOI:10.1074/jbc.M312871200; PMID:24445315; PMCID:PMC4001754; https://pubmed.ncbi.nlm.nih.gov/14679199/; https://pubmed.ncbi.nlm.nih.gov/24445315/	Exact receptor-complex binding, adhesion/recruitment relay, intracellular regulator relay, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-3859	M20A-EXT-3133	shbg gprc6a	M21A-REUSE-1854	medium-high	high	PMID:27673554; PMID:31857654; PMCID:PMC6923452; https://pubmed.ncbi.nlm.nih.gov/27673554/; https://pubmed.ncbi.nlm.nih.gov/31857654/	Exact receptor-complex binding, adhesion/recruitment relay, intracellular regulator relay, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
