review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-1216	col11a1 itga10_itgb1	Col11a1 Itga10_Itgb1		M21A-PAIR-EVID-2599	PMID:11572855; PMID:36233024; https://pubmed.ncbi.nlm.nih.gov/?term=COL11A1+ITGA10+ITGB1	human; mouse	NSCLC cancer-associated fibroblasts; C2C12 cells expressing collagen-binding integrins; recombinant collagen/integrin systems	Collagen subtype binding and cell-adhesion assays; qPCR expression profiling; exact-pair PubMed and PMC searches	No qualifying exact COL11A1-alpha10beta1 binding or receptor-dependent relay recovered	ligand_receptor_binding_or_activation	Alpha10beta1 collagen-adhesion branch; COL11A1-specific relay unresolved	low		reviewed_unresolved	The cited collagen-subtype panel supports alpha10beta1 binding to collagen types I-VI, not collagen XI. The COL11A1 study detected ITGA10 expression contextually but did not demonstrate alpha10beta1 binding or signaling; collagen-family evidence was not transferred.
M20A-EXT-1217	col11a1 itga11_itgb1	Col11a1 Itga11_Itgb1		M21A-PAIR-EVID-2600	PMID:36233024; PMCID:PMC9569509; PMID:11572855; https://pubmed.ncbi.nlm.nih.gov/?term=COL11A1+ITGA11+ITGB1	human; mouse	NSCLC cancer-associated fibroblasts; C2C12 cells expressing alpha11beta1; fibrillar collagen XI matrices	Cell adhesion on fibrillar collagen XI; recombinant alpha2beta1 solid-phase binding; collagen receptor expression and phosphorylation readouts	Weak or non-qualifying COL11A1-alpha11beta1 interaction in the exact comparative assay; no promoted direct relay	ligand_receptor_binding_or_activation	Collagen XI matrix -> alpha11beta1/FAK branch remains unresolved for this exact pair	medium		reviewed_unresolved	C2C12-alpha11 cells bound poorly to collagen XI and the study concluded alpha2beta1, not alpha11beta1, mediated high-affinity binding. COL11A1/ITGA11 coexpression and collagen-I alpha11 signaling do not establish a direct COL11A1-alpha11beta1 edge.
M20A-EXT-1220	col11a2 itga10_itgb1	Col11a2 Itga10_Itgb1		M21A-PAIR-EVID-2601	PMID:11572855; PMID:36233024; https://pubmed.ncbi.nlm.nih.gov/?term=COL11A2+ITGA10+ITGB1	human; mouse	Collagen XI subtype/receptor studies; cartilage and cancer-associated fibroblast contexts	Collagen subtype binding and cell-adhesion assays; exact COL11A2-chain and alpha10beta1 searches	No chain-resolved COL11A2-alpha10beta1 interaction recovered	ligand_receptor_binding_or_activation	Collagen-XI alpha10beta1 adhesion candidate; exact chain assignment unresolved	low		reviewed_unresolved	Available collagen XI studies use native multichain collagen XI or COL11A1-centered material and do not isolate the COL11A2 chain with alpha10beta1. Alpha10beta1 results for other collagen subtypes were not reassigned.
M20A-EXT-1221	col11a2 itga11_itgb1	Col11a2 Itga11_Itgb1		M21A-PAIR-EVID-2602	PMID:36233024; PMCID:PMC7956367; https://pubmed.ncbi.nlm.nih.gov/?term=COL11A2+ITGA11+ITGB1	human; mouse	Native collagen XI and collagen-receptor studies; NSCLC CAF and C2C12 alpha11beta1 model	Collagen XI adhesion/comparative receptor assays; exact COL11A2-alpha11beta1 searches	No chain-resolved COL11A2-alpha11beta1 binding or relay recovered	ligand_receptor_binding_or_activation	Collagen-XI alpha11beta1 remodeling branch; exact ligand chain unresolved	low		reviewed_unresolved	COL11A1 is the chain discussed in the cancer literature and alpha11beta1 bound poorly to collagen XI in the direct comparison. Native collagen XI or COL11A1 expression cannot establish the distinct COL11A2 pair.
M20A-EXT-1222	col11a2 itga1_itgb1	Col11a2 Itga1_Itgb1		M21A-PAIR-EVID-2603	PMID:10713152; PMID:36233024; PMCID:PMC7956367; https://pubmed.ncbi.nlm.nih.gov/?term=COL11A2+ITGA1+ITGB1	human; mouse	Recombinant collagen subtypes and integrin-transfected CHO/C2C12 cells; ovarian and NSCLC cancer models	Subtype adhesion and solid-phase binding assays; COL11A1 receptor perturbation studies; exact COL11A2-chain searches	No chain-resolved COL11A2-alpha1beta1 interaction recovered	ligand_receptor_binding_or_activation	Alpha1beta1 collagen-XI adhesion and Src-PI3K-Akt-NF-kB branch; exact chain unresolved	low		reviewed_unresolved	COL11A1, not COL11A2, is the chain linked to alpha1beta1-dependent ovarian cancer signaling. General collagen XI or COL11A1 findings cannot be used to infer the COL11A2-alpha1beta1 pair.
M20A-EXT-1223	col11a2 itga2_itgb1	Col11a2 Itga2_Itgb1		M21A-PAIR-EVID-2604	PMID:36233024; PMCID:PMC9569509; PMID:11572855; https://pubmed.ncbi.nlm.nih.gov/?term=COL11A2+ITGA2+ITGB1	human; mouse	NSCLC CAFs and C2C12 cells expressing alpha2beta1; recombinant collagen XI	Direct alpha2beta1-collagen XI solid-phase binding and adhesion assays; exact COL11A2-chain searches	Native collagen XI binds alpha2beta1, but the individual COL11A2 chain was not tested	ligand_receptor_binding_or_activation	Collagen XI -> alpha2beta1 -> FAK/p38/Akt matrix-remodeling branch; chain-specific edge unresolved	medium		reviewed_unresolved	The primary assay establishes alpha2beta1 binding to native collagen XI and collagen-XI matrix signaling, but does not resolve the alpha2(XI) chain encoded by COL11A2. This is retained as a family-level boundary, not a chain-specific direct edge.
M20A-EXT-1224	col12a1 itga10_itgb1	Col12a1 Itga10_Itgb1		M21A-PAIR-EVID-2605	PMID:11572855; PMCID:PMC4119597; https://pubmed.ncbi.nlm.nih.gov/?term=COL12A1+ITGA10+ITGB1	human; mouse	Collagen XII knockout and osteoblast studies; collagen-binding integrin subtype panels	Collagen XII phenotype and candidate-receptor review; collagen subtype binding assays; exact-pair searches	No qualifying COL12A1-alpha10beta1 binding, activation, or perturbation assay recovered	ligand_receptor_binding_or_activation	Collagen-XII matrix organization; alpha10beta1 relay unresolved	low		reviewed_unresolved	Collagen XII literature identifies alpha1beta1 as a candidate but states that direct cellular receptor interaction remains unproven. Alpha10beta1 binding to other collagen subtypes cannot be transferred to COL12A1.
M20A-EXT-1225	col12a1 itga11_itgb1	Col12a1 Itga11_Itgb1		M21A-PAIR-EVID-2606	PMID:11572855; PMCID:PMC4119597; https://pubmed.ncbi.nlm.nih.gov/?term=COL12A1+ITGA11+ITGB1	human; mouse	Collagen XII matrix and osteoblast studies; collagen-binding integrin subtype panels	Collagen XII phenotype studies; collagen subtype binding assays; exact-pair searches	No qualifying COL12A1-alpha11beta1 binding, activation, or perturbation assay recovered	ligand_receptor_binding_or_activation	Collagen-XII matrix/fibril organization; alpha11beta1 relay unresolved	low		reviewed_unresolved	The candidate-receptor discussion centers on alpha1beta1 and explicitly notes that direct COL12A1 receptor interaction is not established. Alpha11beta1 studies with fibrillar collagens were not reassigned.
M20A-EXT-1226	col12a1 itga1_itgb1	Col12a1 Itga1_Itgb1		M21A-PAIR-EVID-2607	PMCID:PMC4119597; PMCID:PMC10017729; https://pubmed.ncbi.nlm.nih.gov/?term=COL12A1+ITGA1+ITGB1	human; mouse	Col12a1-null osteoblasts and osteocytes; collagen XII matrix studies	Col12a1 knockout phenotype and collagen-XII/integrin candidate review; no isolated receptor reconstitution	Candidate alpha1beta1 association discussed, but no qualifying direct COL12A1-alpha1beta1 binding or receptor-dependent relay recovered	ligand_receptor_binding_or_activation	Collagen XII -> putative alpha1beta1 matrix/mechanotransduction branch; unresolved	low		reviewed_unresolved	The review identifies alpha1beta1 as the only candidate and notes that direct interaction is not known; alpha1-deficient and Col12a1-null phenotypes do not match. No direct molecular edge or terminal TF is assigned.
M20A-EXT-1227	col12a1 itga2_itgb1	Col12a1 Itga2_Itgb1		M21A-PAIR-EVID-2608	PMID:11572855; PMCID:PMC4119597; https://pubmed.ncbi.nlm.nih.gov/?term=COL12A1+ITGA2+ITGB1	human; mouse	Collagen XII matrix and osteoblast studies; recombinant collagen-binding integrin panels	Collagen subtype binding assays and exact COL12A1-alpha2beta1 searches	No qualifying COL12A1-alpha2beta1 binding or receptor-dependent function recovered	ligand_receptor_binding_or_activation	Collagen-XII alpha2beta1 adhesion candidate; exact relay unresolved	low		reviewed_unresolved	Collagen XII candidate-receptor discussion does not establish alpha2beta1 binding. Alpha2beta1 evidence for collagen I-XI and XVI was not transferred to collagen XII.
M20A-EXT-1228	col13a1 itga10_itgb1	Col13a1 Itga10_Itgb1		M21A-PAIR-EVID-2609	PMID:10713152; PMID:20864678; PMID:11572855; https://pubmed.ncbi.nlm.nih.gov/?term=COL13A1+ITGA10+ITGB1	human; mouse	Recombinant collagen XIII ectodomain; CHO cells expressing collagen receptors; renal-fibrosis monocyte model	Collagen XIII adhesion and alpha1/alpha11 receptor assays; exact alpha10beta1 searches	No qualifying COL13A1-alpha10beta1 binding or activation recovered	ligand_receptor_binding_or_activation	Collagen XIII alpha1beta1/alpha11beta1 adhesion branches are subtype boundaries; alpha10beta1 relay unresolved	low		reviewed_unresolved	Primary studies support collagen XIII binding to alpha1beta1 and alpha11beta1, while alpha2beta1 did not mediate spreading in the comparative assay. No alpha10beta1-specific assay was recovered and receptor-family evidence was not transferred.
M20A-EXT-1231	col13a1 itga2_itgb1	Col13a1 Itga2_Itgb1		M21A-PAIR-EVID-2610	PMID:10713152; PMID:20864678; PMCID:PMC7960628; DOI:10.1007/s00441-020-03300-y; https://pubmed.ncbi.nlm.nih.gov/?term=COL13A1+ITGA2+ITGB1	human; mouse	CHO cells expressing alpha1beta1 or alpha2beta1; recombinant collagen XIII; bone and renal-fibrosis models	Comparative cell spreading and solid-phase alphaI-domain binding; collagen XIII-alpha11beta1 SPR/pull-down and in-vivo crossbreeding used as subtype boundaries	Negative exact-pair binding evidence in the comparative assay; no alpha2beta1 relay promoted	ligand_receptor_binding_or_activation	Collagen XIII alpha1beta1/alpha11beta1 adhesion and bone/monocyte functional branches; alpha2beta1 excluded by the primary comparison	medium		reviewed_unresolved	CHO-alpha2beta1 cells did not spread on recombinant collagen XIII and the alpha2-I domain did not attach in the solid-phase assay, whereas alpha1beta1 did. The negative result is retained as an unresolved/no-support boundary rather than a biologic inhibition edge; later alpha11beta1 evidence concerns a different receptor.
