review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-1143	glu-slc1a7_gls2 grik3_grik4	Glu-SLC1A7_GLS2 GRIK3_GRIK4		M21A-PAIR-EVID-1584	PMID:20951142; PMID:21907808; PMID:25139762; PMID:34706237	human/rat receptor subunits; recombinant and structural kainate-receptor systems	HEK293/HEK293T cells, Xenopus oocytes, and recombinant structural/composition systems	GluK3 ligand-binding/structural assays; glutamate concentration-response and voltage-clamp assays of comparator GluK1/2-GluK4 complexes; single-molecule assembly studies	GluK3 ligand binding and GluK4-containing receptor assembly; exact GluK3-GluK4 glutamate-gated channel activation unresolved	ligand_receptor_binding_or_activation	ionotropic kainate receptor complex; exact GluK3/GluK4 boundary	low		reviewed_unresolved	GluK4 requires coassembly with a low-affinity GluK1-3 partner, but cited primary functional assays did not unambiguously isolate GluK3/GluK4; SLC1A7/GLS2 is glutamate-source context, not the physical ligand or receptor subunit; exact stoichiometry remains unresolved
M20A-CELLCHAT-REMAINING-1144	glu-slc1a7_gls2 grik3_grik5	Glu-SLC1A7_GLS2 GRIK3_GRIK5		M21A-PAIR-EVID-1585	PMID:20951142; PMID:21907808; PMID:25139762; PMID:34706237	human/rat receptor subunits; recombinant and structural kainate-receptor systems	HEK293/HEK293T cells, Xenopus oocytes, and recombinant structural/composition systems	GluK3 ligand-binding/structural assays; glutamate concentration-response and voltage-clamp assays of comparator GluK1/2-GluK5 complexes; single-molecule assembly studies	GluK3 ligand binding and GluK5-containing receptor assembly; exact GluK3-GluK5 glutamate-gated channel activation unresolved	ligand_receptor_binding_or_activation	ionotropic kainate receptor complex; exact GluK3/GluK5 boundary	low		reviewed_unresolved	GluK5 requires coassembly with a low-affinity GluK1-3 partner, but cited primary functional assays did not unambiguously isolate GluK3/GluK5; SLC1A7/GLS2 is glutamate-source context, not the physical ligand or receptor subunit; exact stoichiometry remains unresolved
M20A-CELLCHAT-REMAINING-1145	glu-slc1a7_gls2 grin1_grin2a	Glu-SLC1A7_GLS2 GRIN1_GRIN2A	M21A-REUSE-1107	M21A-PAIR-EVID-1586	PMID:7476914; PMID:9463421; PMID:9625862	human receptor subunits; recombinant mammalian and Xenopus systems	permanently transfected mouse fibroblasts, HEK-293 cells, and Xenopus oocytes; whole-cell, outside-out patch, and single-channel voltage clamp; glutamate plus glycine co-agonist	glutamate plus glycine activated recombinant NR1/NR2A channels; concentration-response, deactivation, and single-channel kinetics measured	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	Exact NR1/NR2A activation is supported, but downstream kinase/function and TF output were not assayed; SLC1A7/GLS2 is source context and was not experimentally isolated as the ligand		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1146	glu-slc1a7_gls2 grin1_grin2b	Glu-SLC1A7_GLS2 GRIN1_GRIN2B	M21A-REUSE-1108	M21A-PAIR-EVID-1587	PMID:7476914; PMID:9463421; PMID:9380752; PMID:39085540	human/rat receptor subunits; recombinant mammalian, Xenopus, and structural systems	permanently transfected mouse fibroblasts, HEK-293 cells, Xenopus oocytes, and rat GluN1-GluN2B cryo-EM preparations; whole-cell/single-channel voltage clamp and ligand-gating structural assays	glutamate plus glycine activated recombinant NR1/NR2B channels; concentration-response, channel kinetics, and ligand-gated open-state mechanism measured	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	Exact NR1/NR2B activation is supported, but no terminal TF or downstream cellular program was measured; SLC1A7/GLS2 is source context and was not experimentally isolated as the ligand		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1147	glu-slc1a7_gls2 grin1_grin2c	Glu-SLC1A7_GLS2 GRIN1_GRIN2C	M21A-REUSE-1109	M21A-PAIR-EVID-1588	PMID:9463421; PMID:18635641; PMID:9380752	human; recombinant mammalian cells and Xenopus systems	HEK-293/CHO cells and recombinant receptor preparations; outside-out patch and single-channel voltage clamp with glutamate plus glycine	glutamate plus glycine activated recombinant NR1/NR2C channels; conductance, deactivation, desensitization, and subtype pharmacology measured	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; Ca2+-permeable excitatory current	medium-high	Exact NR1/NR2C activation is supported, but downstream pathway/function and TF output were not assayed; SLC1A7/GLS2 remains source context only		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1148	glu-slc1a7_gls2 grin1_grin2d	Glu-SLC1A7_GLS2 GRIN1_GRIN2D	M21A-REUSE-1110	M21A-PAIR-EVID-1589	PMID:9463421; PMID:9625862; PMID:10835034	human/rat receptor subunits; recombinant mammalian, Xenopus, and neuronal systems	HEK-293 cells, Xenopus oocytes, and rat neuronal/cerebellar preparations; patch-clamp and glutamate concentration-response assays with glycine	glutamate plus glycine activated recombinant NR1/NR2D channels; prolonged kinetics and subunit-dependent gating measured	receptor_proximal_relay	ionotropic glutamate receptor → NMDA cation conductance; prolonged excitatory current	medium-high	Exact NR1/NR2D activation is supported, but native-cell observations do not establish a TF endpoint; SLC1A7/GLS2 was not tested as a unit		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1149	glu-slc1a7_gls2 grm1	Glu-SLC1A7_GLS2 Grm1	M21A-REUSE-1111	M21A-PAIR-EVID-1590	PMID:11181420; PMID:11606768; PMID:25193666; PMID:37546908	human; rat; recombinant CHO/BHK/HEK and native CNS systems	recombinant full-length mGlu1 in CHO/BHK/HEK systems; glutamate concentration-response, G-protein/second-messenger, phosphoinositide, and receptor-conformation assays	glutamate activated mGlu1/GRM1 with Gq/11-linked phospholipase C/calcium signaling and Gi/o coupling	receptor_proximal_relay	mGlu1 → Gq/11-PLC and Gi/o signaling; Ca2+/second-messenger branch	medium-high	Direct receptor-proximal coupling was measured, not a downstream TF; heterologous receptor assays did not test the SLC1A7/GLS2 source composite as a unit		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1150	glu-slc1a7_gls2 grm2	Glu-SLC1A7_GLS2 Grm2	M21A-REUSE-1112	M21A-PAIR-EVID-1591	PMID:25193666; PMID:37546908	human; mouse; rat; recombinant HEK/CHO and structural systems	HEK-293 cells expressing human mGlu2 with glutamate concentration-response and G-protein/BRET or fluorescence reporters; receptor conformational assays	glutamate activation measured mGlu2/GRM2 coupling predominantly to Gi/o and inhibition of adenylyl cyclase/cAMP	receptor_proximal_relay	mGlu2 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Direct Gi/o coupling was measured, but no TF endpoint was assayed; SLC1A7/GLS2 is glutamate-source context and was not experimentally isolated		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1151	glu-slc1a7_gls2 grm3	Glu-SLC1A7_GLS2 Grm3	M21A-REUSE-1113	M21A-PAIR-EVID-1592	PMID:25193666; PMID:37546908	human; mouse; rat; recombinant HEK/CHO and structural systems	HEK-293 cells expressing human mGlu3 with glutamate concentration-response and G-protein/BRET or fluorescence reporters; receptor conformational assays	glutamate activation measured mGlu3/GRM3 coupling predominantly to Gi/o and inhibition of adenylyl cyclase/cAMP	receptor_proximal_relay	mGlu3 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Direct Gi/o coupling was measured, but no TF endpoint or cellular output was assayed; SLC1A7/GLS2 is source context and was not experimentally isolated		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1152	glu-slc1a7_gls2 grm4	Glu-SLC1A7_GLS2 Grm4	M21A-REUSE-1114	M21A-PAIR-EVID-1593	PMID:12657674; PMID:25193666; PMID:37546908	human; rat; recombinant HEK and primary microglia	HEK-293 G-protein/BRET reporter and cAMP assays; primary rat microglia with group-III agonist/antagonist perturbation	glutamate/group-III agonist activation measured mGlu4/GRM4 Gi/o coupling and inhibition of forskolin-stimulated cAMP	receptor_proximal_relay	mGlu4 → Gi/o → inhibition of adenylyl cyclase/cAMP; microglial function branch	medium	Receptor-proximal coupling is direct, but the microglia functional study used group-level group-III pharmacology; no terminal TF and no direct SLC1A7/GLS2 composite test		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1153	glu-slc1a7_gls2 grm5	Glu-SLC1A7_GLS2 Grm5	M21A-REUSE-1115	M21A-PAIR-EVID-1594	PMID:11181420; PMID:25193666; PMID:37546908	human; rat; mouse; recombinant CHO/BHK/HEK and structural systems	recombinant full-length mGlu5 with glutamate concentration-response, G-protein/BRET or fluorescence reporters, and structural/conformational assays	glutamate activation measured mGlu5/GRM5 coupling to Gq/11 and Gi/o; PLC/Ca2+ and second-messenger readouts used	receptor_proximal_relay	mGlu5 → Gq/11-PLC and Gi/o signaling; Ca2+/second-messenger branch	medium-high	Direct receptor-proximal coupling was measured, not a downstream TF; heterologous receptor assays did not test the SLC1A7/GLS2 source composite as a unit		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1154	glu-slc1a7_gls2 grm6	Glu-SLC1A7_GLS2 Grm6	M21A-REUSE-1116	M21A-PAIR-EVID-1595	PMID:25193666; PMID:37546908; PMID:12657674	human; mouse; rat; recombinant receptor and native retinal/microglial systems	recombinant mGlu6 pharmacology and G-protein/cAMP assays; native retinal and group-III cellular assays	glutamate activation measured mGlu6/GRM6 Gi/o coupling and group-III inhibition of forskolin-stimulated cAMP	receptor_proximal_relay	mGlu6 → Gi/o → inhibition of adenylyl cyclase/cAMP; retinal function branch	medium	Direct mGlu6 coupling is supported by heterologous assays, but group-III cellular readouts are not subtype-exclusive in every study; no TF endpoint and no direct SLC1A7/GLS2 composite test		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1155	glu-slc1a7_gls2 grm7	Glu-SLC1A7_GLS2 Grm7	M21A-REUSE-1117	M21A-PAIR-EVID-1596	PMID:16339898; PMID:25193666; PMID:37546908	human; rat; mouse; recombinant CHO/HEK and native hippocampal systems	recombinant mGlu7 glutamate concentration-response and G-protein/BRET or fluorescence reporter assays; native hippocampal receptor studies	glutamate activation measured mGlu7/GRM7 coupling to Gi/o, with lower apparent glutamate efficacy than other group-III receptors	receptor_proximal_relay	mGlu7 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Direct Gi/o coupling was measured, but no TF endpoint was assayed; lower efficacy and heterologous/native context caveats remain; SLC1A7/GLS2 was not isolated		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1156	glu-slc1a7_gls2 grm8	Glu-SLC1A7_GLS2 Grm8	M21A-REUSE-1118	M21A-PAIR-EVID-1597	PMID:25193666; PMID:37546908; PMID:38092773	human; mouse; rat; recombinant HEK/CHO and native systems	recombinant full-length mGlu8 glutamate concentration-response, G-protein/BRET or fluorescence reporter, and receptor-conformation assays	glutamate activation measured mGlu8/GRM8 Gi/o coupling and group-III receptor signaling	receptor_proximal_relay	mGlu8 → Gi/o → inhibition of adenylyl cyclase/cAMP	medium-high	Direct receptor-proximal coupling was measured, but no TF endpoint or source-composite test was performed; native group-III effects are not always subtype-exclusive; SLC1A7/GLS2 is glutamate-source context and was not isolated		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1157	gly-shmt1_slc6a5 glra1_glrb	Gly-SHMT1_SLC6A5 GLRA1_GLRB	M21A-REUSE-1119	M21A-PAIR-EVID-1598	PMID:11145968; PMID:9490812; PMID:20631190; PMID:27382060	human/rat; recombinant insect, HEK293, and neuronal systems	recombinant homomeric and heteromeric α1β GlyR expression; glycine concentration-response, whole-cell/patch-clamp and single-channel recordings; mutant and wild-type receptor perturbations	mature glycine activated GLRA1/GLRB heteromeric ligand-gated chloride channels	receptor_proximal_relay	glycine receptor → chloride conductance; inhibitory synaptic relay	medium-high	SHMT1 and SLC6A5 are glycine synthesis/transport context labels, not the assayed physical ligand; exact SHMT1-SLC6A5 source composite was not tested; no downstream TF was measured		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1158	gly-shmt1_slc6a5 glra2	Gly-SHMT1_SLC6A5 Glra2	M21A-REUSE-1120	M21A-PAIR-EVID-1599	PMID:11683900; PMID:12972628; PMID:27382060	rat; recombinant CHO/HEK and primary amygdala/neuronal systems	alpha2 GlyR expression in CHO/HEK cells and native rat amygdala preparations; glycine concentration-response, fast-flow/patch-clamp, single-channel and antagonist assays	mature glycine activated GLRA2-containing ligand-gated chloride channels	receptor_proximal_relay	glycine receptor → chloride conductance; developmental/neuronal inhibitory relay	medium-high	SHMT1 and SLC6A5 are glycine synthesis/transport context labels, not the assayed physical ligand; alpha2 homomer and alpha2β composition are model-dependent; no downstream TF was measured		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1159	gly-shmt1_slc6a9 glra1_glrb	Gly-SHMT1_SLC6A9 GLRA1_GLRB	M21A-REUSE-1121	M21A-PAIR-EVID-1600	PMID:11145968; PMID:9490812; PMID:20631190; PMID:27382060	human/rat; recombinant insect, HEK293, and neuronal systems	recombinant homomeric and heteromeric α1β GlyR expression; glycine concentration-response, whole-cell/patch-clamp and single-channel recordings; mutant and wild-type receptor perturbations	mature glycine activated GLRA1/GLRB heteromeric ligand-gated chloride channels	receptor_proximal_relay	glycine receptor → chloride conductance; inhibitory synaptic relay	medium-high	SHMT1 and SLC6A9 are glycine synthesis/transport context labels, not the assayed physical ligand; exact SHMT1-SLC6A9 source composite was not tested; no downstream TF was measured		reviewed_relay_candidate	none
M20A-CELLCHAT-REMAINING-1160	gly-shmt1_slc6a9 glra2	Gly-SHMT1_SLC6A9 Glra2	M21A-REUSE-1122	M21A-PAIR-EVID-1601	PMID:11683900; PMID:12972628; PMID:27382060	rat; recombinant CHO/HEK and primary amygdala/neuronal systems	alpha2 GlyR expression in CHO/HEK cells and native rat amygdala preparations; glycine concentration-response, fast-flow/patch-clamp, single-channel and antagonist assays	mature glycine activated GLRA2-containing ligand-gated chloride channels	receptor_proximal_relay	glycine receptor → chloride conductance; developmental/neuronal inhibitory relay	medium-high	SHMT1 and SLC6A9 are glycine synthesis/transport context labels, not the assayed physical ligand; alpha2 homomer and alpha2β composition are model-dependent; no downstream TF was measured		reviewed_relay_candidate	none
