review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-LIANA-REMAINING-0398	Wnt3 Fzd4_lrp5	no_evidence_boundary	PMID:28733458; PMID:12121999; PMID:25902418; https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd4%20lrp5%22; https://europepmc.org/search?query=%22wnt3%22%20AND%20%22fzd4%20lrp5%22	human; mouse; recombinant WNT/FZD/LRP comparator systems; no exact submitted model	WNT-FZD receptor-mapping and LRP5/6 comparator systems; no exact Wnt3-Fzd4-Lrp5 model	Bounded exact-pair PubMed and Europe PMC search; primary WNT-FZD selectivity and LRP5/6 comparator studies; no exact Wnt3-Fzd4-Lrp5 binding, activation, receptor reconstitution, or pair-specific function	no qualifying exact Wnt3-Fzd4-Lrp5 complex edge	no_evidence_boundary	Wnt3 -> FZD/LRP5/6 canonical-complex context; exact Fzd4-Lrp5 composite unresolved	low	The submitted row is an exact WNT3-FZD4-LRP5 composite. WNT3/FZD results with other FZDs, generic FZD-LRP5/6 binding, pathway activity, expression, or beta-catenin output cannot establish this ternary pair; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0399	Wnt3 Fzd4_lrp6	no_evidence_boundary	PMID:28733458; PMID:11029007; PMID:12121999; PMID:25902418; https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd4%20lrp6%22; https://europepmc.org/search?query=%22wnt3%22%20AND%20%22fzd4%20lrp6%22	human; mouse; Xenopus; recombinant WNT/FZD/LRP comparator systems; no exact submitted model	WNT-FZD receptor-mapping and LRP5/6 comparator systems; no exact Wnt3-Fzd4-Lrp6 model	Bounded exact-pair PubMed and Europe PMC search; primary WNT-FZD selectivity and LRP6 comparator studies; no exact Wnt3-Fzd4-Lrp6 binding, activation, receptor reconstitution, or pair-specific function	no qualifying exact Wnt3-Fzd4-Lrp6 complex edge	no_evidence_boundary	Wnt3 -> FZD/LRP6 canonical-complex context; exact Fzd4-Lrp6 composite unresolved	low	The submitted row is an exact WNT3-FZD4-LRP6 composite. WNT1/WNT3A-FZD4-LRP6 or generic FZD-LRP6 pathway evidence cannot be transferred to WNT3; no direct ternary assay or selective receptor-dependent perturbation was located, and no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0400	Wnt3 Fzd5_lrp5	no_evidence_boundary	PMID:28733458; PMID:12121999; PMID:25902418; https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd5%20lrp5%22; https://europepmc.org/search?query=%22wnt3%22%20AND%20%22fzd5%20lrp5%22	human; mouse; recombinant WNT/FZD/LRP comparator systems; no exact submitted model	WNT-FZD receptor-mapping and LRP5/6 comparator systems; no exact Wnt3-Fzd5-Lrp5 model	Bounded exact-pair PubMed and Europe PMC search; primary WNT-FZD selectivity and LRP5/6 comparator studies; no exact Wnt3-Fzd5-Lrp5 binding, activation, receptor reconstitution, or pair-specific function	no qualifying exact Wnt3-Fzd5-Lrp5 complex edge	no_evidence_boundary	Wnt3 -> FZD/LRP5/6 canonical-complex context; exact Fzd5-Lrp5 composite unresolved	low	The submitted row is an exact WNT3-FZD5-LRP5 composite. WNT3/FZD results with other FZDs, generic FZD-LRP5/6 binding, pathway activity, expression, or beta-catenin output cannot establish this ternary pair; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0401	Wnt3 Fzd5_lrp6	no_evidence_boundary	PMID:28733458; PMID:11029007; PMID:12121999; PMID:25902418; https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd5%20lrp6%22; https://europepmc.org/search?query=%22wnt3%22%20AND%20%22fzd5%20lrp6%22	human; mouse; Xenopus; recombinant WNT/FZD/LRP comparator systems; no exact submitted model	WNT-FZD receptor-mapping and LRP5/6 comparator systems; no exact Wnt3-Fzd5-Lrp6 model	Bounded exact-pair PubMed and Europe PMC search; primary WNT-FZD selectivity and LRP6 comparator studies; no exact Wnt3-Fzd5-Lrp6 binding, activation, receptor reconstitution, or pair-specific function	no qualifying exact Wnt3-Fzd5-Lrp6 complex edge	no_evidence_boundary	Wnt3 -> FZD/LRP6 canonical-complex context; exact Fzd5-Lrp6 composite unresolved	low	The submitted row is an exact WNT3-FZD5-LRP6 composite. WNT1/WNT3A-FZD5-LRP6 or generic FZD-LRP6 pathway evidence cannot be transferred to WNT3; no direct ternary assay or selective receptor-dependent perturbation was located, and no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0402	Wnt3 Fzd6_lrp5	no_evidence_boundary	PMID:28733458; PMID:12121999; PMID:25902418; https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd6%20lrp5%22; https://europepmc.org/search?query=%22wnt3%22%20AND%20%22fzd6%20lrp5%22	human; mouse; recombinant WNT/FZD/LRP comparator systems; no exact submitted model	WNT-FZD receptor-mapping and LRP5/6 comparator systems; no exact Wnt3-Fzd6-Lrp5 model	Bounded exact-pair PubMed and Europe PMC search; primary WNT-FZD selectivity and LRP5/6 comparator studies; no exact Wnt3-Fzd6-Lrp5 binding, activation, receptor reconstitution, or pair-specific function	no qualifying exact Wnt3-Fzd6-Lrp5 complex edge	no_evidence_boundary	Wnt3 -> FZD/LRP5/6 canonical-complex context; exact Fzd6-Lrp5 composite unresolved	low	The submitted row is an exact WNT3-FZD6-LRP5 composite. FZD6 pathway or expression evidence, generic FZD-LRP5 binding, and WNT3 function in other receptor contexts cannot establish this ternary pair; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0403	Wnt3 Fzd6_lrp6	no_evidence_boundary	PMID:28733458; PMID:11029007; PMID:12121999; PMID:25902418; https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd6%20lrp6%22; https://europepmc.org/search?query=%22wnt3%22%20AND%20%22fzd6%20lrp6%22	human; mouse; Xenopus; recombinant WNT/FZD/LRP comparator systems; no exact submitted model	WNT-FZD receptor-mapping and LRP5/6 comparator systems; no exact Wnt3-Fzd6-Lrp6 model	Bounded exact-pair PubMed and Europe PMC search; primary WNT-FZD selectivity and LRP6 comparator studies; no exact Wnt3-Fzd6-Lrp6 binding, activation, receptor reconstitution, or pair-specific function	no qualifying exact Wnt3-Fzd6-Lrp6 complex edge	no_evidence_boundary	Wnt3 -> FZD/LRP6 canonical-complex context; exact Fzd6-Lrp6 composite unresolved	low	The submitted row is an exact WNT3-FZD6-LRP6 composite. FZD6 noncanonical or family context, generic LRP6 signaling, and WNT3 function in other receptor contexts cannot establish this ternary pair; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0404	Wnt3 Fzd7_lrp5	reviewed_unresolved	PMID:28733458; PMID:12121999; PMID:25902418; https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd7%22%20%22lrp5%22; https://europepmc.org/search?query=%22wnt3%22%20%22fzd7%22%20%22lrp5%22	human; mouse comparator systems	human HEK293T multiplex FZD-CRISPR/rescue cells; LRP5/6 comparator context; no LRP5-isolated ternary model	Wnt3 stimulation with multiplex FZD loss and FZD7 rescue; TCF/LEF reporter and active-beta-catenin readouts; no LRP5-selective perturbation	WNT3-FZD7 receptor-dependent canonical signaling in an endogenous LRP5/6 context; exact LRP5 composite unresolved	binding_activation;receptor_proximal_relay;downstream_pathway_function	Wnt3 -> FZD7 + endogenous LRP5/6 context -> beta-catenin/TCF-LEF signaling; LRP5-specific ternary assignment unresolved	low-medium	Primary CRISPR/rescue evidence supports the WNT3-FZD7 FZD-level functional edge, but it does not establish direct WNT3-FZD7-LRP5 binding or isolate LRP5 from LRP6. The assay is a heterologous human-cell reporter system, not an SCI receiver model; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0405	Wnt3 Fzd7_lrp6	reviewed_unresolved	PMID:28733458; PMID:11029007; PMID:12121999; PMID:25902418; https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd7%22%20%22lrp6%22; https://europepmc.org/search?query=%22wnt3%22%20%22fzd7%22%20%22lrp6%22	human; mouse; Xenopus comparator systems	human HEK293T multiplex FZD-CRISPR/rescue cells; LRP6 comparator context; no LRP6-isolated ternary model	Wnt3 stimulation with multiplex FZD loss and FZD7 rescue; TCF/LEF reporter and active-beta-catenin readouts; LRP6 cited only as a co-receptor comparator, not selectively perturbed	WNT3-FZD7 receptor-dependent canonical signaling in an LRP5/6 context; exact LRP6 composite unresolved	binding_activation;receptor_proximal_relay;downstream_pathway_function	Wnt3 -> FZD7 + LRP5/6 context -> beta-catenin/TCF-LEF signaling; LRP6-specific ternary assignment unresolved	low-medium	Primary CRISPR/rescue evidence supports the WNT3-FZD7 FZD-level functional edge, but it does not establish direct WNT3-FZD7-LRP6 binding or selectively demonstrate LRP6 as the operative co-receptor. The assay is a heterologous human-cell reporter system, not an SCI receiver model; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0406	Wnt3 Fzd8_lrp5	reviewed_unresolved	PMID:28733458; PMID:12121999; PMID:25902418; https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd8%22%20%22lrp5%22; https://europepmc.org/search?query=%22wnt3%22%20%22fzd8%22%20%22lrp5%22	human; mouse comparator systems	human HEK293T multiplex FZD-CRISPR/rescue cells; LRP5/6 comparator context; no LRP5-isolated ternary model	Wnt3 stimulation with multiplex FZD loss and FZD8 rescue; TCF/LEF reporter and active-beta-catenin readouts; no LRP5-selective perturbation	WNT3-FZD8 receptor-dependent canonical signaling in an endogenous LRP5/6 context; exact LRP5 composite unresolved	binding_activation;receptor_proximal_relay;downstream_pathway_function	Wnt3 -> FZD8 + endogenous LRP5/6 context -> beta-catenin/TCF-LEF signaling; LRP5-specific ternary assignment unresolved	low-medium	Primary CRISPR/rescue evidence supports the WNT3-FZD8 FZD-level functional edge, but it does not establish direct WNT3-FZD8-LRP5 binding or isolate LRP5 from LRP6. The assay is a heterologous human-cell reporter system, not an SCI receiver model; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0407	Wnt3 Fzd8_lrp6	reviewed_unresolved	PMID:28733458; PMID:11029007; PMID:12121999; PMID:25902418; https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt3%22%20AND%20%22fzd8%22%20%22lrp6%22; https://europepmc.org/search?query=%22wnt3%22%20%22fzd8%22%20%22lrp6%22	human; mouse; Xenopus comparator systems	human HEK293T multiplex FZD-CRISPR/rescue cells; LRP6 comparator context; no LRP6-isolated ternary model	Wnt3 stimulation with multiplex FZD loss and FZD8 rescue; TCF/LEF reporter and active-beta-catenin readouts; LRP6 cited only as a co-receptor comparator, not selectively perturbed	WNT3-FZD8 receptor-dependent canonical signaling in an LRP5/6 context; exact LRP6 composite unresolved	binding_activation;receptor_proximal_relay;downstream_pathway_function	Wnt3 -> FZD8 + LRP5/6 context -> beta-catenin/TCF-LEF signaling; LRP6-specific ternary assignment unresolved	low-medium	Primary CRISPR/rescue evidence supports the WNT3-FZD8 FZD-level functional edge, but it does not establish direct WNT3-FZD8-LRP6 binding or selectively demonstrate LRP6 as the operative co-receptor. The assay is a heterologous human-cell reporter system, not an SCI receiver model; no terminal TF was assigned.	null
