evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-2769	M20A-EXT-1523	efna3 epha2	M21A-REUSE-1501	medium	high	PMID:12907451; PMID:35227773; DOI:10.1016/j.jhep.2022.02.018; PMCID:PMC3499309	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2778	M20A-EXT-1538	efna5 epha7	M21A-REUSE-1504	medium	high	PMCID:PMC5682672;https://www.sciencedirect.com/science/article/pii/S0021925820370150;https://pubmed.ncbi.nlm.nih.gov/?term=EFNA5+EPHA7	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2785	M20A-EXT-1548	efnb2 grm1	M21A-REUSE-1505	medium	high	PMID:15745950;PMCID:PMC6726088;DOI:10.1523/JNEUROSCI.4956-04.2005	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2787	M20A-EXT-1550	efnb2 pecam1	M21A-REUSE-1507	medium	high	PMID:16357318;DOI:10.1161/01.ATV.0000200081.42064.e7;PMCID:PMC2275901	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2793	M20A-EXT-1556	egf cav1	M21A-REUSE-1511	medium	high	PMID:11075810;DOI:10.1210/mend.14.11.0553;PMCID:PMC3323978	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2796	M20A-EXT-1559	egf fshr	M21A-REUSE-1512	medium	high	PMID:12713431;PMID:10370228;PMCID:PMC3208166	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2800	M20A-EXT-1627	fcer2a itgam_itgb2	M21A-REUSE-1514	medium	high	PMID:7621072;PMID:22348662;https://pubmed.ncbi.nlm.nih.gov/?term=CD23+CD11b+CD18	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2801	M20A-EXT-1628	fcer2a itgav_itgb3	M21A-REUSE-1515	medium	high	PMID:10037797;PMCID:PMC2132927;DOI:10.1083/jcb.144.4.767;PMID:22348662	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2802	M20A-EXT-1629	fcer2a itgax_itgb2	M21A-REUSE-1516	medium	high	PMID:7621072;PMID:22348662;https://pubmed.ncbi.nlm.nih.gov/?term=CD23+CD11c+CD18	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2804	M20A-EXT-1631	fga itga5	M21A-REUSE-1517	medium	high	DOI:10.1074/jbc.272.8.5360;PMID:15637140;PMCID:PMC1895018	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2808	M20A-EXT-1635	fga itgb1	M21A-REUSE-1520	medium	high	DOI:10.1074/jbc.272.8.5360;PMID:15637140;PMCID:PMC1895018	Exact pair-associated binding, activation, receptor-proximal relay, or bounded downstream function supports qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
