evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-2162	M20A-EXT-0633	adam10 axl	M21A-REUSE-1359	medium-high	high	PMID:16227584; PMID:28904208	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2163	M20A-EXT-0634	adam10 cadm1	M21A-REUSE-1360	medium-high	high	PMID:22172944	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2164	M20A-EXT-0635	adam10 cd44	M21A-REUSE-1361	medium-high	high	PMID:25925953; PMID:36876041	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2165	M20A-EXT-0636	adam10 epha3	M21A-REUSE-1362	medium-high	high	PMID:16239146; PMID:19823572	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2166	M20A-EXT-0637	adam10 gpnmb	M21A-REUSE-1363	medium-high	high	PMID:20711474	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2167	M20A-EXT-0638	adam10 il6ra	M21A-REUSE-1364	medium-high	high	PMID:12832423; PMID:21454673; PMID:23564454	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2168	M20A-EXT-0639	adam10 met	M21A-REUSE-1365	medium-high	high	PMID:20554517; PMCID:PMC2924058	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2173	M20A-EXT-0644	adam10 tspan10	M21A-REUSE-1370	medium-high	high	PMID:23091066; PMCID:PMC3501075; DOI:10.1083/jcb.201201133	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2174	M20A-EXT-0645	adam10 tspan12	M21A-REUSE-1371	medium-high	high	PMID:19587294; PMCID:PMC2775005	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2175	M20A-EXT-0646	adam10 tspan14	M21A-REUSE-1372	medium-high	high	PMID:23091066; PMCID:PMC3501075; DOI:10.1083/jcb.201201133	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2176	M20A-EXT-0647	adam10 tspan15	M21A-REUSE-1373	medium-high	high	PMID:32111735; PMCID:PMC7476718; DOI:10.1074/jbc.RA120.012601	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2177	M20A-EXT-0648	adam10 tspan17	M21A-REUSE-1374	medium	high	PMID:23091066; PMCID:PMC3501075; DOI:10.1083/jcb.201201133	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2178	M20A-EXT-0649	adam10 tspan5	M21A-REUSE-1375	medium-high	high	PMID:23091066; PMCID:PMC3501075; PMID:26686862	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2180	M20A-EXT-0651	adam12 itga9	M21A-REUSE-1376	medium-high	high	PMID:10944520; PMID:15574885; PMID:16061220	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2187	M20A-EXT-0659	adam17 erbb4	M21A-REUSE-1380	medium-high	high	PMID:32580944; PMCID:PMC7458810; PMID:19013149	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2188	M20A-EXT-0660	adam17 il6ra	M21A-REUSE-1381	medium-high	high	PMID:21454673; PMCID:PMC3083187; PMID:23564454	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2189	M20A-EXT-0661	adam17 itga5	M21A-REUSE-1382	medium-high	high	PMID:14970227; DOI:10.1074/jbc.M400180200; PMCID:PMC3297637	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-2192	M20A-EXT-0665	adam17 rhbdf2	M21A-REUSE-1384	medium-high	high	PMID:35971826; PMCID:PMC5358332; PMCID:PMC7105298; PMCID:PMC8233286	Exact processing/cofactor or receptor-complex evidence and qualified receptor-proximal relay or bounded function support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
