evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-1261	M20A-CELLCHAT-REMAINING-0820	glu-slc17a7_gls grin1_grin2a	M21A-REUSE-0808	medium-high	high	PMID:7476914; PMID:9463421; PMID:9625862	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1262	M20A-CELLCHAT-REMAINING-0821	glu-slc17a7_gls grin1_grin2b	M21A-REUSE-0809	medium-high	high	PMID:7476914; PMID:9463421; PMID:9380752	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1263	M20A-CELLCHAT-REMAINING-0822	glu-slc17a7_gls grin1_grin2c	M21A-REUSE-0810	medium-high	high	PMID:9463421; PMID:18635641; PMID:9380752	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1264	M20A-CELLCHAT-REMAINING-0823	glu-slc17a7_gls grin1_grin2d	M21A-REUSE-0811	medium-high	high	PMID:9463421; PMID:9625862; PMID:10835034	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1265	M20A-CELLCHAT-REMAINING-0824	glu-slc17a7_gls grm1	M21A-REUSE-0812	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1266	M20A-CELLCHAT-REMAINING-0825	glu-slc17a7_gls grm2	M21A-REUSE-0813	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1267	M20A-CELLCHAT-REMAINING-0826	glu-slc17a7_gls grm3	M21A-REUSE-0814	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1268	M20A-CELLCHAT-REMAINING-0827	glu-slc17a7_gls grm4	M21A-REUSE-0815	medium-high	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1269	M20A-CELLCHAT-REMAINING-0828	glu-slc17a7_gls grm5	M21A-REUSE-0816	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1270	M20A-CELLCHAT-REMAINING-0829	glu-slc17a7_gls grm6	M21A-REUSE-0817	medium	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1271	M20A-CELLCHAT-REMAINING-0830	glu-slc17a7_gls grm7	M21A-REUSE-0818	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
