review_id	pair	status	stable_citations	species	cell_type_model	assay_perturbation	relation_type	primary_evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-0254	Col6a2-ITGA10_ITGB1	reviewed_binding_only	PMID 11572855; DOI 10.1074/jbc.M104058200; PMID 8387021; DOI 10.1006/excr.1993.1134	Human recombinant alpha10 I-domain and collagen-VI preparations; human cell models in PMID 8387021	A375 melanoma and other mammalian cell lines; purified integrin domains	Mg2+-dependent purified-domain binding, affinity/adhesion assays, integrin-blocking antibodies	Native collagen-VI-family binding to alpha10beta1; exact COL6A2 chain not resolved	ligand_receptor_binding_or_activation	Collagen-VI ECM adhesion; no pair-specific intracellular relay	Medium for native collagen-VI binding; low for COL6A2-specific pair	PMID 11572855 tested collagen VI as a collagen subtype, not isolated COL6A2. PMID 8387021 identified alpha1beta1/alpha2beta1 for native triple helix and beta1/beta3-dependent adhesion after unfolding, but did not resolve alpha2(VI) to alpha10beta1.	
M20A-EXT-0255	Col6a2-ITGA11_ITGB1	reviewed_unresolved	PMID 11572855; DOI 10.1074/jbc.M104058200; PubMed exact-pair search	No qualifying exact species/model recovered for COL6A2-alpha11beta1	No exact-pair model recovered; family-level collagen-receptor studies only	Exact-symbol and alias searches across PubMed, PMC, publisher pages, and Reactome; no qualifying COL6A2-alpha11beta1 binding or perturbation assay	No exact COL6A2-alpha11beta1 interaction recovered	ligand_receptor_binding_or_activation	Alpha11beta1 collagen-remodeling branch; exact COL6A2 relay unresolved	Low	Alpha11beta1 studies recovered in collagen-I or non-mammalian collagen-like contexts; those findings cannot be transferred to COL6A2 or native collagen VI.	
M20A-EXT-0258	Col6a2-ITGA3_ITGB1	reviewed_unresolved	PMID 2924798; DOI 10.1016/0014-4827(89)90103-1; PMID 8387021; PubMed exact-pair search	Human collagen-VI alpha2-chain preparations and mammalian cell adhesion literature; exact receptor not resolved	Multiple fibroblast and tumor-cell lines in chain-attachment studies	Cell attachment to unfolded alpha2(VI) chain and RGD inhibition; no alpha3beta1-reconstitution or alpha3beta1-specific perturbation	Unresolved COL6A2-chain adhesion; cell binding cannot be assigned to alpha3beta1	ligand_receptor_binding_or_activation	COL6A2 matrix adhesion candidate; no receptor-proximal relay	Low	PMID 2924798 supports cell attachment to unfolded alpha2(VI) but does not identify CD44, GPVI, or alpha3beta1 as the receptor. Native collagen-VI receptor studies used alpha1beta1/alpha2beta1, not this pair.	
M20A-EXT-0259	Col6a2-ITGA9_ITGB1	reviewed_unresolved	PMID 8387021; PMID 11572855; PubMed exact-pair search	No qualifying exact species/model recovered for COL6A2-alpha9beta1	No exact-pair model recovered	Exact-symbol, collagen-VI alias, and alpha9beta1 searches; no qualifying binding, reconstitution, or receptor-dependent perturbation	No exact COL6A2-alpha9beta1 interaction recovered	ligand_receptor_binding_or_activation	Alpha9beta1 ECM adhesion candidate; relay unresolved	Low	Collagen-VI family binding to other integrins is not evidence for alpha9beta1, and alpha9beta1 signaling studies with other ligands were not reassigned.	
M20A-EXT-0260	Col6a2-ITGAV_ITGB8	reviewed_unresolved	PMID 8387021; PubMed exact-pair search; Reactome R-HSA-2327695	No qualifying exact species/model recovered for COL6A2-alphaVbeta8	No exact-pair model recovered	Searches recovered alphaVbeta3 binding to unfolded collagen-VI and alphaVbeta8 studies with latent TGF-beta, but no COL6A2-alphaVbeta8 assay	No exact COL6A2-alphaVbeta8 interaction recovered	ligand_receptor_binding_or_activation	AlphaVbeta8 latent-TGF-beta branch is unrelated to the submitted COL6A2 pair	Low	AlphaVbeta3 cannot be substituted for alphaVbeta8. No direct binding, receptor-complex, relay, or functional-output evidence for this frozen pair was recovered.	
M20A-EXT-0261	Col6a2-Sdc1	reviewed_unresolved	PMID 2924798; PMID 8387021; PubMed exact-pair search	No qualifying exact species/model recovered for COL6A2-syndecan-1	No exact-pair model recovered	Exact COL6A2/SDC1 and collagen-VI/SDC1 searches across PubMed, PMC, publisher pages, and Reactome; no direct binding or perturbation assay	No exact COL6A2-syndecan-1 interaction recovered	ligand_receptor_binding_or_activation	Syndecan-mediated ECM association; intracellular relay unresolved	Low	General syndecan signaling and collagen-family associations cannot establish isolated COL6A2 binding. The collagen-VI receptor literature recovered NG2/CSPG4 rather than SDC1.	
M20A-EXT-0262	Col6a3-Cd44	reviewed_unresolved	PMID 2924798; DOI 10.1016/0014-4827(89)90103-1; DOI 10.1158/0008-5472.CAN-25-3657; PubMed exact-pair search	Human and mouse collagen-VI/COL6A3 literature; HCC study used human hepatic stellate and tumor models	Human/mouse HCC and hepatic stellate-cell models for endotrophin; older cell-attachment studies used mammalian cells	Endotrophin proximity labeling, CD44 knockout, binding-deficient endotrophin mutants, STAT3 inhibition; endotrophin is a cleaved COL6A3 C5 fragment	ETP-fragment-CD44 binding/activation is reported, but full-length COL6A3-CD44 is unresolved	ligand_receptor_binding_or_activation	Endotrophin-CD44-STAT3/EMT branch; not promoted to the full-length COL6A3 pair	Low for frozen pair; high for the reported endotrophin fragment axis	The 2025 study is important fragment-level evidence but does not test intact COL6A3 as the ligand. STAT3 was measured for endotrophin-CD44, not for the exact full-chain row.	
M20A-EXT-0263	Col6a3-Gp6	reviewed_unresolved	PMID 8387021; PMCID PMC162230; PubMed exact-pair search	Human/mouse platelet collagen-receptor literature; no COL6A3-specific model recovered	Human and mouse platelets in collagen/GPVI signaling studies; ligand was fibrillar collagen or collagen-related peptide	GPVI/FcRgamma/Syk/PLCgamma2 platelet signaling with fibrillar collagen; no COL6A3-specific ligand perturbation	No exact COL6A3-GPVI binding or activation established	ligand_receptor_binding_or_activation	GPVI-FcRgamma platelet activation branch is collagen-family level, not COL6A3-specific	Low	GPVI signaling is well established for selected fibrillar collagens, but the cited studies do not isolate COL6A3 or native collagen-VI as the GPVI ligand. No terminal TF assigned.	
M20A-EXT-0264	Col6a3-ITGA10_ITGB1	reviewed_binding_only	PMID 11572855; DOI 10.1074/jbc.M104058200; PMID 8387021; DOI 10.1006/excr.1993.1134	Human recombinant alpha10 I-domain and collagen-VI preparations; human cell models in PMID 8387021	A375 melanoma and other mammalian cell lines; purified integrin domains	Mg2+-dependent purified-domain binding, affinity/adhesion assays, integrin-blocking antibodies	Native collagen-VI-family binding to alpha10beta1; exact COL6A3 chain not resolved	ligand_receptor_binding_or_activation	Collagen-VI ECM adhesion; no pair-specific intracellular relay	Medium for native collagen-VI binding; low for COL6A3-specific pair	The alpha10 study tested collagen VI as a subtype and did not identify the alpha3(VI) chain as the alpha10 ligand. Native triple-helix binding in PMID 8387021 was assigned to alpha1beta1/alpha2beta1, not alpha10beta1.	
M20A-EXT-0265	Col6a3-ITGA11_ITGB1	reviewed_unresolved	PMID 11572855; PMID 19729609; PubMed exact-pair search	No qualifying exact species/model recovered for COL6A3-alpha11beta1	No exact-pair model recovered; alpha11beta1 collagen remodeling models used other collagen contexts	Exact COL6A3/alpha11beta1 searches; collagen-I alpha11beta1 adhesion/remodeling studies were excluded as non-exact	No exact COL6A3-alpha11beta1 interaction recovered	ligand_receptor_binding_or_activation	Alpha11beta1 collagen-remodeling branch; exact COL6A3 relay unresolved	Low	Alpha11beta1 is a collagen receptor, but receptor family membership and collagen-I results do not establish binding to COL6A3 or an intact collagen-VI assembly.	
