review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-2864	Pth2 Gpr20	reviewed_unresolved	PMID:11159842; https://pubmed.ncbi.nlm.nih.gov/11159842/; https://pubmed.ncbi.nlm.nih.gov/?term=Pth2+Gpr20	mouse; human receptor comparator	PTH2/TIP39-PTH2R pharmacology and orphan-GPCR comparator literature; no matched Pth2-Gpr20 model	TIP39/PTH2R activation and exact-pair PubMed/PMC searches; no Pth2-Gpr20 binding or activation assay	no qualifying exact Pth2-Gpr20 binding, activation, receptor-proximal relay, or pair-specific function	ligand_receptor_binding_or_activation	TIP39 -> PTH2R is the cognate branch; GPR20 remains an orphan-receptor boundary	low	The primary TIP39 study supports PTH2R activation, not GPR20. Orphan-receptor status, peptide-family similarity, expression, or generic GPCR signaling cannot establish direct Pth2-Gpr20 interaction or downstream relay; no TF is assigned.	null
M20A-EXT-2865	Pth2 Gpr84	reviewed_unresolved	PMID:11159842; https://pubmed.ncbi.nlm.nih.gov/11159842/; PMID:16966319; https://pubmed.ncbi.nlm.nih.gov/16966319/; https://pubmed.ncbi.nlm.nih.gov/?term=Pth2+Gpr84	mouse; human comparator	TIP39/PTH2R systems and GPR84-expressing leukocyte/macrophage systems; no matched Pth2-Gpr84 model	TIP39/PTH2R activation; medium-chain-fatty-acid GPR84 activation with Gi/o, calcium, and cAMP assays; exact-pair search	no qualifying exact Pth2-Gpr84 binding, activation, receptor-proximal relay, or pair-specific function	ligand_receptor_binding_or_activation	TIP39 -> PTH2R and medium-chain fatty acid -> GPR84 are separate cognate branches	low	GPR84 primary studies support medium-chain fatty acids as ligands, not TIP39/Pth2. Shared GPCR or inflammatory outputs do not establish Pth2 binding, activation, or a downstream relay; no TF is assigned.	null
M20A-EXT-2868	Pth2 Ramp2	reviewed_unresolved	PMID:11159842; https://pubmed.ncbi.nlm.nih.gov/11159842/; PMID:12446722; https://pubmed.ncbi.nlm.nih.gov/12446722/; https://pubmed.ncbi.nlm.nih.gov/?term=Pth2+Ramp2	mouse; human receptor-complex comparator	TIP39/PTH2R pharmacology and recombinant class-B GPCR/RAMP systems; no matched Pth2-RAMP2 ligand assay	PTH1R-RAMP2 receptor-complex interaction and TIP39/PTH2R activation were reviewed separately; no Pth2-RAMP2 assay	no qualifying exact Pth2-Ramp2 ligand-receptor edge; RAMP2 is an accessory component rather than a standalone TIP39 receptor	ligand_receptor_binding_or_activation	PTH1R-RAMP2 accessory-complex evidence is not Pth2-Ramp2 ligand evidence	low	The RAMP study reports RAMP2 interaction with PTH1R, while TIP39 activates PTH2R. It does not show TIP39/Pth2 binding to RAMP2 or a RAMP2-specific relay; no TF is assigned.	null
M20A-EXT-2869	Pth2 Ramp3	reviewed_unresolved	PMID:11159842; https://pubmed.ncbi.nlm.nih.gov/11159842/; PMID:12446722; https://pubmed.ncbi.nlm.nih.gov/12446722/; https://pubmed.ncbi.nlm.nih.gov/?term=Pth2+Ramp3	mouse; human receptor-complex comparator	TIP39/PTH2R pharmacology and recombinant class-B GPCR/RAMP systems; no matched Pth2-RAMP3 ligand assay	PTH2R-RAMP3 receptor-complex interaction and TIP39/PTH2R activation were reviewed separately; no Pth2-RAMP3 assay	no qualifying exact Pth2-Ramp3 ligand-receptor edge; PTH2R-RAMP3 complex evidence is not direct TIP39-RAMP3 binding	ligand_receptor_binding_or_activation	PTH2R-RAMP3 accessory-complex evidence is distinct from Pth2/TIP39 as a ligand	low	The RAMP study reports interaction of RAMP3 with PTH2R, not with the Pth2/TIP39 ligand. This receptor-component result cannot be inverted into direct Pth2-Ramp3 binding or a TIP39-specific downstream relay; no TF is assigned.	null
M20A-EXT-2870	Pth2 Tshr	reviewed_unresolved	PMID:11159842; https://pubmed.ncbi.nlm.nih.gov/11159842/; PMID:35940204; https://pubmed.ncbi.nlm.nih.gov/35940204/; https://pubmed.ncbi.nlm.nih.gov/?term=Pth2+Tshr	mouse; human receptor comparator	TIP39/PTH2R pharmacology and TSH-TSHR structural/activation systems; no matched Pth2-TSHR model	TIP39/PTH2R activation; TSH/TSHR binding and activation; exact-pair search	no qualifying exact Pth2-Tshr binding, activation, receptor-proximal relay, or pair-specific function	ligand_receptor_binding_or_activation	TIP39 -> PTH2R and TSH -> TSHR are distinct glycoprotein-peptide receptor branches	low	The TSHR primary work supports TSH or activating antibodies at TSHR, not Pth2/TIP39. Class-B/class-A peptide-receptor similarity and shared cAMP outputs are insufficient for this exact pair; no TF is assigned.	null
M20A-EXT-2871	Pth2 Vipr1	reviewed_unresolved	PMID:11159842; https://pubmed.ncbi.nlm.nih.gov/11159842/; PMID:10835102; https://pubmed.ncbi.nlm.nih.gov/10835102/; https://pubmed.ncbi.nlm.nih.gov/?term=Pth2+Vipr1	mouse; human receptor comparator	TIP39/PTH2R systems and PACAP/VIP receptor pharmacology; no matched Pth2-VIPR1 model	TIP39/PTH2R activation; VIP/PACAP VPAC1 activation and cAMP/PKA signaling; exact-pair search	no qualifying exact Pth2-Vipr1 binding, activation, receptor-proximal relay, or pair-specific function	ligand_receptor_binding_or_activation	TIP39 -> PTH2R and VIP/PACAP -> VPAC1/VIPR1 are separate cognate branches	low	VIPR1/VPAC1 primary literature supports VIP and PACAP ligands, not Pth2/TIP39. Shared class-B GPCR signaling or expression cannot establish direct binding or a Pth2-Vipr1 relay; no TF is assigned.	null
M20A-EXT-2872	Pthlh Adcyap1r1	reviewed_unresolved	PMID:19674967; https://pubmed.ncbi.nlm.nih.gov/19674967/; PMID:10835102; https://pubmed.ncbi.nlm.nih.gov/10835102/; https://pubmed.ncbi.nlm.nih.gov/?term=Pthlh+Adcyap1r1	human; mouse comparator	PTHrP/PTH1R structural-pharmacology systems and PAC1/ADCYAP1R1 receptor systems; no matched Pthlh-PAC1 model	PTHrP-PTH1R binding/activation; PACAP-PAC1 binding and signaling comparator; exact-pair search	no qualifying exact Pthlh-Adcyap1r1 binding, activation, receptor-proximal relay, or pair-specific function	ligand_receptor_binding_or_activation	PTHrP -> PTH1R and PACAP -> PAC1/ADCYAP1R1 are distinct cognate branches	low	Primary PTHrP studies establish PTH1R recognition, while ADCYAP1R1 studies concern PACAP. Related class-B GPCR pharmacology and shared cAMP outputs do not establish Pthlh/PTHrP binding or activation of PAC1; no TF is assigned.	null
M20A-EXT-2873	Pthlh Adrb2	reviewed_unresolved	PMID:19674967; https://pubmed.ncbi.nlm.nih.gov/19674967/; PMID:10840035; https://pubmed.ncbi.nlm.nih.gov/10840035/; https://pubmed.ncbi.nlm.nih.gov/?term=Pthlh+Adrb2	human; mouse/rat comparator	PTHrP/PTH1R structural-pharmacology systems and beta2-adrenergic receptor assays; no matched Pthlh-Adrb2 model	PTHrP-PTH1R binding/activation; beta2-adrenergic agonist cAMP/ERK assays; exact-pair search	no qualifying exact Pthlh-Adrb2 binding, activation, receptor-proximal relay, or pair-specific function	ligand_receptor_binding_or_activation	PTHrP -> PTH1R and catecholamine/isoproterenol -> ADRB2 are separate receptor branches	low	The beta2-adrenergic studies use adrenergic agonists, not PTHrP. Shared GPCR/cAMP or vascular outputs cannot establish direct Pthlh-Adrb2 interaction or pathway causality; no TF is assigned.	null
M20A-EXT-2874	Pthlh Adrb3	reviewed_unresolved	PMID:19674967; https://pubmed.ncbi.nlm.nih.gov/19674967/; PMID:14551227; https://pubmed.ncbi.nlm.nih.gov/14551227/; https://pubmed.ncbi.nlm.nih.gov/?term=Pthlh+Adrb3	human; mouse comparator	PTHrP/PTH1R structural-pharmacology systems and beta3-adrenergic adipocyte systems; no matched Pthlh-Adrb3 model	PTHrP-PTH1R binding/activation; beta3-adrenergic agonist cAMP/PKA and metabolic-output assays; exact-pair search	no qualifying exact Pthlh-Adrb3 binding, activation, receptor-proximal relay, or pair-specific function	ligand_receptor_binding_or_activation	PTHrP -> PTH1R and catecholamine -> ADRB3 are separate cognate branches	low	The beta3-adrenergic primary studies use norepinephrine or selective agonists, not PTHrP. Receptor-family similarity and metabolic phenotypes cannot establish direct Pthlh-Adrb3 binding or relay; no TF is assigned.	null
M20A-EXT-2875	Pthlh Gpr20	reviewed_unresolved	PMID:19674967; https://pubmed.ncbi.nlm.nih.gov/19674967/; https://pubmed.ncbi.nlm.nih.gov/?term=Pthlh+Gpr20	human; mouse receptor comparator	PTHrP/PTH1R structural-pharmacology systems and orphan-GPCR comparator literature; no matched Pthlh-Gpr20 model	PTHrP-PTH1R binding/activation and exact-pair/orphan-receptor searches; no GPR20 ligand-response assay	no qualifying exact Pthlh-Gpr20 binding, activation, receptor-proximal relay, or pair-specific function	ligand_receptor_binding_or_activation	PTHrP -> PTH1R is the cognate comparator; GPR20 remains an orphan-receptor boundary	low	No primary study in the bounded search identified PTHrP/Pthlh as a GPR20 ligand. Orphan-receptor status, co-expression, and generic GPCR pathway knowledge are not sufficient for this exact edge; no TF is assigned.	null
