review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-1603	F8 Lrp4	no_evidence_boundary	https://pubmed.ncbi.nlm.nih.gov/?term=factor+VIII+LRP4;https://europepmc.org/search?query=factor%20VIII%20LRP4	unknown; exact-pair primary evidence not located	no exact validated model	Exact-symbol, alias, processed-factor, and LDL-receptor-family searches; no qualifying F8-LRP4 assay located	no qualifying exact molecular edge	no_evidence_boundary	F8-LRP4 relay not established; LRP-family comparators excluded	low	Factor VIII/LRP-family evidence concerned LRP1/LRP2 or other family members and cannot be transferred to LRP4. Module20A no-evidence adjudication is retained as a search boundary; no direct binding, receptor-proximal relay, downstream pathway, or TF endpoint was found.	null
M20A-EXT-1604	F9 Lrp1	reviewed_scavenging_only	DOI:10.1182/blood.V96.10.3459; DOI:10.1074/jbc.M209097200	human; activated human factor IX/IXa; mammalian comparator systems	purified coagulation-factor/LRP1 biochemical assays; mammalian cell clearance models	F9/IXa activation and exposure of binding sites; LRP1 binding and LRP-dependent cellular clearance assays	activation-dependent direct binding and receptor-mediated uptake	ligand_receptor_binding_or_activation;downstream_pathway_function	F9a- LRP1 binding -> endocytic clearance; no canonical intracellular relay	medium	The primary evidence is processing-dependent and supports activated factor IX/IXa rather than zymogen F9. LRP1 is treated here as an endocytic clearance receptor; uptake is not promoted to a kinase/JAK/TF signaling edge.	null
M20A-EXT-1605	Fabp5 Rxra	no_evidence_boundary	PMID:40531840; https://pubmed.ncbi.nlm.nih.gov/?term=FABP5+RXRA	human	primary human limbal epithelial cells	PAX6 knockdown with retinoic-acid treatment; qPCR, immunoblot/ELISA, and proliferation assays; no pair perturbation	no qualifying direct FABP5-RXRA interaction	no_evidence_boundary	retinoid-pathway expression and phenotype only; FABP5-RXRA direct edge unresolved	low	The study measured expression changes among retinoid-pathway components but did not test a FABP5-RXRA complex, ligand transfer, receptor binding, or RXRA-dependent pair perturbation. Shared pathway membership is not direct molecular evidence.	null
M20A-EXT-1606	Fadd Abca1	reviewed_binding_only	PMID:12235128; DOI:10.1074/jbc.C200436200	human	HepG2 human hepatoma cells; human liver yeast-two-hybrid library; recombinant proteins	C-terminal ABCA1 yeast-two-hybrid screen; pull-down and co-immunoprecipitation; dominant-negative FADD or ABCA1 C-terminal perturbation	intracellular adaptor-transporter association	ligand_receptor_binding_or_activation;downstream_pathway_function	FADD-ABCA1 association -> apoA-I-dependent phospholipid transfer	medium	This is a direct intracellular regulatory association, not a ligand-receptor interaction. The functional perturbation supports ABCA1 lipid-transfer activity but does not establish a receptor-proximal relay or TF endpoint.	null
M20A-EXT-1607	Fadd Fas	reviewed_relay_candidate	PMID:12529427; PMCID:PMC140228; DOI:10.1091/mbc.e02-04-0207	human; mammalian death-receptor systems	normal epithelial cells and death-receptor-expressing cell models; FADD death-domain constructs	FADD death-domain binding to activated death receptors; FADD-DD inhibition of Fas-induced apoptosis; procaspase-8 recruitment context	receptor-proximal adaptor association	receptor_proximal_relay;downstream_pathway_function	Fas-FADD DISC -> procaspase-8/CASP8 -> extrinsic apoptosis	medium-high	FADD is an intracellular adaptor and not a Fas ligand. The exact evidence supports a Fas-proximal FADD relay and apoptotic output, but the submitted ligand-receptor orientation must remain flagged as a node-role mismatch.	null
M20A-EXT-1608	Fadd Tradd	reviewed_relay_candidate	PMID:8565075; DOI:10.1016/S0092-8674(00)80984-8	human and mammalian TNFR1 signaling systems	TNFR1-associated HEK293 and adaptor-reconstitution systems	TNFR1-associated signaling assays; recombinant/adaptor interaction systems; dominant-negative FADD and TRAF2 mutants	TRADD-FADD direct adaptor interaction	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	TNFR1-TRADD -> FADD/CASP8 apoptotic branch; parallel TRADD-TRAF2 -> NF-kappaB/JNK branch	medium-high	The primary study directly supports TRADD-FADD and separately TRADD-TRAF2 interactions downstream of TNFR1. FADD is not an extracellular ligand, so this record is a receptor-proximal intracellular relay and must not be represented as a canonical FADD-TNFR ligand edge.	null
M20A-EXT-1609	Fadd Traf2	no_evidence_boundary	PMID:11336543; PMID:8565075; https://pubmed.ncbi.nlm.nih.gov/?term=FADD+TRAF2	human; mammalian comparator systems	HEK293 and TNFR1 signaling models in comparator studies	Exact-pair and adaptor-complex searches; comparator studies tested FADD with TNFR1/TRADD and TRAF2 with TRADD, not a direct FADD-TRAF2 edge	no qualifying exact FADD-TRAF2 molecular edge	no_evidence_boundary	TNFR1 adaptor complex membership; FADD-TRAF2 direct relay not established	low	The cited HCV and TNFR1 studies show altered TRAF2 recruitment or separate TRADD-FADD/TRADD-TRAF2 branches, not direct FADD-TRAF2 binding. Complex co-occurrence and pathway effects are not promoted to an exact edge.	null
M20A-EXT-1610	Fam3b Lrp5	no_evidence_boundary	https://pubmed.ncbi.nlm.nih.gov/?term=FAM3B+LRP5;https://europepmc.org/search?query=FAM3B%20LRP5	unknown; mouse comparator for PANDER function	no exact validated receptor model	Exact FAM3B/PANDER-LRP5 searches across PubMed, PMC, and pathway/database leads; no qualifying pair-specific assay located	no qualifying exact molecular edge	no_evidence_boundary	PANDER/FAM3B secretion and metabolic phenotypes; LRP5/WNT evidence excluded	low	No qualifying FAM3B-LRP5 binding, receptor activation, receptor-proximal relay, or exact downstream perturbation was found. Generic LRP5/WNT pathway evidence and FAM3-family paralog evidence were not transferred.	null
M20A-EXT-1611	Fam3c Ffar2	no_evidence_boundary	https://pubmed.ncbi.nlm.nih.gov/?term=FAM3C+FFAR2;https://europepmc.org/search?query=FAM3C%20FFAR2	unknown	no exact validated model	Exact FAM3C/ILEI-FFAR2 searches with aliases and receptor-family terms; no qualifying primary pair evidence located	no qualifying exact molecular edge	no_evidence_boundary	FAM3C-FFAR2 relay not established	low	No direct binding, receptor activation, receptor-proximal relay, or exact functional perturbation was found. FFAR2 ligand studies and FAM3C cancer/metabolic phenotypes are not evidence for this submitted pair.	null
M20A-EXT-1612	Fam3c Glra2	no_evidence_boundary	https://pubmed.ncbi.nlm.nih.gov/?term=FAM3C+GLRA2;https://europepmc.org/search?query=FAM3C%20GLRA2	unknown	no exact validated model	Exact FAM3C/ILEI-GLRA2 and glycine-receptor ligand searches; no qualifying primary pair evidence located	no qualifying exact molecular edge	no_evidence_boundary	FAM3C-GLRA2 relay not established	low	FAM3C has no established glycine-receptor alpha2 ligand activity in the searched primary literature. Glycine receptor pharmacology and FAM3C expression/pathway evidence were not substituted for exact binding or activation.	null
