review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-1119	Cd274 Cd80	reviewed_binding_only	PMID:17629517; PMID:29871885	human; mouse	purified B7-1/PD-L1 ectodomains; transfected 300.19 cells; primary and tumor-associated myeloid/T-cell contexts	surface plasmon resonance; cell adhesion and cis-proximity assays; B7-1 or PD-L1 perturbation; T-cell activation and cytokine assays	PD-L1/CD80 direct cis binding with competitive checkpoint modulation	ligand_receptor_binding_or_activation;downstream_pathway_function	PD-L1–CD80 cis complex competes with PD-L1–PD-1 and CD80–CD28/CTLA4 interactions -> altered T-cell activation	medium-high	The interaction is predominantly cis on coexpressing cells and its functional polarity differs between cis and trans contexts; no pair-specific intracellular relay or terminal TF was established.	null
M20A-EXT-1120	Cd274 Pdcd1	reviewed_relay_candidate	PMID:15240681; PMID:15358536; PMID:28280247	human; mouse	biochemical reconstitution; primary human CD4 T cells; intact T-cell signaling systems	PD-L1 stimulation or PD-1 ligation; ITIM/ITSM mutation; SHP-1/SHP-2 association; phosphoproteomics/reconstitution; TCR and CD28 signaling assays	PD-L1 activates PD-1 inhibitory receptor signaling through ITSM-linked SHP-1/SHP-2	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	PD-1 ITIM/ITSM -> SHP-1/SHP-2 -> dephosphorylation of CD28, ZAP70/CD3zeta and PKCtheta -> reduced PI3K/AKT, Ras/ERK, IL-2 and T-cell expansion	high	The relay was resolved in T-cell systems and reconstituted membranes, not in an SCI-specific receiver; SHP-1 versus SHP-2 contribution is context dependent and no terminal TF was directly measured.	null
M20A-EXT-1121	Cd28 Cd80	reviewed_relay_candidate	PMID:7534620; PMID:8871623; PMID:28280247	human	primary human T cells; B7-transfected CHO cells; biochemical reconstitution	CD80/B7-1 engagement or transfected-cell stimulation; PI3K and sphingomyelinase inhibition; AP-1/NF-kB assays; CD28 phosphoprotein reconstitution	CD80 binds and costimulates CD28 on T cells	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	CD80–CD28 -> PI3K and acidic sphingomyelinase-linked signaling -> AP-1/NF-kB and T-cell proliferation/cytokine production	medium-high	CD28 signaling is a costimulus integrated with TCR signal 1; the cited studies do not define one ligand-specific terminal TF or SCI cell-state response.	null
M20A-EXT-1122	Cd28 Cd86	reviewed_relay_candidate	PMID:7534620; PMID:8871623; PMID:27708164	human	primary human T cells; B7-2-transfected cells; HEK293T; PBMCs	CD86/B7-2 engagement; CD28 or B7-2 transfection; costimulation and superantigen perturbation; cytokine and transcriptional assays	CD86 binds and costimulates CD28 on T cells	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	CD86–CD28 -> costimulatory PI3K/AP-1/NF-kB and TCR-integrated activation -> proliferation and inflammatory cytokines	medium-high	CD28 output depends strongly on TCR and, in the superantigen study, B7-2 homodimer engagement; no single terminal TF was directly assigned to this exact pair.	null
M20A-EXT-1123	Cd34 Sell	reviewed_binding_only	PMID:7692600; PMID:9134437	human; mouse; porcine	HEV endothelial cells; CD34+ hematopoietic progenitors	L-selectin-Fc binding; glycoform purification; sulfation/sialylation and neuraminidase/chlorate perturbations; rolling/adhesion assays	HEV glycoform of CD34 binds L-selectin/SELL	ligand_receptor_binding_or_activation;downstream_pathway_function	CD34 glycoform–SELL -> calcium-dependent selectin adhesion/rolling and lymphocyte or progenitor homing	medium-high	Binding requires a specialized sulfated/sialylated CD34 glycoform and is not a generic protein-core interaction; intracellular SELL relay was not isolated for this exact CD34 glycoform.	null
M20A-EXT-1124	Cd34 Selp	no_evidence_boundary	PMID:7540063; PMID:12189250	human	CD34+ hematopoietic progenitors from cord blood and adult marrow/peripheral blood	P-selectin-Fc binding; intravital homing and rolling assays; anti-P-selectin blockade; PSGL-1 expression and functional ligand analysis	P-selectin binds CD34+ cells, but the molecular ligand is assigned to PSGL-1 rather than CD34	ligand_receptor_binding_or_activation;downstream_pathway_function	CD34+ progenitor rolling on SELP -> marrow homing; evidence identifies PSGL1 as the relevant P-selectin ligand, not CD34 itself	medium-low	The studies support a CD34+ cell phenotype and PSGL1-mediated P-selectin binding, not a direct CD34–SELP molecular edge. This is an explicit exact-pair search boundary.	null
M20A-EXT-1125	Cd38 Pecam1	reviewed_relay_candidate	PMID:9551996; PMID:11259373; PMID:19956559	human	primary T cells; lamina propria T cells; chronic lymphocytic leukemia cells; CD31-transfected/endothelial ligand cells	CD38 agonistic ligation; CD31/PECAM1 transfectant or ligand co-culture; adhesion, calcium, phosphoprotein, cytokine and transcriptome assays	PECAM1/CD31 is a counter-receptor for CD38 and ligation activates CD38-associated signaling	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	CD38–PECAM1 -> Lck/Syk/LAT and calcium-linked signaling -> cytokine production, proliferation, migration and homing programs	medium-high	CD38 has ectoenzyme and receptor functions; some experiments use agonistic anti-CD38 or CD31 ligand cells, and downstream transcriptional programs are not a single terminal-TF measurement.	null
M20A-EXT-1129	Cd47 Sirpa	reviewed_relay_candidate	PMID:15699129; PMID:16291597; PMID:27578867; PMID:32768386	mouse; human	macrophages; bone-marrow-derived macrophages; splenic red-pulp macrophages; microglia; RBC/myelin targets	CD47-deficient targets; SIRPA mutant or knockdown macrophages; blocking antibodies; phosphotyrosine/SHP association; phagocytosis and integrin activation assays	CD47 ligates inhibitory SIRPA/SHP-1/SHP-2 checkpoint receptor	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	CD47–SIRPA ITIM -> SHP-1/SHP-2 -> suppression of integrin activation and Fc/Syk/PI3K/Rac phagocytic signaling -> reduced engulfment	high	The strongest relay evidence is macrophage and phagocyte specific; species and cell-type dependence of CD47–SIRPA binding is documented, and no terminal TF was measured.	null
M20A-EXT-1130	Cd48 Cd2	reviewed_relay_candidate	PMID:1383383; PMID:15331323; PMID:35930657	mouse; human	primary T cells; APCs; CD2/CD48-deficient mouse cells; transfected nonimmune cells	CD48 or CD2 blockade/deficiency; CD2/CD48 cis-FRET; anti-CD3 plus CD2 stimulation; calcium, phosphotyrosine, cytokine mRNA and proliferation assays	CD48 is a CD2 counter-receptor that stabilizes T-cell adhesion and costimulation	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	CD48–CD2 -> TCR/Lck-associated proximal phosphorylation and cytokine-mRNA stabilization -> IL-2/IFN-gamma production and T-cell activation	medium-high	Mouse CD48–CD2 is the dominant system; human CD48 binds CD2 with lower affinity and limited functional significance, while cis and trans roles differ by cell type.	null
M20A-EXT-1131	Cd48 Cd244	reviewed_relay_candidate	PMID:15905190; PMID:17599905; PMID:17950006	human; mouse	NK cells; recombinant CD48/CD244 ectodomains; CD244-deficient NK cells	crystal/biophysical binding; CD48/CD244 blockade; SAP, EAT-2 and FYN interaction assays; calcium, cytotoxicity, IFN-gamma and tumor-clearance assays	CD48–CD244/2B4 SLAM-family receptor-complex relay	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	CD48–CD244 -> SAP/EAT-2/FYN adaptor and kinase recruitment -> calcium, cytotoxicity and IFN-gamma/NK effector function	high	Signaling polarity depends on SAP/EAT-2 expression and co-receptors; the studies establish NK-cell relay but no terminal TF endpoint.	null
