evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-1732	M20A-CELLCHAT-REMAINING-1297	il23 complex il23r_il12rb1	M21A-REUSE-1166	medium-high	high	PMID:36560872; PMID:28878115; PMID:29599514	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1733	M20A-CELLCHAT-REMAINING-1299	il27 complex il27ra_il6st	M21A-REUSE-1167	medium-high	high	PMID:18292512; PMID:14657353; PMID:22069308	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1734	M20A-CELLCHAT-REMAINING-1301	il31 il31ra_osmr	M21A-REUSE-1168	medium-high	high	PMID:17148439; PMID:18179886; PMID:22578170	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1739	M20A-CELLCHAT-REMAINING-1313	il7 il7r_il2rg	M21A-REUSE-1171	medium	high	PMID:29104576; PMID:10920190; PMID:19949423	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1740	M20A-CELLCHAT-REMAINING-1314	il9 il9r_il2rg	M21A-REUSE-1172	medium-high	high	PMID:9535918; PMID:18829468	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1742	M20A-CELLCHAT-REMAINING-1324	itga4_itgb1 vcam1	M21A-REUSE-1174	medium-high	high	PMID:10604475; PMID:17597073	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1744	M20A-CELLCHAT-REMAINING-1326	itga9_itgb1 vcam1	M21A-REUSE-1175	medium-high	high	PMID:10209034; PMID:38498701; PMID:23553626	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1747	M20A-CELLCHAT-REMAINING-1329	itgav_itgb3 adgre5	M21A-REUSE-1176	medium	high	PMID:15576472; PMCID:PMC6365523; PMID:30728423	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1756	M20A-CELLCHAT-REMAINING-1338	klk14 f2r	M21A-REUSE-1177	medium	high	PMID:16800746; DOI:10.1515/BC.2006.104	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1758	M20A-CELLCHAT-REMAINING-1342	klk4 f2r	M21A-REUSE-1179	medium	high	DOI:10.1074/jbc.M709493200; https://www.sciencedirect.com/science/article/pii/S0021925820493329	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1759	M20A-CELLCHAT-REMAINING-1343	klk4 f2rl1	M21A-REUSE-1180	medium	high	DOI:10.1074/jbc.M709493200; https://www.sciencedirect.com/science/article/pii/S0021925820493329	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
M21A-PAIR-EVID-1760	M20A-CELLCHAT-REMAINING-1344	klk5 f2rl1	M21A-REUSE-1181	medium	high	PMID:16800746; PMID:17625593; PMCID:PMC4807278	Exact complex binding and receptor-proximal or bounded functional relay support qualified-high promotion; recorded topology and context boundaries remain unchanged.	true	true	false
