review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-0474	thbs3 itga3_itgb1	Thbs3 ITGA3_ITGB1		M21A-PAIR-EVID-432	PMCID:PMC6325143; PMID:10196234; https://pubmed.ncbi.nlm.nih.gov/?term=THBS3+ITGA3+ITGB1	mouse; human comparator literature	cardiomyocytes and cardiac injury models; breast carcinoma comparator cells	Thbs3 overexpression/deletion and integrin trafficking; comparator TSP1-alpha3beta1 adhesion studies	no qualifying exact THBS3-alpha3beta1 interaction	ligand_receptor_binding_or_activation	thrombospondin-integrin adhesion; exact THBS3 receptor unresolved	low		reviewed_unresolved	THBS3 cardiomyopathy study measured intracellular effects on integrin trafficking and used an engineered RGD mutant, but did not establish alpha3beta1 binding or receptor-dependent signaling; TSP1-alpha3beta1 evidence is not transferable
M20A-EXT-0475	thbs3 itgav_itgb3	Thbs3 ITGAV_ITGB3		M21A-PAIR-EVID-433	PMCID:PMC6325143; PMID:8896608; https://pubmed.ncbi.nlm.nih.gov/?term=THBS3+ITGAV+ITGB3	mouse; human comparator literature	neonatal rat ventricular myocytes in THBS3 study; human melanoma comparator cells	Thbs3 overexpression/deletion; engineered Thbs3 RGD mutant; comparator TSP1/alphaVbeta3 signaling assays	no qualifying exact THBS3-alphaVbeta3 binding or relay	ligand_receptor_binding_or_activation	alphaVbeta3 focal-adhesion signaling; exact THBS3 edge unresolved	low		reviewed_unresolved	Native THBS3 contains an EGD rather than canonical RGD motif and the cited cardiomyopathy study did not demonstrate alphaVbeta3 engagement; TSP1 alphaVbeta3 evidence was retained only as family-level context
M20A-EXT-0476	thbs4 cd36	Thbs4 Cd36		M21A-PAIR-EVID-434	PMID:26139464; PMCID:PMC4629500; PMID:7504322	mouse; human comparator literature	mouse lung endothelial cells and angiogenesis models; platelets/monocytes for generic thrombospondin-CD36 binding	Thbs4 knockout/recombinant TSP4; anti-CD36 testing; purified CD36 binding assays with thrombospondin-family ligand	no qualifying exact THBS4-CD36 interaction	ligand_receptor_binding_or_activation	CD36-thrombospondin binding; exact THBS4 assignment unresolved	low		reviewed_unresolved	TSP4 endothelial studies identified alpha2 integrin/alpha2delta1 rather than CD36 as functional receptors; classic CD36 binding work used unspecified thrombospondin, not THBS4
M20A-EXT-0478	thbs4 itga3_itgb1	Thbs4 ITGA3_ITGB1		M21A-PAIR-EVID-435	PMID:26139464; PMCID:PMC4629500; https://pubmed.ncbi.nlm.nih.gov/?term=THBS4+ITGA3+ITGB1	mouse; human comparator literature	mouse lung endothelial cells; recombinant TSP4-coated endothelial assays	TSP4 knockout/recombinant TSP4; anti-alpha2, anti-beta1, anti-alphaVbeta3, and CD47 perturbations	no qualifying exact THBS4-alpha3beta1 binding or relay	ligand_receptor_binding_or_activation	TSP4 integrin adhesion/angiogenesis; alpha3beta1 unresolved	low		reviewed_unresolved	The primary TSP4 endothelial study implicated alpha2 integrin and alpha2delta1 in adhesion/proliferation and found no TSP4-specific alpha3beta1 result; TSP1 alpha3beta1 studies are not transferable
M20A-EXT-0480	thbs4 sdc1	Thbs4 Sdc1		M21A-PAIR-EVID-436	PMID:19852812; PMCID:PMC2771039; PMCID:PMC4629500	mouse; human comparator literature	CD133-positive human cell models for TSP4 C-terminal peptide; mouse endothelial cells for recombinant TSP4	TSP4 C-terminal peptide competition and CD44 binding; recombinant TSP4 endothelial assays	no qualifying exact THBS4-SDC1 binding or relay	ligand_receptor_binding_or_activation	TSP4 proteoglycan/co-receptor branch; exact SDC1 unresolved	low		reviewed_unresolved	The reported TSP4 C-terminal peptide receptor was CD44, not SDC1; syndecan-1 evidence for TSP1 or other ECM ligands cannot be reassigned to THBS4
M20A-EXT-0481	tnc itga2b_itgb3	Tnc ITGA2B_ITGB3		M21A-PAIR-EVID-437	PMID:7693733; PMID:2466038; https://pubmed.ncbi.nlm.nih.gov/?term=TNC+ITGA2B+ITGB3	chicken; human; rat comparator models	endothelial cells and generic tenascin adhesion models; platelet alphaIIb beta3 comparator literature	anti-integrin adhesion assays and affinity purification for alpha2beta1/alphaVbeta3; no alphaIIbbeta3-specific TNC assay	no qualifying exact TNC-alphaIIbbeta3 binding or relay	ligand_receptor_binding_or_activation	tenascin RGD/integrin adhesion; platelet alphaIIbbeta3 branch unresolved	low		reviewed_unresolved	Tenascin-C binding evidence identifies alpha2beta1 and alphaVbeta3, not alphaIIbbeta3; platelet alphaIIbbeta3 thrombospondin/fibrinogen evidence is noncognate
M20A-EXT-0486	tnc sdc1	Tnc Sdc1		M21A-PAIR-EVID-438	PMID:17901052; PMCID:PMC3759126; https://reactome.org/content/detail/R-HSA-215951	human; mouse	MCF-7 breast cancer cells; generic tenascin-C cell models	TNC immobilized/soluble treatment, integrin neutralization, FAK/EMT assays; syndecan-4 knockdown/peptide binding comparator	no qualifying exact TNC-SDC1 binding or relay	ligand_receptor_binding_or_activation	TNC-integrin and syndecan-4 co-receptor signaling; SDC1 unresolved	low		reviewed_unresolved	Primary TNC co-receptor work implicates syndecan-4 and integrin beta1/alphaV, not syndecan-1; Reactome pathway context does not establish an SDC1 pair
M20A-EXT-0488	tnn itga2b_itgb3	Tnn ITGA2B_ITGB3		M21A-PAIR-EVID-439	PMID:12812753; PMID:15592496; https://pubmed.ncbi.nlm.nih.gov/?term=TNN+ITGA2B+ITGB3	mouse; human tenascin-W comparator literature	hippocampal explants; 4T1/HC11 mammary tumor models for tenascin-W	TNN splice-variant substrate choice assays; tenascin-W-coated migration and integrin-expression comparisons	no qualifying exact TNN-alphaIIbbeta3 binding or relay	ligand_receptor_binding_or_activation	tenascin-N/W adhesion and neurite-repulsion branch; alphaIIbbeta3 unresolved	low		reviewed_unresolved	TNN primary work measured neurite repulsion without receptor assignment; tenascin-W work supports alpha8-dependent or alphaVbeta1/alpha4beta1 adhesion, not alphaIIbbeta3
M20A-EXT-0490	tnn itga9_itgb1	Tnn ITGA9_ITGB1	M21A-REUSE-0286	M21A-PAIR-EVID-440	PMID:12812753; PMID:15592496; https://pubmed.ncbi.nlm.nih.gov/?term=TNN+ITGA9+ITGB1	mouse; human tenascin-W comparator literature	hippocampal explants; 4T1/HC11 mammary tumor models	TNN splice-variant neurite/migration assays; tenascin-W-coated filter migration and integrin perturbation/expression comparisons	no qualifying exact TNN-alpha9beta1 downstream relay	ligand_receptor_binding_or_activation	tenascin-N/W integrin-dependent motility/neurite repulsion; exact alpha9beta1 relay unresolved	low		reviewed_relay_candidate	The exact TNN study showed splice-isoform-dependent neurite repulsion but did not assign alpha9beta1; tenascin-W studies implicate alpha8beta1 or alphaVbeta1/alpha4beta1, so alpha9beta1 evidence is not transferable
M20A-EXT-0491	tnn itgav_itgb3	Tnn ITGAV_ITGB3		M21A-PAIR-EVID-441	PMID:12812753; PMID:15592496; https://reactome.org/content/detail/R-HSA-215951	mouse; human tenascin-W comparator literature	hippocampal explants; 4T1 mammary carcinoma cells	TNN splice-variant substrate assays; tenascin-W migration with alpha8-dependent motility; Reactome tenascin-C alphaVbeta3 context	no qualifying exact TNN-alphaVbeta3 binding or relay	ligand_receptor_binding_or_activation	tenascin family RGD/integrin signaling; exact TNN-alphaVbeta3 unresolved	low		reviewed_unresolved	Tenascin-C-alphaVbeta3 Reactome and primary evidence cannot be transferred to TNN; tenascin-W primary evidence supports alpha8-dependent motility, not alphaVbeta3
