review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-0452	Ereg Egfr	reviewed_relay_candidate	PMID:9419975; DOI:10.1038/sj.onc.1201458; PMID:28988771; DOI:10.1016/j.str.2017.08.012	human; mouse comparator	Human breast carcinoma cell lines with defined ErbB receptor subsets; breast cancer cells for ligand-specific EGFR dimerization and signaling kinetics	125I-epiregulin chemical cross-linking; receptor tyrosine-phosphorylation assays; structural/receptor-dimer and downstream signaling analyses with recombinant EREG	Direct EREG binding and activation of EGFR, with EGFR/ErbB heterodimer phosphorylation and sustained downstream signaling	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	EREG -> EGFR -> ErbB-family dimerization and RTK phosphorylation -> sustained ERK/AKT-associated cellular signaling	high	Direct binding and receptor activation are supported, but downstream kinetics and transcriptional outputs are model- and dimer-context dependent; no SCI receiver model or terminal TF assay.	null
M20A-CELLCHAT-REMAINING-0453	Ereg Erbb4	reviewed_relay_candidate	PMID:9419975; DOI:10.1038/sj.onc.1201458	human; mouse comparator	Human breast carcinoma cell lines expressing distinct ErbB receptor subsets	125I-epiregulin chemical cross-linking; ErbB receptor tyrosine-phosphorylation assays and receptor-subset comparison	Direct EREG binding to ERBB4 and ERBB4/EGFR-dependent receptor activation; phosphorylation of the ErbB receptor network is not equivalent to isolated ERBB4-only signaling	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	EREG -> ERBB4 and/or EGFR -> ErbB-family phosphorylation -> context-dependent MAPK/PI3K signaling	medium-high	The primary study directly detects EREG binding to EGFR and ERBB4 but reports receptor-network phosphorylation and does not isolate a single ERBB4 homodimer branch or terminal transcriptional endpoint.	null
M20A-CELLCHAT-REMAINING-0472	Flrt2 Unc5d	reviewed_function_only	PMID:37557174; DOI:10.1016/j.devcel.2023.07.011	species: mouse	Mouse retinal inner-plexiform-layer neurons; direction-selective and non-direction-selective retinal circuits	Ectodomain/adhesion interference, UNC5 misexpression, Flrt2 conditional loss, Unc5c/d loss-of-function, and in vivo dendrite/synapse phenotyping	Direct transcellular FLRT2-UNC5D binding/adhesion antagonism with UNC5-dependent dendrite rejection; an intracellular relay was not resolved	ligand_receptor_binding_or_activation;downstream_pathway_function	FLRT2 -> UNC5D cell-recognition/adhesion antagonism -> elimination of mistargeted dendrites and inappropriate synapses	medium-high	The study supports extracellular binding and a cellular repulsion/elimination output, but does not identify a defined UNC5D adaptor, kinase, or terminal TF for this exact pair.	null
M20A-CELLCHAT-REMAINING-0475	Flrt3 Adgrl3	reviewed_function_only	PMID:22405201; PMCID:PMC3326387; DOI:10.1016/j.neuron.2012.01.018; PMID:35393556	human; mouse comparator	Mouse hippocampal neurons and dentate granule cells; HEK293/heterologous ADGRL3-FLRT3 ectodomain systems; human/mouse ADGRL3 variant signaling systems	Affinity purification, ectodomain pull-down and SPR, soluble receptor competition, FLRT3/ADGRL3 knockdown, synapse electrophysiology, and ADGRL3 G-protein biosensor assays	Direct trans-synaptic FLRT3-ADGRL3 adhesion with excitatory-synapse output; ADGRL3 G-protein coupling is established in receptor assays but not fully isolated as the FLRT3-specific proximal relay	ligand_receptor_binding_or_activation;downstream_pathway_function	FLRT3 -> ADGRL3 adhesion-GPCR context -> G-protein/actin-associated synapse organization and excitatory connectivity	medium-high	The FLRT3-ADGRL3 ectodomain interaction and synapse phenotype are direct, while Gα12/13/RhoA signaling was characterized with receptor activation/variant paradigms and should not be treated as a fully ligand-specific relay.	null
M20A-CELLCHAT-REMAINING-0478	Flrt3 Unc5b	reviewed_function_only	PMID:19765300; PMCID:PMC2768988; DOI:10.1186/gb-2009-10-9-r99; PMCID:PMC2683942; DOI:10.1371/journal.pone.0005742	xenopus; zebrafish; human comparator sequence systems	Zebrafish cell-surface ectodomain interaction screen; Xenopus embryonic expression and morpholino/adhesion assays; purified FLRT3 and UNC5B ectodomains	Biochemical cell-surface binding and ectodomain interaction with embryonic adhesion/morphogenesis perturbation	Direct FLRT3-UNC5B extracellular interaction with adhesion/repulsion output; no pair-specific intracellular relay was established	ligand_receptor_binding_or_activation;downstream_pathway_function	FLRT3 -> UNC5B cell-adhesion/guidance interface -> context-dependent embryonic cell positioning and morphogenesis	medium	The screen establishes extracellular interaction and developmental function, but receptor-proximal signaling components and a terminal TF were not identified; species and assay systems are developmental comparators rather than SCI receiver cells.	null
M20A-CELLCHAT-REMAINING-0724	Gdf1 Acvr1c_acvr2b_cfc1	reviewed_unresolved	PMCID:PMC4067217; DOI:10.1074/jbc.M113.504779; PMID:16368929; DOI:10.1242/dev.02210	mouse; human embryonic-stem-cell comparator	Human embryonic stem-cell Nodal-GDF1 heterodimer reporter system; heterologous receptor/co-receptor expression; mouse/zebrafish developmental Nodal/Cripto comparator systems	Nodal-GDF1 heterodimer production, ACVR2A/ACVR2B inhibition and receptor-Fc pull-down, Cripto-dependent reporter assays, and endoderm differentiation	Nodal-GDF1/EGF-CFC-dependent receptor-complex relay is supported, but the submitted GDF1-ACVR1C-ACVR2B-CFC1 assembly was not isolated as an exact complex	receptor_proximal_relay;downstream_pathway_function	Nodal/GDF1 + EGF-CFC context -> Activin type-II/type-I receptor complex -> SMAD2/3 -> endoderm/Nodal transcriptional response	low-medium	Primary studies support GDF1-containing Nodal signaling and ACVR2B participation, but the exact ACVR1C/CFC1 stoichiometry and direct binary GDF1 binding to the submitted composite were not established; no terminal TF assigned.	null
M20A-CELLCHAT-REMAINING-0725	Gdf11 Tgfbr1_acvr2a	reviewed_unresolved	PMCID:PMC1525155; DOI:10.1038/nature03873; PMID:20801112	mouse; human comparator	Mouse embryonic axial-patterning models; HepG2/R4-2 reporter and receptor-reconstitution systems	GDF11 receptor pull-down/cross-linking, receptor transfection, SMAD/reporter assays, and Gdf11/Acvr2b developmental genetics	GDF11 activates an Activin/TGF-beta type-I/type-II receptor relay including ALK5/TGFBR1 in comparator systems, but the exact ACVR2A-containing submitted complex was not isolated	receptor_proximal_relay;downstream_pathway_function	GDF11 -> Activin type-II receptor + TGFBR1/ALK5 comparator -> SMAD2/3 -> axial patterning and developmental gene regulation	low-medium	The strongest exact receptor-complex evidence in the cited study is for ACVR2B with ALK5; ACVR2A usage is supported by family-level comparator evidence but not isolated for this exact pair. No terminal TF assigned.	null
M20A-CELLCHAT-REMAINING-0727	Gdf2 Acvrl1_acvr2a	reviewed_relay_candidate	PMID:17068149; DOI:10.1182/blood-2006-07-034124; DOI:10.1021/bi300942x	human; mouse comparator	Primary human microvascular endothelial cells; HUVEC/HDMVEC/BAEC and COS-7 receptor-reconstitution systems	BMP9/GDF2 stimulation, ALK1/ACVRL1 silencing or soluble-ECD blockade, ActRIIA/ACVR2A and BMPRII silencing, BRE reporter, pSMAD1/5/8, migration/growth assays, and SPR	GDF2/BMP9 activates an ACVRL1/ALK1-containing receptor complex with ACVR2A/ActRIIA support and downstream SMAD1/5/8 signaling	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	GDF2/BMP9 -> ACVRL1/ALK1 + ACVR2A/ActRIIA -> SMAD1/5/8 and ID1/BRE -> endothelial migration/growth responses	medium-high	ACVR2A dependence is demonstrated in endothelial receptor-silencing contexts, while relative type-II receptor usage varies with BMPR2/ACVR2B expression and endothelial model; no SCI receiver model or terminal TF assay.	null
M20A-CELLCHAT-REMAINING-0728	Gdf3 Acvr1c_acvr2b_cfc1	reviewed_unresolved	PMID:16368929; DOI:10.1242/dev.02210; PMCID:PMC3740937; DOI:10.1016/j.ydbio.2008.09.006	mouse; xenopus comparator	Mouse pre-gastrulation embryo and 293T receptor/co-receptor reconstitution; Xenopus embryo/animal-cap comparator systems	GDF3/Cripto cross-linking and co-immunoprecipitation with Activin receptors, reporter assays, embryo assays, and dose-dependent BMP/Nodal pathway tests	GDF3 can engage an EGF-CFC/Activin-receptor signaling context, but the submitted ACVR1C-ACVR2B-CFC1 ternary assembly and productive exact-pair relay remain unresolved	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	GDF3 + CFC1/Cripto comparator -> Activin receptor branch -> context-dependent SMAD2/3 or BMP antagonism	low-medium	Primary studies disagree on the amount and form of GDF3 required for Nodal-like activity; exact ACVR1C versus ACVR1B usage and CFC1 stoichiometry were not resolved for the submitted pair. No terminal TF assigned.	null
M20A-CELLCHAT-REMAINING-0729	Gdf5 Bmpr1a_acvr2a	reviewed_relay_candidate	PMID:8702914; DOI:10.1074/jbc.271.35.21345; PMID:15890363; DOI:10.1016/j.jmb.2005.04.015	rat; human recombinant comparator	Rat ROB-C26 osteoprogenitor-like cells; COS-1 receptor-transfection/reconstitution systems; purified receptor ectodomains	125I-GDF5 binding, receptor-transfection assays, transcriptional reporter/alkaline-phosphatase readouts, and biosensor receptor-affinity analysis	GDF5 binds/activates a BMPR1A-containing complex with ACVR2A/ActRIIA support, with lower BMPR1A affinity than BMPR1B	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	GDF5 -> BMPR1A + ACVR2A -> BMP-SMAD1/5/8 transcriptional branch -> osteoprogenitor differentiation/ALP	medium-high	The classic studies establish receptor reconstitution and signaling but indicate BMPR1B is the preferred type-I receptor; BMPR1A signaling is weaker and cell-context dependent. No terminal TF assigned.	null
M20A-CELLCHAT-REMAINING-0730	Gdf5 Bmpr1a_acvr2b	reviewed_relay_candidate	PMID:8702914; DOI:10.1074/jbc.271.35.21345; PMID:15890363; DOI:10.1016/j.jmb.2005.04.015	rat; human recombinant comparator	Rat ROB-C26 osteoprogenitor-like cells; COS-1 receptor-transfection/reconstitution systems	125I-GDF5 binding with ActR-IIB/ACVR2B, receptor-transfection assays, transcriptional reporter/alkaline-phosphatase readouts, and receptor-affinity biosensor assays	GDF5 receptor-complex signaling is supported for BMPR1A with the ACVR2B/ActR-IIB type-II receptor context, but BMPR1A is a weaker type-I partner than BMPR1B	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	GDF5 -> BMPR1A + ACVR2B -> BMP-SMAD1/5/8 branch -> osteoprogenitor differentiation/ALP	medium	ACVR2B participation and BMPR1A recruitment are supported by receptor reconstitution, but the BMPR1B preference and non-native receptor overexpression limit quantitative extrapolation.	null
M20A-CELLCHAT-REMAINING-0732	Gdf5 Bmpr1b_acvr2b	reviewed_relay_candidate	PMID:8702914; DOI:10.1074/jbc.271.35.21345; PMID:15890363; DOI:10.1016/j.jmb.2005.04.015	rat; human recombinant comparator	Rat ROB-C26 osteoprogenitor-like cells; COS-1 receptor-transfection/reconstitution systems; purified BMPR1B ectodomain	125I-GDF5 binding to BMPR1B and ACVR2B/ActR-IIB, receptor-transfection and transcriptional reporter assays, and receptor-affinity biosensor analysis	GDF5 directly engages the preferred BMPR1B type-I receptor in an ACVR2B-containing receptor-complex context and activates the BMP branch	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	GDF5 -> BMPR1B + ACVR2B -> SMAD1/5/8 transcriptional branch -> osteogenic/chondrogenic developmental outputs	medium-high	The primary receptor studies support the complex and signaling branch, but receptor stoichiometry and relative contribution of ACVR2A versus ACVR2B vary by reconstitution system; no terminal TF assigned.	null
M20A-CELLCHAT-REMAINING-0733	Gdf6 Bmpr1a_acvr2a	reviewed_relay_candidate	PMID:23527555; DOI:10.1111/febs.12256; PMID:16049014; DOI:10.1074/jbc.M504629200	rat; mouse; human recombinant comparator	Mouse C3H10T1/2 mesenchymal cells; MC3T3 and recombinant receptor comparator systems	GDF6 expression/stimulation, Bmpr1a or Acvr2a RNAi, pSMAD1/5/8 and p38 assays, adipocyte-commitment phenotypes, and primary receptor-pathway screen	GDF6 signals through a BMPR1A/ACVR2A receptor-complex branch with SMAD1/5/8 and p38 outputs	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	GDF6 -> BMPR1A + ACVR2A -> SMAD1/5/8 and p38 MAPK -> mesenchymal adipocyte commitment	medium-high	The strongest exact functional evidence is a mouse mesenchymal overexpression/RNAi model; direct purified ternary binding and relevance to SCI receiver cells were not established. No terminal TF assigned.	null
M20A-CELLCHAT-REMAINING-0734	Gdf6 Bmpr1a_acvr2b	reviewed_unresolved	PMID:23527555; DOI:10.1111/febs.12256; PMID:16049014; DOI:10.1074/jbc.M504629200	mouse; human recombinant comparator	Mouse C3H10T1/2 and MC3T3 comparator systems; no exact BMPR1A-ACVR2B reconstitution located	GDF6 receptor-family signaling and type-II receptor comparator search; Bmpr1a/Acvr2a perturbation in C3H10T1/2 cells, but no pair-selective ACVR2B perturbation	GDF6/BMPR1A signaling is supported, but ACVR2B participation in the submitted exact complex was not directly demonstrated	receptor_proximal_relay;downstream_pathway_function	GDF6 -> BMPR1A + type-II BMP/GDF receptor comparator -> SMAD1/5/8/p38 branch	low-medium	Evidence supports GDF6-BMPR1A signaling and ACVR2A in the tested model, not the exact ACVR2B composite. Family-level BMP/GDF receptor promiscuity was not transferred as direct evidence; no terminal TF assigned.	null
M20A-CELLCHAT-REMAINING-0735	Gdf6 Bmpr1b_acvr2a	reviewed_unresolved	PMID:16049014; DOI:10.1074/jbc.M504629200; PMID:23527555; DOI:10.1111/febs.12256	mouse; human recombinant comparator	MC3T3 and C3H10T1/2 BMP/GDF receptor comparator systems; no exact BMPR1B-ACVR2A receptor-reconstitution model located	GDF6-induced SMAD1/5/8 signaling and receptor-family perturbation search; tested functional receptor loss was Bmpr1a/Acvr2a rather than BMPR1B	No exact GDF6-BMPR1B-ACVR2A relay was established; BMPR1A/ACVR2A evidence cannot be reassigned to BMPR1B	receptor_proximal_relay;downstream_pathway_function	GDF6 -> BMP/GDF type-I/type-II receptor family comparator -> SMAD1/5/8 branch; exact BMPR1B-ACVR2A node unresolved	low	The primary functional evidence is receptor-subunit specific for BMPR1A and ACVR2A, not BMPR1B; no direct binding, pair-selective perturbation, or exact cell output was located for this composite.	null
M20A-CELLCHAT-REMAINING-0736	Gdf6 Bmpr1b_acvr2b	reviewed_unresolved	PMID:16049014; DOI:10.1074/jbc.M504629200; PMID:23527555; DOI:10.1111/febs.12256	mouse; human recombinant comparator	MC3T3 and C3H10T1/2 BMP/GDF receptor comparator systems; no exact BMPR1B-ACVR2B receptor-reconstitution model located	GDF6-induced SMAD1/5/8 signaling and receptor-family perturbation search; no pair-selective BMPR1B/ACVR2B experiment located	No exact GDF6-BMPR1B-ACVR2B relay was established; GDF6 family-level BMP signaling does not establish this composite	receptor_proximal_relay;downstream_pathway_function	GDF6 -> BMP/GDF type-I/type-II receptor family comparator -> SMAD1/5/8 branch; exact BMPR1B-ACVR2B node unresolved	low	Family-level receptor lists and GDF6-BMPR1A/ACVR2A evidence were not used to infer BMPR1B/ACVR2B binding or activation. No terminal TF assigned.	null
M20A-CELLCHAT-REMAINING-0737	Gdf7 Bmpr1a_acvr2a	reviewed_unresolved	PMID:16049014; DOI:10.1074/jbc.M504629200; PMID:37603563; PMCID:PMC10441800	mouse; human recombinant comparator	Mouse MC3T3 BMP/GDF reporter and receptor-perturbation systems; mammalian MEF pSMAD comparator systems	GDF7 stimulation, Smad1/5/8 reporter analysis, BMPRII/ACVR2A pathway perturbation and later ligand-specific pSMAD profiling; no exact BMPR1A-ACVR2A ternary binding assay located	GDF7 activates a BMP-SMAD1/5/8 branch in receptor-family studies, but the exact BMPR1A-ACVR2A complex and direct pair-selective binding were not resolved	receptor_proximal_relay;downstream_pathway_function	GDF7 -> BMPR1A/ACVR2A BMP receptor-family comparator -> SMAD1/5/8 and ID1-associated response	low-medium	Primary studies support GDF7 pathway activity and type-II receptor-family involvement, but do not isolate the submitted ternary assembly or distinguish BMPR1A from BMPR1B in the relevant assay. No terminal TF assigned.	null
M20A-CELLCHAT-REMAINING-0738	Gdf7 Bmpr1a_acvr2b	reviewed_unresolved	PMID:16049014; DOI:10.1074/jbc.M504629200; PMID:37603563; PMCID:PMC10441800	mouse; human recombinant comparator	Mouse MC3T3 BMP/GDF reporter and receptor-perturbation systems; mammalian MEF pSMAD comparator systems	GDF7 stimulation and BMP-SMAD1/5/8 pathway profiling; no exact BMPR1A-ACVR2B receptor-complex binding or pair-selective perturbation located	No exact GDF7-BMPR1A-ACVR2B relay was established; receptor-family signaling is retained only as a bounded comparator	receptor_proximal_relay;downstream_pathway_function	GDF7 -> BMP/GDF type-I/type-II receptor family comparator -> SMAD1/5/8 branch; exact ACVR2B complex unresolved	low	ACVR2A/B family annotations and GDF7 pathway activity do not prove the submitted BMPR1A-ACVR2B assembly. No terminal TF assigned.	null
M20A-CELLCHAT-REMAINING-0739	Gdf7 Bmpr1b_acvr2a	reviewed_unresolved	PMID:16049014; DOI:10.1074/jbc.M504629200; PMID:37603563; PMCID:PMC10441800	mouse; human recombinant comparator	Mouse MC3T3 BMP/GDF reporter and receptor-perturbation systems; mammalian MEF pSMAD comparator systems	GDF7 stimulation and BMP-SMAD1/5/8 pathway profiling; no exact BMPR1B-ACVR2A receptor-complex binding or pair-selective perturbation located	No exact GDF7-BMPR1B-ACVR2A relay was established; BMPR1A/B family evidence was not transferred to this exact composite	receptor_proximal_relay;downstream_pathway_function	GDF7 -> BMP/GDF type-I/type-II receptor family comparator -> SMAD1/5/8 branch; exact BMPR1B-ACVR2A node unresolved	low	The receptor screen and pSMAD results are not sufficient to assign BMPR1B-ACVR2A specifically; no direct binding, receptor-reconstitution, or terminal TF evidence for this exact pair.	null
M20A-CELLCHAT-REMAINING-0740	Gdf7 Bmpr1b_acvr2b	reviewed_unresolved	PMID:16049014; DOI:10.1074/jbc.M504629200; PMID:37603563; PMCID:PMC10441800	mouse; human recombinant comparator	Mouse MC3T3 BMP/GDF reporter and receptor-perturbation systems; mammalian MEF pSMAD comparator systems	GDF7 stimulation and BMP-SMAD1/5/8 pathway profiling; no exact BMPR1B-ACVR2B receptor-complex binding or pair-selective perturbation located	No exact GDF7-BMPR1B-ACVR2B relay was established; family-level BMP/GDF receptor compatibility remains a search boundary	receptor_proximal_relay;downstream_pathway_function	GDF7 -> BMP/GDF type-I/type-II receptor family comparator -> SMAD1/5/8 branch; exact BMPR1B-ACVR2B node unresolved	low	Family-level receptor compatibility and GDF7 pathway activity were not used to infer this exact receptor composite. No terminal TF assigned.	null
