evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-5560	M20A-EXT-2956	rspo1 lrp6	M21A-REUSE-2675	medium-high	high	PMID:18400942;PMCID:PMC2397303;DOI:10.1091/mbc.e08-02-0187;PMID:21693646;https://pubmed.ncbi.nlm.nih.gov/18400942/	RSPO1-LRP6 receptor-proximal WNT-complex relay/function supports qualified-high promotion; preserve HSPG/LGR dependence and do not imply LRP6 is the sole RSPO1 receptor.	true	true	false
M21A-PAIR-EVID-5561	M20A-EXT-2957	rspo1 rnf43	M21A-REUSE-2676	medium-high	high	PMID:24225776;PMCID:PMC3905715;PMID:24532711;https://pubmed.ncbi.nlm.nih.gov/24225776/	Exact RSPO1-RNF43/LGR-FZD-LRP E3-ligase complex relay/function supports qualified-high promotion; preserve variable LGR/FZD/LRP composition and non-kinase topology.	true	true	false
M21A-PAIR-EVID-5562	M20A-EXT-2958	rspo1 znrf3	M21A-REUSE-2677	medium-high	high	PMID:24349440;PMID:24225776;PMCID:PMC3905715;PMID:24532711;https://pubmed.ncbi.nlm.nih.gov/24349440/	Exact RSPO1-ZNRF3/LGR-FZD-LRP receptor-complex relay/function supports qualified-high promotion; preserve ZNRF3 ectodomain structural and stoichiometric limits.	true	true	false
M21A-PAIR-EVID-5563	M20A-EXT-2959	rspo2 lgr4	M21A-REUSE-2678	medium-high	high	PMID:21909076;PMID:21693646;PMID:24225776;PMID:29405118;https://pubmed.ncbi.nlm.nih.gov/21909076/	Exact RSPO2-LGR4 WNT-complex relay/function supports qualified-high promotion; preserve HSPG/LGR-independent branches and reporter-as-pathway-output semantics.	true	true	false
M21A-PAIR-EVID-5564	M20A-EXT-2960	rspo2 lgr5	M21A-REUSE-2679	medium-high	high	PMID:21693646;PMID:21909076;PMID:24225776;PMID:29405118;https://pubmed.ncbi.nlm.nih.gov/21693646/	Exact RSPO2-LGR5/RNF43-ZNRF3/FZD-LRP relay/function supports qualified-high promotion; preserve engineered-system strength and LGR-independent HSPG signaling.	true	true	false
M21A-PAIR-EVID-5566	M20A-EXT-2962	rspo2 rnf43	M21A-REUSE-2680	medium-high	high	PMID:24225776;PMID:29405118;PMCID:PMC5800842;https://pubmed.ncbi.nlm.nih.gov/24225776/	Exact RSPO2-RNF43 E3-ligase neutralization and WNT receptor-preservation relay/function support qualified-high promotion; preserve species/cell and LGR-independent HSPG differences.	true	true	false
M21A-PAIR-EVID-5567	M20A-EXT-2963	rspo2 znrf3	M21A-REUSE-2681	medium-high	high	PMID:24225776;PMID:29405118;PMID:39753551;https://pubmed.ncbi.nlm.nih.gov/24225776/	Exact RSPO2-ZNRF3 receptor-complex relay/function supports qualified-high promotion; preserve membrane E3-regulator and HSPG/LGR-independent branch boundaries.	true	true	false
M21A-PAIR-EVID-5568	M20A-EXT-2964	rspo3 lgr4	M21A-REUSE-2682	medium-high	high	PMID:21909076;PMID:21727895;PMID:29405118;PMID:32926477;https://pubmed.ncbi.nlm.nih.gov/21909076/	Exact RSPO3-LGR4 WNT-complex relay/function supports qualified-high promotion; preserve HSPG-independent and SDC4/PCP branches and reporter limits.	true	true	false
M21A-PAIR-EVID-5569	M20A-EXT-2965	rspo3 lgr5	M21A-REUSE-2683	medium-high	high	PMID:21909076;PMID:21727895;PMID:29405118;PMID:31235935;DOI:10.1038/s41556-019-0339-9;https://pubmed.ncbi.nlm.nih.gov/21909076/	Exact RSPO3-LGR5/RNF43-ZNRF3/FZD-LRP relay/function supports qualified-high promotion; preserve tissue versus engineered evidence and LGR-independent branches.	true	true	false
M21A-PAIR-EVID-5571	M20A-EXT-2968	rspo3 rnf43	M21A-REUSE-2684	medium	high	PMID:29405118;PMCID:PMC5800842;PMID:24225776;https://pubmed.ncbi.nlm.nih.gov/29405118/	RSPO3 FU1/RNF43-module-dependent WNT function supports qualified-high function-only promotion; do not upgrade to direct purified binary RSPO3-RNF43 binding.	true	true	false
M21A-PAIR-EVID-5572	M20A-EXT-2969	rspo3 sdc4	M21A-REUSE-2685	medium-high	high	PMID:21397842;PMID:24275095;DOI:10.1016/j.devcel.2011.01.006;https://pubmed.ncbi.nlm.nih.gov/21397842/	Exact noncanonical RSPO3-SDC4 PCP receptor-complex relay/function supports qualified-high promotion; preserve SDC4 proteoglycan identity and separation from canonical LGR/RNF43/ZNRF3 WNT.	true	true	false
M21A-PAIR-EVID-5573	M20A-EXT-3074	sema3f nrp2_plxna3	M21A-REUSE-2686	medium-high	high	PMID:20010807; PMID:29154130; PMID:37010951	Exact NRP2/PLXNA3 holoreceptor-dependent SEMA3F neuronal downstream function supports qualified-high function-only promotion; no purified binary PLXNA3 binding or unique kinase relay is claimed.	true	true	false
M21A-PAIR-EVID-5574	M20A-EXT-3078	sema3g nrp2_plxna1	M21A-REUSE-2687	medium-high	high	PMID:36720439; PMID:40533501	Exact NRP2/PLXNA1 SEMA3G receptor-complex relay/function supports qualified-high promotion; preserve vascular and tumor contexts and YAP/MYC as context-specific outputs.	true	true	false
