review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-LIANA-REMAINING-0173	Inhbe Acvr1b_acvr2a	no_evidence_boundary	PMID:12385827; DOI:10.1016/S0303-7207(02)00227-7; PMID:25253739; PMCID:PMC4434983; DOI:10.1095/biolreprod.114.123158	mouse; recombinant mammalian inhibin/activin family systems	recombinant inhibin A/B and GDF9/BMP15 systems; no INHBE receptor reconstitution	inhibin A/B binding to ACVR2A/ACVR2B and betaglycan; GDF9/BMP15 bioactivity; no exact INHBE-ACVR1B/ACVR2A assay	no qualifying exact INHBE-ACVR1B/ACVR2A ligand-receptor edge	no_evidence_boundary	activin/inhibin type-II binding and TGF-beta-family context; exact INHBE composite receptor unresolved	low	The primary studies test inhibin A/B or GDF9/BMP15 rather than INHBE. Family-level type-II binding cannot assign ACVR1B or the submitted ACVR2A complex; no exact ligand binding, receptor-proximal relay, or downstream function was retained.	null
M20A-LIANA-REMAINING-0174	Inhbe Acvr1b_acvr2b	no_evidence_boundary	PMID:12385827; DOI:10.1016/S0303-7207(02)00227-7; PMID:25253739; PMCID:PMC4434983; DOI:10.1095/biolreprod.114.123158	mouse; recombinant mammalian inhibin/activin family systems	recombinant inhibin A/B and GDF9/BMP15 systems; no INHBE receptor reconstitution	inhibin A/B binding to ACVR2A/ACVR2B and betaglycan; GDF9/BMP15 bioactivity; no exact INHBE-ACVR1B/ACVR2B assay	no qualifying exact INHBE-ACVR1B/ACVR2B ligand-receptor edge	no_evidence_boundary	activin/inhibin type-II binding and TGF-beta-family context; exact INHBE composite receptor unresolved	low	The primary studies test inhibin A/B or GDF9/BMP15 rather than INHBE. Family-level type-II binding cannot assign ACVR1B or the submitted ACVR2B complex; no exact ligand binding, receptor-proximal relay, or downstream function was retained.	null
M20A-LIANA-REMAINING-0175	Inhbe Acvr1c_acvr2a	no_evidence_boundary	PMID:12385827; DOI:10.1016/S0303-7207(02)00227-7; PMID:25253739; PMCID:PMC4434983; DOI:10.1095/biolreprod.114.123158	mouse; recombinant mammalian inhibin/activin family systems	recombinant inhibin A/B and GDF9/BMP15 systems; no INHBE receptor reconstitution	inhibin A/B binding to ACVR2A/ACVR2B and betaglycan; GDF9/BMP15 bioactivity; no exact INHBE-ACVR1C/ACVR2A assay	no qualifying exact INHBE-ACVR1C/ACVR2A ligand-receptor edge	no_evidence_boundary	activin/inhibin type-II binding and TGF-beta-family context; exact INHBE composite receptor unresolved	low	The primary studies test inhibin A/B or GDF9/BMP15 rather than INHBE. Family-level type-II binding cannot assign ACVR1C or the submitted ACVR2A complex; no exact ligand binding, receptor-proximal relay, or downstream function was retained.	null
M20A-LIANA-REMAINING-0176	Inhbe Acvr1c_acvr2b	no_evidence_boundary	PMID:12385827; DOI:10.1016/S0303-7207(02)00227-7; PMID:25253739; PMCID:PMC4434983; DOI:10.1095/biolreprod.114.123158	mouse; recombinant mammalian inhibin/activin family systems	recombinant inhibin A/B and GDF9/BMP15 systems; no INHBE receptor reconstitution	inhibin A/B binding to ACVR2A/ACVR2B and betaglycan; GDF9/BMP15 bioactivity; no exact INHBE-ACVR1C/ACVR2B assay	no qualifying exact INHBE-ACVR1C/ACVR2B ligand-receptor edge	no_evidence_boundary	activin/inhibin type-II binding and TGF-beta-family context; exact INHBE composite receptor unresolved	low	The primary studies test inhibin A/B or GDF9/BMP15 rather than INHBE. Family-level type-II binding cannot assign ACVR1C or the submitted ACVR2B complex; no exact ligand binding, receptor-proximal relay, or downstream function was retained.	null
M20A-LIANA-REMAINING-0177	Jag1 Notch1	reviewed_relay_candidate	PMID:10551863; DOI:10.1074/jbc.274.46.32961; PMID:10329626; https://pubmed.ncbi.nlm.nih.gov/10329626/	mouse; human comparator	BaF3 cells with soluble Notch extracellular fragments; c-Rel/RelA-expressing lymphocyte co-cultures	JAG1 extracellular/domain binding; JAG1-expressing monolayers co-cultured with Notch1-positive lymphocytes; HES1 and CD23 readouts	JAG1-dependent NOTCH1 ligand engagement and canonical relay	binding_activation;receptor_proximal_relay;downstream_pathway_function	JAG1 -> NOTCH1 -> proteolytic NICD/RBPJ relay -> HES1/CD23 induction in receiver lymphocytes	medium-high	The binding panel uses soluble/recombinant receptor fragments and the functional study uses lymphocyte co-culture. Ligand presentation, Fringe state, and cell context affect Notch activation; no SCI receiver model or terminal TF was established.	null
M20A-LIANA-REMAINING-0178	Jag1 Notch2	reviewed_relay_candidate	PMID:10551863; DOI:10.1074/jbc.274.46.32961; PMID:10958687; PMCID:PMC88767; DOI:10.1128/MCB.20.18.6913-6922.2000	mouse	BaF3 cells and CHO cells expressing endogenous or recombinant Notch2; purified Notch2/JAG1 fragments	cell-surface and solid-phase JAG1-Notch2 binding; receptor cleavage, nuclear translocation, hyperphosphorylation, and RBP-J reporter activation	JAG1-dependent NOTCH2 binding and receptor-proximal canonical activation	binding_activation;receptor_proximal_relay;downstream_pathway_function	JAG1 -> NOTCH2 -> cleavage/nuclear translocation -> RBP-J-dependent Notch reporter	high	The strongest experiments are engineered or recombinant systems and use mouse proteins. Notch2 signal strength is ligand-presentation and cell-context dependent; the study does not model SCI receiver cells or assign a terminal TF.	null
M20A-LIANA-REMAINING-0179	Jag1 Notch3	reviewed_relay_candidate	PMID:10551863; DOI:10.1074/jbc.274.46.32961; PMID:11006133; DOI:10.1006/bbrc.2000.3469; PMID:19147503; PMCID:PMC2658079; DOI:10.1074/jbc.M803650200	mouse; human	BaF3/CHO receptor-binding systems and human H460 lung-cancer cells	JAG1 binding to soluble Notch3; ligand-dependent Notch3 reporter/target-gene assays; TSP2 modulation of the JAG1-Notch3 interaction	JAG1-dependent NOTCH3 ligand engagement and canonical relay	binding_activation;receptor_proximal_relay;downstream_pathway_function	JAG1 -> NOTCH3 -> receptor cleavage/RBPJ target program including HES/HEY outputs	medium-high	Direct binding is shown with soluble receptor fragments, while functional relay evidence is largely transformed-cell and TSP2-modulated. Receptor glycosylation, ligand presentation, and the absence of a native SCI model limit transfer; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0180	Jag1 Notch4	reviewed_relay_candidate	PMID:36044575; DOI:10.1126/sciadv.abo7958; PMID:36376768; PMCID:PMC10119233; DOI:10.1007/s10456-022-09861-6	mouse; pig; human	mouse and porcine arteries; cultured human coronary endothelial cells; HUVECs; purified Notch4 EGF10-14 peptibody	JAG1/NOTCH4 genetic deletion and activated-NOTCH4 readouts in disturbed-flow models; purified Notch4 peptibody-JAG1 co-immunoprecipitation and ligand-binding assays	JAG1-dependent NOTCH4 engagement with endothelial canonical Notch relay	binding_activation;receptor_proximal_relay;downstream_pathway_function	JAG1 -> NOTCH4 -> endothelial Notch activation -> plaque-associated endothelial-state and canonical Notch target changes	medium	The exact binding assay uses a Notch4 EGF10-14 peptibody rather than full-length Notch4, while the vascular study is pathway/genetic evidence in endothelial contexts. It does not isolate every biochemical step in native full-length receptor or establish SCI relevance; no terminal TF was assigned.	null
M20A-LIANA-REMAINING-0181	Jag2 Notch1	reviewed_relay_candidate	PMID:9315665; PMCID:PMC232455; DOI:10.1128/MCB.17.10.6057; PMID:21372153; PMCID:PMC3673751; DOI:10.1182/blood-2010-08-303412	mouse; human	C2C12 myoblasts; human hematopoietic OP9 co-cultures; isogenic Notch1 reporter cells	JAG2-expressing fibroblast co-culture; Notch1 cleavage/induction; Notch1-Fc ligand binding; dose-dependent Notch1 reporter and lineage assays	JAG2-dependent NOTCH1 binding and activation	binding_activation;receptor_proximal_relay;downstream_pathway_function	JAG2 -> NOTCH1 -> cleavage/RBPJ reporter -> hematopoietic lineage and myogenic differentiation outputs	medium-high	The original study is developmental and cell-line based, and later hematopoietic work shows weaker Notch1 activation than Delta ligands. Ligand density, Fringe modification, species, and receiver-cell state affect signal strength; no SCI receiver model or terminal TF was assigned.	null
M20A-LIANA-REMAINING-0182	Jag2 Notch2	reviewed_relay_candidate	PMID:10958687; PMCID:PMC88767; DOI:10.1128/MCB.20.18.6913-6922.2000; PMID:28572448; DOI:10.1111/febs.14054	mouse; human recombinant comparator	BaF3 and CHO Notch2 systems; purified mammalian Notch2 and Jagged2 fragments	membrane-bound and soluble JAG2 binding to Notch2; Notch2 cleavage, nuclear translocation, hyperphosphorylation, and RBP-J reporter activation; purified human ligand/receptor binding	JAG2-dependent NOTCH2 binding and canonical relay	binding_activation;receptor_proximal_relay;downstream_pathway_function	JAG2 -> NOTCH2 -> cleavage/nuclear translocation -> RBP-J-dependent Notch transcriptional program	medium-high	JAG2 binding to Notch2 is presentation-sensitive: membrane-bound ligand was more active than soluble ligand in the original study. Recombinant/engineered systems do not establish SCI receiver behavior or a terminal TF.	null
