review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-CELLCHAT-REMAINING-0051	5-ht-tph1_slc18a2 htr4	5-HT-TPH1_SLC18A2 Htr4	M21A-REUSE-0325	M21A-PAIR-EVID-584	PMID:27743992; PMID:9831890; PMCID:PMC1571008; DOI:10.1038/sj.bjp.0702163	human	Primary human adrenocortical cells; COS-7 cells expressing human HTR4	5-HT stimulation; cAMP/PKA and T-type Ca2+ assays; cortisol secretion; 5-HT-induced cAMP in HTR4-expressing COS-7 cells	mature 5-HT activates HTR4-Gs; TPH1/SLC18A2 processing-storage module is not directly coupled to the receptor assay	receptor_proximal_relay	Gs→adenylyl cyclase→cAMP→PKA; T-type Ca2+→cortisol secretion	medium-high		reviewed_relay_candidate	Direct mature 5-HT-to-HTR4 relay and cellular output are supported, but TPH1 or SLC18A2 production, vesicular release, and same-cell source-to-receptor coupling were not manipulated; no terminal TF was measured.
M20A-CELLCHAT-REMAINING-0052	5-ht-tph1_slc18a2 htr5a	5-HT-TPH1_SLC18A2 Htr5a	M21A-REUSE-0326	M21A-PAIR-EVID-585	PMID:12558985; DOI:10.1046/j.1471-4159.2003.01518.x	human receptor; rat	Undifferentiated rat C6 glioma cells stably expressing human HTR5A	5-HT stimulation; forskolin-cAMP; pertussis-toxin and G-protein blockade; IP3/Ca2+ measurements; patch clamp	mature 5-HT activates HTR5A-Gi/o; TPH1/SLC18A2 processing-storage module is not directly coupled to the receptor assay	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; IP3-sensitive Ca2+ store→K+ current	medium		reviewed_relay_candidate	Direct 5-HT receptor signaling was measured in a recombinant/overexpression context, but TPH1 or SLC18A2 production and vesicular release were not manipulated; no terminal TF was measured.
M20A-CELLCHAT-REMAINING-0053	5-ht-tph1_slc18a2 htr6	5-HT-TPH1_SLC18A2 Htr6	M21A-REUSE-0327	M21A-PAIR-EVID-586	PMID:16865095; PMCID:PMC1752021; DOI:10.1038/sj.bjp.0706827; PMID:9651336; DOI:10.1074/jbc.273.28.17469	rat and human HTR6	Rat HTR6-expressing cells; COS-7 cells expressing human HTR6; HEK293 receptor/adenylyl-cyclase coexpression	5-HT stimulation; cAMP assays; receptor mutagenesis; AC5/AC1/AC8 coexpression	mature 5-HT activates HTR6-Gs; TPH1/SLC18A2 processing-storage module is not directly coupled to the receptor assay	receptor_proximal_relay	Gs→AC5→cAMP; Ca2+→AC1/AC8 branch	medium-high		reviewed_relay_candidate	Direct 5-HT-to-HTR6 relay is supported in recombinant systems, but TPH1 or SLC18A2 production and vesicular release were not manipulated; no terminal TF was measured.
M20A-CELLCHAT-REMAINING-0054	5-ht-tph1_slc18a2 htr7	5-HT-TPH1_SLC18A2 Htr7	M21A-REUSE-0328	M21A-PAIR-EVID-587	PMID:15339860; PMCID:PMC1575348; DOI:10.1038/sj.bjp.0705936; PMID:26482421; DOI:10.1016/j.neuropharm.2015.10.019	human and mouse	Human glioblastoma cell lines; mouse cerebellar slices/Purkinje cell synapses	5-HT stimulation and antagonist blockade in glioblastoma cells; HTR7 agonist/antagonist and synaptic-plasticity assays in mouse cerebellar slices	mature 5-HT activates HTR7-Gs; TPH1/SLC18A2 processing-storage module is not directly coupled to the receptor assay	receptor_proximal_relay	Gs→cAMP; PKC→MAPK→cerebellar LTD	medium-high		reviewed_relay_candidate	Direct 5-HT-to-HTR7 cAMP signaling and receptor-dependent neuronal function are supported, but TPH1 or SLC18A2 production and vesicular release were not manipulated; splice variants and cell context affect coupling; no terminal TF was measured.
M20A-CELLCHAT-REMAINING-0055	5-ht-tph1_slc6a4 htr1a	5-HT-TPH1_SLC6A4 Htr1a	M21A-REUSE-0329	M21A-PAIR-EVID-588	PMID:1436121; DOI:10.1007/BF00171076; PMID:1448178	human receptor; rat and mouse cell models	NIH-3T3 and CHO cells expressing human HTR1A; pituitary/fibroblast cell lines	5-HT stimulation; forskolin-cAMP and adenylyl-cyclase assays; pertussis-toxin sensitivity; receptor expression	mature 5-HT activates HTR1A-Gi/o; SLC6A4 reuptake and TPH1 biosynthesis are not directly coupled to the receptor assay	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; Gβγ→ERK/PLC branch	medium-high		reviewed_relay_candidate	Direct 5-HT-to-HTR1A signaling is supported, but SLC6A4 reuptake, TPH1 production, and same-cell transporter-to-receptor coupling were not manipulated; downstream effects are cell-context dependent; no terminal TF.
M20A-CELLCHAT-REMAINING-0056	5-ht-tph1_slc6a4 htr1b	5-HT-TPH1_SLC6A4 Htr1b	M21A-REUSE-0330	M21A-PAIR-EVID-589	PMID:8882605	human receptor; CHO cells	CHO cells expressing functional HTR1B	5-HT stimulation; forskolin-cAMP and intracellular Ca2+ assays; receptor-selective antagonist controls	mature 5-HT activates HTR1B-Gi/o; SLC6A4 reuptake and TPH1 biosynthesis are not directly coupled to the receptor assay	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; Ca2+ branch	medium		reviewed_relay_candidate	5-HT directly inhibited cAMP in a receptor-defined cell assay, but SLC6A4 reuptake, TPH1 production, and release were not manipulated; receptor density and assay context limit extrapolation; no terminal TF.
M20A-CELLCHAT-REMAINING-0057	5-ht-tph1_slc6a4 htr1d	5-HT-TPH1_SLC6A4 Htr1d	M21A-REUSE-0331	M21A-PAIR-EVID-590	PMID:8878051; DOI:10.1007/BF00171052; PMID:8717154; DOI:10.1007/BF00168751	human HTR1D; rat C6-glial and mouse NIH-3T3/Y-1 models	Stable expression of human HTR1D in C6-glial, NIH-3T3, and Y-1 cells	5-HT stimulation; forskolin-cAMP; radioligand binding; antagonist blockade; cell-growth assay	mature 5-HT activates HTR1D-Gi/o; SLC6A4 reuptake and TPH1 biosynthesis are not directly coupled to the receptor assay	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition→cell growth	medium-high		reviewed_relay_candidate	Direct HTR1D signaling is supported, but SLC6A4 reuptake, TPH1 production, and release were not manipulated; cell-growth output is not a terminal TF readout; no terminal TF.
M20A-CELLCHAT-REMAINING-0058	5-ht-tph1_slc6a4 htr1e	5-HT-TPH1_SLC6A4 Htr1e	M21A-REUSE-0332	M21A-PAIR-EVID-591	PMID:7984278; DOI:10.1016/0028-3908(94)90070-1; PMCID:PMC46050	human HTR1E; rat receptor homolog	BS-C-1 cells expressing human HTR1E; HeLa cells expressing rat/human HTR1E-like receptor	5-HT stimulation; forskolin-cAMP; pertussis- and cholera-toxin perturbation; IP3, Ca2+, and arachidonic-acid assays	mature 5-HT activates HTR1E-Gi/o; SLC6A4 reuptake and TPH1 biosynthesis are not directly coupled to the receptor assay	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition; density-dependent cAMP potentiation	medium-high		reviewed_relay_candidate	Direct 5-HT-to-HTR1E coupling is supported in transfected cells, but SLC6A4 reuptake, TPH1 production, and release were not manipulated; native rodent expression is limited/absent; no terminal TF.
M20A-CELLCHAT-REMAINING-0059	5-ht-tph1_slc6a4 htr1f	5-HT-TPH1_SLC6A4 Htr1f	M21A-REUSE-0333	M21A-PAIR-EVID-592	PMID:8380639; PMCID:PMC45671; DOI:10.1073/pnas.90.2.408	human HTR1F	Cells transfected with cloned human HTR1F	5-HT binding/competition and dose-response; inhibition of forskolin-stimulated cAMP	mature 5-HT activates HTR1F-Gi/o; SLC6A4 reuptake and TPH1 biosynthesis are not directly coupled to the receptor assay	receptor_proximal_relay	Gi/o→adenylyl cyclase inhibition→reduced cAMP	medium-high		reviewed_relay_candidate	Direct receptor activation and cAMP relay were shown in a recombinant system, but SLC6A4 reuptake, TPH1 production, and release were not manipulated; no terminal TF was measured.
M20A-CELLCHAT-REMAINING-0060	5-ht-tph1_slc6a4 htr2a	5-HT-TPH1_SLC6A4 Htr2a	M21A-REUSE-0334	M21A-PAIR-EVID-593	PMID:10498829; PMID:20717650; DOI:10.1016/j.neuroscience.2010.06.052; PMCID:PMC3380724; DOI:10.1186/1471-2202-13-25	human HTR2A; mouse/rat comparator models	CHO-K1 and A1A1v cells expressing HTR2A; stable HTR2A cell line	5-HT/agonist stimulation; calcium imaging; PLC inhibitor, Ca2+ chelation, calmodulin inhibition; pERK assay	mature 5-HT activates HTR2A-Gq/11; SLC6A4 reuptake and TPH1 biosynthesis are not directly coupled to the receptor assay	receptor_proximal_relay	Gq/11→PLCβ→IP3/Ca2+→CaM/ERK; Rac1 transamidation	medium-high		reviewed_relay_candidate	Some downstream experiments used DOI rather than 5-HT; direct 5-HT signaling is supported in recombinant cells, but SLC6A4 reuptake, TPH1 production, and release were not manipulated; no terminal TF.
