evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-5540	M20A-EXT-2886	ptn itgav_itgb3	M21A-REUSE-2655	medium-high	high	PMID:19141530;DOI:10.1096/fj.08-117564	PTN-alphaVbeta3/PTPRZ1 composite binding/capture, beta3 phosphorylation, Src modulation, and endothelial migration support qualified-high promotion; preserve the complete composite and do not claim standalone integrin signaling.	true	true	false
M21A-PAIR-EVID-5541	M20A-EXT-2891	ptn ptprz1	M21A-REUSE-2656	medium-high	high	PMID:27445335;PMID:28569747;https://www.jci.org/articles/view/76838	Exact PTPRZ1-dependent PTN phosphatase/function layer supports qualified-high promotion; preserve PTPRZ1 isoform and chondroitin-sulfate state, with ERF phosphorylation restricted to HSPC context.	true	true	false
M21A-PAIR-EVID-5542	M20A-EXT-2905	pyy npy1r	M21A-REUSE-2657	medium-high	high	PMID:1317848;PMID:10970776	PYY/NPY1R Gi/o, Gbetagamma/Src/EGFR/PKC, ERK, and intestinal epithelial function support qualified-high promotion; preserve PYY processing and engineered-receptor IEC context.	true	true	false
M21A-PAIR-EVID-5543	M20A-EXT-2906	pyy npy2r	M21A-REUSE-2658	medium-high	high	PMID:7592910;PMID:19837904	PYY/NPY2R receptor-proximal Gi/o-cAMP inhibition and calcium support qualified-high promotion only at that layer; preserve PYY1-36 versus PYY3-36 and heterologous context.	true	true	false
M21A-PAIR-EVID-5545	M20A-EXT-2910	qrfp qrfpr	M21A-REUSE-2660	medium-high	high	PMID:12714592;PMID:21623631;PMID:33655503	Exact QRFPR/GPR103 Gq/Gi calcium-cAMP relay and neuroendocrine/feeding function support qualified-high promotion; preserve QRFP peptide length and receptor glycosylation.	true	true	false
M21A-PAIR-EVID-5546	M20A-EXT-2912	rarres2 cmklr1	M21A-REUSE-2661	medium-high	high	PMID:27716822;PMID:18809717;PMID:19720798	Exact chemerin/CMKLR1 Gi/o-arrestin, calcium/ERK, chemotaxis, and metabolic-cell function support qualified-high promotion; preserve ligand processing and distinguish GPR1/CCRL2.	true	true	false
M21A-PAIR-EVID-5547	M20A-EXT-2914	rbp4 stra6	M21A-REUSE-2662	medium-high	high	PMID:21368206;PMCID:PMC3434520;PMID:25237067;PMID:22826435	Holo-RBP4/retinol plus CRBP1/LRAT-dependent STRA6/JAK2-STAT3/5 function supports qualified-high promotion; preserve retinol and interdependence requirements, with STAT outputs context-specific.	true	true	false
M21A-PAIR-EVID-5549	M20A-EXT-2916	retn cap1	M21A-REUSE-2664	medium-high	high	PMID:24606903;PMCID:PMC3969988;DOI:10.1016/j.molmet.2014.01.005;https://pubmed.ncbi.nlm.nih.gov/24606903/;PMID:31294061	CAP1/cAMP-PKA inflammatory function supports qualified-high promotion; CAP1 is not a canonical transmembrane receptor, human and mouse resistin are not interchangeable, and TLR4 remains a separate proposed receptor.	true	true	false
M21A-PAIR-EVID-5550	M20A-EXT-2921	rgma neo1	M21A-REUSE-2665	medium-high	high	PMID:16836993;PMID:19273616;PMID:20643353;PMID:23744777;PMID:33748906;https://pubmed.ncbi.nlm.nih.gov/16836993/	Exact RGMA/NEO1 co-receptor branch supports qualified-high promotion; preserve Unc5B/LARG/FAK/RhoA versus NEO1/BMP-receptor ternary contexts and do not transfer BMP2 as an RGMA ligand.	true	true	false
M21A-PAIR-EVID-5552	M20A-EXT-2931	rln1 rxfp1	M21A-REUSE-2667	medium-high	high	PMID:12506116;PMID:25389293;PMID:37081311;PMCID:PMC2814924;DOI:10.1038/s41589-023-01321-6;https://pubmed.ncbi.nlm.nih.gov/25389293/	Exact relaxin-1/RXFP1 cAMP/PKA/p38 signalosome and tissue function support qualified-high promotion; preserve concentration, conformation, cell context, and multiple G-protein branches.	true	true	false
