review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-1383	LTE4-DPEP1 Cysltr2	reviewed_relay_candidate	PMID:15475736	 human; mouse	Recombinant human CYSLTR2 in transfected cells; pharmacology context	LTE4 concentration-response calcium-mobilization assay at wild-type human CYSLTR2; DPEP1 retained as leukotriene-processing context	mature LTE4 activates CYSLTR2; DPEP1 is not the ligand	ligand_receptor_binding_or_activation;receptor_proximal_relay	CYSLTR2 G-protein/Ca2+ leukotriene branch	medium-high	The study tests receptor pharmacology rather than a native SCI receiver-cell context; DPEP1 is a source-processing enzyme and was not assigned a direct molecular edge. LTE4 potency at CYSLTR2 is established, but downstream kinase and cellular-output coupling were not resolved in this exact row.	—
M20A-CELLCHAT-REMAINING-1384	LTE4-DPEP2 Cysltr1	reviewed_relay_candidate	PMID:28115217	 human	Primary human ILC2s from donors; atopic and control subjects	LTE4 stimulation with migration, survival, cytokine production, receptor-antagonist inhibition, and CYSLTR1 expression measurements; DPEP2 retained as processing context	mature LTE4 activates CYSLTR1-associated ILC2 signaling; DPEP2 is not the ligand	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	CYSLTR1 leukotriene GPCR to ILC2 inflammatory cytokine and migration program	medium-high	Montelukast inhibition supports a CYSLTR1-dependent branch but does not isolate every receptor-proximal intermediate; the exact DPEP2 product-processing step was not tested as a receptor edge. No terminal TF was assigned from cytokine induction.	—
M20A-CELLCHAT-REMAINING-1385	LTE4-DPEP2 Cysltr2	reviewed_relay_candidate	PMID:15475736	 human; mouse	Recombinant human CYSLTR2 in transfected cells; pharmacology context	LTE4 concentration-response calcium-mobilization assay at wild-type human CYSLTR2; DPEP2 retained as leukotriene-processing context	mature LTE4 activates CYSLTR2; DPEP2 is not the ligand	ligand_receptor_binding_or_activation;receptor_proximal_relay	CYSLTR2 G-protein/Ca2+ leukotriene branch	medium-high	Pair-specific evidence is receptor pharmacology rather than native SCI cell biology. DPEP2 is a metabolic processing label and was not promoted to a direct edge; no exact downstream kinase or TF endpoint was demonstrated.	—
M20A-CELLCHAT-REMAINING-1386	LTE4-DPEP3 Cysltr1	reviewed_relay_candidate	PMID:28115217	 human	Primary human ILC2s from donors; atopic and control subjects	LTE4 stimulation with migration, survival, cytokine production, receptor-antagonist inhibition, and CYSLTR1 expression measurements; DPEP3 retained as processing context	mature LTE4 activates CYSLTR1-associated ILC2 signaling; DPEP3 is not the ligand	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	CYSLTR1 leukotriene GPCR to ILC2 inflammatory cytokine and migration program	medium-high	The exact DPEP3 processing event was not measured and cannot be inferred from the LTE4 receptor assay. Montelukast pharmacology does not resolve all downstream components; no terminal TF assigned.	—
M20A-CELLCHAT-REMAINING-1387	LTE4-DPEP3 Cysltr2	reviewed_relay_candidate	PMID:15475736	 human; mouse	Recombinant human CYSLTR2 in transfected cells; pharmacology context	LTE4 concentration-response calcium-mobilization assay at wild-type human CYSLTR2; DPEP3 retained as leukotriene-processing context	mature LTE4 activates CYSLTR2; DPEP3 is not the ligand	ligand_receptor_binding_or_activation;receptor_proximal_relay	CYSLTR2 G-protein/Ca2+ leukotriene branch	medium-high	The exact DPEP3 substrate/product relationship is outside the receptor assay. Evidence supports LTE4-CYSLTR2 pharmacology, not an SCI-specific downstream pathway or terminal TF.	—
M20A-CELLCHAT-REMAINING-1388	LXA4-ALOX12 Fpr-rs3	reviewed_unresolved	PMID:19498085; https://pubmed.ncbi.nlm.nih.gov/?term=lipoxin+A4+Fpr-rs3	mouse	No exact Fpr-rs3 receiver model identified	Bounded PubMed/PMC/publisher search for LXA4 at mouse Fpr-rs3; ALOX12 retained as biosynthetic context; established LXA4-FPR2 literature was not transferred to Fpr-rs3	no qualifying exact LXA4-Fpr-rs3 molecular or receptor-proximal edge	ligand_receptor_binding_or_activation	LXA4/FPR family boundary unresolved for Fpr-rs3	low	FPR-family nomenclature and FPR2/ALX evidence do not establish an Fpr-rs3 interaction. ALOX12 is a source enzyme, not the mature receptor-active ligand. No downstream pathway or TF assigned.	—
M20A-CELLCHAT-REMAINING-1389	LXA4-ALOX12 Fpr-rs4	reviewed_unresolved	PMID:19498085; https://pubmed.ncbi.nlm.nih.gov/?term=lipoxin+A4+Fpr-rs4	mouse	No exact Fpr-rs4 receiver model identified	Bounded PubMed/PMC/publisher search for LXA4 at mouse Fpr-rs4; ALOX12 retained as biosynthetic context; established LXA4-FPR2 literature was not transferred to Fpr-rs4	no qualifying exact LXA4-Fpr-rs4 molecular or receptor-proximal edge	ligand_receptor_binding_or_activation	LXA4/FPR family boundary unresolved for Fpr-rs4	low	No pair-specific binding, activation, or loss-of-function evidence was located for Fpr-rs4. FPR2/ALX data cannot be generalized to this family member; no pathway or TF assigned.	—
M20A-CELLCHAT-REMAINING-1390	LXA4-ALOX12 Fpr-rs6	reviewed_unresolved	PMID:19498085; https://pubmed.ncbi.nlm.nih.gov/?term=lipoxin+A4+Fpr-rs6	mouse	No exact Fpr-rs6 receiver model identified	Bounded PubMed/PMC/publisher search for LXA4 at mouse Fpr-rs6; ALOX12 retained as biosynthetic context; established LXA4-FPR2 literature was not transferred to Fpr-rs6	no qualifying exact LXA4-Fpr-rs6 molecular or receptor-proximal edge	ligand_receptor_binding_or_activation	LXA4/FPR family boundary unresolved for Fpr-rs6	low	The search did not identify exact receptor binding or activation. ALOX12 is biosynthetic context only, and generic FPR-family signaling was not used to infer this edge.	—
M20A-CELLCHAT-REMAINING-1391	LXA4-ALOX12 Fpr-rs7	reviewed_unresolved	PMID:19498085; https://pubmed.ncbi.nlm.nih.gov/?term=lipoxin+A4+Fpr-rs7	mouse	No exact Fpr-rs7 receiver model identified	Bounded PubMed/PMC/publisher search for LXA4 at mouse Fpr-rs7; ALOX12 retained as biosynthetic context; established LXA4-FPR2 literature was not transferred to Fpr-rs7	no qualifying exact LXA4-Fpr-rs7 molecular or receptor-proximal edge	ligand_receptor_binding_or_activation	LXA4/FPR family boundary unresolved for Fpr-rs7	low	No exact LXA4-Fpr-rs7 assay or perturbation was found. The mature ligand and source enzyme were kept distinct; no pathway or TF assigned.	—
M20A-CELLCHAT-REMAINING-1392	LXA4-ALOX12 Fpr2	reviewed_relay_candidate	PMID:27072607; PMCID:PMC5063650; PMID:21535079	 rat; human	Cultured rat conjunctival goblet cells; human and murine neutrophil pharmacology context	LXA4-induced Ca2+, PLC/PLD/PLA2, PKC, ERK1/2, and mucin secretion blocked by ALX/FPR2 inhibitors; ALOX12 retained as biosynthetic context	mature LXA4 activates FPR2/ALX and engages PLC/PKC/ERK receptor-proximal signaling	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	FPR2/ALX pro-resolving GPCR to PLC-PKC-ERK and goblet-cell secretion	medium-high	FPR2/ALX agonism is supported in the receptor-expressing rat cell model, but LXA4 pharmacology has source- and analogue-dependent controversies. ALOX12 is not the receptor ligand; no terminal TF assigned.	—
