evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-1311	M20A-CELLCHAT-REMAINING-0870	glu-slc17a8_gls grin1_grin2a	M21A-REUSE-0854	medium-high	high	PMID:7476914; PMID:9463421; PMID:9625862	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1312	M20A-CELLCHAT-REMAINING-0871	glu-slc17a8_gls grin1_grin2b	M21A-REUSE-0855	medium-high	high	PMID:7476914; PMID:9463421; PMID:9380752	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1313	M20A-CELLCHAT-REMAINING-0872	glu-slc17a8_gls grin1_grin2c	M21A-REUSE-0856	medium-high	high	PMID:9463421; PMID:18635641; PMID:9380752	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1314	M20A-CELLCHAT-REMAINING-0873	glu-slc17a8_gls grin1_grin2d	M21A-REUSE-0857	medium-high	high	PMID:9463421; PMID:9625862; PMID:10835034	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1315	M20A-CELLCHAT-REMAINING-0874	glu-slc17a8_gls grm1	M21A-REUSE-0858	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1316	M20A-CELLCHAT-REMAINING-0875	glu-slc17a8_gls grm2	M21A-REUSE-0859	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1317	M20A-CELLCHAT-REMAINING-0876	glu-slc17a8_gls grm3	M21A-REUSE-0860	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1318	M20A-CELLCHAT-REMAINING-0877	glu-slc17a8_gls grm4	M21A-REUSE-0861	medium-high	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1319	M20A-CELLCHAT-REMAINING-0878	glu-slc17a8_gls grm5	M21A-REUSE-0862	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1320	M20A-CELLCHAT-REMAINING-0879	glu-slc17a8_gls grm6	M21A-REUSE-0863	medium	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1321	M20A-CELLCHAT-REMAINING-0880	glu-slc17a8_gls grm7	M21A-REUSE-0864	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1322	M20A-CELLCHAT-REMAINING-0881	glu-slc17a8_gls grm8	M21A-REUSE-0865	medium-high	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1323	M20A-CELLCHAT-REMAINING-0882	glu-slc17a8_gls2 gria1	M21A-REUSE-0866	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1324	M20A-CELLCHAT-REMAINING-0883	glu-slc17a8_gls2 gria2	M21A-REUSE-0867	medium-high	high	PMID:37921875; PMID:19409270; PMID:20980546	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1325	M20A-CELLCHAT-REMAINING-0884	glu-slc17a8_gls2 gria3	M21A-REUSE-0868	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1326	M20A-CELLCHAT-REMAINING-0885	glu-slc17a8_gls2 gria4	M21A-REUSE-0869	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1336	M20A-CELLCHAT-REMAINING-0895	glu-slc17a8_gls2 grin1_grin2a	M21A-REUSE-0877	medium-high	high	PMID:7476914; PMID:9463421; PMID:9625862	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1337	M20A-CELLCHAT-REMAINING-0896	glu-slc17a8_gls2 grin1_grin2b	M21A-REUSE-0878	medium-high	high	PMID:7476914; PMID:9463421; PMID:9380752	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1338	M20A-CELLCHAT-REMAINING-0897	glu-slc17a8_gls2 grin1_grin2c	M21A-REUSE-0879	medium-high	high	PMID:9463421; PMID:18635641; PMID:9380752	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1339	M20A-CELLCHAT-REMAINING-0898	glu-slc17a8_gls2 grin1_grin2d	M21A-REUSE-0880	medium-high	high	PMID:9463421; PMID:9625862; PMID:10835034	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1340	M20A-CELLCHAT-REMAINING-0899	glu-slc17a8_gls2 grm1	M21A-REUSE-0881	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1341	M20A-CELLCHAT-REMAINING-0900	glu-slc17a8_gls2 grm2	M21A-REUSE-0882	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1342	M20A-CELLCHAT-REMAINING-0901	glu-slc17a8_gls2 grm3	M21A-REUSE-0883	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1343	M20A-CELLCHAT-REMAINING-0902	glu-slc17a8_gls2 grm4	M21A-REUSE-0884	medium-high	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1344	M20A-CELLCHAT-REMAINING-0903	glu-slc17a8_gls2 grm5	M21A-REUSE-0885	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1345	M20A-CELLCHAT-REMAINING-0904	glu-slc17a8_gls2 grm6	M21A-REUSE-0886	medium	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1346	M20A-CELLCHAT-REMAINING-0905	glu-slc17a8_gls2 grm7	M21A-REUSE-0887	medium-high	high	PMID:37546908; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1347	M20A-CELLCHAT-REMAINING-0906	glu-slc17a8_gls2 grm8	M21A-REUSE-0888	medium-high	high	PMID:37546908; PMID:12657674; PMID:25193666	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1348	M20A-CELLCHAT-REMAINING-0907	glu-slc1a1_gls gria1	M21A-REUSE-0889	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1349	M20A-CELLCHAT-REMAINING-0908	glu-slc1a1_gls gria2	M21A-REUSE-0890	medium-high	high	PMID:37921875; PMID:19409270; PMID:20980546	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1350	M20A-CELLCHAT-REMAINING-0909	glu-slc1a1_gls gria3	M21A-REUSE-0891	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1351	M20A-CELLCHAT-REMAINING-0910	glu-slc1a1_gls gria4	M21A-REUSE-0892	medium-high	high	PMID:37921875; PMID:19409270	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1352	M20A-CELLCHAT-REMAINING-0911	glu-slc1a1_gls grik1	M21A-REUSE-0893	medium-high	high	PMID:25139762; PMID:20837679	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1353	M20A-CELLCHAT-REMAINING-0912	glu-slc1a1_gls grik1_grik4	M21A-REUSE-0894	medium-high	high	PMID:25139762; PMID:20026616	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1354	M20A-CELLCHAT-REMAINING-0913	glu-slc1a1_gls grik1_grik5	M21A-REUSE-0895	medium-high	high	PMID:25139762; PMID:20026616	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1355	M20A-CELLCHAT-REMAINING-0914	glu-slc1a1_gls grik2	M21A-REUSE-0896	medium-high	high	PMID:25139762; PMID:20026616	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1356	M20A-CELLCHAT-REMAINING-0915	glu-slc1a1_gls grik2_grik4	M21A-REUSE-0897	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1357	M20A-CELLCHAT-REMAINING-0916	glu-slc1a1_gls grik2_grik5	M21A-REUSE-0898	medium-high	high	PMID:20026616; PMID:25139762	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
M21A-PAIR-EVID-1358	M20A-CELLCHAT-REMAINING-0917	glu-slc1a1_gls grik3	M21A-REUSE-0899	medium-high	high	PMID:20007474; PMID:18761361	Exact mature-glutamate receptor activation supports qualified-high promotion at the validated receptor-proximal layer; source-processing and native assembly boundaries are unchanged.	true	true	false
