review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-0750	agrp sdc3	Agrp Sdc3	M21A-REUSE-1389	M21A-PAIR-EVID-2248	PMID:12851299;PMCID:PMC5418061	mouse;human	mouse hypothalamic feeding models; recombinant AgRP/MC4R and syndecan-3-expressing HEK cells	AgRP/heparan-sulfate binding; syndecan-3 co-expression with MC4R; cAMP inhibition and feeding phenotypes	co-receptor_facilitation_of_mature_AgRP_MCR_signaling	receptor_proximal_relay	AgRP-heparan-sulfate/syndecan-3 facilitation of MC4R antagonism	high		reviewed_relay_candidate	Evidence supports syndecan-3/heparan-sulfate facilitation of AgRP action at MC4R, but generic heparan-sulfate binding is not identical to a purified AgRP-SDC3 ectodomain interaction; no terminal TF assigned Module 21A co-receptor promotion batch079 (2026-09-02): exact mature-ligand co-receptor facilitation and qualified receptor-proximal relay/function are raised to high at the validated layer. The AgRP-heparan-sulfate/syndecan-3 facilitation of MC4R antagonism, species/model, assay, and no-purified-binary-interaction boundaries remain explicit; no standalone SDC3 receptor, terminal-TF, or SCI claim is made.
M20A-EXT-0751	agt adra2a	Agt Adra2a		M21A-PAIR-EVID-2249	PMID:8557716;PMID:36096093	human;mouse	heterologous alpha2A-adrenergic receptor systems; renal proximal-tubule RAS models	exact angiotensinogen-ADRA2A binding/activation search; alpha2A receptor trafficking comparator; AGT endocytosis comparator	no_direct_AGT_ADRA2A_edge	ligand_receptor_binding_or_activation	angiotensinogen precursor versus alpha2A-adrenergic receptor boundary	low		reviewed_unresolved	No primary study demonstrating mature angiotensinogen or a processed angiotensin peptide activating ADRA2A was identified; alpha2A receptor biology and renal AGT uptake do not establish this exact pair
M20A-EXT-0752	agt agtr1a	Agt Agtr1a	M21A-REUSE-1390	M21A-PAIR-EVID-2250	PMID:17881465;PMID:20837730;PMID:32186897	mouse;rat;human	cultured human mesangial cells; human placental trophoblast/explant models; recombinant angiotensin receptor systems	Ang II stimulation with AT1 blockade; ROS, EGFR, JNK, proliferation and trophoblast assays; mature-peptide receptor pharmacology	precursor_to_mature_peptide_receptor_context	downstream_pathway_function	Angiotensinogen processing to Ang II then AGTR1A; Gq/ROS-EGFR-JNK and tissue growth branches	low-medium		reviewed_function_only	The assayed ligand is Ang II, not intact AGT; evidence supports the mature-peptide receptor pathway and its function only, not direct AGT-AGTR1A binding; no terminal TF assigned
M20A-EXT-0753	agt agtr2	Agt Agtr2	M21A-REUSE-1391	M21A-PAIR-EVID-2251	PMID:9860997;PMID:20837730;PMCID:PMC6335102	mouse;human	recombinant AT2 receptor pharmacology; placental trophoblast/explant models; angiotensin signaling comparator studies	mature Ang II stimulation and AT2-selective pharmacology; receptor blockade and tissue-function assays	precursor_to_mature_peptide_receptor_context	downstream_pathway_function	Angiotensinogen processing to Ang II then AGTR2; AT2 counter-regulatory signaling	low-medium		reviewed_function_only	The assayed ligand is Ang II, not intact AGT; no direct AGT-AGTR2 complex was shown and family-level angiotensin annotations were not transferred to the precursor edge; no terminal TF assigned
M20A-EXT-0754	agt enpep	Agt Enpep	M21A-REUSE-1392	M21A-PAIR-EVID-2252	PMID:17990103;PMID:22461301;PMID:40725237	mouse;human	APA/ENPEP-deficient or recombinant enzyme systems; human glomerular endothelial cells	angiotensin-peptide cleavage kinetics; ENPEP/APA perturbation and blood-pressure assays	substrate_processing_changes_mature_peptide_availability	downstream_pathway_function	renin-angiotensin peptide metabolism; AGT-to-Ang peptide processing boundary	low-medium		reviewed_function_only	ENPEP is an angiotensinase, not a signaling receptor; evidence concerns downstream angiotensin peptide metabolism and blood-pressure output, not AGT binding to ENPEP or a receptor-proximal relay
M20A-EXT-0755	agt grm7	Agt Grm7		M21A-PAIR-EVID-2253	PMID:27306064;PMCID:PMC6335102	mouse;human	mGluR7 recombinant/neuronal receptor literature; angiotensin peptide comparator systems	exact AGT-GRM7 binding or activation search; mGluR7 ligand and signaling boundary review	no_direct_AGT_GRM7_edge	ligand_receptor_binding_or_activation	mGluR7 glutamate-receptor pharmacology versus angiotensinogen/RAS precursor boundary	low		reviewed_unresolved	No primary exact-pair assay was identified; mature angiotensin peptides and mGluR7 ligands/pathways were not used to infer an AGT-GRM7 edge
M20A-EXT-0756	agt lrp2	Agt Lrp2		M21A-PAIR-EVID-2254	PMID:20966072;PMCID:PMC6344256	mouse;rat	renal proximal-tubule cells and AGT-transgenic renal models	radiolabeled AGT uptake, autoradiography, endocytosis dependence, megalin/LRP2 localization and perturbation	multiligand_endocytic_receptor_binding	ligand_receptor_binding_or_activation	LRP2/megalin-mediated renal angiotensinogen retrieval and intrarenal RAS handling	medium-high		reviewed_binding_only	Direct AGT binding and endocytic uptake by LRP2/megalin are supported, but this is a scavenger/endocytic function rather than a canonical intracellular signaling relay; no terminal TF assigned
M20A-EXT-0757	agt mas1	Agt Mas1	M21A-REUSE-1393	M21A-PAIR-EVID-2255	PMID:28082260;PMID:34285715;PMCID:PMC6335102	rat;mouse;human	rat microvascular endothelial cells and cerebral arteries; recombinant/primary vascular RAS models	Ang-(1-7) and Ang II stimulation; MAS1 antagonist A-779; ERK/p38, PI3K/Rho/PKD and angiogenesis/vasodilation assays	precursor_to_mature_peptide_receptor_context	downstream_pathway_function	Angiotensinogen processing to Ang-(1-7) then MAS1; vascular ERK/p38 and PI3K/Rho branches	low-medium		reviewed_function_only	The active ligand is Ang-(1-7), a processed AGT-derived peptide; no direct intact-AGT/MAS1 binding was shown and Ang II/MAS1 historical assignments were not treated as evidence; no terminal TF assigned
M20A-EXT-0758	agt mtnr1a	Agt Mtnr1a		M21A-PAIR-EVID-2256	PMID:36096093;PMID:17294007	human;mouse	renal proximal-tubule RAS models; recombinant/primary melatonin-receptor pharmacology comparator	exact AGT-MTNR1A binding or activation search; melatonin receptor ligand/signaling comparator	no_direct_AGT_MTNR1A_edge	ligand_receptor_binding_or_activation	angiotensinogen precursor versus melatonin receptor boundary	low		reviewed_unresolved	No primary exact-pair assay was identified; melatonin receptor pharmacology and renal AGT uptake do not support transfer of a mature angiotensin peptide edge to MTNR1A
M20A-EXT-0760	aimp1 ntrk1	Aimp1 Ntrk1		M21A-PAIR-EVID-2257	PMID:22767513;PMID:17001013	mouse;human	THP-1 monocytes and primary human PBMCs; pancreatic alpha-cell and cytokine models	AIMP1/p43 binding-receptor screen, CD23 knockdown, ERK1/2 and TNF-alpha assays; AIMP1 secretion/function studies	no_direct_AIMP1_NTRK1_edge	ligand_receptor_binding_or_activation	secreted AIMP1/p43 receptor identity: CD23 branch versus NTRK1 boundary	low		reviewed_unresolved	Primary receptor-identification work supports CD23, not NTRK1; AIMP1 secretion and cytokine/whole-animal effects cannot establish NTRK1 binding or a TrkA relay
