review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-LIANA-REMAINING-0323	Wnt11 Fzd4	reviewed_relay_candidate	PMID:21041481; PMCID:PMC3019854	mouse	mouse P19 cardiac cell model	Wnt11-mycHis pull-down with endogenous Fzd4; Fzd4 antibody blockade; PKC activation and cardiomyocyte differentiation assays	Wnt11-Fzd4 cell-associated interaction with receptor-dependent PKC relay	receptor_proximal_relay	WNT11 -> FZD4 -> PKC -> cardiomyocyte differentiation	low	The assay is cell-based and noncanonical; antibody blockade and endogenous receptor context do not establish purified affinity or universal tissue specificity. The exact evidence is from mouse P19 cardiac cells, not an SCI receiver model; no terminal TF was measured.	null
M20A-LIANA-REMAINING-0324	Wnt11 Fzd5	no_evidence_boundary	PMID:25605717; PMID:17130287; PMID:21041481; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt11%22+AND+%22fzd5%22; URL:https://europepmc.org/search?query=%22wnt11%22+AND+%22fzd5%22	zebrafish; mouse; recombinant comparator systems	Wnt11-Fzd7 zebrafish contact model and Wnt11-Fzd4 mouse comparator; no exact Wnt11-Fzd5 model	Bounded exact-pair PubMed/Europe PMC search; primary Wnt11-Fzd7/Fzd4 receptor comparator studies; no exact Wnt11-Fzd5 binding, activation, or receptor-dependent perturbation	no qualifying exact WNT11-FZD5 interaction or relay	no_evidence_boundary	WNT11 -> FZD7/FZD4 noncanonical contexts; exact FZD5 receptor assignment unresolved	low	The primary Wnt11 studies support Fzd7 or Fzd4 contexts, not Fzd5. Wnt-family membership, FZD5 expression, generic pathway function, and downstream beta-catenin or PCP output cannot establish direct Wnt11-Fzd5 binding or relay; no qualifying exact primary assay was located.	null
M20A-LIANA-REMAINING-0325	Wnt11 Fzd6	no_evidence_boundary	PMID:25605717; PMID:17130287; PMID:21041481; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt11%22+AND+%22fzd6%22; URL:https://europepmc.org/search?query=%22wnt11%22+AND+%22fzd6%22	zebrafish; mouse; recombinant comparator systems	Wnt11-Fzd7 zebrafish contact model and Wnt11-Fzd4 mouse comparator; no exact Wnt11-Fzd6 model	Bounded exact-pair PubMed/Europe PMC search; primary Wnt11-Fzd7/Fzd4 receptor comparator studies; no exact Wnt11-Fzd6 binding, activation, or receptor-dependent perturbation	no qualifying exact WNT11-FZD6 interaction or relay	no_evidence_boundary	WNT11 -> FZD7/FZD4 noncanonical contexts; exact FZD6 receptor assignment unresolved	low	The primary Wnt11 studies support Fzd7 or Fzd4 contexts, not Fzd6. Wnt-family membership, FZD6 expression, generic pathway function, and downstream beta-catenin or PCP output cannot establish direct Wnt11-Fzd6 binding or relay; no qualifying exact primary assay was located.	null
M20A-LIANA-REMAINING-0326	Wnt11 Fzd7	reviewed_relay_candidate	PMID:33082334; PMCID:PMC7575593; DOI:10.1038/s41467-020-18951-2	human; mouse	human and mouse melanoma cells and xenograft models	WNT11 stimulation; FZD7/DAAM1 perturbation; Rho-ROCK1/2-Myosin II, invasion, tumor-initiation, and metastasis assays	WNT11-FZD7 receptor-dependent noncanonical signaling and invasion function	receptor_proximal_relay	WNT11 -> FZD7/DAAM1 -> Rho-ROCK1/2-Myosin II -> invasion and metastasis	low	This is a tumor-context functional assignment rather than purified ligand-receptor affinity or a general physiological receptor-complex study. DAAM1 is a downstream effector, not part of the submitted pair; no exact SCI receiver model or terminal TF was tested.	null
M20A-LIANA-REMAINING-0327	Wnt11 Fzd8	no_evidence_boundary	PMID:25605717; PMID:17130287; PMID:21041481; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt11%22+AND+%22fzd8%22; URL:https://europepmc.org/search?query=%22wnt11%22+AND+%22fzd8%22	zebrafish; mouse; recombinant comparator systems	Wnt11-Fzd7 zebrafish contact model and Wnt11-Fzd4 mouse comparator; no exact Wnt11-Fzd8 model	Bounded exact-pair PubMed/Europe PMC search; primary Wnt11-Fzd7/Fzd4 receptor comparator studies; no exact Wnt11-Fzd8 binding, activation, or receptor-dependent perturbation	no qualifying exact WNT11-FZD8 interaction or relay	no_evidence_boundary	WNT11 -> FZD7/FZD4 noncanonical contexts; exact FZD8 receptor assignment unresolved	low	The primary Wnt11 studies support Fzd7 or Fzd4 contexts, not Fzd8. Wnt-family membership, FZD8 expression, generic pathway function, and downstream beta-catenin or PCP output cannot establish direct Wnt11-Fzd8 binding or relay; no qualifying exact primary assay was located.	null
M20A-LIANA-REMAINING-0328	Wnt11 Fzd9	no_evidence_boundary	PMID:25605717; PMID:17130287; PMID:21041481; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt11%22+AND+%22fzd9%22; URL:https://europepmc.org/search?query=%22wnt11%22+AND+%22fzd9%22	zebrafish; mouse; recombinant comparator systems	Wnt11-Fzd7 zebrafish contact model and Wnt11-Fzd4 mouse comparator; no exact Wnt11-Fzd9 model	Bounded exact-pair PubMed/Europe PMC search; primary Wnt11-Fzd7/Fzd4 receptor comparator studies; no exact Wnt11-Fzd9 binding, activation, or receptor-dependent perturbation	no qualifying exact WNT11-FZD9 interaction or relay	no_evidence_boundary	WNT11 -> FZD7/FZD4 noncanonical contexts; exact FZD9 receptor assignment unresolved	low	The primary Wnt11 studies support Fzd7 or Fzd4 contexts, not Fzd9. Wnt-family membership, FZD9 expression, generic pathway function, and downstream beta-catenin or PCP output cannot establish direct Wnt11-Fzd9 binding or relay; no qualifying exact primary assay was located.	null
M20A-LIANA-REMAINING-0329	Wnt11 Musk	reviewed_relay_candidate	PMID:19285469; PMCID:PMC2671566	zebrafish	zebrafish Wnt11r and Unplugged/MuSK	CRD-dependent Wnt11r/Unplugged binding; genetic and Dvl-dependent neuromuscular-synapse and axon-guidance phenotyping	Wnt11r-MuSK ectodomain binding with receptor-dependent developmental function	receptor_proximal_relay	WNT11r -> MuSK/Unplugged CRD -> Dvl-dependent synapse and axon guidance	low	This is zebrafish Wnt11r-Unplugged/MuSK evidence; it does not establish mammalian WNT11-MUSK equivalence, full-length stoichiometry, or a purified mammalian complex. No SCI receiver model or terminal TF was tested.	null
M20A-LIANA-REMAINING-0330	Wnt16 Fzd10_lrp5	no_evidence_boundary	PMID:25605717; PMID:21887268; PMID:22433869; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt16%22+AND+%22fzd10_lrp5%22; URL:https://europepmc.org/search?query=%22wnt16%22+AND+%22fzd10_lrp5%22	mouse; human recombinant comparator systems; no exact submitted model	WNT-FZD receptor mapping and LRP5/6 comparator systems; no exact WNT16-WNT16-FZD10-LRP5 complex model	Bounded exact-pair PubMed/Europe PMC search; primary WNT-FZD receptor-selectivity and LRP5/6 comparator studies; no exact WNT16-WNT16-FZD10-LRP5 assay	no qualifying exact WNT16-FZD-LRP5/6 complex edge	no_evidence_boundary	WNT16 -> FZD/LRP5/6 canonical-complex context; exact FZD10-LRP5 composite unresolved	low	The submitted row denotes a ternary WNT16-FZD-LRP receptor complex. Generic WNT pathway, FZD/LRP family, expression, reporter, beta-catenin, or Wnt16-LRP component evidence cannot establish direct binding or activation of this exact complex; no qualifying exact primary assay was located.	null
M20A-LIANA-REMAINING-0331	Wnt16 Fzd10_lrp6	no_evidence_boundary	PMID:25605717; PMID:21887268; PMID:22433869; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt16%22+AND+%22fzd10_lrp6%22; URL:https://europepmc.org/search?query=%22wnt16%22+AND+%22fzd10_lrp6%22	mouse; human recombinant comparator systems; no exact submitted model	WNT-FZD receptor mapping and LRP5/6 comparator systems; no exact WNT16-WNT16-FZD10-LRP6 complex model	Bounded exact-pair PubMed/Europe PMC search; primary WNT-FZD receptor-selectivity and LRP5/6 comparator studies; no exact WNT16-WNT16-FZD10-LRP6 assay	no qualifying exact WNT16-FZD-LRP5/6 complex edge	no_evidence_boundary	WNT16 -> FZD/LRP5/6 canonical-complex context; exact FZD10-LRP6 composite unresolved	low	The submitted row denotes a ternary WNT16-FZD-LRP receptor complex. Generic WNT pathway, FZD/LRP family, expression, reporter, beta-catenin, or Wnt16-LRP component evidence cannot establish direct binding or activation of this exact complex; no qualifying exact primary assay was located.	null
M20A-LIANA-REMAINING-0332	Wnt16 Fzd1_lrp5	no_evidence_boundary	PMID:25605717; PMID:21887268; PMID:22433869; URL:https://pubmed.ncbi.nlm.nih.gov/?term=%22wnt16%22+AND+%22fzd1_lrp5%22; URL:https://europepmc.org/search?query=%22wnt16%22+AND+%22fzd1_lrp5%22	mouse; human recombinant comparator systems; no exact submitted model	WNT-FZD receptor mapping and LRP5/6 comparator systems; no exact WNT16-WNT16-FZD1-LRP5 complex model	Bounded exact-pair PubMed/Europe PMC search; primary WNT-FZD receptor-selectivity and LRP5/6 comparator studies; no exact WNT16-WNT16-FZD1-LRP5 assay	no qualifying exact WNT16-FZD-LRP5/6 complex edge	no_evidence_boundary	WNT16 -> FZD/LRP5/6 canonical-complex context; exact FZD1-LRP5 composite unresolved	low	The submitted row denotes a ternary WNT16-FZD-LRP receptor complex. Generic WNT pathway, FZD/LRP family, expression, reporter, beta-catenin, or Wnt16-LRP component evidence cannot establish direct binding or activation of this exact complex; no qualifying exact primary assay was located.	null
