review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-CELLCHAT-REMAINING-1539	Pcdhb6 Pcdhb6	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb6 expression; homophilic cell aggregation assay	direct Pcdhb6–Pcdhb6 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic clustered-Pcdh survey reports aggregation for Pcdhb6. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1540	Pcdhb7 Pcdhb5	reviewed_unresolved	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	No exact matched Pcdhb7–Pcdhb5 model located in the bounded primary search	Cluster-wide K562 aggregation and pairwise specificity studies; exact Pcdhb7–Pcdhb5 heterophilic test not established	Pcdhb7–Pcdhb5 heterophilic trans adhesion unresolved	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; exact heterophilic branch unresolved	low	The primary survey supports homophilic aggregation and strict specificity for tested mismatched beta pairs, but this record does not establish the exact Pcdhb7–Pcdhb5 heterophilic interaction. Do not infer binding or non-binding from shared beta-cluster membership or sequence similarity; no relay or TF evidence.	—
M20A-CELLCHAT-REMAINING-1541	Pcdhb7 Pcdhb7	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb7 expression; homophilic cell aggregation assay	direct Pcdhb7–Pcdhb7 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic clustered-Pcdh survey reports aggregation for Pcdhb7. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1542	Pcdhb7 Pcdhb9	reviewed_unresolved	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	No exact matched Pcdhb7–Pcdhb9 model located in the bounded primary search	Cluster-wide K562 aggregation and pairwise specificity studies; exact Pcdhb7–Pcdhb9 heterophilic test not established	Pcdhb7–Pcdhb9 heterophilic trans adhesion unresolved	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; exact heterophilic branch unresolved	low	The primary survey supports homophilic aggregation and strict specificity for tested mismatched beta pairs, but this record does not establish the exact Pcdhb7–Pcdhb9 heterophilic interaction. Do not infer binding or non-binding from shared beta-cluster membership or sequence similarity; no relay or TF evidence.	—
M20A-CELLCHAT-REMAINING-1543	Pcdhb8 Pcdhb6	reviewed_unresolved	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	No exact matched Pcdhb8–Pcdhb6 model located in the bounded primary search	Cluster-wide K562 aggregation and pairwise specificity studies; exact Pcdhb8–Pcdhb6 heterophilic test not established	Pcdhb8–Pcdhb6 heterophilic trans adhesion unresolved	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; exact heterophilic branch unresolved	low	Pcdhb6 and Pcdhb8 homophilic binding and their strict separation in a selected pairwise assay are reported, but this record does not establish a generalized exact-pair conclusion beyond the bounded assay. No relay or TF evidence.	—
M20A-CELLCHAT-REMAINING-1544	Pcdhb8 Pcdhb8	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb8 expression; homophilic cell aggregation assay	direct Pcdhb8–Pcdhb8 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic clustered-Pcdh survey reports aggregation for Pcdhb8. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1545	Pcdhb9 Pcdhb9	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:26478182; DOI:10.1016/j.cell.2015.09.026	mouse	K562 non-adherent cells transfected with individual mouse Pcdhβ cDNAs	C-terminal fluorescently tagged Pcdhb9 expression; homophilic cell aggregation assay	direct Pcdhb9–Pcdhb9 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic clustered-Pcdh survey reports aggregation for Pcdhb9. K562 aggregation establishes extracellular homophilic adhesion, not a receptor-proximal intracellular relay, neuronal repulsion, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1546	Pcdhga1 Pcdhga1	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:20679223; PMCID:PMC2930437	mouse	K562 non-adherent cells transfected with individual mouse PcdhγA cDNAs	C-terminal fluorescently tagged Pcdhga1 expression; homophilic cell aggregation assay	direct Pcdhga1–Pcdhga1 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic clustered-Pcdh survey reports homophilic aggregation for the tested γA isoforms, including Pcdhga1. The assay supports extracellular recognition only; it does not establish a receptor-proximal relay, intracellular signaling, neuronal repulsion mechanism, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1547	Pcdhga10 Pcdhga10	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:20679223; PMCID:PMC2930437	mouse	K562 non-adherent cells transfected with individual mouse PcdhγA cDNAs	C-terminal fluorescently tagged Pcdhga10 expression; homophilic cell aggregation assay	direct Pcdhga10–Pcdhga10 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic clustered-Pcdh survey reports homophilic aggregation for the tested γA isoforms, including Pcdhga10. The assay supports extracellular recognition only; it does not establish a receptor-proximal relay, intracellular signaling, neuronal repulsion mechanism, or TF endpoint.	—
M20A-CELLCHAT-REMAINING-1548	Pcdhga11 Pcdhga11	reviewed_binding_only	PMID:25171406; PMCID:PMC4183217; DOI:10.1016/j.cell.2014.07.012; PMID:20679223; PMCID:PMC2930437	mouse	K562 non-adherent cells transfected with individual mouse PcdhγA cDNAs	C-terminal fluorescently tagged Pcdhga11 expression; homophilic cell aggregation assay	direct Pcdhga11–Pcdhga11 homophilic trans adhesion	ligand_receptor_binding_or_activation	clustered Pcdh isoform-specific trans recognition; homophilic cell recognition and neuronal self/non-self discrimination	high	The systematic clustered-Pcdh survey reports homophilic aggregation for the tested γA isoforms, including Pcdhga11. The assay supports extracellular recognition only; it does not establish a receptor-proximal relay, intracellular signaling, neuronal repulsion mechanism, or TF endpoint.	—
