review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-3238	Tfpi Sdc4	reviewed_unresolved	https://pubmed.ncbi.nlm.nih.gov/?term=TFPI+SDC4; https://pmc.ncbi.nlm.nih.gov/?term=TFPI+SDC4	not established	not established	No qualifying exact primary assay identified	no exact TFPI-SDC4 binding, activation, or relay established	ligand_receptor_binding_or_activation	TFPI protease-inhibitory/endothelial branch versus SDC4 matrix-coreceptor branch; exact bridge unresolved	low	No qualifying primary study for the exact pair was located; search-stable links are discovery boundaries rather than positive evidence; expression, co-occurrence, or pathway context cannot establish direct interaction; no receptor-proximal relay, downstream function, or terminal TF.	null
M20A-EXT-3239	Tfpi Vldlr	reviewed_binding_only	PMID:11278667; PMID:20624392; https://pubmed.ncbi.nlm.nih.gov/11278667/; https://pubmed.ncbi.nlm.nih.gov/20624392/	human and mammalian endothelial/cancer-cell models	endothelial receptor studies; cancer-cell functional model	full-length TFPI binding to VLDLR; TFPI treatment with receptor-expression, proliferation, migration, and signaling readouts	direct TFPI-VLDLR binding; receptor-associated functional context	ligand_receptor_binding_or_activation;downstream_pathway_function	TFPI -> VLDLR -> endothelial growth/migration modulation; ERK/p38/beta-catenin context is reported but the proximal relay is unresolved	medium-high	Binding was reported for full-length TFPI and receptor recognition can differ for truncated TFPI; the functional study includes VLDLR subtype-expression context rather than a clean receptor-reconstitution test; no receptor-proximal kinase or pair-specific terminal TF was established.	null
M20A-EXT-3240	Tg Asgr1	reviewed_binding_only	PMID:14580721; DOI:10.1016/j.mce.2003.06.001; PMID:1396689; DOI:10.1111/j.1432-1033.1992.tb17267.x	rat	primary rat thyrocytes and PC Cl3 thyroid cells	thyroglobulin binding, cellular localization, and endocytosis assays	direct thyroglobulin recognition by the RHL-1/ASGR1 component; receptor-mediated endocytic uptake	ligand_receptor_binding_or_activation;downstream_pathway_function	Tg -> thyroid RHL-1/ASGR1-containing receptor -> thyroglobulin endocytic/lysosomal handling	medium-high	The evidence concerns rat RHL-1 as an ASGR1 component and differentiated thyroid cells; receptor-complex composition and glycosylation/colloid context matter; this is an endocytic route rather than demonstrated canonical signal relay; no terminal TF.	null
M20A-EXT-3242	Tg Tpo	reviewed_unresolved	PMID:14580721; PMID:1396689; https://pubmed.ncbi.nlm.nih.gov/?term=THYROGLOBULIN+THYROID+PEROXIDASE	rat	thyroid-cell Tg uptake models	thyroglobulin binding/endocytosis studies; no Tg-TPO binding or receptor assay	no exact Tg-TPO binding, activation, or relay established	ligand_receptor_binding_or_activation	Tg endocytic handling is distinct from TPO biosynthetic/enzyme function; exact pair unresolved	low	The cited primary studies address thyroglobulin uptake through RHL-1/ASGR1-related machinery, not TPO as a binding partner or receptor; pathway proximity or shared thyroid expression cannot establish direct interaction; no relay, downstream function, or terminal TF.	null
M20A-EXT-3243	Tgfa Erbb3	reviewed_unresolved	PMID:1524218; PMCID:PMC1170676; https://pubmed.ncbi.nlm.nih.gov/?term=TGFA+ERBB3	human and mammalian cultured-cell systems	EGFR/ErbB receptor binding and heterodimer-routing comparator models	TGF-alpha binding to EGFR/ERBB1; ErbB3 co-receptor and endocytic-routing comparator assays	no qualifying exact Tgfa-Erbb3 binding or receptor activation established	ligand_receptor_binding_or_activation	Tgfa -> EGFR/ERBB1; ERBB3 may participate as a heterodimeric co-receptor, but that does not validate direct Tgfa-Erbb3 binding	low	Primary evidence cited here establishes TGF-alpha binding to EGFR/ERBB1 and ErbB-family routing, not the exact ErbB3 pair; heterodimer/crosstalk evidence cannot be promoted to direct ligand binding; no exact relay or terminal TF.	null
M20A-EXT-3244	Tgfa Erbb4	reviewed_unresolved	PMID:1524218; PMCID:PMC1170676; https://pubmed.ncbi.nlm.nih.gov/?term=TGFA+ERBB4	human and mammalian cultured-cell systems	EGFR/ErbB receptor binding and heterodimer-routing comparator models	TGF-alpha binding to EGFR/ERBB1; ErbB4 is only a receptor-family comparator in the cited primary work	no qualifying exact Tgfa-Erbb4 binding or receptor activation established	ligand_receptor_binding_or_activation	Tgfa -> EGFR/ERBB1; ErbB4 ligand-specificity and heterodimer branches are distinct from direct Tgfa-Erbb4 evidence	low	The primary binding study is EGFR/ERBB1-specific and the routing study does not establish TGF-alpha binding to ErbB4; receptor-family similarity or downstream signaling cannot establish the exact pair; no relay or terminal TF.	null
M20A-EXT-3245	Tgfb1 Acvr1_Tgfbr1_Tgfbr2	reviewed_unresolved	PMID:8242742; DOI:10.1016/0092-8674(93)90488-c; PMID:8246946; PMCID:PMC364794; PMID:10187774	human and mammalian receptor-expressing cells	TGF-beta/activin receptor binding, cross-linking, kinase-complex, and chimeric-receptor assays	TGF-beta receptor cross-linking and heteromeric kinase-complex assays; chimeric type-I receptor assays	no qualifying exact Tgfb1 assignment to the composite ACVR1-TGFBR1-TGFBR2 receptor notation	ligand_receptor_binding_or_activation	canonical TGF-beta1 -> TGFBR2/TGFBR1 -> SMAD2/3; ACVR1/ALK2 is an activin/BMP type-I branch and ACVRL1/ALK1 is a separate receptor	low	The queue notation combines distinct receptor genes; primary studies support canonical TGFBR1/TGFBR2 complexes but do not validate an ACVR1-containing composite for TGF-beta1; ACVR1 must not be conflated with ACVRL1; no exact downstream relay or terminal TF assigned.	null
M20A-EXT-3246	Tgfb1 Acvr1_Tgfbr2	reviewed_unresolved	PMID:8242742; DOI:10.1016/0092-8674(93)90488-c; PMID:8246946; PMCID:PMC364794; PMID:10187774	human and mammalian receptor-expressing cells	TGF-beta/activin receptor binding, cross-linking, kinase-complex, and chimeric-receptor assays	TGF-beta receptor cross-linking and heteromeric kinase-complex assays; chimeric type-I receptor assays	no qualifying exact Tgfb1 assignment to the composite ACVR1-TGFBR2 receptor notation	ligand_receptor_binding_or_activation	canonical TGF-beta1 -> TGFBR2/TGFBR1 -> SMAD2/3; ACVR1/ALK2 is an activin/BMP branch and is not interchangeable with TGFBR1 or ACVRL1	low	The composite notation omits or substitutes a type-I receptor relative to canonical TGF-beta1 signaling; cited primary studies do not establish this exact ACVR1-TGFBR2 pair; no exact receptor-proximal relay or terminal TF.	null
M20A-EXT-3247	Tgfb1 Cav1	reviewed_relay_candidate	PMID:11102446; DOI:10.1074/jbc.M008340200; https://pubmed.ncbi.nlm.nih.gov/11102446/	mammalian cultured-cell models	cultured cells expressing TGFBR1 and CAV1	co-immunoprecipitation and TGF-beta-induced Smad2/downstream readouts	CAV1 interaction with TGFBR1 that modulates TGF-beta signaling; not direct Tgfb1-CAV1 ligand binding	receptor_proximal_relay;downstream_pathway_function	TGF-beta1 -> TGFBR2/TGFBR1 -> SMAD2/3, with CAV1 caveolar scaffolding suppressing receptor-proximal signaling	medium-high	The primary study supports a receptor-proximal CAV1-TGFBR1 interaction and altered Smad signaling, not direct binding of the TGF-beta1 ligand to CAV1; effects are caveolae/cell-context dependent; no pair-specific terminal TF was demonstrated.	null
M20A-EXT-3248	Tgfb1 Cxcr4	reviewed_function_only	PMCID:PMC1782104; https://pmc.ncbi.nlm.nih.gov/articles/PMC1782104/; https://pubmed.ncbi.nlm.nih.gov/?term=TGFB1+CXCR4	human macrophages and rat microglia	human monocyte-derived macrophages and rat microglia; TGF-beta1 treatment, CXCR4 mRNA/surface-protein, SDF-1-stimulated ERK, and HIV-entry assays	TGF-beta1 treatment with CXCR4 expression, SDF-1-stimulated ERK, and HIV-entry readouts	TGF-beta1-induced CXCR4 expression/crosstalk; no direct TGF-beta1-CXCR4 ligand-receptor binding established	downstream_pathway_function	TGF-beta1 -> TGFBR pathway -> CXCR4 induction -> CXCL12/SDF-1-CXCR4 -> ERK and HIV-entry context	medium	CXCR4 is induced or functionally modulated, not shown to be the TGF-beta1 receptor; CXCL12/SDF-1 is the ligand driving CXCR4 signaling; macrophage/microglia and HIV contexts limit transfer; no pair-specific terminal TF.	null
