review_id	pair_key	pair_label_canonical	pathway_reuse_key	evidence_id	source_locators	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence_tier	terminal_tf_entities	review_status	curator_note
M20A-EXT-0958	bmp5 acvr2a_bmpr1a	Bmp5 Acvr2a_Bmpr1a		M21A-PAIR-EVID-2398	PMID:17541940; PMCID:PMC2750834; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP5+ACVR2A+BMPR1A+exact	rat	primary rat chondrocytes; no exact ACVR2A/BMPR1A reconstitution	BMP5 stimulation and phospho-SMAD1/5/8 and p38 measurement; no receptor-complex perturbation	no qualifying exact BMP5-ACVR2A/BMPR1A receptor-complex edge	ligand_receptor_binding_or_activation	BMP5 ligand-level SMAD1/5/8 and weak p38 branch; exact receptor complex unresolved	low		reviewed_unresolved	BMP5-induced SMAD1/5/8 is ligand-level evidence only; receptor-family annotations and BMP5 paralog evidence were not transferred; no direct ternary complex or receptor-specific perturbation located
M20A-EXT-0959	bmp5 acvr2a_bmpr1b	Bmp5 Acvr2a_Bmpr1b		M21A-PAIR-EVID-2399	PMID:17541940; PMCID:PMC2750834; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP5+ACVR2A+BMPR1B+exact	rat	primary rat chondrocytes; no exact ACVR2A/BMPR1B reconstitution	BMP5 stimulation and phospho-SMAD1/5/8 and p38 measurement; no receptor-complex perturbation	no qualifying exact BMP5-ACVR2A/BMPR1B receptor-complex edge	ligand_receptor_binding_or_activation	BMP5 ligand-level SMAD1/5/8 and weak p38 branch; exact receptor complex unresolved	low		reviewed_unresolved	BMP5 ligand-level signaling does not identify BMPR1B or ACVR2A in the same active complex; BMP6/7 receptor evidence was not transferred
M20A-EXT-0960	bmp5 acvr2b_bmpr1a	Bmp5 Acvr2b_Bmpr1a		M21A-PAIR-EVID-2400	PMID:17541940; PMCID:PMC2750834; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP5+ACVR2B+BMPR1A+exact	rat	primary rat chondrocytes; no exact ACVR2B/BMPR1A reconstitution	BMP5 stimulation and phospho-SMAD1/5/8 and p38 measurement; no receptor-complex perturbation	no qualifying exact BMP5-ACVR2B/BMPR1A receptor-complex edge	ligand_receptor_binding_or_activation	BMP5 ligand-level SMAD1/5/8 and weak p38 branch; exact receptor complex unresolved	low		reviewed_unresolved	No exact ACVR2B/BMPR1A binding, activation, or receptor-specific perturbation was located; shared BMP type-II receptor annotations are insufficient
M20A-EXT-0961	bmp5 acvr2b_bmpr1b	Bmp5 Acvr2b_Bmpr1b		M21A-PAIR-EVID-2401	PMID:17541940; PMCID:PMC2750834; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP5+ACVR2B+BMPR1B+exact	rat	primary rat chondrocytes; no exact ACVR2B/BMPR1B reconstitution	BMP5 stimulation and phospho-SMAD1/5/8 and p38 measurement; no receptor-complex perturbation	no qualifying exact BMP5-ACVR2B/BMPR1B receptor-complex edge	ligand_receptor_binding_or_activation	BMP5 ligand-level SMAD1/5/8 and weak p38 branch; exact receptor complex unresolved	low		reviewed_unresolved	No exact ACVR2B/BMPR1B binding, activation, or receptor-specific perturbation was located; BMP-family paralog evidence was not transferred
M20A-EXT-0962	bmp6 acvr2a_bmpr1a	Bmp6 Acvr2a_Bmpr1a	M21A-REUSE-1423	M21A-PAIR-EVID-2402	PMID:18436533; PMCID:PMC3258927; DOI:10.1074/jbc.M800850200; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP6+ACVR2A+BMPR1A	human	primary human bone-marrow mesenchymal stem cells	BMP6 stimulation with RNAi knockdown of ACVR2A/BMPR1A and osteoblastic differentiation/readouts; receptor utilization compared across BMP2/4/6/7	receptor co-requirement for BMP6 osteoinductive relay	receptor_proximal_relay	ACVR2A/BMPR1A-associated BMP6-SMAD1/5/8 osteogenic branch	medium		reviewed_relay_candidate	The study supports receptor dependence in hMSC but does not directly resolve a purified BMP6-ACVR2A-BMPR1A ternary complex; BMPR1B and ACVR2B were weak/not significant in that model; no terminal TF occupancy assigned
M20A-EXT-0963	bmp6 acvr2a_bmpr1b	Bmp6 Acvr2a_Bmpr1b		M21A-PAIR-EVID-2403	PMID:18436533; PMCID:PMC3258927; DOI:10.1074/jbc.M800850200; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP6+ACVR2A+BMPR1B	human	primary human bone-marrow mesenchymal stem cells	BMP6 stimulation with receptor RNAi and osteoblastic differentiation; BMPR1B expression/knockdown evaluated	no qualifying exact BMP6-ACVR2A/BMPR1B relay	ligand_receptor_binding_or_activation	BMP6 ACVR2A/BMPR1A-associated branch; BMPR1B subtype boundary	low		reviewed_unresolved	BMPR1B was expressed at low level and did not make a significant contribution in the matched model; BMP7/BMPR1B binding was not transferred to BMP6
M20A-EXT-0964	bmp6 acvr2b_bmpr1a	Bmp6 Acvr2b_Bmpr1a		M21A-PAIR-EVID-2404	PMID:18436533; PMCID:PMC3258927; DOI:10.1074/jbc.M800850200; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP6+ACVR2B+BMPR1A	human	primary human bone-marrow mesenchymal stem cells	BMP6 stimulation with receptor RNAi and osteoblastic differentiation; ACVR2B expression/knockdown evaluated	no qualifying exact BMP6-ACVR2B/BMPR1A relay	ligand_receptor_binding_or_activation	BMP6 ACVR2A/BMPR1A-associated branch; ACVR2B subtype boundary	low		reviewed_unresolved	ACVR2B was expressed at low level and was not significant in the matched model; ACVR2A evidence cannot be substituted for ACVR2B
M20A-EXT-0965	bmp6 acvr2b_bmpr1b	Bmp6 Acvr2b_Bmpr1b		M21A-PAIR-EVID-2405	PMID:18436533; PMCID:PMC3258927; DOI:10.1074/jbc.M800850200; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP6+ACVR2B+BMPR1B	human	primary human bone-marrow mesenchymal stem cells	BMP6 stimulation with receptor RNAi and osteoblastic differentiation; BMPR1B and ACVR2B were evaluated as low-expression receptors	no qualifying exact BMP6-ACVR2B/BMPR1B relay	ligand_receptor_binding_or_activation	BMP6 ACVR2A/BMPR1A-associated branch; dual subtype boundary	low		reviewed_unresolved	Neither receptor made a significant contribution in the matched model; no direct exact-complex binding or activation assay was located
M20A-EXT-0966	bmp6 amhr2	Bmp6 Amhr2		M21A-PAIR-EVID-2406	PMID:18436533; PMID:22294741; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP6+AMHR2+binding+activation	human; mouse	BMP6 receptor-utilization studies in hMSC and AMHR2/AMH receptor systems; no exact BMP6-AMHR2 model	Exact-pair PubMed, PMC, and publisher search; BMP6 canonical receptor evidence and AMHR2/AMH studies reviewed separately	no qualifying exact BMP6-AMHR2 binding, activation, or relay edge	ligand_receptor_binding_or_activation	BMP6 ACVR2A/BMPR1A/BMPR2 branch versus AMH-AMHR2 branch	low		reviewed_unresolved	AMHR2 is the type-II receptor for AMH; BMP6 evidence for ACVR2A, BMPR2, and BMP type-I receptors was not transferred to AMHR2
M20A-EXT-0967	bmp7 actr2	Bmp7 Actr2		M21A-PAIR-EVID-2407	PMCID:PMC2705212; PMCID:PMC2788225; PubMed search:https://pubmed.ncbi.nlm.nih.gov/?term=BMP7+ActRII+exact+subtype	human; mouse	BMP7 type-II receptor binding/reporter studies; ActRIIA and ActRIIB are not resolved by the submitted Actr2 label	BMP7 binding to ActRIIA/ActRIIB ectodomains and receptor-dependent signaling were searched; no exact unspecified-ActR2 record treated as subtype-resolved	no qualifying exact BMP7-Actr2 edge	ligand_receptor_binding_or_activation	BMP7 ActRIIA/ActRIIB branches; submitted type-II subtype unresolved	low		reviewed_unresolved	Actr2 is an ambiguous family label; evidence for ACVR2A or ACVR2B cannot be collapsed into one exact receptor node, and type-I partner composition varies by assay
