evidence_id	review_id	pair_key	pathway_reuse_key	previous_tier	new_tier	source_locators	decision_basis	upstream_lr_confidence_unchanged	terminal_tf_status_unchanged	sql_materialization
M21A-PAIR-EVID-4019	M20A-EXT-3355	tpsb2 f2rl1	M21A-REUSE-1908	medium-high	high	PMID:9354658; PMID:24721951; PMCID:PMC3983597; DOI:10.1038/srep04649; PMID:29383785; PMID:28990934; https://pubmed.ncbi.nlm.nih.gov/?term=TPSB2+AND+F2RL1	Exact pair-associated proteolytic, receptor-complex, adaptor, adhesion, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4023	M20A-EXT-3359	trf lrp2	M21A-REUSE-1909	medium	high	PMID:11606717; PMCID:PMC60081; DOI:10.1073/pnas.211291398; PMID:30833328; PMCID:PMC6497946; DOI:10.1074/jbc.RA118.006390; URL:https://pubmed.ncbi.nlm.nih.gov/?term=Trf+Lrp2	Exact pair-associated proteolytic, receptor-complex, adaptor, adhesion, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4030	M20A-EXT-3369	try4 f2rl1	M21A-REUSE-1910	medium	high	PMID:24749982; PMCID:PMC4128045; DOI:10.1111/bph.12738; URL:https://pubmed.ncbi.nlm.nih.gov/24749982/; URL:https://pubmed.ncbi.nlm.nih.gov/?term=Try4+F2rl1	Exact pair-associated proteolytic, receptor-complex, adaptor, adhesion, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4049	M20A-EXT-3389	tslp crlf2_il7r_tslp	M21A-REUSE-1912	medium-high	high	PMID:10974032; PMCID:PMC2193276; DOI:10.1084/jem.192.5.659; PMID:22915648; PMID:28368013	Exact pair-associated proteolytic, receptor-complex, adaptor, adhesion, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4051	M20A-EXT-3391	txlna stx1a		medium-high	high	PMID:12558796; PMID:24690921; PMCID:PMC3972091; URL:https://pubmed.ncbi.nlm.nih.gov/12558796/	Exact pair-associated proteolytic, receptor-complex, adaptor, adhesion, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4052	M20A-EXT-3392	txlna stx3		medium-high	high	PMID:12558796; PMID:24690921; PMCID:PMC3972091; URL:https://pubmed.ncbi.nlm.nih.gov/12558796/	Exact pair-associated proteolytic, receptor-complex, adaptor, adhesion, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4053	M20A-EXT-3393	txlna stx4a		medium-high	high	PMID:12558796; PMID:24690921; PMCID:PMC3972091; URL:https://pubmed.ncbi.nlm.nih.gov/12558796/	Exact pair-associated proteolytic, receptor-complex, adaptor, adhesion, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4058	M20A-EXT-3405	vasp cxcr2	M21A-REUSE-1913	medium-high	high	PMID:19435808; DOI:10.1242/jcs.039057	Exact pair-associated proteolytic, receptor-complex, adaptor, adhesion, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4059	M20A-EXT-3408	vcam1 itga9_itgb1	M21A-REUSE-1914	medium-high	high	PMID:10209034; URL:https://pubmed.ncbi.nlm.nih.gov/10209034/	Exact pair-associated proteolytic, receptor-complex, adaptor, adhesion, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
M21A-PAIR-EVID-4060	M20A-EXT-3410	vcan egfr	M21A-REUSE-1915	medium	high	PMID:39333870; PMID:21079779; URL:https://pubmed.ncbi.nlm.nih.gov/39333870/	Exact pair-associated proteolytic, receptor-complex, adaptor, adhesion, or bounded downstream function supports qualified-high promotion; recorded topology and Module 22A TF metadata remain unchanged.	true	true	false
