review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-EXT-2451	Mdk Ptprz1	reviewed_function_only	PMID:10212223	rat; recombinant protein systems	recombinant PTPRZ1/PTPzeta ectodomain and rat neuronal migration model	solid-phase binding and Scatchard analysis; MDK C-terminal/Arg78 mutants; neuronal migration assay	Direct MDK binding to PTPRZ1/PTPzeta is associated with a PTPRZ1-dependent neuronal migration output	ligand_receptor_binding_or_activation;downstream_pathway_function	MDK-PTPRZ1/PTPzeta -> neuronal migration branch	medium-high	The interaction depends on PTPRZ1 glycosaminoglycan context and the study does not resolve a unique intracellular adaptor or kinase relay; PTPRZ1 is a receptor phosphatase rather than a canonical kinase receptor and no terminal TF was measured.	null
M20A-EXT-2452	Mdk Sdc1	reviewed_binding_only	PMID:15226297;DOI:10.1074/jbc.M403031200	mouse; recombinant protein systems	normal murine mammary-gland epithelial-cell-derived syndecan ectodomains and purified glycosaminoglycan chains	BIAcore binding, glycosaminoglycan-chain comparison, chondroitinase/heparitinase treatment and core-protein controls	Direct glycosaminoglycan- and core-protein-dependent MDK-SDC1 cell-surface proteoglycan association	ligand_receptor_binding_or_activation	MDK-SDC1 proteoglycan presentation and growth-factor delivery branch	medium-high	The study establishes binding and a proposed delivery function but does not isolate an SDC1 cytoplasmic relay, receptor-proximal kinase, or terminal TF; soluble and membrane proteoglycan contexts are not equivalent.	null
M20A-EXT-2455	Mdk Sdc4	reviewed_relay_candidate	PMID:15226297;DOI:10.1074/jbc.M403031200;DOI:10.1002/advs.202409987	mouse; human comparator	murine mammary epithelial-cell syndecan ectodomains; pancreatic ductal adenocarcinoma and beta-cell models	BIAcore glycosaminoglycan binding; recombinant MDK exposure, SDC4 perturbation and Ras/insulin-secretion readouts in a pancreatic cancer-associated diabetes model	Direct MDK-SDC4 proteoglycan binding with SDC4-dependent modulation of a Ras-linked cellular output	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	MDK-SDC4 -> Ras-linked beta-cell function and insulin secretion branch	medium	The older biochemical study supports stronger MDK binding to SDC4 glycosaminoglycan chains, while the newer disease-context study links SDC4 to reduced Ras signaling; a universal SDC4 cytoplasmic relay or direct MDK-to-Ras molecular edge was not established.	null
M20A-EXT-2459	Mepe Phex	reviewed_function_only	PMID:17210763;PMCID:PMC3361744	mouse; recombinant protein systems	recombinant MEPE/PHEX and mouse bone-marrow stromal or osteoblast mineralization models	SPR and PHEX enzyme-inhibition kinetics; phosphorylated ASARM peptide competition; FGF23 transcript and mineralization assays	Direct MEPE/MEPE-ASARM binding inhibits PHEX enzymatic activity and produces phosphaturic and anti-mineralization outputs	ligand_receptor_binding_or_activation;downstream_pathway_function	MEPE-ASARM-PHEX -> FGF23 and extracellular mineralization branch	high	The active species can be the proteolytically released ASARM fragment rather than intact MEPE; PHEX is a membrane metalloendopeptidase, not a canonical intracellular signaling receptor, and no intracellular relay or terminal TF was measured.	null
M20A-EXT-2461	Mfap5 Notch1	reviewed_relay_candidate	PMID:31190277;PMCID:PMC6882185	human	intrahepatic cholangiocarcinoma cell lines and stromal fibroblast-conditioned or recombinant MFAP5 systems	recombinant MFAP5 and MFAP5 knockdown; co-immunoprecipitation with NOTCH1; NICD/Notch target measurements; Notch inhibition and invasion/migration assays	MFAP5 directly associates with NOTCH1 and is upstream of a Notch1-linked tumor-cell functional program	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	MFAP5-NOTCH1 -> NICD/Notch target program -> SLUG-associated invasion and migration	medium-high	The direct interaction is supported mainly by cell-based co-IP and dose/knockdown concordance rather than purified affinity; the receptor activation mechanism is tumor-context dependent and no terminal TF occupancy was measured.	null
M20A-EXT-2463	Mfge8 Itgb3	reviewed_relay_candidate	PMCID:PMC4273653;DOI:10.1038/nm.3450	mouse; human comparator	3T3-L1 adipocytes, mouse enterocyte/adipose models and Mfge8-null mice	recombinant MFGE8, RGD-to-RGE control, integrin-dependent fatty-acid uptake, PI3K/mTORC2-AKT phosphorylation and Mfge8 genetic loss-of-function	RGD-dependent MFGE8 engagement of an alpha-v-containing ITGB3 integrin heterodimer supports receptor-proximal AKT signaling and fatty-acid uptake	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	MFGE8-ITGAV/ITGB3 -> PI3K-mTORC2-AKT -> CD36/FATP1 translocation and fatty-acid uptake	medium-high	The functional receptor is alpha-v-beta-3, so the submitted beta subunit is not an isolated receptor; direct beta3-only binding was not measured and no terminal TF endpoint was assigned.	null
M20A-EXT-2464	Mfge8 Itgb5	reviewed_relay_candidate	PMCID:PMC4273653;DOI:10.1038/nm.3450	mouse; human comparator	3T3-L1 adipocytes, mouse enterocyte/adipose models and Mfge8-null mice	recombinant MFGE8, RGD-to-RGE control, beta5-integrin dependence, PI3K/mTORC2-AKT phosphorylation, fatty-acid uptake and genetic loss-of-function	RGD-dependent MFGE8 engagement of an alpha-v-containing ITGB5 integrin heterodimer supports receptor-proximal AKT signaling and fatty-acid uptake	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	MFGE8-ITGAV/ITGB5 -> PI3K-mTORC2-AKT -> CD36/FATP1 translocation and fatty-acid uptake	medium-high	The functional receptor is alpha-v-beta-5, so the submitted beta subunit is not an isolated receptor; direct beta5-only binding was not measured and no terminal TF endpoint was assigned.	null
M20A-EXT-2465	Mfge8 Pdgfrb	reviewed_relay_candidate	PMID:21868707;PMCID:PMC6999705	mouse	10T1/2 pericyte/pericyte-precursor-like cells	PDGF-BB stimulation; MFGE8 depletion or neutralization; alpha-v blockade; co-immunoprecipitation, receptor retention/ubiquitination, FAK, ERK/Akt and migration assays	Integrin-associated MFGE8 promotes PDGFRB retention and signaling in a PDGF-BB-dependent receptor-complex cross-talk mechanism	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	MFGE8-alpha-v integrin-PDGFRB -> FAK/ERK/AKT -> pericyte migration	medium-high	The study supports an alpha-v-integrin-mediated association with PDGFRB rather than a direct purified MFGE8-PDGFRB ligand contact; PDGFRB activation requires PDGF-BB and no terminal TF was measured.	null
M20A-EXT-2472	Mif Cd44_Cd74	reviewed_relay_candidate	PMCID:PMC3707630	mouse; human comparator	COS-7/M6 transfectants and primary murine embryonic fibroblasts or macrophages	MIF stimulation with CD74/CD44 expression, CD44 cytoplasmic-tail truncation, CD74/CD44 knockout cells, Src inhibition, ERK phosphorylation and apoptosis-protection assays	MIF binds CD74 and requires full-length CD44 as the signaling component of the receptor complex	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	MIF-CD74/CD44 -> Src-ERK1/2 -> survival and anti-apoptotic output	high	The receptor complex was resolved by complementary binding and reconstitution experiments rather than one purified ternary assay; heterologous and murine primary contexts were used, and no terminal TF was measured.	null
M20A-EXT-2473	Mif Egfr	reviewed_relay_candidate	PMCID:PMC4785887	human	A431, 293T, U251 and DU145 human cell systems; purified human EGFR ectodomain	secreted O-GlcNAcylated MIF binding and competition with EGF; EGFR, ERK1/2 and c-JUN phosphorylation; MIF manipulation and invasion/proliferation/tumor assays	Secreted O-GlcNAcylated MIF directly binds EGFR and inhibits EGF-induced receptor activation	ligand_receptor_binding_or_activation;receptor_proximal_relay;downstream_pathway_function	MIF-EGFR antagonism -> EGFR-ERK-C-JUN -> invasion and proliferation	medium-high	The inhibitory activity requires mammalian-secreted O-GlcNAcylated MIF and was not reproduced by bacterially expressed MIF; this is an antagonistic receptor edge, and c-JUN phosphorylation is not direct TF occupancy.	JUN
