review_id	pair	status	stable_citations	species	cell_type_model	assay_or_perturbation	relation_type	evidence_layer	pathway_branch	confidence	limitations	terminal_TF
M20A-LIANA-REMAINING-0198	Pdgfc Pdgfra	reviewed_relay_candidate	PMID:12598536;PMID:15061151;PMID:15207812	mouse; human comparator	recombinant PDGF-C growth-factor domain; PDGFR-expressing cells; mouse developmental and vascular tissues	receptor binding and activation; PDGFR phosphorylation and mitogenic assays; expression and platelet localization	PDGFC direct ligand binding with PDGFRA preference and PDGFRA-dependent RTK function	binding_activation;receptor_proximal_relay;downstream_pathway_function	PDGFC proteolytically activated growth-factor domain -> PDGFRA homodimer or PDGFRA-containing complex -> RTK/PI3K-MAPK mitogenic relay; pair-specific terminal TF not resolved	medium	PDGF-C requires proteolytic activation and receptor selectivity is context dependent; the strongest source packet is broader than a clean mouse SCI receiver study and does not establish a terminal TF.	null
M20A-LIANA-REMAINING-0199	Pf4 Cxcr3	no_evidence_boundary	PMID:15265941;PMID:20980681;PMID:36640356	human; mouse comparator	human monocytes and endothelial cells; CXCR3A/B transfectants; mouse angiogenesis and leukocyte-recruitment models	chemotaxis and oxidative-burst assays; receptor binding and competition; CXCR3 antibody and knockout tests with CXCL4L1; GAG/proteoglycan binding and in vivo recruitment	No exact PF4-CXCR3 edge established	no_evidence_boundary	PF4/CXCL4 -> endothelial glycosaminoglycan and proteoglycan localization -> leukocyte adhesion and recruitment; CXCR3 evidence is for CXCL4L1 or is negative for exact PF4 contexts	low	The primary literature describes CXCL4/PF4 as lacking an established receptor that explains its activity; CXCL4L1 is a distinct variant with CXCR3 activity, and PF4 monocyte responses were reported as CXCR3B-independent. Do not transfer CXCL4L1 or family-level chemokine evidence to PF4-CXCR3.	null
M20A-LIANA-REMAINING-0200	Pspn Gfra4_ret	reviewed_relay_candidate	PMID:9740802;PMID:10958791	chicken; rat mammalian comparator	GFRalpha4/RET-transfected cells; cultured neurons; recombinant persephin receptor systems	persephin displacement and binding; GFRalpha4/RET co-expression; neuronal survival response; receptor activation testing	PSPN direct binding to GFRA4 with RET-dependent receptor-complex function	binding_activation;receptor_proximal_relay;downstream_pathway_function	PSPN -> GFRA4-RET complex -> neurotrophic neuronal-survival relay; downstream adaptor, kinase, and TF branch not resolved	medium-high	The exact receptor is a composite GFRA4-RET complex. Chicken GFRalpha4 plus Ret gave a survival response, whereas rat mammalian GFRalpha4 bound persephin but did not show demonstrable cRET activation in the cited study; no SCI receiver model or terminal TF was measured.	null
M20A-LIANA-REMAINING-0201	Rarres2 Ccrl2	reviewed_binding_only	PMID:29056935;PMID:36662882	mouse; human and mouse receptor-reagent comparator	activated mouse blood endothelial cells; mouse CCRL2-transfected HeLa cells; human and mouse CCRL2 binding reagents	flow-cytometry and SPR binding; internalization and recycling; chemerin release and scavenging tests	direct RARRES2/chemerin binding to atypical CCRL2 with non-signaling receptor function	binding_activation;downstream_pathway_function	RARRES2 -> CCRL2 ligand presentation and trafficking context; no canonical G-protein relay established	medium-high	CCRL2 is characterized as a non-signaling 7-TMD receptor. The primary study supports binding but excludes ligand scavenging and conventional chemotactic signaling; no intracellular kinase or TF endpoint was demonstrated.	null
M20A-LIANA-REMAINING-0202	Reln Lrp8	reviewed_relay_candidate	PMID:10571240;PMID:14729980;PMID:14578885	mouse; rat comparator	mouse primary neurons; LRP8/ApoER2 and VLDLR receptor-transfected cells; receptor-deficient neuronal cultures	ligand-receptor binding and internalization; receptor clustering; Dab1 phosphorylation; Src-family and Akt readouts; receptor-deficient neuron assays	RELN direct binding to LRP8/ApoER2 with Dab1-dependent receptor-proximal signaling and neuronal function	binding_activation;receptor_proximal_relay;downstream_pathway_function	RELN -> LRP8/ApoER2 -> DAB1 -> Src-family kinases -> PI3K/AKT and cytoskeletal neuronal migration	medium-high	The relay is established in neuronal developmental systems and depends on receptor clustering, Dab1, and cellular context. It is not an SCI-specific receiver-state result and does not justify a universal LRP8-to-TF edge.	null
M20A-LIANA-REMAINING-0203	Reln Vldlr	reviewed_relay_candidate	PMID:10571240;PMID:14729980;PMID:14578885	mouse; rat comparator	mouse primary neurons; VLDLR and ApoER2/LRP8 receptor-transfected cells; VLDLR-deficient neuronal cultures	ligand-receptor binding and internalization; receptor clustering; Dab1 phosphorylation; Src-family and Akt readouts; VLDLR mutant-neuron assays	RELN direct binding to VLDLR with Dab1-dependent receptor-proximal signaling and neuronal function	binding_activation;receptor_proximal_relay;downstream_pathway_function	RELN -> VLDLR -> DAB1 -> Src-family kinases -> PI3K/AKT and cytoskeletal neuronal migration	medium-high	The relay is established in neuronal developmental systems and depends on receptor clustering, Dab1, and cellular context. It is not an SCI-specific receiver-state result and does not justify a universal VLDLR-to-TF edge.	null
M20A-LIANA-REMAINING-0204	Retn Tlr4	reviewed_relay_candidate	PMID:19754671;PMID:26917360	human; mouse	human leukocytes, THP-1 and HEK293 cells expressing TLR4; wild-type and Tlr4-null mice; mouse vascular and epithelial cells	resistin binding by flow cytometry and co-immunoprecipitation; TLR4-transfection and antibody/siRNA blockade; Tlr4-null physiology; p65 promoter ChIP	RETN direct TLR4 association with TLR4-dependent inflammatory signaling and function	binding_activation;receptor_proximal_relay;downstream_pathway_function	RETN -> TLR4/CD14 context -> MyD88/MAPK/NF-kB -> RELA/p65 -> angiotensinogen and inflammatory outputs	medium-high	The human study supports cell-surface binding and TLR4-dependent function, while the mouse study supports Tlr4 dependence and p65/Agt output rather than purified mouse pair binding. Receptor-promiscuity and endotoxin-contamination controls remain relevant caveats.	RELA/p65
M20A-LIANA-REMAINING-0205	Rspo1 Fzd8	reviewed_relay_candidate	PMID:16543246;PMID:22575959;PMID:41070826	mouse; human comparator	mouse Cristin/RSPO-conditioned media; FZD8 and LRP6 ectodomain or transfected-cell systems; human HEK293A cells with FZD5/8	FZD8/LRP6 physical-interaction assays; TCF reporter and beta-catenin stabilization; Wnt-induced FZD8 turnover and RSPO1-dependent receptor stabilization	RSPO1 direct or receptor-complex interaction with FZD8 and downstream Wnt potentiation	binding_activation;receptor_proximal_relay;downstream_pathway_function	RSPO1 -> FZD8/LRP6 Wnt-receptor-surface stabilization in LGR/RNF43/ZNRF3 context -> beta-catenin -> TCF/LEF transcription	medium	The 2006 mouse paper analyzed the Cristin/R-spondin family and showed FZD8/LRP6 interaction plus TCF-dependent activation; it did not establish a canonical one-ligand/one-FZD8 complex. The newer FZD8-specific turnover study is human and RSPO1-focused. R-spondin is a Wnt potentiator, not a substitute for a direct WNT-FZD ligand edge.	TCF/LEF family
M20A-LIANA-REMAINING-0206	Rspo3 Fzd8	reviewed_relay_candidate	PMID:16543246;PMID:22575959	mouse; human comparator	mouse Cristin1/RSPO3-conditioned media; FZD8 and LRP6 ectodomain or transfected-cell systems	FZD8/LRP6 physical-interaction assays; TCF reporter and beta-catenin stabilization; family-level R-spondin/ZNRF3/RNF43 pathway perturbation	RSPO3 family-level direct interaction with FZD8 and downstream Wnt potentiation	binding_activation;receptor_proximal_relay;downstream_pathway_function	RSPO3 -> FZD8/LRP6 Wnt-receptor-surface stabilization in LGR/RNF43/ZNRF3 context -> beta-catenin -> TCF/LEF transcription	medium	The exact RSPO3/FZD8 result is supported by the mouse Cristin1/R-spondin family paper but not by a modern RSPO3-specific purified complex study in this packet. R-spondin receptor architecture is multi-component and pathway potentiation must not be flattened into a direct WNT-like ligand edge.	TCF/LEF family
M20A-LIANA-REMAINING-0207	S100a8 Ager	reviewed_function_only	PMID:26920052	 rat	rat airway smooth-muscle cells; recombinant S100A8 and RAGE-blockade system	PDGF-induced migration, wound-healing, and transwell assays with recombinant S100A8; neutralizing RAGE antibody	RAGE-dependent S100A8 function without purified binary binding demonstration	downstream_pathway_function	S100A8 -> RAGE-dependent modulation of PDGF-induced airway-smooth-muscle migration; intracellular relay not resolved	low-medium	The primary evidence is rat-centered and depends on RAGE neutralization in a functional assay. It does not establish direct binary S100A8-AGER binding, a mouse SCI context, or a terminal TF; family-level S100A8/A9 RAGE claims were not transferred.	null
